session,subject,unit,mean_rate_hz,baseline_hz,evoked_hz,driven_hz,p_responsive,p_frequency,bf_hz,bf_idx,best_hz,selectivity_index,sparseness,bf_split_a,bf_split_b,bf_split_match,split_half_r,q_responsive,q_frequency,responsive,enhanced,suppressed,freq_tuned,latency_s,tune_2000,tune_4000,tune_8000,tune_16000,tune_32000
LA11_ses-1,LA11,41,3.568090258235612,3.5813079092251914,4.850275278635692,1.2689673694105008,0.19882629617002,4.808362022517786e-27,8000.0,2,3.8050101557210563,0.40447918942377525,0.6667384859619521,8000.0,8000.0,True,0.95472300558664,0.21531879999979125,1.2020905056294464e-26,False,False,False,False,0.0170000000000001,2.3031880286271957,-0.13013698630136986,3.8050101557210563,0.7924781732706514,-0.4716981132075472
LA11_ses-1,LA11,42,3.905922764728276,3.716932993151605,5.051698670605613,1.3347656774540084,0.019570831806839682,2.1104947356193806e-17,8000.0,2,3.6560595802301963,0.3023915617510282,0.6172605754963872,8000.0,8000.0,True,0.9832225597424991,0.022987855295863342,4.4282702042013793e-17,False,False,False,False,0.023000000000000104,1.8802862719583604,-0.10273972602739725,3.6560595802301963,1.0208193418401612,0.18867924528301888
LA11_ses-1,LA11,43,0.5577423456246816,0.543843158318786,0.5962132402309654,0.0523700819121794,0.03081356212473483,0.422406710465986,8000.0,2,0.13540961408259986,0.12478151247505757,0.5026239767567132,4000.0,16000.0,False,-0.7027943382135149,0.03549601519270924,0.4638578362593771,False,False,False,False,,-0.05204944697462589,0.08904109589041095,0.13540961408259986,0.08730691739422432,0.006738544474393531
LA11_ses-1,LA11,44,0.5256057628529738,0.5317577548005908,0.2846783939841547,-0.24707936081643614,1.7982383245803053e-06,0.05488447899288745,4000.0,1,0.0136986301369863,0.5335649534762988,1.0,4000.0,4000.0,True,0.7888439014721017,2.485800036919834e-06,0.06824260615517752,True,False,True,False,,-0.2992843201040989,0.0136986301369863,-0.4062288422477996,-0.23505708529214236,-0.3032345013477089
LA11_ses-1,LA11,45,2.384879710731823,1.9954344031153484,6.996105814421915,5.000671411306566,6.91734294231588e-136,1.3085871648811762e-23,8000.0,2,7.345971563981043,0.3373194100233719,0.13110540479023228,8000.0,8000.0,True,0.9778429091693532,3.9648185157176386e-135,3.0447325123472914e-23,True,True,False,True,0.009000000000000091,5.256994144437216,2.6301369863013697,7.345971563981043,6.165211551376763,3.5646900269541777
LA11_ses-1,LA11,46,1.793008845386774,1.9350073855243721,0.6015845306834967,-1.3334228548408755,7.018866536739641e-95,0.1274098205509605,4000.0,1,-0.9383561643835616,0.5200251565135358,,2000.0,4000.0,False,0.8217190491045326,3.2341836002623834e-94,0.14822429618552335,True,False,True,False,,-1.1190631099544568,-0.9383561643835616,-1.5098171970209886,-1.5849563465413028,-1.5161725067385445
LA11_ses-1,LA11,47,1.0735212195309347,1.212568819658923,0.40016113871357595,-0.8124076809453471,5.685999782215546e-43,0.04838277909237511,4000.0,1,-0.4863013698630137,0.6051919956733368,,2000.0,4000.0,False,0.5376803356639358,1.629524327830065e-42,0.06188056559542927,True,False,True,False,,-0.5595315549772284,-0.4863013698630137,-0.9614082599864591,-1.101410342511753,-0.9568733153638814
LA11_ses-1,LA11,48,0.588816562023771,0.5250436417349268,1.2649389015711026,0.7398952598361757,0.0015315934962290404,4.1187986836192645e-20,16000.0,3,1.7192746809939556,0.5614191167188637,0.5902591404895263,16000.0,16000.0,True,0.993488521264904,0.0019455376843990513,9.045959725705862e-20,True,True,False,True,0.03300000000000011,0.0,0.13013698630136986,1.4421123899796886,1.7192746809939556,0.42452830188679247
LA11_ses-1,LA11,49,7.813571874812058,7.476836309923459,2.4681079629380958,-5.008728346985364,6.517687037204469e-288,4.4925125550257485e-11,32000.0,4,-3.4838274932614555,0.5009339576776439,,32000.0,32000.0,True,0.9116970032915792,5.890986360550193e-287,8.445923603448407e-11,True,False,True,False,,-5.367599219258295,-4.273972602739726,-6.621530128639133,-5.278710543989255,-3.4838274932614555
LA11_ses-1,LA11,50,1.4798763570574887,0.9829461528132134,4.761648986168927,3.7787028333557138,1.0610862746123754e-90,2.9693285656557365e-29,8000.0,2,6.2017603249830735,0.4724267259341575,0.1850238353666485,8000.0,8000.0,True,0.9939873567788969,4.617690269146448e-90,7.668046295924155e-29,True,True,False,True,0.009000000000000091,4.599869876382564,2.9452054794520546,6.2017603249830735,3.593015446608462,1.522911051212938
LA11_ses-1,LA11,51,2.412235644826748,1.7993823015979589,5.5539143279172825,3.7545320263193234,1.994345354244571e-71,9.303888270872097e-152,2000.0,0,9.882888744307092,0.8214590364573675,0.5770708493406146,2000.0,2000.0,True,0.998007341751764,7.210325511499603e-71,4.4620688646019244e-151,True,True,False,True,0.023000000000000104,9.882888744307092,4.102739726027397,5.409614082599864,0.28206850235057085,-1.0983827493261455
LA11_ses-1,LA11,52,0.6694236105461953,0.3088492010205452,3.2791728212703104,2.970323620249765,1.9343160188185363e-86,3.205798372191414e-281,32000.0,4,9.63611859838275,0.9182110398384274,0.7217263361912925,32000.0,32000.0,True,0.9983610670422731,7.974811656532561e-86,2.8975485287114704e-280,True,True,False,True,0.011000000000000093,0.26024723487312945,0.07534246575342465,2.4644549763033177,2.4647414372061784,9.63611859838275
LA11_ses-1,LA11,53,0.8330280319294352,0.8661205854706593,0.461930978917685,-0.40418960655297437,1.0190035942660303e-10,0.08540603828895556,2000.0,0,-0.16265452179570591,0.4729794356767097,,2000.0,8000.0,False,0.18883247498151168,1.6180124638683588e-10,0.10240009692808448,True,False,True,False,,-0.16265452179570591,-0.4383561643835616,-0.2843601895734597,-0.48354600402955006,-0.660377358490566
LA11_ses-1,LA11,54,10.32859146618964,10.781522760843293,5.288035450516987,-5.493487310326306,1.240323748204846e-232,3.304854212183137e-289,4000.0,1,7.616438356164384,0.8617462375081593,1.0,4000.0,4000.0,True,0.9959708283334213,9.108627525879337e-232,3.236003082762655e-288,True,False,True,False,0.027000000000000107,-6.968119713728042,7.616438356164384,-9.68178740690589,-9.41571524513096,-8.76010781671159
LA11_ses-1,LA11,55,0.5897461325998121,0.6512689673694105,0.32227742715187324,-0.32899154021753724,3.6401572813244565e-08,5.130981206119963e-06,4000.0,1,0.07534246575342465,0.7624342355046917,1.0,4000.0,4000.0,True,0.8727414853865143,5.554785461761346e-08,8.674680456389865e-06,True,False,True,False,,-0.11060507482108002,0.07534246575342465,-0.5077860528097495,-0.47011417058428473,-0.633423180592992
LA11_ses-1,LA11,56,0.643661226010198,0.4297032362024977,4.302403652477508,3.87270041627501,1.0215988273866515e-139,2.059943374189939e-298,8000.0,2,9.79011509817197,0.9579678284563776,0.6097206941049961,8000.0,8000.0,True,0.9904579732721935,6.3177822219963975e-139,2.2003940587937982e-297,True,True,False,True,0.009000000000000091,0.04554326610279766,-0.23972602739726026,9.79011509817197,6.796507723304231,3.059299191374663
LA11_ses-1,LA11,57,0.4803223962201127,0.4444742849469585,0.7573519538069021,0.3128776688599436,0.832319320206311,2.8163839519244396e-22,2000.0,0,1.5875081327260898,0.7808685734200375,0.919527799814512,2000.0,2000.0,True,0.9451755607036427,0.843082070036565,6.425730375749935e-22,False,False,False,False,0.037000000000000116,1.5875081327260898,-0.2054794520547945,0.1015572105619499,0.14775016789791806,-0.12129380053908356
LA11_ses-1,LA11,58,0.974853942673997,0.4431314623338257,8.486638914999329,8.043507452665503,0.0,0.0,4000.0,1,20.363013698630137,0.9871726781559054,0.7005958745350083,4000.0,4000.0,True,0.9975439217420938,0.0,0.0,True,True,False,True,0.013000000000000095,18.106701366297983,20.363013698630137,2.037914691943128,-0.34922766957689727,-0.10107816711590296
LA11_ses-1,LA11,59,2.3763807797508756,2.16865852020948,5.027527863569222,2.8588693433597423,1.095913566141839e-28,1.622249356384784e-77,4000.0,1,8.568493150684931,0.5518995741856992,0.6275532251985442,4000.0,4000.0,True,0.9695475608755837,2.6014109903366885e-28,5.294841649311448e-77,True,True,False,True,0.0170000000000001,0.8458035133376708,8.568493150684931,0.7650643195666892,2.0013431833445265,2.27088948787062
LA11_ses-1,LA11,60,1.98489877144098,1.8034107694373573,8.69343359742178,6.890022827984423,2.689456463061414e-288,0.0,8000.0,2,15.517941773865944,0.8272413591438096,0.5279944433961133,8000.0,8000.0,True,0.9959302592329745,2.5280890752777292e-287,0.0,True,True,False,True,0.009000000000000091,0.3903708523096942,-0.2328767123287671,15.517941773865944,9.670920080591001,9.252021563342318
