session,unit,cell_type,channel,theta_delta,n_spikes,rate,mrl,ppc,pref,p_rayleigh,mrl_null_mean,p_shuffle,sig
Achilles-11012013,65,excitatory,115,9.129317340045104,931,0.7126280528870919,0.0791456352059817,0.005195498272773553,4.745552352088035,0.0029151626434175027,0.03018538270890219,0.004975124378109453,True
Achilles-11012013,66,excitatory,115,9.129317340045104,3655,1.0943999063741658,0.08610522460911325,0.007142466056848182,4.2028382251852605,1.625413781805131e-12,0.016153003283202506,0.004975124378109453,True
Achilles-11012013,67,excitatory,115,9.129317340045104,908,0.6017602398857326,0.11862610491959456,0.01298513198864647,1.790973140824984,2.717825815033296e-06,0.02883066421163214,0.004975124378109453,True
Achilles-11012013,68,excitatory,115,9.129317340045104,1156,0.2841448406102307,0.06429310099287522,0.0032713808463928494,1.1556443678840156,0.008384916631176274,0.024781772160269163,0.009950248756218905,True
Achilles-11012013,69,excitatory,115,9.129317340045104,414,0.24611507860311585,0.17332617482076307,0.027693396202157522,4.971346753408481,3.664332836359949e-06,0.04243128492104034,0.004975124378109453,True
Achilles-11012013,70,excitatory,115,9.129317340045104,510,0.22604912377524117,0.0471283523773835,0.00026080867363749053,0.8549665266234943,0.3223008042055644,0.038128908227807706,0.2885572139303483,False
Achilles-11012013,71,excitatory,115,9.129317340045104,324,0.400854986037665,0.11816440676770756,0.010910080361212441,4.592727866562715,0.010750375633740674,0.04993672474805429,0.014925373134328358,True
Achilles-11012013,72,inhibitory,115,9.129317340045104,9860,7.163463971694816,0.1737080633846653,0.030076121723159537,3.3697331454301986,6.389803747972813e-131,0.008912236944605446,0.004975124378109453,True
Achilles-11012013,73,excitatory,115,9.129317340045104,3931,0.8094633478183455,0.09087315731536026,0.008005579048889813,4.475560194522607,7.491055323470891e-15,0.01379810906903296,0.004975124378109453,True
Achilles-11012013,74,excitatory,115,9.129317340045104,2643,1.258749631631044,0.023956569210458033,0.00019563330114709922,4.861112702951881,0.21941423434866458,0.018547091770646187,0.263681592039801,False
Achilles-11012013,75,excitatory,115,9.129317340045104,1165,0.6146734325844874,0.17074111644897802,0.02831846744490863,4.717771926260973,1.404634250656134e-15,0.025995281958575242,0.004975124378109453,True
Achilles-11012013,76,excitatory,115,9.129317340045104,2124,0.464192421684834,0.05556426424006722,0.002617810158354681,1.9998799878442894,0.0014142819200627004,0.0194094577755572,0.004975124378109453,True
Achilles-11012013,77,excitatory,115,9.129317340045104,1053,0.38261817267029047,0.02065990564434457,-0.0005233329074157973,1.7995910910263395,0.6380820690236189,0.026345917096156503,0.6119402985074627,False
Achilles-11012013,78,excitatory,115,9.129317340045104,459,0.30290036573506046,0.14444033027604986,0.018725155318137017,0.10650739613977528,6.665304536598849e-05,0.041870791557510126,0.004975124378109453,True
Achilles-11012013,79,excitatory,115,9.129317340045104,1591,0.3448887174701234,0.13206931802996488,0.016824343950286737,4.536475633099457,7.922108392818334e-13,0.02071945590833386,0.004975124378109453,True
Achilles-11012013,80,excitatory,115,9.129317340045104,2428,0.4302577524997344,0.15770108341207206,0.02446784746200276,4.727162861846803,4.1322822331639755e-27,0.018813297679402555,0.004975124378109453,True
Achilles-11012013,81,excitatory,115,9.129317340045104,2015,0.4829479468096638,0.03616693860829918,0.0008121725959867977,5.375905007768711,0.07165276183315983,0.019431498663618575,0.07960199004975124,False
Achilles-11012013,82,excitatory,115,9.129317340045104,1226,0.4318957896285405,0.08213348249794708,0.005935089281075061,3.8361848532154923,0.0002532607744546483,0.02506465786908284,0.004975124378109453,True
Achilles-11012013,83,excitatory,115,9.129317340045104,173,0.49777218282535896,0.2793091984003406,0.07265324242912827,1.2070052769848336,1.0902991359044212e-06,0.06988977681396139,0.004975124378109453,True
Achilles-11012013,84,excitatory,115,9.129317340045104,667,0.7739998439796936,0.2762503643249409,0.07492734826982722,5.033686658650595,2.969067765223976e-23,0.03434748894924088,0.004975124378109453,True
Achilles-11012013,85,excitatory,115,9.129317340045104,2001,0.3446430119008025,0.07681499216801943,0.005403493293283774,5.408985721478284,7.344987714844533e-06,0.019815135290885487,0.004975124378109453,True
Achilles-11012013,86,excitatory,115,9.129317340045104,280,0.3236215354144576,0.017493439711309126,-0.0032771121103179284,6.244609132505268,0.9180168759462302,0.052511207791010414,0.8905472636815921,False
Achilles-11012013,87,excitatory,115,9.129317340045104,455,0.7144571943475919,0.16990621156307437,0.0267290637249138,3.9708788814258478,1.8204144949466851e-06,0.04045925743583861,0.004975124378109453,True
Achilles-11012013,88,excitatory,115,9.129317340045104,456,0.25755403788594505,0.12690717263554266,0.013943024819020718,5.405815197789014,0.000632554331885487,0.04279020324101566,0.004975124378109453,True
Achilles-11012013,89,excitatory,115,9.129317340045104,1791,0.4420789204459517,0.042919564256850735,0.0012844588781186085,4.8097181266002345,0.03689127970956602,0.021388177955510228,0.06467661691542288,True
Achilles-11012013,90,excitatory,115,9.129317340045104,3947,0.67271454818185,0.1017305934862008,0.010098315149699102,4.7625874238413175,1.644701712993238e-18,0.013842483760198001,0.004975124378109453,True
Achilles-11012013,91,excitatory,115,9.129317340045104,224,0.42583505225195795,0.14582334484502896,0.01687549923767471,3.4510365559057044,0.00841238132987514,0.06179767678513939,0.009950248756218905,True
Achilles-11012013,92,excitatory,115,9.129317340045104,1279,0.2496914596676758,0.06856267963005776,0.003922046703967907,2.0347619061660827,0.0024367250471742327,0.02562973849953218,0.004975124378109453,True
Achilles-11012013,93,excitatory,115,9.129317340045104,1892,0.49845469829569483,0.08193130360221858,0.006187467615463916,4.958379972026295,2.995155466986016e-06,0.02140070178490459,0.004975124378109453,True
Achilles-11012013,94,inhibitory,115,9.129317340045104,21158,3.1705300652794515,0.2453230980417749,0.060139001362834295,4.820771177429072,0.0,0.005932155997549515,0.004975124378109453,True
Achilles-11012013,95,excitatory,115,9.129317340045104,806,0.3222838050925993,0.19716619243747843,0.03768056272903848,3.043102890640602,1.8455354592223978e-14,0.03164190518667404,0.004975124378109453,True
Achilles-11012013,96,excitatory,115,9.129317340045104,1669,1.2911554661625912,0.08065582618518007,0.005909742011221661,2.8128991139466057,1.8984312040137757e-05,0.022122964694169966,0.004975124378109453,True
Achilles-11012013,97,excitatory,115,9.129317340045104,1439,1.9346310515952525,0.11779818188937616,0.01319065116385315,3.226223790713546,1.9984299399948175e-09,0.022796695389684127,0.004975124378109453,True
Achilles-11012013,98,inhibitory,115,9.129317340045104,39210,8.194717546753507,0.2774392631536867,0.07694900352537451,4.518960280687708,0.0,0.004320605809989499,0.004975124378109453,True
Achilles-11012013,99,excitatory,115,9.129317340045104,4310,1.3845508831233522,0.11319377699326601,0.012583732247970604,4.891478765176183,8.756172177886878e-25,0.01359008699625599,0.004975124378109453,True
Achilles-11012013,100,excitatory,115,9.129317340045104,819,0.42258627861315917,0.16377675786911025,0.025633123271929046,2.107967386246389,2.515106899061421e-10,0.0281551181211677,0.004975124378109453,True
Achilles-11012013,101,excitatory,115,9.129317340045104,2096,0.9031590715860541,0.14107692284765308,0.019434871285776104,4.928890889824373,6.25577007018117e-19,0.02024531543232317,0.004975124378109453,True
Achilles-11012013,102,inhibitory,115,9.129317340045104,94455,25.357306165057,0.23634785718329576,0.05585031383327896,1.9589024554615577,0.0,0.002872958757467287,0.004975124378109453,True
Achilles-11012013,103,excitatory,115,9.129317340045104,2403,0.7451703905127063,0.019159833041367633,-4.906770074025055e-05,2.6148402938288613,0.4139389441615716,0.017693056283326326,0.4079601990049751,False
Achilles-11012013,104,excitatory,115,9.129317340045104,4844,0.6446768126604523,0.09961823374108608,0.009719358009385112,2.2935315067765547,1.1836205257749442e-21,0.013262628222353301,0.004975124378109453,True
Cicero-09012014,1,excitatory,70,3.147312204044041,5495,2.1248259337082502,0.3098248147669821,0.0958268711449662,4.552619504316393,1.4645815610302155e-235,0.012668660329378975,0.004975124378109453,True
Cicero-09012014,2,excitatory,70,3.147312204044041,647,0.9731065202009483,0.17688780330433224,0.029789742782844252,4.415719033003492,1.3968469294514245e-09,0.034786269628578094,0.004975124378109453,True
Cicero-09012014,3,inhibitory,70,3.147312204044041,5075,3.3797483833447224,0.06864959301585581,0.004516612259126211,2.6471026370892257,3.995881405302111e-11,0.012516602487836542,0.004975124378109453,True
Cicero-09012014,4,excitatory,70,3.147312204044041,1821,0.3097529654214242,0.07498340584513939,0.005076149894528168,3.7993815284288712,3.535033559917873e-05,0.0202499462654124,0.004975124378109453,True
Cicero-09012014,5,inhibitory,70,3.147312204044041,35281,11.588950023588811,0.16451858812986137,0.027038788356281516,2.3943146607073618,0.0,0.005151986725129159,0.004975124378109453,True
Cicero-09012014,6,excitatory,70,3.147312204044041,523,0.47023987245474247,0.32630490063993395,0.10476315425095065,4.527162407964083,1.44659819396065e-25,0.03873012428848994,0.004975124378109453,True
Cicero-09012014,8,excitatory,70,3.147312204044041,151,0.3208874998462887,0.1543231695689518,0.017307744936912835,0.6269924114490221,0.027167124287521355,0.07270092761350753,0.024875621890547265,True
Cicero-09012014,9,inhibitory,70,3.147312204044041,16818,4.5411062181241935,0.14317541898197705,0.020440955919722812,2.130288927928375,3.1901093748558646e-151,0.007099910692315508,0.004975124378109453,True
Cicero-09012014,10,inhibitory,70,3.147312204044041,2955,3.408749961381579,0.13384095893513442,0.017580942370696878,2.4876559332210615,8.148313481884066e-24,0.017491472994770416,0.004975124378109453,True
Cicero-09012014,11,excitatory,70,3.147312204044041,3222,0.4377281827904095,0.13217872626713686,0.01716617724720146,4.301951692522207,2.809975170178767e-25,0.015467851931863355,0.004975124378109453,True
Cicero-09012014,12,inhibitory,70,3.147312204044041,67769,15.712180329602587,0.17438894740474162,0.030397197508880633,1.592751443227463,0.0,0.0034398439755917378,0.004975124378109453,True
Cicero-09012014,13,excitatory,70,3.147312204044041,208,0.3031067704546446,0.22218404313115064,0.044773313027042724,1.2546372106999557,3.12824199459414e-05,0.059059152251860786,0.004975124378109453,True
Cicero-09012014,14,excitatory,70,3.147312204044041,1717,0.43588681275632335,0.022517255701287157,-7.542830826774779e-05,2.1840856181725745,0.41877484554443184,0.02150231802683381,0.4079601990049751,False
Cicero-09012014,15,inhibitory,70,3.147312204044041,51173,12.212857979669398,0.16201917279209171,0.026231183395232817,2.6973483236402775,0.0,0.004065969712393873,0.004975124378109453,True
Cicero-09012014,16,excitatory,70,3.147312204044041,2245,1.0175008008664934,0.10937954185944442,0.01152358287799576,3.0983813198581664,2.0083580733973592e-12,0.01855260585964684,0.004975124378109453,True
Cicero-09012014,18,inhibitory,70,3.147312204044041,46326,16.111095884643277,0.08128858304801856,0.00658638975842809,2.442654613916578,6.874721431106598e-134,0.004043645391527964,0.004975124378109453,True
Cicero-09012014,19,excitatory,70,3.147312204044041,414,0.6605627283216123,0.18025068021972196,0.03014766923957482,2.3794367343301444,1.3100773237552222e-06,0.04508148813960629,0.004975124378109453,True
Cicero-09012014,20,excitatory,70,3.147312204044041,3306,1.5621147598542455,0.06343758835906389,0.003722973404292651,3.3599625191888816,1.6482087024726958e-06,0.015526634746109713,0.004975124378109453,True
Cicero-09012014,21,excitatory,70,3.147312204044041,448,0.18036794912009183,0.14388045712268027,0.01851076174930757,2.2516967163307915,9.03057285590794e-05,0.042443001519941854,0.004975124378109453,True
Cicero-09012014,22,excitatory,70,3.147312204044041,272,0.15407088332079943,0.16054042472620872,0.022178295233158098,3.370655423452293,0.0008735347249536606,0.053998292682987475,0.004975124378109453,True
Cicero-09012014,23,excitatory,70,3.147312204044041,378,0.13769995286150255,0.3316369119955541,0.10762225370934729,3.954318449044202,2.7865006330937637e-19,0.043400155978516326,0.004975124378109453,True
Cicero-09012014,24,inhibitory,70,3.147312204044041,1524,4.215586521785907,0.15442771130037708,0.023206977714135428,2.635509085585214,1.336381390097704e-16,0.021897234591240176,0.004975124378109453,True
Cicero-09012014,25,excitatory,70,3.147312204044041,593,0.8703638265802995,0.16583758785214994,0.02585937261479627,4.378773098239579,7.480212861665888e-08,0.03705512987719864,0.004975124378109453,True
Cicero-09012014,26,excitatory,70,3.147312204044041,865,1.0353966158852679,0.13038042046722406,0.015861321464868947,3.2132668381220686,3.8942152393260495e-07,0.031774748626604704,0.004975124378109453,True
Cicero-09012014,27,inhibitory,70,3.147312204044041,35872,13.027692991159288,0.13588564189067825,0.018437544757923623,3.4928918047020954,9.970657008856657e-290,0.004931867885641518,0.004975124378109453,True
Cicero-09012014,28,excitatory,70,3.147312204044041,373,0.5836855293985169,0.20460532192545214,0.03928770157140128,3.792941953184402,1.4300597728843904e-07,0.04708104679528092,0.004975124378109453,True
Cicero-09012014,29,excitatory,70,3.147312204044041,3910,1.3170111454733135,0.203930396784566,0.04134242576743365,3.196118814370123,4.3637732370001867e-72,0.015841200336468388,0.004975124378109453,True
Cicero-09012014,30,excitatory,70,3.147312204044041,3942,1.4632849775560297,0.056927305303687364,0.0029877976928157452,5.637489939473838,2.8062727415329792e-06,0.014065338597536616,0.004975124378109453,True
Cicero-09012014,31,excitatory,70,3.147312204044041,5445,2.420883709501159,0.065191747671517,0.004067056169456541,4.20470610945554,8.713506314417254e-11,0.012730866621392058,0.004975124378109453,True
Cicero-09012014,32,excitatory,70,3.147312204044041,1656,0.7060503224448961,0.15798034536315203,0.024368640149170194,3.07293268909358,8.763407056300173e-19,0.021515017091186722,0.004975124378109453,True
Cicero-09012014,33,excitatory,70,3.147312204044041,245,0.3335756902374134,0.19439099465296283,0.0338443664202099,3.663012761159043,8.892011908457324e-05,0.05334734535749531,0.004975124378109453,True
Cicero-09012014,34,excitatory,70,3.147312204044041,9149,3.264058556671906,0.1531104852092219,0.02333606978689328,3.4833155661321418,2.0230688169342062e-94,0.009104916650780876,0.004975124378109453,True
Cicero-09012014,35,excitatory,70,3.147312204044041,2619,3.683286724901106,0.22756921124784726,0.05142555635331033,4.932977733112712,2.1104919628930988e-60,0.0176957217700808,0.004975124378109453,True
Cicero-09012014,36,excitatory,70,3.147312204044041,364,0.3445375962215823,0.2621420568045742,0.06615294405577594,3.8105522271155237,9.102363500625575e-12,0.04702492189489264,0.004975124378109453,True
Cicero-09012014,37,inhibitory,70,3.147312204044041,3840,4.078749711127883,0.07860722478723076,0.005920220846262273,3.5148446614155846,4.79246105129987e-11,0.013816704962939392,0.004975124378109453,True
Cicero-09012014,38,inhibitory,70,3.147312204044041,42150,19.0871526594214,0.23595339513675556,0.05565160020681593,3.5152861634701265,0.0,0.0050040524080884954,0.004975124378109453,True
Cicero-09012014,39,inhibitory,70,3.147312204044041,7808,8.321295041069082,0.2730937835564881,0.07446167743449236,3.444778582877393,1.6519039981745374e-258,0.009951657765686506,0.004975124378109453,True
Cicero-09012014,40,excitatory,70,3.147312204044041,107,0.24165104556702044,0.14465037513465448,0.011687162451375478,3.1480393944597345,0.1064483008178241,0.08475971849236437,0.08955223880597014,False
Cicero-09012014,42,excitatory,70,3.147312204044041,5110,2.4046278646689925,0.1162754813908293,0.01332690086050872,3.724592289663837,7.883119528311119e-31,0.01252473757038234,0.004975124378109453,True
Cicero-09012014,44,excitatory,70,3.147312204044041,217,0.4687725307088301,0.11496997961443135,0.008649661472786016,3.581019979525217,0.056630435948035907,0.058638766977297474,0.07462686567164178,False
Cicero-09012014,45,excitatory,70,3.147312204044041,160,0.36631755115600717,0.10674762875108902,0.005177415088282091,4.7220288095023655,0.16158821466183917,0.0683516995009256,0.16417910447761194,False
Cicero-09012014,46,excitatory,70,3.147312204044041,222,0.3411713416280186,0.1868326997861397,0.030539518603990377,3.870427361994274,0.00040966027052948326,0.05810865836461611,0.004975124378109453,True
Cicero-09012014,48,excitatory,70,3.147312204044041,432,0.23684622063432698,0.1560042390800262,0.022073604101914626,3.8053627433782906,2.577509046460514e-05,0.041121139796836154,0.004975124378109453,True
Cicero-09012014,49,excitatory,70,3.147312204044041,673,0.6027609720953778,0.22770540192327524,0.050438812193113296,4.2712661564075285,4.522179246896458e-16,0.03514308189539606,0.004975124378109453,True
Cicero-09012014,50,inhibitory,70,3.147312204044041,79872,26.55393691904739,0.2911380223425514,0.08474988909280845,1.6564128838874523,0.0,0.0038506245336172285,0.004975124378109453,True
Cicero-09012014,51,excitatory,70,3.147312204044041,4512,2.019062242375429,0.06775658960477003,0.00437029282246286,3.745025620007226,9.874283199824813e-10,0.013840339032894331,0.004975124378109453,True
Cicero-09012014,52,excitatory,70,3.147312204044041,6448,2.577687876466305,0.04784806630061634,0.0021346816611246045,3.149496816839345,3.8516073638847563e-07,0.012015518326603716,0.004975124378109453,True
Cicero-09012014,53,excitatory,70,3.147312204044041,221,0.19184774042634745,0.332724924592064,0.10666362942408919,4.4620233174806,1.2278697271306385e-11,0.058003207844793264,0.004975124378109453,True
Cicero-09012014,55,excitatory,70,3.147312204044041,587,0.40328880887164253,0.16155814872429114,0.024439091793655703,1.8254547728809933,2.031523633728633e-07,0.03678196622599391,0.004975124378109453,True
Cicero-09012014,56,excitatory,70,3.147312204044041,3901,0.865702858681519,0.04365350439661516,0.0016497068123735312,1.5421186299840657,0.0005893752778558879,0.015055531647935215,0.004975124378109453,True
Cicero-09012014,57,excitatory,70,3.147312204044041,164,0.24035633226180364,0.10745933131551323,0.005483382168291214,2.054592685391254,0.1505464139023699,0.06416620641843122,0.14427860696517414,False
Cicero-09012014,58,inhibitory,70,3.147312204044041,49259,21.423477204388508,0.27758219053218086,0.07703313548071829,3.743538846260259,0.0,0.005316777749170229,0.004975124378109453,True
Cicero-09012014,59,excitatory,70,3.147312204044041,213,0.39796609861686233,0.15549968375592788,0.01957722783521336,3.2879262176967736,0.005686819073359243,0.06366427204354014,0.009950248756218905,True
Cicero-09012014,60,excitatory,70,3.147312204044041,538,0.4729731560990891,0.021415475840117278,-0.0014027207416447821,3.18263405502649,0.7815016005320755,0.03867624696358043,0.8109452736318408,False
Cicero-09012014,61,excitatory,70,3.147312204044041,2714,1.181382733900158,0.1268497370085643,0.01572819114802477,1.8801368535262828,9.135423842821635e-20,0.0174785252984235,0.004975124378109453,True
Cicero-09012014,62,excitatory,70,3.147312204044041,1275,0.9352721202818352,0.12467900473332681,0.014772126477353598,3.899136343958538,2.3020723381333133e-09,0.023820052543063568,0.004975124378109453,True
Cicero-09012014,63,inhibitory,70,3.147312204044041,47301,21.641880953275194,0.15549276605718074,0.02415736980986147,1.9600092815928407,0.0,0.0039193112886417355,0.004975124378109453,True
Cicero-09012014,64,excitatory,70,3.147312204044041,1116,0.5604094613113971,0.08514075284944322,0.006358588107694432,3.7794290936122388,0.0003032669423472942,0.028407597490827968,0.004975124378109453,True
Cicero-09012014,65,excitatory,70,3.147312204044041,2111,1.6386754733027324,0.11182277769560939,0.012036326186733034,1.6057026873946127,3.1824287509908916e-12,0.02011910387034944,0.004975124378109453,True
Cicero-09012014,66,excitatory,70,3.147312204044041,634,0.4793891798116079,0.08842593235991089,0.00625171920331467,2.51776902802084,0.00699096042719214,0.03343342794266708,0.014925373134328358,True
Cicero-09012014,67,excitatory,70,3.147312204044041,112,0.3406822277127145,0.07378908450602706,-0.0035151275033278246,5.326837516735664,0.5444757773763147,0.08509814132912165,0.5522388059701493,False
Cicero-09012014,68,inhibitory,70,3.147312204044041,19919,4.808507672761637,0.21201670136304687,0.04490313261989867,1.8230004137245426,0.0,0.00663845594428794,0.004975124378109453,True
Cicero-09012014,69,excitatory,70,3.147312204044041,2189,0.5548278083955736,0.05763307004185479,0.002866050456582087,2.557953284400333,0.0006924312438493738,0.018170743505076824,0.004975124378109453,True
Cicero-09012014,70,inhibitory,70,3.147312204044041,20040,10.390189359991966,0.003047489548296545,-4.061503375211275e-05,0.5688702539880272,0.8301813340854141,0.006565168310917736,0.8606965174129353,False
Cicero-09012014,71,inhibitory,70,3.147312204044041,69492,18.240093672335004,0.08472196276688672,0.0071635239135977935,2.3273149888482623,9.664096930106174e-218,0.0036828430989148953,0.004975124378109453,True
Cicero-09012014,72,excitatory,70,3.147312204044041,841,0.3587506711721845,0.12845350853089404,0.015329470882293963,3.104082565795026,8.952822978347469e-07,0.031236166732340025,0.004975124378109453,True
Cicero-09012014,73,excitatory,70,3.147312204044041,295,0.304430255166644,0.17626593028819865,0.027773996813630648,2.6122388098334963,9.884112602576099e-05,0.05238398646631201,0.004975124378109453,True
Gatsby-08022013,1,inhibitory,70,2.4434848270963148,11119,6.031928891734012,0.16359794950292872,0.026676752140483626,3.3665061304856247,7.7049407876137e-131,0.008360961272526737,0.004975124378109453,True
Gatsby-08022013,2,inhibitory,70,2.4434848270963148,20525,3.7241620691199726,0.1503668191898166,0.022562558513434174,1.945866971343831,2.03204545357067e-203,0.006172651736445147,0.004975124378109453,True
Gatsby-08022013,3,inhibitory,70,2.4434848270963148,29570,12.634034364455355,0.1347783827634501,0.018132007590787296,2.9616723289985494,4.5250217301844265e-235,0.005222725622607214,0.004975124378109453,True
Gatsby-08022013,5,excitatory,70,2.4434848270963148,167,0.46037220187901323,0.0251070700748631,-0.0053899340384743226,1.178680984764406,0.9003486923174965,0.07186545608769747,0.9353233830845771,False
Gatsby-08022013,6,inhibitory,70,2.4434848270963148,1736,1.1119802603723996,0.17577202880229567,0.030337244614237178,1.4509549644489657,3.393739596575767e-24,0.02089816257442513,0.004975124378109453,True
Gatsby-08022013,8,excitatory,70,2.4434848270963148,2287,0.7859418734582869,0.17424281010845755,0.029936392638654063,3.6675967525764634,4.1616104829547685e-31,0.018021397954625554,0.004975124378109453,True
Gatsby-08022013,10,excitatory,70,2.4434848270963148,3960,0.9577104198323407,0.12623043512456758,0.015685558498833328,3.771349931588426,3.0892828558337602e-28,0.013264161446092574,0.004975124378109453,True
Gatsby-08022013,11,excitatory,70,2.4434848270963148,1672,0.636421681644598,0.017277850485059976,-0.00029974127811717904,6.158640881335261,0.6071251509150632,0.0212404698497582,0.6019900497512438,False
Gatsby-08022013,12,inhibitory,70,2.4434848270963148,20917,6.065895129665355,0.49514787874251026,0.24513533325091003,4.423216687887175,0.0,0.005887710466643273,0.004975124378109453,True
Gatsby-08022013,13,inhibitory,70,2.4434848270963148,72506,30.68804287947873,0.13558005902410028,0.01836841377939966,1.6008012515061734,0.0,0.003375025904411506,0.004975124378109453,True
Gatsby-08022013,14,excitatory,70,2.4434848270963148,319,0.7207279465376665,0.10723003783015157,0.008389785041398682,3.0324672944689737,0.025406088225838133,0.047354949753173246,0.029850746268656716,True
Gatsby-08022013,15,excitatory,70,2.4434848270963148,1426,1.3503376319826021,0.11548268905887189,0.012643855859266173,4.867869589507423,5.200072399161913e-09,0.022567544570767106,0.004975124378109453,True
Gatsby-08022013,16,excitatory,70,2.4434848270963148,759,0.5012754267659764,0.14084758197187175,0.01854495169210852,3.478107814143409,2.706507041255458e-07,0.03267125815219667,0.004975124378109453,True
Gatsby-08022013,17,excitatory,70,2.4434848270963148,2088,1.0222993929731756,0.06393387936436952,0.0036103428189009825,3.2633647914681774,0.0001952020582438181,0.018247260120394966,0.004975124378109453,True
Gatsby-08022013,18,excitatory,70,2.4434848270963148,139,0.30135271261258423,0.18077014292564209,0.025668263736932116,3.0982659194907187,0.010428030928075285,0.07353464008478712,0.01990049751243781,True
Gatsby-08022013,19,excitatory,70,2.4434848270963148,1368,0.38012813655455074,0.27702963635438055,0.07607003201514262,2.9141038666672503,3.250914847533667e-47,0.02282309966552436,0.004975124378109453,True
Gatsby-08022013,20,excitatory,70,2.4434848270963148,1265,0.6250787705414905,0.10857213607852154,0.011006095369308577,3.9100329177592217,3.215972915621792e-07,0.02484159494620818,0.004975124378109453,True
Gatsby-08022013,21,excitatory,70,2.4434848270963148,6380,2.225366666749317,0.08423498908056858,0.006939881329185511,4.710219552062369,2.024203634182272e-20,0.010389778655082607,0.004975124378109453,True
Gatsby-08022013,22,excitatory,70,2.4434848270963148,2568,0.571707717747806,0.10150774922248922,0.009918277310046774,2.9899995859533717,3.0267230329259893e-12,0.01599920877286797,0.004975124378109453,True
Gatsby-08022013,23,excitatory,70,2.4434848270963148,4178,0.7499445357426402,0.023416977827302825,0.00030907985771080453,4.259381057235241,0.10115852195191867,0.013521604914186344,0.08955223880597014,False
Gatsby-08022013,24,excitatory,70,2.4434848270963148,783,0.5731451114413127,0.0820819855919361,0.005467295648176077,3.7209066993061475,0.005087558062511933,0.031727422588755695,0.009950248756218905,True
Gatsby-08022013,25,inhibitory,70,2.4434848270963148,22390,7.705367627865734,0.18461198995426262,0.03403844429107156,3.178145284789804,0.0,0.006119161062252224,0.004975124378109453,True
Gatsby-08022013,27,excitatory,70,2.4434848270963148,3537,0.6047365250094715,0.1132397606944059,0.012544064455124654,2.78195923222715,1.7437204446234825e-20,0.014903556045745376,0.004975124378109453,True
Gatsby-08022013,28,excitatory,70,2.4434848270963148,1447,1.9286073644181563,0.22189121484092242,0.04857819788417761,3.595536246592804,4.7826316796150706e-32,0.023902271070497055,0.004975124378109453,True
Gatsby-08022013,29,excitatory,70,2.4434848270963148,4102,1.675157359026133,0.10871474521099725,0.011577934815764445,3.7353190425375167,7.672341599151338e-22,0.01360622695399287,0.004975124378109453,True
Gatsby-08022013,30,excitatory,70,2.4434848270963148,1257,0.2625430828879026,0.10540720615817306,0.010323346848216558,2.883166833564613,8.319162018341643e-07,0.0265832702892844,0.004975124378109453,True
Gatsby-08022013,31,excitatory,70,2.4434848270963148,3523,0.6913551188877464,0.13343476470998267,0.017525962167573343,3.6041432128605653,4.363364811822809e-28,0.014641204595037805,0.004975124378109453,True
Gatsby-08022013,33,excitatory,70,2.4434848270963148,4745,2.293267894923015,0.11643539562962352,0.013349266532778434,3.880596302957828,9.331299022216375e-29,0.013546341615593795,0.004975124378109453,True
Gatsby-08022013,35,inhibitory,70,2.4434848270963148,19964,7.444886892451124,0.1561497716943939,0.0243338799259139,3.5994127722047873,1.9774749290617492e-213,0.006088896149764617,0.004975124378109453,True
Gatsby-08022013,37,excitatory,70,2.4434848270963148,1135,0.6393902120985793,0.22359031146851757,0.049154878376753246,4.404881606945272,1.1291796207738332e-25,0.028142116207466338,0.004975124378109453,True
Gatsby-08022013,38,excitatory,70,2.4434848270963148,353,1.4442056897063893,0.18988031230095587,0.033316051559166227,3.9010255019955205,2.6910425690187926e-06,0.04522592390782204,0.004975124378109453,True
Gatsby-08022013,40,excitatory,70,2.4434848270963148,381,0.22067117964227187,0.10656765632875943,0.008754972389550383,3.263606082550123,0.013121214468642645,0.04535300935140324,0.029850746268656716,True
Gatsby-08022013,41,excitatory,70,2.4434848270963148,2492,1.8584875503262195,0.11520432906586747,0.012875920228545789,3.559445925646796,3.900429448720004e-15,0.017969813491414893,0.004975124378109453,True
Gatsby-08022013,42,excitatory,70,2.4434848270963148,249,0.9935827667920304,0.19098934084547628,0.03259175464044674,3.6291675096534255,0.00010638835356799937,0.05599658202764244,0.004975124378109453,True
Gatsby-08022013,43,excitatory,70,2.4434848270963148,705,0.7496008111637581,0.10986366152692034,0.010666714499278,3.125503362968303,0.00019762991936357832,0.034967915484848344,0.004975124378109453,True
Gatsby-08022013,44,excitatory,70,2.4434848270963148,1207,1.5621344679519193,0.27690273417150585,0.07590951484189747,4.252484413770301,1.0558249008434809e-41,0.026265752844355016,0.004975124378109453,True
Gatsby-08022013,47,inhibitory,70,2.4434848270963148,3254,7.045822656369072,0.12994621208771437,0.01658380039623911,3.3849502948978905,1.0936829799207073e-24,0.015081787052873828,0.004975124378109453,True
Gatsby-08022013,48,excitatory,70,2.4434848270963148,462,0.6459522267863274,0.4031949507936876,0.16074960905777044,4.173508287897338,9.474081483444805e-35,0.04121163071862939,0.004975124378109453,True
Gatsby-08022013,49,excitatory,70,2.4434848270963148,2199,1.4117393408465309,0.10961817973570845,0.011566653128992542,3.799823246158479,3.107197619883685e-12,0.018090965630055543,0.004975124378109453,True
