session,unit,cell_type,n_RUN,mrl_RUN,p_RUN,ppc_RUN,pref_RUN,n_REM,mrl_REM,p_REM,ppc_REM,pref_REM,n_nonREM,mrl_nonREM,p_nonREM,ppc_nonREM,pref_nonREM,mrl_null_mean,mrl_null_p95,p_shuffle,sig_RUN,sig_REM,sig_nonREM
Achilles-10252013,143,excitatory,1074,0.06523464748420298,0.010324765336530846,0.003327558821607604,1.315244710987,575,0.137834571391299,1.7265200221172732e-05,0.017289306995833247,4.781449148665642,1429,0.08150882293315123,7.438068520095837e-05,0.0059480605466312375,1.6704616410419522,0.026584696715419777,0.05045252110831294,0.009950248756218905,True,True,True
Achilles-10252013,144,excitatory,180,0.15908124083114222,0.01034182175580019,0.01986162800663496,3.4683196910505276,168,0.12945855130795986,0.05966351306942619,0.010871848940927865,5.05212693798786,329,0.12410330560133964,0.0062260093466193515,0.012399806163805045,2.1749816489371114,0.06859715537352562,0.13092352360958856,0.009950248756218905,True,False,True
Achilles-10252013,145,excitatory,1241,0.20136953588161904,8.477761449609886e-23,0.03977593973116348,3.467670660073088,513,0.09296900543799304,0.01180470503380377,0.0067069922923876455,5.956772889495702,849,0.16054846324110497,2.752361248092139e-10,0.024626959767298687,1.478651265877019,0.02456769248796114,0.04454909972124461,0.004975124378109453,True,True,True
Achilles-10252013,146,excitatory,2409,0.09772831652020332,9.68046710120244e-11,0.009139507746820666,5.273101575817659,509,0.20307629043702172,6.264886983144988e-10,0.039352656863129436,0.2828227974005791,703,0.09232554500105526,0.0024764863848671663,0.0071116472942999165,1.9910078364874577,0.017612769944630024,0.03428995504806465,0.004975124378109453,True,True,True
Achilles-10252013,147,excitatory,84,,,,,378,0.08594695776071717,0.06119394736676321,0.004753953499379061,4.662520155059789,799,0.08564205366656859,0.0028301811392081374,0.0060906197037916086,1.5285676561534365,,,,False,False,True
Achilles-10252013,148,excitatory,1595,0.4942905631519263,9.751446284005316e-182,0.24384908501227873,4.499298413060146,646,0.38904009783330945,6.814631505494541e-45,0.15003646469536364,4.49673097474853,2575,0.07577497233581132,3.7226621896849004e-07,0.005355576753562315,3.562409894913369,0.021744140172348953,0.04181402650611885,0.004975124378109453,True,True,True
Achilles-10252013,151,excitatory,2692,0.17171639360630955,1.8849648161339777e-35,0.029125868224027768,4.308363199174945,209,0.37448551730416435,6.67089725335665e-14,0.13610593826032993,0.056521734344854066,396,0.06180870366422874,0.2203849468397706,0.0012983419647249813,1.4124073227684526,0.017250993209922873,0.032515953423613485,0.004975124378109453,True,True,False
Achilles-10252013,161,excitatory,1760,0.03188359769363023,0.16711071965981558,0.00044863689103189473,5.679285938554427,417,0.05477731227150371,0.28631314821032633,0.0006039206558910085,4.539203789943928,571,0.21835886556025938,1.1025201953263321e-12,0.046009858369059506,1.6005926102255603,0.02122892065894578,0.044714353949481755,0.19900497512437812,False,False,True
Achilles-10252013,163,excitatory,1275,0.11314474738198493,7.78621827104306e-08,0.012026852960494357,4.106630998262656,647,0.1532043705660933,2.3484350394692188e-07,0.021959925258324582,0.558810183968738,1122,0.0934248214470659,5.489385863847646e-05,0.007843922683702868,1.7367466310656265,0.02483445080349921,0.04766930133406538,0.004975124378109453,True,True,True
Achilles-10252013,168,inhibitory,24640,0.42875844582433076,0.0,0.18380067989328863,4.5055849343443874,4256,0.4565104293832382,0.0,0.20821573259915516,4.974386244318421,6857,0.04374149147530166,1.9948422177656463e-06,0.001767739505608229,4.531255797260973,0.006318330863893823,0.012086669441540097,0.004975124378109453,True,True,True
Achilles-10252013,169,excitatory,499,0.1698537037539751,5.109879534650084e-07,0.026900180840949042,4.362716838226967,522,0.5696862881077309,2.117074328211657e-81,0.32324600326268244,4.467896863626601,1617,0.060210199215869405,0.002835423352007634,0.0030086995673929075,3.480389019750535,0.03995909581015181,0.07354965600013219,0.004975124378109453,True,True,True
Achilles-10252013,171,excitatory,1167,0.23203206541659427,2.228258728670056e-28,0.05302742044442507,2.7652484731519573,344,0.06304758450659388,0.2549289756355989,0.0010711349322680393,1.8100220155368467,898,0.15309832744402133,6.45373233348414e-10,0.022350401208259513,1.837118898622767,0.02565035360338916,0.04990403772391851,0.004975124378109453,True,False,True
Achilles-10252013,172,excitatory,258,0.12036610006682145,0.023653792957069743,0.010653320994888669,1.7582545264768237,138,0.14528828234639393,0.054049756041684986,0.01396349290677983,1.5541410412883454,718,0.15070974606964088,7.616482333184075e-08,0.021350405841491917,2.008798234500854,0.05757577852629358,0.10863405160299446,0.024875621890547265,True,False,True
Achilles-10252013,173,excitatory,2014,0.12765683153529134,4.911247699389408e-15,0.01580759116154313,2.4792981530023988,305,0.11155665697149622,0.022341635152769716,0.009196351161085865,1.4450308797461144,758,0.1614402798782557,2.340567918663924e-09,0.024776389282846117,1.4055588183637864,0.0193777092656962,0.03872791762659944,0.004975124378109453,True,True,True
Achilles-10252013,175,excitatory,1190,0.1407684556063603,5.1538686912446126e-11,0.018991381103130194,4.31172565599424,308,0.22136602501608055,2.3655764963190743e-07,0.04590520666344417,0.03322735298073074,567,0.15117281724831852,2.213246273903199e-06,0.021126812937469822,1.4583186185692742,0.025840856942334543,0.048282251826660176,0.004975124378109453,True,True,True
Achilles-10252013,176,excitatory,3784,0.08596984998481477,6.811491296160588e-13,0.007128428327428319,4.718787909455022,1106,0.1976093217438499,1.162387310583641e-19,0.038179805527883456,0.014483295601243774,2359,0.08234645168737728,1.1030290152353558e-07,0.00635972561105945,1.929158258256711,0.014826338711759264,0.029374421898167722,0.004975124378109453,True,True,True
Achilles-10252013,177,excitatory,629,0.14752692916779309,1.0635135727648605e-06,0.020206494502974705,3.969743495044625,231,0.13445450358516986,0.015208149497141193,0.013808787506222869,6.247492715262273,624,0.1466395548227708,1.3986958347705903e-06,0.019932538106098123,0.8498175546203357,0.03289903872212327,0.06652596087760654,0.004975124378109453,True,True,True
Achilles-10252013,178,inhibitory,17933,0.3016867739199149,0.0,0.0909642188884288,1.506328298027578,19582,0.3371789852931019,0.0,0.11364440433022743,1.4491362424328933,15935,0.13505369420668414,1.5739334113643155e-127,0.018177886129109706,1.717890817785873,0.007024858063383757,0.012779702438726498,0.004975124378109453,True,True,True
Achilles-10252013,179,excitatory,1653,0.12855631184472444,1.229852581251852e-12,0.015931402509618713,4.020087359593428,232,0.21754891212813515,1.5285812820335175e-05,0.04320340591778068,6.0708219557841705,1009,0.16030645185447165,4.692260840950361e-12,0.024731589218973775,1.5922680927885688,0.023588331728135615,0.04675950361964348,0.004975124378109453,True,True,True
Achilles-10252013,180,excitatory,2514,0.22523586086625605,7.969156368467944e-57,0.05035344976231235,3.2104523282487745,101,0.02838259897035217,0.922213874863491,-0.009186372356445045,3.6885521869304854,598,0.11637074099445996,0.00029783394357043994,0.011889791150821793,1.2935161263709205,0.019018848062350515,0.03548727801694231,0.004975124378109453,True,False,True
Achilles-10252013,181,excitatory,2390,0.06335699406365429,6.763709243305148e-05,0.0035972037611171205,1.5784609281648572,136,0.32309860136499624,4.883723822073739e-07,0.09775857810182428,1.0324501394441967,434,0.20533693680778434,9.479174045040913e-09,0.03995116352434214,0.8130726544944379,0.018463578922493718,0.03608901097021456,0.004975124378109453,True,True,True
Achilles-10252013,182,excitatory,1695,0.13964657564085708,3.7865356744177806e-15,0.0189223592205011,4.199263978651009,355,0.19468438920067632,1.283775967465976e-06,0.03518422047018742,5.995102351466569,597,0.07580607491246448,0.032297788952563376,0.0040783505255026905,1.3258617636086676,0.02161250821560663,0.042381213069897616,0.004975124378109453,True,True,True
Achilles-10252013,183,excitatory,1866,0.12492332371962593,2.026885490249728e-13,0.015078011520584278,2.4614897726829232,296,0.12910511304099423,0.007111276251977156,0.013334801841169686,1.9567607611727609,874,0.17521433713221765,1.832554287711147e-12,0.029589754731569808,1.609534965539504,0.021424187515327407,0.041936982381157804,0.004975124378109453,True,True,True
Achilles-10252013,186,excitatory,768,0.08169605990748477,0.005910346817539576,0.005379166994765107,3.450782295387811,179,0.08944470181268718,0.23908737837106753,0.002427322967092888,0.7958427293960744,317,0.04781424631894248,0.4848103404512769,-0.000871119994043114,2.203325837059363,0.030214480375400886,0.05824875834046876,0.004975124378109453,True,False,False
Achilles-10252013,201,excitatory,1772,0.028983209745847765,0.22572915291492007,0.0002758480318398862,3.5325124056338204,888,0.07693783064666375,0.005188636568275928,0.004798707608498156,0.13704396905341207,1368,0.11943638268091958,3.1449255203605516e-09,0.013543955908420918,1.9928118973177873,0.020968173419894636,0.03975936685641192,0.23383084577114427,False,True,True
Achilles-10252013,202,excitatory,984,0.111555421669269,4.655053874871199e-06,0.011439977935043212,4.795876170202273,170,0.05777552006396753,0.5676399874007976,-0.002559397501937719,3.026368870143004,700,0.1296612822225583,7.431302720797418e-06,0.01540548451404655,1.6104621380935902,0.02798183167860654,0.05017789499842451,0.004975124378109453,True,False,True
Achilles-10252013,203,excitatory,889,0.0533082037087913,0.07992209263443179,0.0017188386418726955,2.3357471976256012,392,0.08279292248693278,0.06800257263557648,0.004314654377134234,5.516661093754647,670,0.14685595073024155,4.956103264631012e-07,0.020104139129255155,1.638388619724932,0.029370504248869694,0.05607485658031022,0.06965174129353234,False,False,True
Achilles-10252013,204,excitatory,1104,0.10457067150412235,5.559835432161727e-06,0.010038320919365969,2.112606685409308,209,0.2102715917819021,8.939825009185125e-05,0.039619017994679956,1.1360363304004668,487,0.10377188352131214,0.005231367859884665,0.00873314826184382,1.6725842718220187,0.02672169359347032,0.04978783128480565,0.004975124378109453,True,True,True
Achilles-10252013,210,excitatory,485,0.012922659169809461,0.9222743013093818,-0.0018987755512205695,2.6795998111937074,466,0.16203519588808876,4.5380099629413475e-06,0.024161330308010633,5.654616811967561,451,0.09532126061572922,0.016529111052304108,0.0068841119314281525,1.0980249706475596,0.03780909595876102,0.07287544753193957,0.9203980099502488,False,True,True
Achilles-10252013,211,excitatory,769,0.06433511691310174,0.04141457802783693,0.0028423132672696348,1.6221717769169746,93,,,,,314,0.20602873888517156,1.4394339681916115e-06,0.03938856917391968,0.8817137136439462,0.03422597500924967,0.06654182608884424,0.07960199004975124,False,False,True
Achilles-10252013,214,inhibitory,6073,0.014220164811348865,0.29287743937940336,3.7556007730841186e-05,1.4320296405263175,10658,0.38666167053553074,0.0,0.1494274414415714,3.679602730439992,9256,0.09062518400512161,8.301797664545586e-34,0.008105761677094075,5.650027628054284,0.01173875029451124,0.024022554706443287,0.31343283582089554,False,True,True
Achilles-10252013,215,excitatory,1000,0.10618339303795467,1.2358189538670696e-05,0.010285198155207967,2.6517970808182194,274,0.09826861360315553,0.0708276715220256,0.006029089358751801,0.06909193807751414,813,0.09285744604033805,0.0008929885520821258,0.00740159704041155,1.2580284020581778,0.027405026837694253,0.05530965404795056,0.004975124378109453,True,False,True
Achilles-10252013,216,excitatory,1387,0.2842662982547023,2.0790390226711353e-50,0.08014413014761854,1.1821154866347454,39,,,,,454,0.20993972479845113,1.6663666228911858e-09,0.041964477646790344,0.5717578621030187,0.02470555691581633,0.04535050731537018,0.004975124378109453,True,False,True
Achilles-10252013,217,excitatory,1419,0.1804195824349134,6.0414478622549525e-21,0.031868962838630256,2.022074860106442,180,0.08823122304380862,0.2465752148240793,0.0022416467573471224,1.0359939028780494,586,0.117194721577332,0.000312979950981966,0.012048679009632109,1.5614527512110776,0.02273243345135465,0.04463148575138576,0.004975124378109453,True,False,True
Achilles-10252013,219,excitatory,746,0.056465018182795916,0.0926642564435073,0.001850295994193384,2.989881846552369,191,0.0989655588695755,0.1540664333532017,0.004582572273116716,5.437887373749465,511,0.07579833921493977,0.053011828867872965,0.003795869381130808,2.0517282333162394,0.03218239499286153,0.05908868918029392,0.07960199004975124,False,False,False
Achilles-10252013,220,excitatory,360,0.03981012663149756,0.5655375428911377,-0.0011962545245968982,5.342262980902171,458,0.11088969771995105,0.003542119704656028,0.010135248310007287,3.4625590926619987,783,0.06904734333594756,0.023871989002012598,0.0034948598361022884,2.2460227215720567,0.04674652451172443,0.08415207319401204,0.5870646766169154,False,True,True
Achilles-10252013,221,excitatory,1044,0.07456581354565166,0.0029974180424996314,0.004606618613530952,5.164861153373973,230,0.12669796175362077,0.024751324655442775,0.011755658986375761,3.487562755049525,645,0.06066666547581732,0.09308604882120601,0.0021333642445198722,2.3592162842567332,0.029736788997193658,0.052552034176708666,0.009950248756218905,True,True,False
Achilles-10252013,222,excitatory,1935,0.08628747821092135,5.407692785380337e-07,0.006932315622420082,4.851530218038896,640,0.012224024895414931,0.9088619636120578,-0.0014152845975399322,0.27126880966509964,1288,0.12157874788236099,5.0602975774943686e-09,0.014015876312661844,1.7412234863188518,0.01915291787273613,0.03802125274704402,0.004975124378109453,True,False,True
Achilles-10252013,225,excitatory,553,0.2393085134972672,1.1384735636520578e-14,0.05556071782906931,4.980566071471859,164,0.19587168464837287,0.0017752366428386284,0.03246612001783207,5.495716568963238,635,0.04017409451216478,0.35898675607944336,3.921647849990724e-05,1.9079899228704125,0.033487938405058155,0.06301171426048033,0.004975124378109453,True,True,False
Achilles-10252013,229,excitatory,1436,0.08260635445098964,5.4771723463357975e-05,0.0061317009523345805,4.346038746302898,234,0.19157310463191088,0.0001752488109626947,0.03256592074628465,0.3001176647084694,363,0.150642005820886,0.00025523941921035923,0.019993270862263997,1.272348264704165,0.024700245311513637,0.043699999450944174,0.004975124378109453,True,True,True
Achilles-10252013,236,excitatory,352,0.13588789938081983,0.0014724900200209891,0.015669126671630763,3.6951043828861083,218,0.07903608343881953,0.25645973008865525,0.0016671942018703842,2.15586026148665,780,0.16708720135392138,3.033780752380773e-10,0.02667027423350831,1.9383944671152018,0.0441993399742454,0.09213559554451103,0.004975124378109453,True,False,True
Achilles-10252013,237,excitatory,1224,0.05895140924233418,0.014183307773700197,0.0026604487568506687,4.281766031820016,427,0.06782893983318099,0.14022796749053323,0.0022641471565432707,2.0711147349547185,1379,0.13280619167186558,2.4770720549714923e-11,0.01692459447711462,1.5400873291801704,0.02482332436267481,0.047722179783980155,0.004975124378109453,True,False,True
Achilles-10252013,238,excitatory,999,0.14114133260729977,2.079872943931914e-09,0.018938832559513282,3.4127262395581357,211,0.08494527139862093,0.21835128836574438,0.0024881548431424406,2.2823346187389926,907,0.12687480673336274,4.3354677598014297e-07,0.015011231171468796,1.5119544763547361,0.027352197320381452,0.05645050004157171,0.004975124378109453,True,False,True
Achilles-10252013,240,excitatory,2506,0.08888973588501534,2.428076192877629e-09,0.007505337794468545,4.568376369112574,702,0.030907115650845272,0.5115714829025756,-0.0004699210298230858,5.203794575807663,938,0.10783310062833702,1.7857743220736618e-05,0.010573151526650535,1.6629909009170818,0.017814654657992205,0.03516604575823906,0.004975124378109453,True,False,True
Achilles-10252013,241,excitatory,981,0.25129526443607814,4.692064639277664e-28,0.06219333983608824,3.045318096969195,477,0.19293338187190606,1.6751797685411744e-08,0.03520064969313689,4.382407063704734,785,0.09084053624647175,0.0015229706181078078,0.006987018335528111,2.5379691387304804,0.030444767881500318,0.05636663560435235,0.004975124378109453,True,True,True
Achilles-10252013,242,excitatory,1666,0.06277986318751563,0.0014007727150496417,0.0033430777751295724,2.5405680228011356,1201,0.1568515015345383,1.239432993168857e-13,0.023789562194917305,2.92980955200711,1613,0.11287125285445279,1.1211274337515817e-09,0.012127475502398415,1.9557862083484363,0.02235470934829832,0.04210374252754122,0.004975124378109453,True,True,True
Achilles-10252013,250,inhibitory,41652,0.25332012879453647,0.0,0.06414861931048761,1.7738168954588767,9695,0.3543637935468077,0.0,0.12548349533989023,1.948604852263587,14259,0.14282954462890546,1.0536018544514391e-127,0.020331573550196536,2.0112817412062585,0.004715552354297749,0.008638881061673695,0.004975124378109453,True,True,True
Achilles-10252013,253,excitatory,534,0.11567556681584812,0.0007749756776024053,0.011529768909684004,2.9922805542936226,401,0.1724980172943424,6.102027621991961e-06,0.027329954885405443,2.8775640639109885,535,0.19528359839099443,1.1525429282359758e-09,0.0363344397627085,2.0707456768639605,0.03758151376675719,0.06984505591728148,0.004975124378109453,True,True,True
Achilles-10252013,255,excitatory,1868,0.18138368338327296,1.240367150708469e-27,0.03238204383314012,3.89041327751058,235,0.059131167650067526,0.44014691363923425,-0.0007620669995718279,0.02422477657967441,455,0.08282599784943101,0.044011950769039944,0.004672613201515523,1.7217676616402247,0.02121751578654469,0.039494497530317564,0.004975124378109453,True,False,True
Achilles-10252013,256,inhibitory,11507,0.4763115358737268,0.0,0.22680548580113966,1.8631979130443443,10101,0.5985584500992369,0.0,0.35820868078106055,1.69059627741783,3909,0.23317514967558176,2.6280535675985413e-94,0.05412867771651302,1.7961991165402316,0.008628135416362117,0.016933133909079946,0.004975124378109453,True,True,True
Achilles-10252013,257,excitatory,2907,0.10761515619112795,2.1826634442297618e-15,0.011240891429735993,3.863985035059878,1554,0.09803972560616177,3.1586697894000697e-07,0.008974061968082123,0.7298103829738891,2772,0.14054885445781434,1.272400880629006e-24,0.01940022876818028,1.4067579399862236,0.015767181326030867,0.029521652783916472,0.004975124378109453,True,True,True
Achilles-10252013,258,excitatory,2108,0.17341559871165182,1.8404838045226692e-28,0.029612634314051044,4.83980197524878,821,0.1319618033012208,5.855008389499102e-07,0.01621564182018144,0.15996412894514403,1766,0.10213821961440282,9.553686556704336e-09,0.00987155427195239,1.597454406704924,0.019520130473674575,0.03696776668030886,0.004975124378109453,True,True,True
Achilles-10252013,259,excitatory,4963,0.048595877969813295,8.079632854313496e-06,0.002160503644120439,3.380935005161016,1058,0.15102612214173225,2.912557730604107e-11,0.02188439466809958,0.6794739526711453,1399,0.1630553505862106,5.5381286473170127e-17,0.025890757689094476,1.365193239769111,0.013150318514778542,0.02601912174335342,0.004975124378109453,True,True,True
Achilles-10252013,263,excitatory,1942,0.1612708957650111,8.430414718217046e-23,0.025506502903703713,0.76401408704949,144,0.2145424054432568,0.0012527444077815983,0.039357313969276546,2.098566796645616,553,0.013290730803556139,0.9070116993351391,-0.001634630671219555,2.005800081729276,0.020573414315135433,0.037864269311097425,0.004975124378109453,True,True,False
Achilles-10252013,264,excitatory,290,0.08034495442805765,0.1538413230002152,0.0030174408082821167,2.999278882413178,244,0.13295719626088198,0.01325166746725348,0.013635137091207178,0.29062286247908453,268,0.11125769378243094,0.03609965468917735,0.008679316652098975,2.416206517971291,0.048480429015294424,0.09822361695787829,0.11442786069651742,False,True,True
Achilles-10252013,266,excitatory,890,0.14360953747407307,9.806206910125564e-09,0.019522038622756248,4.753939756716426,664,0.10173737485553536,0.0010226147033346657,0.008857809420538697,1.0499398072919106,847,0.1625553835360029,1.6621995533360406e-10,0.025273453960882795,1.757155138783474,0.029908848108756568,0.05669266951061634,0.004975124378109453,True,True,True
Achilles-10252013,267,inhibitory,2715,0.25203800541747157,7.671742704369122e-77,0.0631781020687654,2.3563163873361295,1306,0.42630096646570387,6.384001763357368e-109,0.18110548911611393,1.570213156203229,922,0.1231700525131722,8.042762898378123e-07,0.014101557668710081,2.047849759669203,0.017069942214359188,0.033835446047635796,0.004975124378109453,True,True,True
Achilles-10252013,268,excitatory,2176,0.10485379385324106,3.835199678314294e-11,0.010539602829365292,3.5855571149374192,752,0.030213118546386426,0.5035106757246237,-0.0004175099010810977,1.5119318562154909,1504,0.13854476468305613,2.5464677244815386e-13,0.01854208671916795,1.7770083298832446,0.01864711617679859,0.03469683419793458,0.004975124378109453,True,False,True
Achilles-10252013,269,excitatory,575,0.08465187877762499,0.016176028269817604,0.005436264518875413,3.508266972928422,313,0.2626050393444497,2.979329915248892e-10,0.06597730863361631,4.269933641278408,646,0.13709143182295672,5.08596379483604e-06,0.017272811160941672,2.0138179911793737,0.03508851041740686,0.06897384066619718,0.024875621890547265,True,True,True
Achilles-10252013,270,excitatory,638,0.12655813719791917,3.528784858249742e-05,0.014472247745781285,4.1448031077223,167,0.13175939588028387,0.054850995269464874,0.011441023573838194,1.6165867990468765,313,0.12398755094914876,0.008045888301661214,0.012217056741618939,1.5856443369124753,0.036616227189334855,0.06925191367803575,0.004975124378109453,True,False,True
Achilles-10252013,271,excitatory,175,0.12721612628661816,0.058684786963705986,0.010529827516035843,3.89893088182685,441,0.019991831560939186,0.8385560262278743,-0.0018721455950909426,3.5863755476521972,491,0.12037939902683832,0.0007976611869182487,0.012479957260491463,1.9326215820143162,0.06675672600998007,0.131845458888383,0.05970149253731343,False,False,True
Achilles-10252013,272,excitatory,892,0.10114907586351686,0.00010680737079408898,0.009120283848321878,3.2234274928056443,714,0.03299105480839059,0.45987901796948594,-0.0003125883254946065,3.131745463131786,677,0.1389333289552458,2.0014025824638952e-06,0.01785173390330634,1.2083725335517717,0.027838594287829917,0.056127498101998595,0.004975124378109453,True,False,True
