event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
4350,POST_NREM,29186.69195,29186.84695,0.15499999999883585,8,21,33,rightward,0.6363179277697795,-0.2070484726641065,-2.2138488515427968,0.5454545454545454,0.7582417582417582,0.7582417582417582,False,False,2.2138488515427968
4351,POST_NREM,29191.35195,29191.54195,0.18999999999869033,9,23,37,rightward,0.5429279882888348,0.3339735331716378,2.9019700398604655,0.21078921078921078,0.46053946053946054,0.46053946053946054,False,True,2.9019700398604655
4352,POST_NREM,29194.01195,29194.21695,0.20500000000174623,10,33,59,rightward,0.345278517046096,0.5759665795810057,5.339229348658678,0.02097902097902098,0.06593406593406594,0.06593406593406594,False,True,5.339229348658678
4353,POST_NREM,29201.92195,29202.19695,0.2750000000014552,14,42,93,rightward,0.3441092872343468,-0.41212824278560056,-2.355019669875383,0.03396603396603397,0.11388611388611389,0.11388611388611389,False,False,2.355019669875383
4354,POST_NREM,29217.08195,29217.21695,0.13500000000203727,7,21,33,leftward,0.4045947806319024,0.15641882594526252,2.24505525647784,0.7332667332667333,0.8631368631368631,0.8631368631368631,False,False,2.24505525647784
4355,POST_NREM,29227.51195,29227.60695,0.09500000000116415,5,14,28,rightward,0.3618625045258767,0.10224570571954096,1.7398363265821444,0.8441558441558441,0.9180819180819181,0.9180819180819181,False,True,1.7398363265821444
4356,POST_NREM,29227.97195,29228.06695,0.09500000000116415,5,17,23,leftward,0.6631698690680305,-0.26891532593152895,-3.9773823361555154,0.3966033966033966,0.7572427572427572,0.7572427572427572,False,True,3.9773823361555154
4357,POST_NREM,29229.80695,29229.89695,0.09000000000014552,4,17,24,leftward,0.5907041496048823,0.5896831970725531,9.8055333690689,0.1038961038961039,0.18181818181818182,0.18181818181818182,False,False,9.8055333690689
4358,POST_NREM,29233.77195,29233.97195,0.2000000000007276,10,28,47,rightward,0.5447442089951702,-0.34893415870961736,-2.444982437564963,0.12087912087912088,0.19480519480519481,0.19480519480519481,False,False,2.444982437564963
4359,POST_NREM,29234.89695,29234.98695,0.09000000000014552,4,13,21,rightward,0.8648301125573646,0.49827418135186824,9.76006301131059,0.15884115884115885,0.5284715284715285,0.5284715284715285,False,True,9.76006301131059
4360,POST_NREM,29236.05195,29236.21695,0.16500000000087311,8,23,34,leftward,0.5475597722439435,0.29198900350967893,3.2549219535714133,0.18281718281718282,0.5454545454545454,0.5454545454545454,False,False,3.2549219535714133
4361,POST_NREM,29236.89195,29237.02195,0.12999999999738066,6,18,25,leftward,0.2833512188100184,-0.31683959319774607,-4.1498912200517815,0.34665334665334663,0.5564435564435565,0.5564435564435565,False,True,4.1498912200517815
4362,POST_NREM,29241.09695,29241.29195,0.19499999999970896,10,23,43,leftward,0.49857732860951537,0.3450529699585963,2.627193819979104,0.03796203796203796,0.21078921078921078,0.21078921078921078,False,False,2.627193819979104
4363,POST_NREM,29243.70195,29243.82695,0.125,6,18,30,leftward,0.6642486064008898,0.15236080742335714,2.4896686190486457,0.7392607392607392,0.8911088911088911,0.8911088911088911,False,False,2.4896686190486457
4364,POST_NREM,29243.88695,29243.98195,0.09500000000116415,5,21,25,rightward,0.22236782792537158,0.4510921325407002,7.64465371083508,0.13186813186813187,0.4275724275724276,0.4275724275724276,False,True,7.64465371083508
4365,POST_NREM,29247.32195,29247.52695,0.20499999999810825,10,36,63,rightward,0.515421440673199,0.5006203927250643,5.017677582360826,0.006993006993006993,0.14785214785214784,0.14785214785214784,False,True,5.017677582360826
4366,POST_NREM,29248.53695,29248.67195,0.1349999999983993,7,17,28,leftward,0.5560051979827076,-0.3542837394876976,-3.879563264945046,0.07592407592407592,0.4095904095904096,0.4095904095904096,False,True,3.879563264945046
4367,POST_NREM,29253.20695,29253.29695,0.09000000000014552,4,12,25,rightward,0.24738604474142953,-0.8743272511847108,-26.172889222493627,0.04395604395604396,0.16083916083916083,0.16083916083916083,False,False,26.172889222493627
4368,POST_NREM,29254.11195,29254.22695,0.11500000000160071,6,11,26,rightward,0.12734778086700801,-0.23790672367644514,-2.9872326721432887,0.5724275724275725,0.5634365634365635,0.5724275724275725,False,False,2.9872326721432887
4369,POST_NREM,29265.01695,29265.12195,0.10499999999956344,5,16,23,leftward,0.5488252701538039,0.6531509525086967,14.35029481408144,0.08191808191808192,0.35664335664335667,0.35664335664335667,False,False,14.35029481408144
4370,POST_NREM,29266.63695,29266.88695,0.25,12,35,59,leftward,0.6137697586245263,-0.2147129356662297,-1.4029289321873453,0.4825174825174825,0.5884115884115884,0.5884115884115884,False,True,1.4029289321873453
4371,POST_wake,29383.48195,29383.58195,0.09999999999854481,5,21,29,leftward,0.3726676536132339,0.36885952606693767,5.586781189778651,0.4905094905094905,0.6573426573426573,0.6573426573426573,False,False,5.586781189778651
4372,POST_wake,29389.55695,29389.69695,0.1400000000030559,7,19,32,leftward,0.5276526855463322,-0.4835822725456601,-5.838553509049239,0.030969030969030968,0.19080919080919082,0.19080919080919082,False,True,5.838553509049239
4373,POST_wake,29390.90695,29391.05195,0.14500000000043656,7,25,46,leftward,0.7161117085687752,-0.4624471005329612,-4.633337638567042,0.13886113886113885,0.3336663336663337,0.3336663336663337,False,True,4.633337638567042
4374,POST_wake,29391.55695,29391.68195,0.125,6,27,38,leftward,0.5844534811259079,-0.46413678080829374,-6.789528908623712,0.12987012987012986,0.2857142857142857,0.2857142857142857,False,True,6.789528908623712
4375,POST_wake,29395.81695,29395.90695,0.09000000000014552,4,17,23,leftward,0.8709846321646286,-0.5343660364549097,-9.612171945955339,0.1048951048951049,0.33966033966033965,0.33966033966033965,False,True,9.612171945955339
4376,POST_wake,29396.27195,29396.39695,0.125,6,18,30,rightward,0.6659710196056857,-0.4050446461987552,-4.909833693146743,0.27172827172827174,0.5064935064935064,0.5064935064935064,False,False,4.909833693146743
4377,POST_wake,29405.47695,29405.57695,0.09999999999854481,5,13,23,leftward,0.941904290761651,0.43924771611154184,6.717125888579529,0.3276723276723277,0.45454545454545453,0.45454545454545453,False,False,6.717125888579529
4378,POST_wake,29409.08695,29409.35695,0.27000000000043656,13,29,66,rightward,0.4942412758732988,-0.3132024810078563,-1.8944668988514708,0.058941058941058944,0.28471528471528473,0.28471528471528473,False,False,1.8944668988514708
4379,POST_wake,29416.35195,29416.51195,0.15999999999985448,8,32,47,leftward,0.3810356730774238,-0.303022296134452,-3.6424216796956097,0.34165834165834164,0.5814185814185814,0.5814185814185814,False,True,3.6424216796956097
4380,POST_NREM,29427.92195,29428.27195,0.3499999999985448,17,36,61,rightward,0.3915374251418917,-0.12262450269389713,-0.5653322263380206,0.6783216783216783,0.7882117882117882,0.7882117882117882,False,False,0.5653322263380206
4381,POST_NREM,29429.22695,29429.47695,0.25,12,30,44,leftward,0.4275293601604915,0.04868223288625506,0.34892146352696757,0.9460539460539461,0.974025974025974,0.974025974025974,False,False,0.34892146352696757
4382,POST_NREM,29433.05695,29433.23695,0.18000000000029104,9,27,49,leftward,0.3431193762066478,0.5548723230244912,5.945657797012029,0.016983016983016984,0.1028971028971029,0.1028971028971029,False,False,5.945657797012029
4383,POST_NREM,29435.31695,29435.41195,0.09500000000116415,5,13,19,leftward,0.6581751067195675,-0.2064887132130831,-3.121429246134157,0.2977022977022977,0.7792207792207793,0.7792207792207793,False,True,3.121429246134157
4384,POST_NREM,29435.46695,29435.60695,0.13999999999941792,7,24,36,rightward,0.5019816595173593,-0.7460000163446758,-8.956132363576708,0.003996003996003996,0.024975024975024976,0.024975024975024976,True,False,8.956132363576708
4385,POST_NREM,29440.11195,29440.44695,0.33500000000276486,17,38,66,rightward,0.5751260401896642,-0.19670262484614084,-0.8807469080551482,0.3126873126873127,0.5064935064935064,0.5064935064935064,False,False,0.8807469080551482
4386,POST_NREM,29462.17695,29462.35195,0.1749999999992724,9,17,31,leftward,0.5311105229749066,0.30977348738470634,2.947510281455695,0.13886113886113885,0.22777222777222778,0.22777222777222778,False,False,2.947510281455695
4387,POST_NREM,29462.91195,29463.07195,0.15999999999985448,8,32,53,rightward,0.8643637809595061,-0.27761665532936286,-2.0221473541611252,0.5274725274725275,0.7002997002997003,0.7002997002997003,False,False,2.0221473541611252
4388,POST_NREM,29500.66195,29500.88195,0.21999999999752617,11,27,54,leftward,0.3344640146841725,-0.12979127241538924,-1.0829306400501226,0.7162837162837162,0.8231768231768232,0.8231768231768232,False,True,1.0829306400501226
4389,POST_NREM,29504.46695,29504.85695,0.3899999999994179,19,29,62,leftward,0.4994072374845835,0.22340852068963707,1.1006326375122213,0.23176823176823177,0.3226773226773227,0.3226773226773227,False,False,1.1006326375122213
4390,POST_NREM,29504.93695,29505.04695,0.11000000000058208,5,22,27,leftward,0.4958983800966908,0.4833457431639745,8.118338731558916,0.15284715284715283,0.46853146853146854,0.46853146853146854,False,False,8.118338731558916
4391,POST_NREM,29509.74695,29509.92695,0.18000000000029104,9,32,56,leftward,0.8967511424692335,0.6852512763178971,7.165854264997872,0.003996003996003996,0.04095904095904096,0.04095904095904096,True,False,7.165854264997872
4392,POST_NREM,29511.02695,29511.19695,0.17000000000189175,8,22,37,rightward,0.4739674465391402,0.6676591922268029,5.255165263947249,0.005994005994005994,0.03196803196803197,0.03196803196803197,True,True,5.255165263947249
4393,POST_NREM,29512.33695,29512.52695,0.18999999999869033,9,26,55,leftward,0.6239766611493275,-0.19522016876560144,-1.1747135264865165,0.7172827172827173,0.7542457542457542,0.7542457542457542,False,True,1.1747135264865165
4394,POST_NREM,29512.81195,29512.92195,0.11000000000058208,5,16,25,rightward,0.28648007056328345,0.17760290238330778,2.783080533691345,0.7452547452547452,0.5334665334665335,0.7452547452547452,False,True,2.783080533691345
4395,POST_NREM,29513.66695,29513.76695,0.10000000000218279,5,21,29,rightward,0.8370704324560083,-0.39494192663880573,-7.359405101184174,0.4015984015984016,0.6733266733266733,0.6733266733266733,False,False,7.359405101184174
4396,POST_NREM,29523.38695,29523.52195,0.1349999999983993,7,22,34,rightward,0.4808609768964113,0.34386200446553966,3.2898428951718475,0.24375624375624375,0.5144855144855145,0.5144855144855145,False,True,3.2898428951718475
4397,POST_NREM,29525.28195,29525.37195,0.09000000000014552,4,14,20,rightward,0.29731919481314895,-0.10934559841175559,-2.8289164702540357,0.9170829170829171,0.9330669330669331,0.9330669330669331,False,False,2.8289164702540357
4398,POST_NREM,29526.48195,29526.69695,0.21500000000014552,11,33,62,leftward,0.3828743607072898,-0.142670211127098,-1.070782164371999,0.6243756243756243,0.8021978021978022,0.8021978021978022,False,True,1.070782164371999
4399,POST_NREM,29528.13695,29528.27195,0.1349999999983993,7,25,37,leftward,0.42128536768540376,0.2989194042221778,4.14477925804165,0.2997002997002997,0.5584415584415584,0.5584415584415584,False,False,4.14477925804165
4400,POST_NREM,29528.30195,29528.45695,0.15499999999883585,8,26,41,leftward,0.36870903703997965,-0.07210865476566829,-0.8958871925052103,0.9440559440559441,0.961038961038961,0.961038961038961,False,True,0.8958871925052103
4401,POST_NREM,29539.77195,29540.10195,0.33000000000174623,16,44,80,rightward,0.49841240136187864,-0.26790969021216665,-1.4191143765405398,0.1888111888111888,0.34465534465534464,0.34465534465534464,False,False,1.4191143765405398
4402,POST_NREM,29540.23195,29540.46195,0.22999999999956344,11,29,54,rightward,0.5041002941197863,-0.5105237437331939,-4.308508613388543,0.023976023976023976,0.04695304695304695,0.04695304695304695,True,False,4.308508613388543
4403,POST_NREM,29548.13695,29548.28195,0.14500000000043656,7,18,40,rightward,0.5642645968831127,-0.20105443220630778,-2.8766148378923253,0.6773226773226774,0.7172827172827173,0.7172827172827173,False,False,2.8766148378923253
4404,POST_NREM,29551.96195,29552.11195,0.1499999999978172,7,22,34,rightward,0.29112377347973634,-0.2838663380535063,-2.662793455068711,0.5684315684315684,0.6573426573426573,0.6573426573426573,False,False,2.662793455068711
4405,POST_NREM,29552.14195,29552.35195,0.20999999999912689,10,39,71,leftward,0.5183704317240767,-0.2889879785137832,-2.4958421788675778,0.3986013986013986,0.5254745254745254,0.5254745254745254,False,True,2.4958421788675778
4406,POST_NREM,29564.02195,29564.10695,0.08500000000276486,4,16,26,leftward,0.7311833577932514,0.2849392659258799,5.949446360427206,0.7792207792207793,0.8651348651348651,0.8651348651348651,False,False,5.949446360427206
4407,POST_NREM,29564.44195,29564.83695,0.39500000000043656,20,36,65,rightward,0.5464388196896536,0.402321905841558,1.5403972517322548,0.001998001998001998,0.006993006993006993,0.006993006993006993,True,True,1.5403972517322548
4408,POST_NREM,29569.90695,29570.08195,0.1749999999992724,9,27,44,leftward,0.593722928443638,-0.3790593919911542,-3.7932938223747388,0.06393606393606394,0.3226773226773227,0.3226773226773227,False,True,3.7932938223747388
4409,POST_NREM,29570.65195,29570.77695,0.125,6,28,52,rightward,0.7313884502152046,0.6160502034639588,9.235390817292974,0.03196803196803197,0.0979020979020979,0.0979020979020979,False,True,9.235390817292974
4410,POST_NREM,29571.36195,29571.61695,0.25500000000101863,13,30,69,rightward,0.5126468709230256,-0.4173387722595025,-2.778343515282695,0.03496503496503497,0.10789210789210789,0.10789210789210789,False,False,2.778343515282695
4411,POST_NREM,29579.95695,29580.21195,0.25500000000101863,13,34,56,leftward,0.4543490535116547,0.032489202408535686,0.2245415712309064,0.987012987012987,0.977022977022977,0.987012987012987,False,False,0.2245415712309064
4412,POST_NREM,29581.99695,29582.12195,0.125,6,18,37,leftward,0.7826589816879377,0.4873137761823819,4.873236485269543,0.22777222777222778,0.3196803196803197,0.3196803196803197,False,False,4.873236485269543
4413,POST_NREM,29582.16695,29582.26195,0.09500000000116415,5,15,26,rightward,0.4051404460558404,0.38582437905722305,6.956628574253914,0.06393606393606394,0.5364635364635365,0.5364635364635365,False,True,6.956628574253914
4414,POST_NREM,29582.68195,29582.89195,0.21000000000276486,10,27,43,leftward,0.6782987353966611,0.3245659886302507,2.258591581389668,0.2597402597402597,0.32667332667332666,0.32667332667332666,False,False,2.258591581389668
4415,POST_NREM,29583.68695,29583.78695,0.10000000000218279,5,19,28,rightward,0.6776712413448458,0.7478428918364731,9.981574418469526,0.001998001998001998,0.0999000999000999,0.0999000999000999,False,True,9.981574418469526
4416,POST_NREM,29585.55195,29585.64695,0.09499999999752617,5,15,23,rightward,0.923103830383253,0.6717421133556779,8.460563165039149,0.04295704295704296,0.24475524475524477,0.24475524475524477,False,True,8.460563165039149
4417,POST_NREM,29593.33695,29593.45695,0.11999999999898137,6,22,40,leftward,0.7060601915670638,0.5425186690413355,8.00236482655905,0.061938061938061936,0.2137862137862138,0.2137862137862138,False,False,8.00236482655905
