session,unit,direction,n_spikes,peak_rate,spatial_info,field_start,field_end,field_width,slope_deg,phase_offset_deg,rho,p_asym,p_shuf,significant,precessing
Achilles-10252013,182,L,726,32.40540452206043,0.8436385792592092,0.7388873928686258,1.3379852789783226,0.5990978861096968,-273.59999999999997,309.84879638875447,-0.3346013718558454,0.0,0.004975124378109453,True,True
Achilles-10252013,203,L,97,7.926080679240213,1.1643876877655346,0.09984964768494944,0.3794286612028078,0.2795790135178584,-83.69999999999997,269.04367520731563,-0.1988322347807666,0.05705987818772673,0.05970149253731343,False,False
Achilles-10252013,215,L,307,18.495222819166926,1.3617955794275494,1.098346124534444,1.4977447152742416,0.39939859073979767,-98.1,173.24912941695314,-0.13249206279867443,0.017836575117768705,0.03482587064676617,True,True
Achilles-10252013,229,L,116,5.790950016109759,1.0890979102467213,0.4992482384247472,0.9785265473125044,0.47927830888775724,-178.19999999999996,227.20203240257877,-0.28092857073850436,0.0023991352816601363,0.004975124378109453,True,True
Achilles-10252013,238,L,302,14.114308586242858,1.0240823760714184,0.4992482384247472,1.058406265460464,0.5591580270357168,-235.79999999999998,294.8700421022357,-0.5109070618643567,0.0,0.004975124378109453,True,True
Achilles-10252013,240,L,290,13.119054741232187,0.5376104980579539,0.4193685202767876,0.9785265473125044,0.5591580270357168,-255.59999999999997,293.467177096483,-0.2382287189903324,6.609632465814919e-05,0.004975124378109453,True,True
Achilles-10252013,242,L,72,5.560585690947099,0.9588058251041408,0.29954894305484836,0.6190678156466864,0.3195188725918381,-200.69999999999996,197.48254372213424,-0.3193793079763802,0.008153566635514586,0.004975124378109453,True,True
Achilles-10252013,263,L,87,4.97937924361508,1.242768550584933,0.179729365832909,0.5791279565727068,0.3993985907397978,-120.59999999999998,217.97729131369044,-0.33841081187072947,0.0018753234664701246,0.004975124378109453,True,True
Gatsby-08022013,8,R,359,17.290636629140657,0.7986418606828622,0.09968079358375467,0.4984039679187734,0.3987231743350187,-345.59999999999997,269.71143320032746,-0.2839069205965601,8.156139919002214e-08,0.004975124378109453,True,True
Gatsby-08022013,21,R,781,30.45283762219222,1.085905857351838,0.09968079358375467,0.5382762853522752,0.43859549176852053,-276.3,276.5154957883525,-0.3509476092707007,0.0,0.004975124378109453,True,True
Gatsby-08022013,22,R,137,17.54463161394674,1.5402402307846805,0.09968079358375467,0.25917006331776216,0.15948926973400748,57.60000000000006,54.192983537011244,0.08733356621808515,0.31481123371215713,0.32338308457711445,False,False
Gatsby-08022013,50,R,152,14.37459170691862,1.0312823262144488,1.216105681721807,1.49521190375632,0.2791062220345131,-152.09999999999997,273.83846422890815,-0.3437221688473015,2.4340834162250857e-05,0.004975124378109453,True,True
Gatsby-08022013,77,R,396,33.31321352565417,0.7920193781167489,1.1762333642883052,1.49521190375632,0.3189785394680149,-135.89999999999998,281.93205111592215,-0.3140124128632574,9.636931252998693e-10,0.004975124378109453,True,True
Gatsby-08022013,8,L,194,14.610258303576952,0.6566496373652816,0.09968079358375467,0.3787870156182678,0.2791062220345131,-272.70000000000005,330.4980626736598,-0.08272314178516195,0.24934305891797726,0.44776119402985076,False,False
Gatsby-08022013,17,L,149,9.53785030576933,0.7411864403872843,0.4984039679187734,0.8572548248202903,0.35885085690151686,-144.89999999999995,220.36551682297235,-0.16077068464287086,0.05052485422729913,0.06467661691542288,False,False
Gatsby-08022013,18,L,171,6.985415567996024,1.0344325748946859,0.3787870156182678,0.936999459687294,0.5582124440690263,-182.70000000000002,268.61245066154936,-0.33127597805020276,1.81533091911934e-05,0.004975124378109453,True,True
Gatsby-08022013,19,L,194,9.856628344807698,0.5175893968579042,0.4984039679187734,0.936999459687294,0.43859549176852064,-175.50000000000003,235.07708213226175,-0.49271836426301624,2.5867752384556297e-11,0.004975124378109453,True,True
Gatsby-08022013,23,L,68,7.0143980640796,1.2042835467145994,0.09968079358375467,0.33891469818476594,0.23923390460101127,-91.79999999999997,309.4274118014358,-0.09591836598093965,0.4452282957321825,0.4427860696517413,False,False
Gatsby-08022013,24,L,96,3.2642988168931084,0.9271065191800524,0.25917006331776216,0.8572548248202903,0.5980847615025281,-720.0,340.0354295004828,-0.2807013575571546,0.006995612739090884,0.029850746268656716,True,True
Gatsby-08022013,53,L,863,31.53849601575354,0.7504516930218714,0.25917006331776216,0.8572548248202903,0.5980847615025281,-232.20000000000002,282.61247623368195,-0.24239898654864414,6.321609902215641e-13,0.004975124378109453,True,True
Gatsby-08022013,74,L,65,4.860359247951691,1.4478217727234624,1.216105681721807,1.49521190375632,0.2791062220345131,-125.09999999999998,183.37638405556734,-0.3226049420746065,0.007983806226257384,0.01990049751243781,True,True
Gatsby-08022013,77,L,449,28.223458927449,1.4257539332652194,0.09968079358375467,0.45853165048527156,0.35885085690151686,-242.09999999999997,297.23974415526783,-0.22810352985488713,1.349666975292152e-06,0.004975124378109453,True,True
Buddy-06272013,7,R,56,3.652617361095586,1.3812346763083112,0.938819013169297,1.4581657013055038,0.5193466881362069,-392.4,116.17412247748588,0.14215726101588555,0.31690104502005934,0.36318407960199006,False,False
Buddy-06272013,12,R,272,15.968883815049605,0.8746919861708042,0.09987436310311669,0.7390702869630635,0.6391959238599468,-257.40000000000003,103.89644168500521,-0.5687424623811707,0.0,0.004975124378109453,True,True
Buddy-06272013,18,R,114,8.125196993516498,0.7140585249662393,0.5393215607568301,1.1385677393755302,0.5992461786187001,-137.70000000000002,84.77536453157954,-0.5724915755966999,4.079705728798899e-08,0.004975124378109453,True,True
Buddy-06272013,56,R,351,26.761628838215948,1.3543828600453538,0.09987436310311669,0.49937181551558346,0.39949745241246676,-80.99999999999994,292.7541189594341,-0.22353124393668888,2.302890519101375e-05,0.004975124378109453,True,True
Buddy-06272013,8,L,65,4.465426543278274,0.6247173452689162,0.37952257979184345,1.0187185036517903,0.6391959238599468,-95.39999999999996,89.22151651100476,-0.46712066926116325,0.000694751442074315,0.004975124378109453,True,True
Buddy-06272013,18,L,61,3.204466917127424,0.6051676890405487,0.7390702869630635,1.298366720340517,0.5592964333774534,21.60000000000002,28.59995425887424,0.09328435671841932,0.43851878050363347,0.4427860696517413,False,False
Buddy-06272013,19,L,53,4.861466113044295,0.8786851600529719,0.09987436310311669,0.6991205417218168,0.5992461786187001,-77.39999999999995,31.367772050581955,-0.1802719698630046,0.2100932216572844,0.263681592039801,False,False
Buddy-06272013,44,L,188,12.074067209617201,1.2023598948838978,0.09987436310311669,0.6991205417218168,0.5992461786187001,-319.5,103.57696469316463,-0.12581578302573626,0.08003804533386405,0.15422885572139303,False,False
Cicero-09012014,29,R,560,19.90288818777135,0.950715482459663,0.4993305439330544,0.9387414225941423,0.43941087866108786,-224.10000000000002,269.52158808166394,-0.613033572975576,0.0,0.004975124378109453,True,True
Cicero-09012014,30,R,616,22.404931782917505,0.9430951516348723,0.8987949790794979,1.4979916317991633,0.5991966527196654,-504.0,299.1254599964792,0.1256594255857759,0.0013980963155166837,0.004975124378109453,True,True
Cicero-09012014,32,R,115,8.719431748877428,0.6576674461625167,1.138473640167364,1.4979916317991633,0.3595179916317992,-152.09999999999997,310.99777664394617,-0.50016052875404,4.9171522187307914e-08,0.004975124378109453,True,True
Cicero-09012014,61,R,302,10.050579332768178,0.4701520357030661,0.6191698744769875,1.258312970711297,0.6391430962343095,-81.9,119.78947824251364,-0.06434498498071216,0.27495950280131654,0.20398009950248755,False,False
Cicero-09012014,65,R,54,7.347259864048171,0.9032453687668527,1.3382058577405858,1.4979916317991633,0.15978577405857752,-14.400000000000015,281.18990722126927,-0.05022558695622156,0.6943368863352903,0.746268656716418,False,False
Cicero-09012014,66,R,183,6.7700570666401,0.9502436219143024,0.6191698744769875,1.138473640167364,0.5193037656903766,-209.70000000000002,195.35236632072295,-0.23979777520129839,0.0010798944803722677,0.009950248756218905,True,True
Cicero-09012014,1,L,65,2.584354641925971,1.2814052943253706,1.0585807531380753,1.4979916317991633,0.43941087866108797,-116.10000000000001,284.65209122907146,-0.32163930882214775,0.010609669813373745,0.009950248756218905,True,True
Cicero-09012014,16,L,275,10.504020848909837,0.6695550431112793,0.9387414225941423,1.4979916317991633,0.559250209205021,-220.50000000000003,254.86138848745674,-0.3010090222035678,2.115187729856416e-06,0.004975124378109453,True,True
Cicero-09012014,29,L,277,9.347805500783208,0.8622281728707202,0.5792234309623431,1.0585807531380753,0.47935732217573224,-188.99999999999997,270.8029434513384,-0.5111409131746477,2.220446049250313e-16,0.004975124378109453,True,True
Cicero-09012014,30,L,82,9.590062267257169,1.370610627117254,0.09986610878661088,0.29959832635983263,0.19973221757322174,40.499999999999936,245.70756568060875,0.09237182634971305,0.35155229538031496,0.44776119402985076,False,False
Cicero-09012014,42,L,314,10.292919481400066,0.42947418638569007,0.7390092050209205,1.258312970711297,0.5193037656903765,-239.4,302.6474026032525,-0.28376330748556117,4.73776875509202e-07,0.004975124378109453,True,True
Cicero-09012014,55,L,121,3.547338784663665,0.593686579307779,0.6591163179916317,1.258312970711297,0.5991966527196653,-36.90000000000001,100.16524016399701,-0.02504248415680545,0.7794237757277347,0.8059701492537313,False,False
Cicero-09012014,69,L,178,6.4950440810226855,0.4167715094127273,0.7789556485355649,1.2982594142259414,0.5193037656903765,-220.50000000000003,288.51880528161576,-0.2790317113636543,0.00013972147072482954,0.004975124378109453,True,True
