start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
16643.3304,16643.4848,10,7,0.7128951544086509,0.0,0.038,0.5755251547224288,0.002,0.168,rightward,0.7128951544086509,0.0,0.038,True,True,PRE
16646.0712,16646.1848,12,5,-0.1356645202017746,0.488,0.746,-0.5820685311606083,0.07,0.072,leftward,-0.5820685311606083,0.07,0.072,False,True,PRE
16659.3072,16659.4072,10,5,0.2016660583930316,0.506,0.642,-0.059505069888438115,0.852,0.87,rightward,0.2016660583930316,0.506,0.642,False,True,PRE
16659.442,16659.542,7,5,0.07972231472538695,0.748,0.618,-0.2057003486712457,0.24,0.302,leftward,-0.2057003486712457,0.24,0.302,False,True,PRE
16660.6508,16660.7508,7,5,-0.035724507431215996,0.776,0.874,0.06787623308774772,0.758,0.836,leftward,0.06787623308774772,0.758,0.836,False,False,PRE
16668.696,16668.8008,12,5,-0.1559349922234827,0.676,0.756,-0.22444155077905192,0.516,0.588,leftward,-0.22444155077905192,0.516,0.588,False,True,PRE
16670.1732,16670.3616,9,9,0.12872858919390748,0.542,0.466,0.19464756604441044,0.34,0.194,leftward,0.19464756604441044,0.34,0.194,False,False,PRE
16672.1048,16672.2296,7,6,0.3895273980996031,0.0,0.076,0.030554977124509643,0.872,0.916,rightward,0.3895273980996031,0.0,0.076,False,True,PRE
16676.086,16676.186,6,5,-0.5611063957700412,0.01,0.112,-0.4423973757998309,0.02,0.292,rightward,-0.5611063957700412,0.01,0.112,False,False,PRE
16676.9636,16677.0636,7,5,-0.4060075728605071,0.012,0.152,-0.3172501638345043,0.086,0.414,rightward,-0.4060075728605071,0.012,0.152,False,False,PRE
16677.0768,16677.2736,19,9,-0.27096953348868064,0.238,0.48,-0.4523056812587067,0.056,0.168,leftward,-0.4523056812587067,0.056,0.168,False,True,PRE
16684.3612,16684.5468,8,9,-0.020421104523873662,0.844,0.868,0.13500470342956492,0.368,0.368,leftward,0.13500470342956492,0.368,0.368,False,False,PRE
16685.5604,16685.6604,5,5,-0.12218721291674013,0.574,0.554,0.039842081182792165,0.848,0.88,rightward,-0.12218721291674013,0.574,0.554,False,False,PRE
16687.9724,16688.0724,5,5,-0.41918962448194486,0.018,0.164,0.1505954437339478,0.352,0.644,rightward,-0.41918962448194486,0.018,0.164,False,False,PRE
16800.0716,16800.1716,8,5,0.07958519499317278,0.674,0.842,0.7456052344971295,0.0,0.016,leftward,0.7456052344971295,0.0,0.016,True,False,PRE
17280.9752,17281.0768,7,5,0.752792814767813,0.0,0.032,0.08340269045538222,0.812,0.868,rightward,0.752792814767813,0.0,0.032,True,True,Maze
17303.514,17303.614,5,5,-0.15890659903116625,0.614,0.696,-0.37331576785364523,0.054,0.344,leftward,-0.37331576785364523,0.054,0.344,False,True,Maze
17346.6036,17346.7036,6,5,0.19675616789291933,0.726,0.512,-0.3929394301926378,0.234,0.194,leftward,-0.3929394301926378,0.234,0.194,False,True,Maze
17371.0968,17371.1968,10,5,-0.25886360128781133,0.264,0.612,-0.5897640870846189,0.104,0.188,leftward,-0.5897640870846189,0.104,0.188,False,True,Maze
17376.1556,17376.2556,12,5,-0.5985871726233041,0.014,0.114,-0.5078274534876971,0.008,0.194,rightward,-0.5985871726233041,0.014,0.114,False,False,Maze
17421.1808,17421.2808,6,5,0.09975821933791283,0.676,0.794,0.5943202026486825,0.004,0.104,leftward,0.5943202026486825,0.004,0.104,False,False,Maze
17530.6504,17530.7504,9,5,-0.5316020553144161,0.09,0.214,-0.4814948436084933,0.066,0.332,rightward,-0.5316020553144161,0.09,0.214,False,False,Maze
17579.4668,17579.5668,9,5,-0.7710624546099425,0.014,0.028,-0.695819442509793,0.024,0.07,rightward,-0.7710624546099425,0.014,0.028,True,False,Maze
17589.7824,17589.8848,10,5,-0.41960336994847053,0.104,0.282,-0.35744090051336197,0.284,0.348,rightward,-0.41960336994847053,0.104,0.282,False,False,Maze
17620.8644,17620.9644,12,5,0.30475984663312566,0.258,0.534,0.35332180660372686,0.23,0.478,leftward,0.35332180660372686,0.23,0.478,False,False,Maze
17630.3472,17630.4584,12,5,-0.602179588083169,0.026,0.144,-0.806717901118196,0.0,0.002,leftward,-0.806717901118196,0.0,0.002,True,True,Maze
17658.818,17658.918,5,5,-0.43355712266533325,0.068,0.378,-0.671604444128207,0.0,0.1,leftward,-0.671604444128207,0.0,0.1,False,True,Maze
17694.8948,17694.9948,13,5,-0.619548716067687,0.104,0.188,-0.7029540588091052,0.032,0.078,leftward,-0.7029540588091052,0.032,0.078,False,True,Maze
17700.076,17700.2256,11,7,-0.5126181197460441,0.018,0.084,-0.6662389828850579,0.0,0.01,leftward,-0.6662389828850579,0.0,0.01,True,True,Maze
17722.1308,17722.2308,10,5,0.46557329448600443,0.1,0.18,0.6401575477852236,0.028,0.068,leftward,0.6401575477852236,0.028,0.068,False,False,Maze
17723.2204,17723.3204,7,5,-0.48440826129616843,0.044,0.078,-0.4748291610015966,0.04,0.128,rightward,-0.48440826129616843,0.044,0.078,False,False,Maze
