unit,direction,k,si,si_z,p,peak_rate,peak_pos,mean_rate,width,sparsity,contrast,participation,stability,n_spikes,session,track_cm,maze_type
6,leftward,5,0.2683329473653985,46.718336480183844,0.0,12.982393467715676,174.61267605633805,4.896974251428601,40.14084507042254,0.7203853861402146,2.822788539873016,0.9807692307692307,0.9537520982862693,1373.0,Gatsby_08282013,285.0,circular
7,leftward,6,0.9014602098383085,13.650923436901053,0.0,1.1067701568913728,206.7253521126761,0.2168215474607225,24.084507042253524,0.40925447301713547,5.9650403540635955,0.40384615384615385,0.7353180748411912,61.0,Gatsby_08282013,285.0,circular
8,leftward,7,1.1367209693823088,24.288186122366273,0.0,4.12482066771246,10.035211267605636,0.6319444651561555,20.07042253521127,0.303504766273816,6.3430909997217375,0.5306122448979592,0.9774868866908718,170.0,Gatsby_08282013,285.0,circular
9,leftward,8,0.1569089243609039,33.53512194592858,0.0,15.297858595878907,42.147887323943664,5.529148114176354,32.11267605633803,0.7966794543637068,2.7529414118971265,1.0,0.947667162135189,1550.0,Gatsby_08282013,285.0,circular
10,leftward,9,0.3237526718481983,17.695955598534876,0.0,1.9449596446398796,118.4154929577465,0.8084985490762606,24.084507042253524,0.6739306904224699,2.4824562791685563,0.5961538461538461,0.7929674631643248,228.0,Gatsby_08282013,285.0,circular
11,leftward,10,2.7270041635732696,30.32300929187704,0.0,6.834025317748576,194.6830985915493,0.622728768951059,24.084507042253524,0.12658286906563165,41.7618153962713,0.9615384615384616,0.9924244694887249,175.0,Gatsby_08282013,285.0,circular
12,leftward,11,1.8767522695932912,21.1883356449938,0.0,1.9441656720003515,194.6830985915493,0.3045378953793342,20.07042253521127,0.23209946502214612,8.635515103696894,0.5,0.9825995031705871,85.0,Gatsby_08282013,285.0,circular
17,leftward,16,0.6966313431340834,6.617493091673581,0.0,1.0698697605124905,230.8098591549296,0.24595093144041147,28.098591549295776,0.47646428031313265,5.080537437549311,0.28846153846153844,0.6407938060607257,68.0,Gatsby_08282013,285.0,circular
18,leftward,17,1.6071247589354216,23.91908428059206,0.0,2.8059648457966304,102.35915492957747,0.3316782561304837,24.084507042253524,0.22630313337080443,12.584595459910606,0.5576923076923077,0.9445074371102247,91.0,Gatsby_08282013,285.0,circular
19,leftward,18,1.6677224542349687,17.855925300600727,0.0,2.5737408769756565,166.58450704225353,0.29398212666274126,24.084507042253524,0.20901315393099393,15.770846332899513,0.5,0.9528372379769943,81.0,Gatsby_08282013,285.0,circular
20,leftward,19,0.3944150210390693,34.86966894075142,0.0,11.364194324517667,110.38732394366198,4.056971231969065,24.084507042253524,0.6797210763927883,2.8321448151905186,0.9038461538461539,0.9235316105524807,1133.0,Gatsby_08282013,285.0,circular
21,leftward,20,1.3051544930738246,53.779170239243214,0.0,29.470807275805488,58.20422535211268,4.653453724067484,24.084507042253524,0.29954669632098174,7.256381632467117,1.0,0.9785442243531381,1298.0,Gatsby_08282013,285.0,circular
23,leftward,22,1.8029153209577091,7.821825175979181,0.0,2.4322440101602183,10.035211267605636,0.3338006445409013,24.084507042253524,0.23247105800815848,13.075680155431227,0.1836734693877551,0.7363943305560985,91.0,Gatsby_08282013,285.0,circular
24,leftward,23,0.9065279486592038,59.715016940804205,0.0,15.518881288170679,14.049295774647888,2.502477877105239,28.098591549295776,0.3737251177430999,6.860371010777643,0.9795918367346939,0.9727157809805758,679.0,Gatsby_08282013,285.0,circular
25,leftward,24,1.1873339970194277,23.682243921179456,0.0,5.33689299693317,62.218309859154935,1.0926336287012184,28.098591549295776,0.35455180430900973,5.466714376655733,0.3469387755102041,0.9406250466515117,304.0,Gatsby_08282013,285.0,circular
26,leftward,25,0.9312367192669482,61.26127299385873,0.0,9.32003767934444,22.0774647887324,1.829565092087777,32.11267605633803,0.38381023404343145,5.118066024752529,0.8979591836734694,0.9868891169438875,502.0,Gatsby_08282013,285.0,circular
27,leftward,26,0.5078923427057439,11.867669565741929,0.0,1.6444857457142363,106.37323943661974,0.43637150453805784,28.098591549295776,0.5823829947959639,4.222369298919077,0.4423076923076923,0.868787150316706,122.0,Gatsby_08282013,285.0,circular
28,leftward,27,1.9917122040903326,62.082205866431096,0.0,25.25324267345197,22.0774647887324,2.3335817218327475,24.084507042253524,0.17240016031984715,15.19491835061865,1.0,0.9951485840886093,637.0,Gatsby_08282013,285.0,circular
29,leftward,28,0.6899176917669833,7.139418687217117,0.0,1.1022445554723679,94.33098591549296,0.2287961245084654,16.056338028169016,0.48920332385991466,5.3401400007366115,0.2549019607843137,0.7595505271209821,64.0,Gatsby_08282013,285.0,circular
30,leftward,29,1.6894641817953862,21.859520467777127,0.0,2.0331627789529634,58.20422535211268,0.26254858072922854,28.098591549295776,0.22776716225730936,11.467515928836523,0.6122448979591837,0.9214174007826346,73.0,Gatsby_08282013,285.0,circular
31,leftward,30,1.2610090666739073,21.809969827665032,0.0,4.306649660528294,150.52816901408454,0.5692580235099092,28.098591549295776,0.2659469944338534,11.054849894746763,0.5384615384615384,0.9754428993741419,155.0,Gatsby_08282013,285.0,circular
32,leftward,31,0.5246720913144787,24.168645437948882,0.0,4.725716859882505,10.035211267605636,0.7913392225639786,20.07042253521127,0.47619938037026943,6.520425225498648,0.7346938775510204,0.890283282545039,212.0,Gatsby_08282013,285.0,circular
34,leftward,33,0.8528377037140338,35.67582317375311,0.0,4.310182058279816,126.443661971831,1.2192344607179164,28.098591549295776,0.44534085352504005,4.868493652840419,0.8461538461538461,0.8329425834800553,346.0,Gatsby_08282013,285.0,circular
35,leftward,34,1.5176970122213154,11.400811055697636,0.0,2.69891308219944,106.37323943661974,0.30854041026025913,24.084507042253524,0.2248962990051645,12.822504308304076,0.25,0.9577110524335486,87.0,Gatsby_08282013,285.0,circular
37,leftward,36,0.9793947304942423,60.09983043642327,0.0,12.078735545347579,110.38732394366198,2.350590051488054,24.084507042253524,0.38568190181773054,5.779072646689107,0.9807692307692307,0.9832376462297356,649.0,Gatsby_08282013,285.0,circular
38,leftward,37,0.7227170889546439,56.60127221293943,0.0,12.77810271331705,126.443661971831,3.1928125841253405,24.084507042253524,0.4565180482033125,3.9709750184768358,0.9615384615384616,0.9630924234772376,889.0,Gatsby_08282013,285.0,circular
39,leftward,38,0.6766984506015968,35.88522324691438,0.0,10.997341413697086,122.42957746478874,2.2714959142256097,24.084507042253524,0.44523824299672404,6.291902014016749,0.9423076923076923,0.9470278864000502,638.0,Gatsby_08282013,285.0,circular
40,leftward,39,0.48209294614979553,39.56949053305907,0.0,6.904133440409375,98.34507042253523,2.180453503796182,28.098591549295776,0.57632010769876,2.760965399291517,0.7692307692307693,0.9625342527337662,596.0,Gatsby_08282013,285.0,circular
42,leftward,41,1.108644837707484,17.684282175928043,0.0,6.851041486959229,198.69718309859155,1.5909678363513269,56.19718309859155,0.35590775858744933,10.711032921038534,0.8076923076923077,0.9777849360901639,444.0,Gatsby_08282013,285.0,circular
43,leftward,42,0.5267258515221215,48.65289314915346,0.0,24.620234901308724,26.091549295774648,6.965602738143582,68.23943661971832,0.5505738141695957,4.2500208019675,1.0,0.9779535470389142,1923.0,Gatsby_08282013,285.0,circular
44,leftward,43,1.3295869164920122,25.659989301019333,0.0,10.107426923166086,94.33098591549296,1.289897566862719,28.098591549295776,0.24376454099036007,11.542110113469294,0.9215686274509803,0.987541345132884,356.0,Gatsby_08282013,285.0,circular
45,leftward,44,0.8516994328938625,34.141911312484766,0.0,24.617719516865986,158.55633802816902,3.4857570014824493,20.07042253521127,0.3387306224642094,9.12317603931903,1.0,0.9903229282336339,963.0,Gatsby_08282013,285.0,circular
46,leftward,45,1.1007690520168225,34.09862993744432,0.0,37.88331533741311,118.4154929577465,6.655034430796498,28.098591549295776,0.34646567288412294,6.665007441549048,1.0,0.987691209289338,1866.0,Gatsby_08282013,285.0,circular
