session,unit,n,mrl,pref,p,cell_type,significant
Gatsby,41,3562,0.11731468065865652,-2.7868977249050095,4.356097062185947e-22,excitatory,True
Gatsby,42,297,0.17936879086669952,-2.564705054951353,6.656949402104213e-05,excitatory,True
Gatsby,43,1001,0.14888304028885413,-3.0631312009642864,2.0634749587080648e-10,excitatory,True
Gatsby,44,2099,0.28995215144316344,-2.126110526214996,8.923135539842667e-77,excitatory,True
Gatsby,46,32,0.23084947411722792,-2.9095298735566666,0.1824522496620337,excitatory,False
Gatsby,47,3897,0.14917967015047945,-2.834316345765703,1.3720680983763426e-38,inhibitory,True
Gatsby,48,539,0.4082080813788651,-2.1227893411833136,3.641668669005728e-39,excitatory,True
Gatsby,49,2954,0.11073713876489227,-2.7380453003316934,1.6683045048428026e-16,excitatory,True
Gatsby,50,2470,0.08201325658227174,3.0176711910281218,5.943912535550159e-08,excitatory,True
Gatsby,51,221,0.24346098284475542,-2.5128881339692337,1.7268388780453172e-06,excitatory,True
Gatsby,52,61,0.30418989337728153,-2.032193919112375,0.0032374653604394,excitatory,True
Gatsby,53,4422,0.1223559300614891,2.9254954579910875,1.3955353298922598e-29,excitatory,True
Gatsby,54,1220,0.13319106158646057,-2.680224435970353,3.652117359602888e-10,excitatory,True
Gatsby,55,54,0.24465586731435887,2.831980030488625,0.038727505203056095,excitatory,True
Gatsby,56,276,0.16481009148606174,-2.354259344057416,0.0005342313431839483,excitatory,True
Gatsby,57,341,0.09811876470315163,2.9810720761899043,0.03740286203774382,excitatory,True
Gatsby,58,6338,0.18364861353189751,3.028526829792171,1.1332918342321498e-93,inhibitory,True
Gatsby,59,585,0.2274871829520428,-2.341673523691071,4.914507454601584e-14,excitatory,True
Gatsby,60,546,0.09590559739949958,-2.7886823323550027,0.006545182881014995,excitatory,True
Gatsby,61,1468,0.13039920654905857,-2.07824684287719,1.3075942921710661e-11,excitatory,True
Gatsby,62,2835,0.0326111725415607,2.276927502707801,0.0490330806035132,excitatory,True
Gatsby,63,8563,0.20754218413081965,2.3858911469212964,3.104305012376341e-160,inhibitory,True
Gatsby,64,12174,0.2073942918409558,-2.478435450982722,4.266451179748209e-227,inhibitory,True
Gatsby,65,24378,0.256509668007283,-2.2021892944170887,0.0,inhibitory,True
Gatsby,66,49,0.13637299423548865,2.0946462917770874,0.4040645894841931,excitatory,False
Gatsby,67,104613,0.2461754695310372,1.6586322304276655,0.0,inhibitory,True
Gatsby,68,3643,0.07471369325712181,-2.7820145290877782,1.4360258762770808e-09,excitatory,True
Gatsby,69,478,0.3321739437565561,-1.9531948301612738,6.147405614138136e-24,excitatory,True
Gatsby,71,182,0.25739580089975994,3.0912213965629647,4.8783629543596695e-06,excitatory,True
Gatsby,72,1808,0.18119856299903053,2.95571612667309,1.0466535203373984e-26,excitatory,True
Gatsby,73,947,0.12249465988235471,3.0957249508514435,6.438161365925322e-07,excitatory,True
Gatsby,74,1813,0.1834638963207737,-2.1764832496679656,1.94227872226556e-27,excitatory,True
Gatsby,75,706,0.23105118564905283,-2.339666564902921,2.668214503151546e-17,excitatory,True
Gatsby,76,3712,0.09153374142081659,2.7106303729078354,2.9278313177270844e-14,excitatory,True
Gatsby,77,4905,0.11960603904211435,2.7832278980475302,2.632126954370068e-31,excitatory,True
Gatsby,78,6446,0.07731030584772615,-2.861858665067424,1.754555753707539e-17,excitatory,True
Gatsby,79,470,0.15545056916056368,-2.475067890304073,1.1031385266898426e-05,excitatory,True
Gatsby,80,149,0.1339569537075387,2.8453585846540066,0.06878496411651738,excitatory,False
