si,si_thresh,sparsity,reliability,n_spikes,peak_rate,peak_pos,width,is_place_cell,is_place_cell_norel,session,subject,maze,direction,track_m,dir_corr
1.1697950252996134,0.3881958396499625,0.3211025466988589,0.8173385264624807,60,3.977828941870985,1.51,0.11999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.12994369856320245
0.6538472888795848,0.5072685225848562,0.4740309607696209,0.32511845678779927,55,2.1314825731917897,0.09,0.15999999999999998,False,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.43711325290674036
0.599832460379291,0.15084456205507493,0.5275845326991349,0.9101234471940105,295,8.97549082848191,0.61,0.35999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.7961427463116354
3.165565306740327,1.8373239564976758,0.10081767841645402,0.8802942765800639,7,0.8206712133343235,0.07,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.09451833876247294
1.0965411112839352,0.37283619979912985,0.326216130717039,0.8470689949584642,97,6.060556427791471,1.59,0.17999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.1037972945042948
0.8150298323527103,0.35639510194037516,0.5038587652464515,0.6392396806036905,52,1.5675830814928915,1.01,0.29999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.34931992517516786
0.6982515214377455,0.29564837717213205,0.46725627571685735,0.7419465224737037,80,3.703262454408888,0.01,0.07999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.21974197594125686
0.109093569852208,0.09292083616515728,0.8666279433037478,0.2415264398751138,246,4.228366351916703,0.03,0.15999999999999998,False,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.1392699695734926
0.1410440380095501,0.06428710986791762,0.8529443490039865,0.7013590884707926,376,6.200909215228971,0.07,0.23999999999999996,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.20101949814683617
0.2132635009323282,0.032118935814112605,0.7846861639389832,0.9251287392809273,1135,21.24569026599688,0.65,0.6999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.002683760945851892
1.563900365456275,1.7832998346137974,0.2619221080534847,0.3154149479261496,19,1.1940808233430076,0.95,0.09999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.06968032033898379
1.0618435788100493,0.7054771965863729,0.37773216252197017,0.464243036875251,27,1.2050810246734307,0.09,0.15999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.01974199565647095
0.9429225350894139,1.3570437477553716,0.44195285581252797,-0.06174429397657517,22,0.8777752189639076,0.25,0.19999999999999996,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.21038632036495625
0.29358928164668996,0.07339341206272466,0.6714989586114062,0.8558460158107885,617,16.54375691556288,0.07,0.21999999999999997,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.2425294851163466
1.042236999523755,1.0159276442299778,0.40701477314131335,0.1993603900010503,14,0.7625418321277224,0.01,0.039999999999999994,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.33554437800965603
0.6532663348895834,0.12764738220205515,0.49626500050437883,0.91344211128271,165,5.466697114287331,0.45,0.35999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.2852349182823573
0.32871702742679265,0.45905662353797655,0.724260060591113,0.09553790674225768,41,1.0041714536768112,1.23,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.021199376521357772
0.43866923354750414,0.7299749296790834,0.6299305142688033,-0.3924841744196662,25,0.7871023310833057,1.53,0.13999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.5458427742271351
0.7982546172296515,1.362692987189814,0.4661524911235605,-0.1582016106916763,13,0.7202314943105701,1.11,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,-0.01943610570067993
0.5177526388804182,0.8077154658393153,0.595701728336154,-0.3625537001587952,21,0.6851133437498751,1.4100000000000001,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,0.4479487631859915
0.5794015891795188,0.16059159208940463,0.5704349284138626,0.7600768672092156,219,7.123396909487256,0.27,0.29999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,0.6368372564553767
1.935281676392845,0.47786626280283573,0.16042043775868878,0.9769433422379445,84,9.675576444567984,1.59,0.07999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,0.8795453470998688
0.7171317477455241,0.43857663762200133,0.49893726301836794,0.5216996294301219,56,1.9258778351334562,0.19,0.25999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,0.5914309724111223
0.4596387665676052,0.16212391876520446,0.6204091773665075,0.5226998220461088,125,3.473121861343683,0.81,0.37999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,left,1.6,0.5409330394900751
