,gOSI,OSI,pref_ori,gDSI,DSI,pref_dir,anova_F,anova_p,gOSI_p,gOSI_null_mean,peak_rate,mean_rate,area,session,responsive
sub-699733573_ses-715093703_950912249,0.11302763738395422,0.20279205769514988,19.652185502166876,,,,86.21496294377688,1.0943110719689025e-87,0.001996007984031936,0.00765996439892171,18.03441348068279,14.2231733782765,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912283,0.0442917850559158,0.09516215073607177,47.80380588918541,,,,38.236687292462065,9.704833138724237e-39,0.001996007984031936,0.006995154090366245,10.622043412320835,8.820581021596443,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912293,0.17908889807493794,0.341945911141898,6.83494823338011,,,,103.64581413897855,4.512754098831547e-105,0.001996007984031936,0.010423144233611164,20.049185184636325,15.029743905273861,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912326,0.11735026075440741,0.19303336198088755,108.55411412743544,,,,65.04266338799412,2.8177594600059493e-66,0.001996007984031936,0.008563365404254718,7.717890041285847,6.205743686278017,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912361,0.12083970929701493,0.23685100632934772,95.39915973992258,,,,18.116745344342846,7.027002958757145e-18,0.001996007984031936,0.01767170879685741,3.2721229210116536,2.4053753420172637,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912384,0.12449655991871296,0.2461669085392967,85.844489473757,,,,123.43749920032525,1.5244613205060325e-124,0.001996007984031936,0.006733728871213874,10.97289382261931,8.874932784191135,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912396,0.15009895383153712,0.3293276087393281,85.60302696367353,,,,96.1587257353289,1.243421156605214e-97,0.001996007984031936,0.01633872283260484,7.676693459407382,4.140295884104964,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912406,0.041904789425127695,0.027028930132112897,60.030190719361556,,,,26.74126561077429,8.027094594872326e-27,0.001996007984031936,0.014220497099221912,4.763024451552371,3.846743199178432,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912417,0.1713917083337388,0.22973370820467404,95.76985108895914,,,,77.93344746550675,2.3763860849250097e-79,0.001996007984031936,0.01178717680722046,13.27447193252709,10.002049712592457,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912427,0.2717786611115942,0.48396398254045414,82.33822562320987,,,,297.27735314418106,4.625916419582932e-284,0.001996007984031936,0.011082267456808978,13.79180670672148,7.509966315809468,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912448,0.09629379316015868,0.17677263956256392,174.8961649397201,,,,14.42573302220791,4.5301418272323207e-14,0.001996007984031936,0.01407115522998741,4.71770102834594,3.9401412811832857,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912460,0.09369627131422523,0.18173805986429992,12.545988172737886,,,,6.813216815265411,2.408128262609234e-06,0.001996007984031936,0.020066132409813243,2.7193816102672996,2.3347970927390373,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912473,0.14113960096613476,0.21642286428037213,10.813272684862731,,,,19.458076757883394,2.8736759953107e-19,0.001996007984031936,0.018705452902272483,2.929504246859345,2.302821773141009,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912511,0.04929500584065319,0.08431699968509679,128.4965885566644,,,,2.4842258734861686,0.02956934572450255,0.1437125748502994,0.031323616416413846,0.9367834596447543,0.7845960076973232,VISp,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950912601,0.06956694568393651,0.13898750646896868,111.8572845730967,,,,7.483091479381004,5.202624193811045e-07,0.001996007984031936,0.015555228841697315,5.78841624139257,4.90423920164521,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950912646,0.21762966168544223,0.43298971869494113,0.3647017878504131,,,,13.052070136732192,1.1682891982647502e-12,0.001996007984031936,0.037046373725774295,1.1454343714585637,0.7264016486523709,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950913000,0.2306465501564495,0.4184466389982222,71.26866682959539,,,,68.79367538275358,4.300857087023213e-70,0.001996007984031936,0.01676871097551331,6.121599597258498,4.125883007631983,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950913096,0.05478658211308015,0.09839571130000616,137.56327299860502,,,,2.086807325370995,0.0639930390592468,0.08582834331337326,0.031840592238312794,1.0390544399139632,0.8861023724798965,VISp,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950918175,0.07108325719637533,0.1577691685130123,72.77598604361226,,,,27.18632640717651,2.771137923146841e-27,0.001996007984031936,0.009256591192994818,13.151566067499315,10.625667122928743,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918191,0.1598375846732125,0.28645356332690297,56.453161544545516,,,,12.09756940699512,1.1101676120008254e-11,0.001996007984031936,0.028801029785916393,2.44167670879756,1.6928174965226417,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918246,0.05197755299378591,0.13570580391240364,2.6789961326806027,,,,7.179105821758644,1.0442014070530234e-06,0.001996007984031936,0.0128836427825275,4.206791830674777,3.573859049048872,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918261,0.26193953038708434,0.46140028573171094,62.876644280499995,,,,198.5928686235366,5.959301392896155e-196,0.001996007984031936,0.011378580717457008,10.38351920440564,6.828941951688112,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918280,0.1413569846899175,0.28149798646060614,92.94560292631131,,,,36.93671714818246,2.1506205582302403e-37,0.001996007984031936,0.014022169802079956,13.955338046900332,10.029875208251555,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918294,0.06022058901877274,0.10490211787951499,77.36184049372905,,,,2.712161914876311,0.018746669224100853,0.003992015968063872,0.02167362719921599,4.9690460123351965,4.340603654533328,VISp,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950918310,0.051563895124904315,0.10137326674187293,2.1260631454055203,,,,11.55990275164673,3.9348810956390635e-11,0.001996007984031936,0.008563158575667605,20.42827874416781,18.72527483703758,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918344,0.04855339229288517,0.09455389265998644,121.38267661158774,,,,9.689915965574704,3.141832742858485e-09,0.001996007984031936,0.010167349578518298,4.647093979862388,4.018272366019641,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918362,0.3051704969210146,0.5623614435455778,93.41598569199277,,,,353.20799346558965,0.0,0.001996007984031936,0.012479899041408771,17.268666835104224,8.631943095645545,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918381,0.31621755359360704,0.5692000840597915,4.004237583244298,,,,445.19795420286493,0.0,0.001996007984031936,0.010417780564401062,18.31457421177989,10.320780589032841,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918422,0.04029427754956468,0.026104921714030623,13.247120068750245,,,,3.679799974513001,0.0025117243946367173,0.015968063872255488,0.01713478836432896,3.6872828456621796,3.37717769234885,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918491,0.1443930431546723,0.28399150079373886,10.337705250539841,,,,15.321402595725571,5.415709351685241e-15,0.001996007984031936,0.02205431620986649,3.1561231360543562,2.4465223283419717,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918570,0.3672361256962546,0.6103385935072031,53.51510048456407,,,,362.2649849124407,0.0,0.001996007984031936,0.0142661969870767,19.512105303500118,9.481733973518919,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918695,0.07610632035532372,0.19119693854172878,98.75282101535205,,,,6.03936403642426,1.3927715178529917e-05,0.001996007984031936,0.02033969470344435,3.2768726901643226,2.6823770441525574,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918745,0.31435921927764515,0.548143279134304,156.43568563390872,,,,180.94951941271978,1.5425211657363013e-179,0.001996007984031936,0.01485305959158702,10.79304601228524,5.932808643752434,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918802,0.1281992459341569,0.20008465157035105,81.39067607613953,,,,27.881993704464104,5.2563734449187085e-28,0.001996007984031936,0.014362941193400886,6.250799147650285,4.975019425809731,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918821,0.038340650582402595,0.09688937164582079,64.143858144899,,,,1.6238995457167607,0.14996166129302857,0.05389221556886228,0.020396869534154403,2.86725829810305,2.6779863350709103,VISp,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950918846,0.2034839994821928,0.32649677699823765,129.7482680136307,,,,96.17266683104685,1.2042774779863187e-97,0.001996007984031936,0.013239730670122577,14.96779277787895,10.359237008180402,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918902,0.06585548782886738,0.15566369291360718,17.209983369552322,,,,10.66398188751972,3.2228996850744595e-10,0.001996007984031936,0.013267153872545855,7.6595797479050445,6.481916113074907,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918919,0.3425361721006305,0.6098191235076175,96.93278639352106,,,,89.16716034547571,1.200113843434666e-90,0.001996007984031936,0.02395822268373286,2.5669233698303717,1.2348797925139268,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918936,0.28691840169464417,0.4716522200633065,12.910834967853718,,,,67.16945150449888,1.9269641156833164e-68,0.001996007984031936,0.02360927536388985,3.691756720906431,2.2223359746292304,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950918955,0.08077972804585755,0.13970519472609,7.335590962601784,,,,63.34611649958694,1.5107265658140643e-64,0.001996007984031936,0.0067239159539816944,24.9523212571504,20.183138430864016,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919022,0.11883007004218835,0.20573309855369498,110.34314412397318,,,,82.63171250989319,4.367538956427976e-84,0.001996007984031936,0.00807737195968852,8.950563088888483,7.382227720606044,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919040,0.24417393951721186,0.4623824046619319,55.576472907285826,,,,136.74690152078492,1.7714883387663745e-137,0.001996007984031936,0.016802243389644724,7.424083159732617,3.695144037665744,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919054,0.22029444544989174,0.41330623557361623,115.98020802095061,,,,116.19943293121585,1.866602861955278e-117,0.001996007984031936,0.012413770115429809,13.20085803597039,8.566630026078402,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919086,0.1554672017841689,0.24736217032085658,111.16297722362928,,,,78.18060851714694,1.337805368472648e-79,0.001996007984031936,0.010902857284755853,10.358980303190974,8.125952012241418,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919104,0.07874343848101761,0.1482430469692509,114.57763067280962,,,,18.30679994040213,4.468416535574147e-18,0.001996007984031936,0.010937016200861483,5.898865373134514,4.98879279435183,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919120,0.07559507306547947,0.13274171575185062,74.61405229334464,,,,1.4792015685996696,0.19300028257940283,0.05788423153692615,0.04009324072574875,0.5273944492044662,0.4395768406608373,VISp,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950919154,0.11467443116603418,0.19532740616205785,8.929540013399924,,,,144.46950870806387,6.3269574555672814e-145,0.001996007984031936,0.005790290502360598,17.465793379362218,14.430029279963003,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919212,0.07138314179629096,0.14861764207568703,2.023430814859478,,,,26.146847867735424,3.3225285169403995e-26,0.001996007984031936,0.007484772469347126,8.261129729391737,7.291427273401439,VISp,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919249,0.19534736805462408,0.39009002724311603,90.38513133901968,,,,154.81535656490658,7.772957663642222e-155,0.001996007984031936,0.011371796279249096,10.02936082808889,5.845165217420465,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919283,0.2351524148476171,0.43248089912321724,2.288351640483467,,,,115.35111608534974,1.2713277908978037e-116,0.001996007984031936,0.012811826184053127,8.030401433196264,5.310404781878067,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919387,0.0672848315976159,0.09473723542660269,98.6889965133987,,,,0.7068799974093665,0.6182135368335911,0.2934131736526946,0.05372089025099436,0.21425391576478725,0.1870917336984759,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950919456,0.04800522010014946,0.11928189166218021,107.44417921671034,,,,3.84343911970501,0.0017712980214866301,0.005988023952095809,0.017435349356254,2.57104490846438,2.311792448597346,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919496,0.05999420046894885,0.12267310922975977,166.54365215460084,,,,9.644041356957313,3.496541501142772e-09,0.001996007984031936,0.011462925528887374,12.226042943167112,10.890128146253796,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919676,0.054817538950112835,0.11855913940936091,86.51953146293829,,,,5.862174717750182,2.0760437430738432e-05,0.001996007984031936,0.013284666329129616,11.001115442599092,9.99451476703809,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919748,0.08790487800676418,0.16332013923094887,11.013439347629907,,,,3.7345491239170268,0.0022352819354750416,0.001996007984031936,0.029709550295329727,1.0465512915656279,0.8356116354677644,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919806,0.023357039030966635,0.029016525287387507,167.49566962481185,,,,4.673021933562811,0.00029263130249128377,0.09181636726546906,0.013357818365019489,4.663455039751511,4.2939137982304985,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919863,0.10750443703125036,0.1774367872240897,14.97041830495678,,,,11.857980246382786,1.9516067501148662e-11,0.001996007984031936,0.022501450997880295,2.599888028598248,1.8984568150114802,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919900,0.2196703699663102,0.34863323288394105,18.15062588408694,,,,106.81957724062092,3.2575222416763744e-108,0.001996007984031936,0.012705373284539218,11.722164158242176,7.816461903470686,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919921,0.17399146525995604,0.1665111216567491,93.90702450349083,,,,22.035740437917035,6.123192002278848e-22,0.001996007984031936,0.021633580868102565,2.3475410026264747,1.846646337588204,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919945,0.02490722706497589,0.012480331003792611,177.3120867191953,,,,6.418542940564624,5.9072409958366065e-06,0.011976047904191617,0.01054967474317103,9.122279169642201,8.52954193594105,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950919993,0.48763923759595545,0.7685693117701664,178.92093810556997,,,,188.29873467019414,2.1184281312684374e-186,0.001996007984031936,0.022606543156556448,4.660017349658593,2.0392696455187402,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950920092,0.11350051527486119,0.2173133712600124,37.04006143332548,,,,8.279966447684943,8.299992805422097e-08,0.001996007984031936,0.022888195359550376,2.2331872392315715,1.7834605331712126,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950920151,0.1488791325399189,0.23477118694654056,25.788560589116006,,,,7.3886434335224385,6.461389193188539e-07,0.001996007984031936,0.043152882513828164,0.6468824714815874,0.4147314377235773,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950920290,0.1153913671520052,0.18628858334251966,169.93721406349752,,,,98.75054568004416,3.269013168646424e-100,0.001996007984031936,0.007321333808308725,28.10916431958762,24.272708996345187,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950920309,0.19259624718028978,0.33134428629879753,12.908730800631927,,,,208.0424097073011,1.1752141204378684e-204,0.001996007984031936,0.008119662533786336,31.26048930377146,23.306829780150306,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950920434,0.29978449827404025,0.49638325089103097,35.29932106521731,,,,25.311431531465903,2.446110360803057e-25,0.001996007984031936,0.03907321420681561,1.215477948534802,0.6315294310227534,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950920511,0.5987484726448009,0.8090330012943863,140.32438734587885,,,,185.45750659552084,9.432564287402231e-184,0.001996007984031936,0.030005654912607257,4.8953901167598355,1.8185752312856807,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930105,0.015179799874579566,0.03153066070340413,134.1261624506496,,,,1.1962938585777882,0.3081763008918272,0.3393213572854291,0.012594463383475392,11.662795256558796,11.164611475534398,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930145,0.007150128313915292,0.018070921810960937,156.32930846933627,,,,0.309542755110381,0.9074759899773521,0.7544910179640718,0.011123432452861282,16.367660847001748,15.867229672703031,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930215,0.286471524356246,0.44561343266648973,98.85320104108474,,,,270.1294507519899,2.0093770752431104e-260,0.001996007984031936,0.013221313677701043,12.731613111351724,6.566848856503651,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930237,0.4389110031830937,0.6924444526773234,51.348843022227385,,,,184.20400383651224,1.3960182200578528e-182,0.001996007984031936,0.023455118063052355,9.800058351240972,4.0190150403233345,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930276,0.16230290995198995,0.2893937097023726,44.53671622553711,,,,153.32331865342826,2.0663479130191654e-153,0.001996007984031936,0.008699585912776935,12.75287024780471,8.796218172381279,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930340,0.2231299337160577,0.40926850926696295,46.1103315044676,,,,140.34615993857938,5.918115425300478e-141,0.001996007984031936,0.012713476289160065,5.533001767152223,3.409869893254392,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930358,0.08903633986036127,0.1710346996653963,108.16979468904815,,,,25.296637819762065,2.534129152240709e-25,0.001996007984031936,0.010383108714009994,12.18226332733484,9.977695050579337,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930375,0.02080934704963629,0.058317599380268155,23.377277612239833,,,,2.664596499530809,0.02063100889731997,0.22355289421157684,0.014460579695419494,7.185761549290081,6.643351560267592,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930392,0.1813911315397224,0.3248732512571515,100.54026138298968,,,,39.04041569900869,1.4303181016803667e-39,0.001996007984031936,0.01819580559619369,2.51462990222821,1.677658375681112,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930407,0.009714444265481983,0.01891157702676123,176.70821485698357,,,,2.509192966930028,0.0281412327946511,0.04590818363273453,0.004951945000444976,56.163303958316156,54.355386064158324,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930423,0.2517563386226566,0.47802799687746955,55.23109823394198,,,,85.0971566955027,1.4505013464316428e-86,0.001996007984031936,0.018510218918642747,7.106853690106935,3.7697442406163195,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930437,0.055063759956624964,0.07201226894631618,34.976368790937585,,,,2.918347112430571,0.01233027697643994,0.023952095808383235,0.024731079307956996,1.3252759035911779,1.138089961884572,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930454,0.33850516855542173,0.5903160724961833,120.70879505825948,,,,147.83007126232414,3.7473557319407305e-148,0.001996007984031936,0.018078869705802563,10.108263333825215,4.910610974350957,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930522,0.37042850980486547,0.5384741277218466,40.81168215044782,,,,267.8588649461911,1.995844703167088e-258,0.001996007984031936,0.015601517137031139,15.186468853197447,8.208467323612556,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930795,0.020927816869248796,0.03203253202928591,160.78616154242007,,,,15.333420206697737,5.263424236907175e-15,0.05189620758483034,0.010341938856219453,11.36020199817352,10.027484644335933,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930814,0.03727525625507572,0.06574287936901371,29.701868143062487,,,,2.558554545464179,0.025509614904652537,0.007984031936127744,0.014011252393133469,12.179512303659523,11.120666732944661,VISl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950930866,0.033185644393854956,0.08771891299055272,33.668177193729086,,,,6.9089785500635665,1.9357268386668526e-06,0.26746506986027946,0.025607879708067022,3.1932016389858706,2.4735960005909114,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930888,0.521250642132589,0.77416823854107,81.18438716862457,,,,434.3851312103902,0.0,0.001996007984031936,0.017470589064473636,8.480767710657252,3.458578882536301,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930964,0.06491093766982832,0.11117358071462463,76.44022408292219,,,,13.105589497665532,1.0295456274455052e-12,0.001996007984031936,0.010213288303787767,23.325414989189984,20.630126294050296,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950930985,0.057269741428527435,0.10293283287839462,25.60417769248174,,,,26.11705399123979,3.5677123438231383e-26,0.001996007984031936,0.006793720574150919,56.86385469292696,50.0721389152061,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931004,0.329947821415456,0.5143619148884409,44.91076954093606,,,,86.75848671546132,3.1168876722161183e-88,0.001996007984031936,0.021979284537610843,7.542236530313725,4.499731021771665,VISl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931043,0.035824031018307174,0.07910922817562326,107.02569234783259,,,,2.0806081801293845,0.06475127998700818,0.017964071856287425,0.015273583161038952,3.8866777225282654,3.604049803631325,VISrl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950931118,0.18645022885511858,0.35924887599005656,123.02480777610015,,,,14.944259946492824,1.3251349623593716e-14,0.001996007984031936,0.03172107084445172,1.379154172118862,0.9665559270528132,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931164,0.10111202270284712,0.24745797547435286,174.48695480643107,,,,4.924165169486215,0.00016827346298278108,0.001996007984031936,0.027632339679973437,2.2743857388600195,1.8024313644887489,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931181,0.04003672190538754,0.14641410419995662,101.07520102960333,,,,2.2736009791599527,0.044694500701112236,0.1377245508982036,0.025046387995711798,3.9843003187558965,3.6498228709938214,VISrl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950931254,0.034061499490111107,0.05022236645031763,174.49611543746653,,,,10.176849602416674,1.0078517295611406e-09,0.001996007984031936,0.006198669587871716,62.99394553866396,60.03011869702053,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931272,0.10711638480141088,0.18055538288451664,34.37079353667239,,,,4.172869770906176,0.0008713216210377583,0.003992015968063872,0.03788946767844262,0.7004455423568343,0.5613908039973566,VISrl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950931315,0.04092668659950997,0.09092503784087923,89.72992162102602,,,,8.839023811767335,2.2742739635975246e-08,0.001996007984031936,0.009817616150563303,20.781643987574547,18.154501594709576,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931363,0.0182400356219476,0.05491931965507731,124.43289760314715,,,,1.866219664151455,0.09674601174379041,0.059880239520958084,0.00960452797293475,10.325058910615638,9.73724887806481,VISrl,sub-699733573_ses-715093703,False
sub-699733573_ses-715093703_950931423,0.08958980955488319,0.13673193868489994,169.0442228167202,,,,26.922325711111036,5.207713578060448e-27,0.001996007984031936,0.011855500439603444,7.276393683704743,5.76961864516807,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931458,0.03459282748428908,0.07440174779299612,137.9200662747131,,,,15.278877436783352,5.99080963527457e-15,0.001996007984031936,0.006897362443214097,22.095506714464175,20.077051819714082,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931517,0.1141617963905503,0.23676440761977005,101.26493425679547,,,,57.72476891260756,8.373299981192703e-59,0.001996007984031936,0.010528114793041752,8.666181842241068,6.221163559744471,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931533,0.030751016029257408,0.04204629041291062,66.7590340613803,,,,11.54357769607985,4.088852389639694e-11,0.001996007984031936,0.009172824229618785,13.110061095057445,11.852762318817888,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931565,0.04337326708258354,0.06100812180224834,57.40484344921642,,,,14.813712226545322,1.8059886478899355e-14,0.001996007984031936,0.007600012856457698,15.663262356943653,14.353058438123076,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931581,0.16750318620632695,0.27679961512037166,17.161784794530938,,,,28.031147015138696,3.6804198737610313e-28,0.001996007984031936,0.018811001357404027,3.1849700772627787,2.2935764679496438,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931617,0.10777745215278496,0.2027176433245564,92.23812589124343,,,,21.856796056237943,9.387339561471355e-22,0.001996007984031936,0.012999584793420395,7.011095778069978,5.521347262408656,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931656,0.05427637188557512,0.11044346682548958,5.633871556268092,,,,34.64925086575083,5.034232424569402e-35,0.001996007984031936,0.006689758671441169,17.77072315586197,15.52692927918247,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931727,0.1259809651845656,0.19615755598294435,21.169126052412885,,,,77.45166597494175,7.285011490728762e-79,0.001996007984031936,0.008927047946803794,11.845772750958455,9.813247815333094,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931751,0.11524766342519879,0.1812797170026038,102.50229905123435,,,,31.651064056472592,6.459411930735496e-32,0.001996007984031936,0.012928544895426686,4.577553832449897,3.5497774129372437,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931770,0.09741788255373945,0.1659060491982446,65.38406772149726,,,,28.921887426387,4.380743534931304e-29,0.001996007984031936,0.011312797629338504,5.909091685709873,4.974258109685073,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931805,0.07591597188964616,0.16404645082334707,71.67803605122222,,,,6.427108984631041,5.793581866177867e-06,0.001996007984031936,0.01845379833501974,2.537531242846675,2.1813626205753334,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931853,0.0981984390392878,0.20597368395927404,85.08049550973556,,,,28.855660184500014,5.131812082743913e-29,0.001996007984031936,0.011437118897995539,12.196627860096696,9.27484471591068,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931878,0.23684095866979096,0.44018485800030077,2.0003782997206723,,,,43.746233045157155,1.9629826212518238e-44,0.001996007984031936,0.021114253789627162,2.5545626046383165,1.7694294588438277,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931899,0.05033260188124636,0.0693308278749644,167.52034161957891,,,,26.07538311839337,3.9412796858172256e-26,0.001996007984031936,0.006960474350264725,22.916906048236065,20.112428205422432,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950931959,0.0785910782120556,0.16361666312012932,93.30351589819888,,,,13.324470825847422,6.137904115854039e-13,0.001996007984031936,0.014194677643727897,4.121527028115289,3.2745226037778443,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950932032,0.0587444016381697,0.10045088045650076,21.47458350088159,,,,14.996401083600546,1.1709802464032702e-14,0.001996007984031936,0.008851912587776001,9.958694894493174,8.955407511087033,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950932087,0.05846285375753763,0.10311747396106169,179.77765642908875,,,,8.752027072397683,2.782780587330883e-08,0.001996007984031936,0.01240181424986822,14.21490571292773,12.231660811360774,VISrl,sub-699733573_ses-715093703,True
sub-699733573_ses-715093703_950932102,0.10301096720417714,0.21576995617768516,4.5274421315532205,,,,8.755268221197806,2.761944286837168e-08,0.001996007984031936,0.020236501647743262,4.701221398987875,3.8134329686808375,VISrl,sub-699733573_ses-715093703,True
