baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session,path,n_spikes,pupil_frac_large
0.3329811605687493,2000.0,0,0.23217470895584613,0.19763108432920978,0.08250000000000021,0.5548902195608783,61,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2288,0.49785177228786254
23.244138001111192,32000.0,4,21.323595150692757,21.323595150692757,0.012500000000000148,0.01996007984031936,62,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,145747,0.49785177228786254
2.8087239485149404,4000.0,1,2.774830428142885,2.774830428142885,0.022500000000000155,0.023952095808383235,63,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,17332,0.49785177228786254
0.5019318457475846,2000.0,0,0.3249406953051067,0.2599729161571772,0.0675000000000002,0.20758483033932135,64,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,3371,0.49785177228786254
0.28361333842665326,2000.0,0,0.2029681771363307,-0.011504494889238326,,0.023952095808383235,65,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,1762,0.49785177228786254
0.21617012640203032,2000.0,0,0.15668565845754917,0.09675504366599691,0.08250000000000021,0.005988023952095809,66,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,1492,0.49785177228786254
4.692634984054021,2000.0,0,8.51144664859904,8.51144664859904,0.022500000000000155,0.003992015968063872,67,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,30805,0.49785177228786254
0.39099491585486684,2000.0,0,0.282077284813342,-0.15970239884806417,0.09250000000000022,0.001996007984031936,68,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2179,0.49785177228786254
0.9738320489856193,4000.0,1,0.590767532856587,-0.21786387922434625,,0.001996007984031936,69,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,5088,0.49785177228786254
0.4178320210402155,16000.0,3,0.239378617206772,0.018995935949031706,0.022500000000000155,0.017964071856287425,70,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,2311,0.49785177228786254
1.6061554047628284,32000.0,4,0.8510533639465019,0.6811148471091939,0.007500000000000144,0.005988023952095809,71,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,8684,0.49785177228786254
0.7319233114192774,2000.0,0,11.234063083138544,11.234063083138544,0.01750000000000015,0.001996007984031936,72,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,6061,0.49785177228786254
2.7629284242836523,16000.0,3,8.016641468189464,8.016641468189464,0.01750000000000015,0.00998003992015968,73,LA11,3,sub-LA11/sub-LA11_ses-3_behavior.nwb,20094,0.49785177228786254
