baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session
15.156922151617445,8000.0,2,13.434817861923515,13.434817861923515,0.022500000000000155,0.001996007984031936,166,LA11,1
3.582818400885772,8000.0,2,4.81257767223542,4.81257767223542,0.03750000000000017,0.013972055888223553,167,LA11,1
0.6273438482780461,4000.0,1,0.24251916542058383,0.24251916542058383,0.05750000000000019,0.9261477045908184,168,LA11,1
1.614128288573653,4000.0,1,0.21940926352287415,0.18724157444004552,0.052500000000000185,0.6287425149700598,169,LA11,1
0.3903771934348178,2000.0,0,0.4033768729282271,0.4033768729282271,0.03750000000000017,0.26746506986027946,170,LA11,1
2.7758504038721914,4000.0,1,0.8565270466828623,-0.41283670524205407,,0.08982035928143713,171,LA11,1
0.3407037041642161,2000.0,0,0.2665797149458873,0.05617332901730632,,0.001996007984031936,172,LA11,1
1.1614842793299767,4000.0,1,0.7988247763078141,-0.3806623615217575,,0.001996007984031936,173,LA11,1
0.2563680209891067,4000.0,1,0.25048129407938646,0.25048129407938646,0.052500000000000185,0.281437125748503,174,LA11,1
1.0438119559727563,4000.0,1,0.7080161198411243,-0.17394894227412638,0.022500000000000155,0.00998003992015968,175,LA11,1
0.1643756318707775,2000.0,0,5.71070569539012,5.71070569539012,0.01750000000000015,0.001996007984031936,176,LA11,1
0.24792051214196348,4000.0,1,2.375367159090914,2.375367159090914,0.01750000000000015,0.003992015968063872,177,LA11,1
0.38613726853628466,4000.0,1,0.9152325944774136,0.9152325944774136,0.012500000000000148,0.14770459081836326,178,LA11,1
3.945049015921681,4000.0,1,2.6085815881177856,-1.0888846323600374,0.01750000000000015,0.005988023952095809,179,LA11,1
1.258434471211,4000.0,1,1.0697552259279812,0.24156552878899995,0.03250000000000017,0.001996007984031936,180,LA11,1
1.1613684903196002,8000.0,2,8.19543584278805,8.19543584278805,0.007500000000000144,0.001996007984031936,181,LA11,1
1.1858484083646088,2000.0,0,1.1889076098526972,1.1889076098526972,0.0675000000000002,0.09381237524950099,182,LA11,1
0.6853382768249454,2000.0,0,5.118175060845841,5.118175060845841,0.02750000000000016,0.001996007984031936,183,LA11,1
0.7191012106835057,4000.0,1,4.315145364658961,4.315145364658961,0.012500000000000148,0.001996007984031936,184,LA11,1
1.6247514339668214,2000.0,0,1.3091033480030874,0.9061529251743625,0.01750000000000015,0.00998003992015968,185,LA11,1
3.756967406264256,4000.0,1,2.843602731986217,-0.49669343366151564,,0.001996007984031936,186,LA11,1
1.412251850474095,2000.0,0,1.1292329825495668,-0.09149713349296307,0.08750000000000022,0.001996007984031936,187,LA11,1
2.1517758338754533,4000.0,1,1.309457774576262,-0.09698131332750792,0.01750000000000015,0.001996007984031936,188,LA11,1
0.6542352008319285,32000.0,4,0.3363308369039205,0.3363308369039205,0.0675000000000002,0.10179640718562874,189,LA11,1
