session,unit,cell_type,location,n_spikes,mrl,rayleigh_z,rayleigh_p,pref_phase,rate
Cicero_09012014,49,excitatory,rCA1,65,0.10960877202862312,0.7809153888654738,0.4596637410293435,3.881117315066422,0.1779056758100806
Cicero_09012014,50,inhibitory,rCA1,23445,0.30879400211404995,2235.5683344620907,0.0,1.5019987078552672,64.16920875949754
Cicero_09012014,51,excitatory,rCA1,671,0.12866504894011122,11.108200223388774,1.4430266439366872e-05,2.4310397458691857,1.8365339764394475
Cicero_09012014,52,excitatory,rCA1,953,0.0642213114003232,3.9305311265923497,0.019594139699847118,2.5265039861610106,2.6083709084154894
Cicero_09012014,55,excitatory,rCA1,301,0.27064290754346276,22.04752260447738,1.8181063048746424e-10,1.418033390375525,0.8238401295205271
Cicero_09012014,56,excitatory,rCA1,1340,0.05194206254437859,3.6152903342279434,0.026879781204421232,4.864465182101009,3.667593932084739
Cicero_09012014,57,excitatory,rCA1,80,0.19224270610646177,2.9565806440908347,0.05153322862897852,1.3007218992955727,0.21896083176625306
Cicero_09012014,58,inhibitory,rCA1,13911,0.255297517960089,906.6747802539315,0.0,3.8488019437743515,38.074551633754325
Cicero_09012014,59,excitatory,rCA1,30,0.3071467209963529,2.830173246564343,0.05782279379970891,1.800743398827593,0.0821103119123449
Cicero_09012014,60,excitatory,rCA1,235,0.03733819821883923,0.3276231458638923,0.7210541095501717,4.240393843289562,0.6431974433133684
Cicero_09012014,61,excitatory,rCA1,916,0.16827390595719977,25.93755440230074,4.579846463652066e-12,1.8634951279747782,2.5071015237235974
Cicero_09012014,62,excitatory,rCA1,379,0.10363267256447178,4.070357981862053,0.016976259985993655,3.8020690887528397,1.0373269404926238
Cicero_09012014,63,inhibitory,rCA1,14481,0.15221980973723645,335.53737536933437,2.685590335355605e-147,1.8287524108005384,39.63464756008888
Cicero_09012014,64,excitatory,rCA1,331,0.11008144783774731,4.0110332273161005,0.018004141208089644,3.5601680172036847,0.905950441432872
Cicero_09012014,65,excitatory,rCA1,418,0.1260239681870788,6.638692953084262,0.0012846920905785681,3.462517459446693,1.1440703459786723
Cicero_09012014,66,excitatory,rCA1,281,0.14235308936355243,5.694296976428659,0.0033021859466748405,2.125585653843638,0.7690999215789639
Cicero_09012014,67,excitatory,rCA1,30,0.3471579567456405,3.6155594079542395,0.02556638439090018,3.819848485854444,0.0821103119123449
Cicero_09012014,68,inhibitory,rCA1,3391,0.2148365634752964,156.51075387892232,1.7206032235000625e-69,1.9388264356385965,9.281202256492051
Cicero_09012014,69,excitatory,rCA1,592,0.11695820729768808,8.098099574539074,0.00029780255672135793,2.8777013183592723,1.6203101550702725
Cicero_09012014,70,inhibitory,rCA1,5310,0.015725057484767997,1.31304316869506,0.26901162082706104,1.4344412320135032,14.533525208485047
Cicero_09012014,71,inhibitory,rCA1,24672,0.06322483904061235,98.62336606366219,1.337819888558264e-43,2.173571782559087,67.52752051671244
Cicero_09012014,72,excitatory,rCA1,301,0.07183765294231273,1.553355162458312,0.21165908499345565,3.2933358420026657,0.8238401295205271
Cicero_09012014,73,excitatory,rCA1,39,0.13978597222599715,0.7620646032155225,0.469523994279586,1.3065859603924634,0.10674340548604837
Cicero_09172014,1,excitatory,lCA1,756,0.0670714870767125,3.400929790283298,0.03328967976000941,5.181723618729798,2.5601523594100986
Cicero_09172014,2,excitatory,lCA1,410,0.2217962468416466,20.169365796346653,1.384119980621132e-09,4.078424702895747,1.3884424171403975
Cicero_09172014,3,excitatory,lCA1,1836,0.17273081894851705,54.7787781556522,1.0873185540993098e-24,3.504626256824685,6.217512872853097
Cicero_09172014,4,excitatory,lCA1,1713,0.06390101598151864,6.9947611518646235,0.0009120015029045129,3.0497849432445783,5.800980147710978
Cicero_09172014,7,excitatory,lCA1,500,0.19117458379362012,18.27386074433194,9.955116677140263e-09,5.914723612022826,1.693222459927314
Cicero_09172014,8,excitatory,lCA1,3109,0.0901228750170688,25.251710257572906,1.0297616327031525e-11,3.3649735225576745,10.528457255828037
Cicero_09172014,9,excitatory,lCA1,61,0.08534843285718868,0.44434565446186075,0.64305466247267,3.3769633076998877,0.2065731401111323
Cicero_09172014,10,excitatory,lCA1,279,0.0566878674901922,0.8965704954433796,0.4083281295130934,2.1974870098313923,0.9448181326394411
Cicero_09172014,11,inhibitory,lCA1,6416,0.19242721212557368,237.5731362965541,7.216926204497355e-105,1.3263988995739597,21.727430605787294
Cicero_09172014,12,excitatory,lCA1,58,0.3539189350417109,7.264999529701409,0.0005876243641359014,3.0165653955387755,0.1964138053515684
Cicero_09172014,13,excitatory,lCA1,45,0.24833870520641643,2.7752450626619733,0.06157870495633907,2.0123283671133008,0.15239002139345825
Cicero_09172014,15,inhibitory,lCA1,6334,0.1614009172629969,165.00232209519513,7.469715607402859e-73,1.8334667969713465,21.44974212235921
Cicero_09172014,16,excitatory,lCA1,316,0.08147519067456188,2.097673315764164,0.12272174872888361,2.5072009675848346,1.0701165946740625
Cicero_09172014,17,excitatory,lCA1,1045,0.20438750613647116,43.65409403459691,7.053185857286179e-20,2.6753301161425003,3.538834941248086
Cicero_09172014,18,excitatory,lCA1,1079,0.20238821404735105,44.19690733091322,4.111613727423361e-20,4.616052940036245,3.6539740685231434
Cicero_09172014,19,excitatory,lCA1,104,0.28762443867498605,8.603693043202485,0.0001591755801819881,2.4943369528884305,0.3521902716648813
Cicero_09172014,20,inhibitory,lCA1,14858,0.37335183030144226,2071.080232176654,0.0,1.7850134414431835,50.31579861920006
Cicero_09172014,21,excitatory,lCA1,40,0.12165211892630665,0.5919695215704103,0.5561113809343247,2.142802152450662,0.13545779679418513
Cicero_09172014,22,inhibitory,lCA1,7407,0.23967527253821522,425.48945802424515,3.108089395496766e-188,1.6631427027617707,25.083397521363228
Cicero_09172014,23,excitatory,lCA1,1149,0.15489959457886113,27.56897317639918,9.110785742019248e-13,3.9361274023043826,3.891025212912967
Cicero_09172014,24,excitatory,lCA1,39,0.1808118003016114,1.2750233780040823,0.28109088140234906,0.9364487714739469,0.1320713518743305
Cicero_09172014,25,excitatory,lCA1,192,0.2284748164074631,10.022542412625402,3.9874539251447415e-05,2.2978455969444442,0.6501974246120885
Cicero_09172014,26,excitatory,lCA1,277,0.15201281528967012,6.400887195404708,0.001618004140634853,2.2689841963276893,0.9380452427997319
Cicero_09172014,27,excitatory,rCA1,476,0.1818129888108232,15.73463834055447,1.307560162371915e-07,4.2556366541765485,1.6119477818508028
Cicero_09172014,29,excitatory,rCA1,42,0.26303605790896445,2.9058946459321002,0.05382973651301933,4.112844941056013,0.14223068663389438
Cicero_09172014,30,excitatory,rCA1,193,0.27887010563978165,15.009327413171794,2.3308222043784197e-07,4.211240110712317,0.6535838695319431
Cicero_09172014,31,excitatory,rCA1,780,0.13457938031437924,14.127055492525814,6.928636674964278e-07,2.9495336329856823,2.6414270374866096
Cicero_09172014,32,inhibitory,rCA1,9866,0.15490116046404737,236.72844961632896,3.725805743071951e-104,2.328931126630069,33.410665579285755
Cicero_09172014,33,excitatory,rCA1,56,0.31217204098415846,5.457277457644046,0.003906812759370045,5.095769720938514,0.18964091551185916
Cicero_09172014,34,excitatory,rCA1,818,0.13691461526428325,15.333910512086764,2.0567838057845354e-07,3.533345071069926,2.7701119444410858
Cicero_09172014,35,inhibitory,rCA1,5539,0.2125323604476661,250.19665347127247,1.2461612886579992e-110,3.986626269410075,18.757518411074784
Cicero_09172014,36,excitatory,rCA1,119,0.30368428103813755,10.97467296340841,1.3801308076088939e-05,3.0180319260078665,0.4029869454627007
Cicero_09172014,37,excitatory,rCA1,36,0.20199410809877508,1.4688583094383065,0.23144682139219752,4.874401081663975,0.1219120171147666
Cicero_09172014,38,excitatory,rCA1,69,0.09941660675448406,0.6819726572017252,0.5072641275990926,5.03363750419152,0.23366469946996932
Cicero_09172014,39,inhibitory,rCA1,3427,0.2691540626966253,248.26527774032093,1.4776178487616082e-110,1.5529567104966764,11.60534674034181
Cicero_09172014,40,excitatory,rCA1,519,0.04277528526616433,0.9496272903633006,0.3870711160309132,3.5255070092720193,1.757564913404552
Cicero_09172014,41,excitatory,rCA1,544,0.11204643001538563,6.829594948680834,0.0010649420633066444,0.7263008248511904,1.8422260364009175
Cicero_09172014,42,excitatory,rCA1,2018,0.042951064084414285,3.722794102274628,0.024147143468560065,2.7911478785603543,6.833845848266639
Cicero_09172014,43,excitatory,rCA1,1874,0.15545946265309216,45.2901658461994,1.6435252156770127e-20,4.555471542893214,6.346197779807572
Cicero_09172014,44,excitatory,rCA1,543,0.15613815819931856,13.237864574110358,1.6625803193977496e-06,4.817133457802369,1.838839591481063
Cicero_09172014,45,excitatory,rCA1,1152,0.07127141936144474,5.8517167308997475,0.00286090186166572,2.880486522932139,3.901184547672531
Cicero_09172014,46,inhibitory,rCA1,8671,0.13474165258586177,157.4247185163454,2.0996507440748106e-69,1.799139760026542,29.363863900059478
Cicero_09172014,47,excitatory,rCA1,1007,0.1259900126743248,15.98459767673226,1.0806742208824841e-07,4.0015598629397715,3.4101500342936104
Cicero_09172014,48,excitatory,rCA1,331,0.06742943220768953,1.5049670765188128,0.22214966620691665,1.742210928669134,1.1209132684718819
Cicero_09172014,49,excitatory,rCA1,665,0.03990205434429091,1.0587956706950052,0.347003291345878,1.7841361097702395,2.2519858717033276
Cicero_09172014,50,inhibitory,rCA1,8204,0.18688131202538855,286.5216217306485,2.932059069163726e-126,3.919973081030952,27.782394122487368
Cicero_09172014,51,excitatory,rCA1,31,0.20023362271713535,1.2428986136592712,0.29075318757877905,1.0808017512638926,0.10497979251549347
Cicero_09172014,52,excitatory,rCA1,271,0.03779365583820798,0.38708567425818313,0.6794236801264777,2.1987716807189845,0.9177265732806041
Cicero_09172014,53,inhibitory,rCA1,6571,0.1328675877172915,116.00309263425167,2.5121741615574756e-51,2.2667076548668375,22.25232956836476
Cicero_09172014,54,excitatory,rCA1,131,0.1455105361976147,2.773704414931771,0.06217341175235066,4.07934084740055,0.44362428450095626
Cicero_09172014,55,excitatory,rCA1,239,0.010228777059295915,0.025006063350778034,0.975354281197873,4.390090221850191,0.809360335845256
Cicero_09172014,56,excitatory,rCA1,55,0.10903914554583866,0.6539244393751622,0.5220791852904961,4.118767260363686,0.18625447059200453
Cicero_09172014,59,excitatory,rCA1,118,0.14485746455852422,2.476074834522244,0.08386155305113188,2.755959091393433,0.39960050054284607
Cicero_09172014,61,excitatory,rCA1,1343,0.12099828708599773,19.662306296612243,2.7070508979069137e-09,4.257912131783085,4.547995527364765
Cicero_09172014,63,excitatory,rCA1,34,0.2595546512457256,2.290532977431868,0.10070890754373094,3.8455658146100746,0.11513912727505735
Cicero_09172014,64,excitatory,rCA1,61,0.3366675622419162,6.914047895420785,0.0008583660374742527,3.599689097398738,0.2065731401111323
Cicero_09172014,66,inhibitory,rCA1,18164,0.04434741770274774,35.723019951167636,3.0094127466228666e-16,2.7366345783711945,61.51138552423946
Cicero_09172014,67,inhibitory,rCA1,10102,0.37783658448051977,1442.166415145384,0.0,1.6736155995156548,34.209866580371454
Cicero_09172014,68,excitatory,rCA1,240,0.12773343284984517,3.915799168225418,0.019768580283289698,3.311807678444497,0.8127467807651106
Cicero_09172014,69,excitatory,rCA1,155,0.16941974254188205,4.448972620258428,0.011484647960096517,2.016477272505288,0.5248989625774673
Cicero_09172014,70,excitatory,rCA1,139,0.02927127705101423,0.11909626476741529,0.8880789391542144,4.469685675793893,0.47071584385979326
Cicero_09172014,71,excitatory,rCA1,107,0.1484582918953645,2.3582654942763495,0.09439641874613855,2.9073120095151026,0.3623496064244452
Cicero_09172014,72,inhibitory,rCA1,15508,0.1390749429975243,299.95325114950987,1.2593536066356689e-131,1.5777415215846573,52.516987817105566
Gatsby_08022013,2,inhibitory,lCA1,10735,0.13547807594010583,197.03350776374913,1.089390376043731e-86,2.3050947717160026,37.17523544284152
Gatsby_08022013,3,inhibitory,lCA1,9212,0.13097727374908635,158.03228595130147,1.1866510116614038e-69,1.906775863250584,31.901096311081144
Gatsby_08022013,5,excitatory,lCA1,138,0.12048219954528039,2.003202536203089,0.13490098682345933,1.6062032468789833,0.4778931058325226
Gatsby_08022013,6,inhibitory,lCA1,462,0.18724150337213843,16.19743383029704,8.139419634036387e-08,1.3303374796606975,1.599903006482793
Gatsby_08022013,8,excitatory,lCA1,1281,0.12992098232390797,21.622590371099793,3.7426074952616576e-10,3.392780488745302,4.436094699793199
Gatsby_08022013,10,excitatory,lCA1,453,0.06740583198296189,2.0582264219478255,0.1276717658477428,4.046439842622864,1.5687360647980633
Gatsby_08022013,11,excitatory,lCA1,587,0.12225632915107143,8.773660080269634,0.0001508627785532994,1.1146367521611176,2.0327771965484835
Gatsby_08022013,12,inhibitory,lCA1,5760,0.641857827103747,2373.0132684346186,0.0,4.265994688886226,19.94684267822703
Gatsby_08022013,13,inhibitory,lCA1,18424,0.16629381313280156,509.490521241817,1.5344895417098154e-223,1.3096835496304362,63.80219262216229
Gatsby_08022013,14,excitatory,lCA1,72,0.17549247575634702,2.217427851390627,0.10870514001966795,1.7152227972348486,0.24933553347783788
Gatsby_08022013,15,excitatory,lCA1,307,0.18274898994272815,10.252938350801816,3.287155239584645e-05,5.594979486167231,1.0631390108013365
Gatsby_08022013,17,excitatory,lCA1,1445,0.10436586288568743,15.739277170338088,1.4066536618869647e-07,2.841659324348891,5.004025637159385
Gatsby_08022013,18,excitatory,lCA1,237,0.1705661011029033,6.894992378370661,0.0009769800075780841,2.7925539305117386,0.8207294643645496
Gatsby_08022013,19,excitatory,lCA1,804,0.29637098134540674,70.6199499012461,4.4235958299310117e-32,2.6632840733564564,2.784246790502523
Gatsby_08022013,20,excitatory,lCA1,433,0.1102543193108937,5.263554463264784,0.005125528970736059,4.482335261457982,1.4994761943875528
Gatsby_08022013,21,excitatory,lCA1,3194,0.11155750001242236,39.74957213401504,4.8490973539888695e-18,4.9465043918941,11.06080130455853
Gatsby_08022013,22,excitatory,lCA1,865,0.0896106578142614,6.946010544727521,0.0009529253198478,1.4813453394042857,2.99548939525458
Gatsby_08022013,23,excitatory,lCA1,457,0.06806541743970125,2.1172357804170394,0.12034751873373367,2.7920788295651846,1.5825880388801654
Gatsby_08022013,24,excitatory,lCA1,152,0.02857121886290624,0.12407981119143757,0.8836465946408757,3.419137227533138,0.5263750151198799
Gatsby_08022013,25,inhibitory,lCA1,6590,0.1635825280005152,176.34341444778926,7.973463077283736e-78,2.9743059309133213,22.821127300263218
Gatsby_08022013,27,excitatory,rCA1,74,0.4128789115229858,12.614705672950008,2.0320079875786244e-06,5.028461253145619,0.2562615205188889
Gatsby_08022013,28,excitatory,rCA1,311,0.13842351150635843,5.959092315240544,0.0025333565858361527,3.740463126445582,1.0769909848834385
Gatsby_08022013,29,excitatory,rCA1,2277,0.09003471039464445,18.45792914570475,9.317135180435748e-09,3.685476660260049,7.885236246236623
Gatsby_08022013,30,excitatory,rCA1,995,0.16852380920332943,28.258272897058184,4.4207063059825343e-13,3.1243285109889714,3.445678552922898
Gatsby_08022013,31,excitatory,rCA1,89,0.04465268399686097,0.1774537347429936,0.8381573402101626,4.6287789547626,0.30820642332677184
Gatsby_08022013,33,excitatory,rCA1,2371,0.08028360636551002,15.282179616444674,2.2579309820548866e-07,4.0935624325947275,8.210757637166022
Gatsby_08022013,35,inhibitory,rCA1,6709,0.09495345342922706,60.48940615637706,4.7018974990948394e-27,3.148019415618338,23.233223529205755
Gatsby_08022013,37,excitatory,rCA1,152,0.16075434999657634,3.9279780785089082,0.019437420899903367,4.385630760851138,0.5263750151198799
Gatsby_08022013,38,excitatory,rCA1,68,0.435132807906933,12.875158115154086,1.4550477120733684e-06,4.004809546848005,0.23548355939573576
Gatsby_08022013,39,excitatory,rCA1,35,0.22016732261087535,1.6965777480974442,0.18399183568516106,3.980385913776079,0.12120477321839342
Gatsby_08022013,40,excitatory,rCA1,146,0.059425424779950414,0.5155816421005215,0.5979349538436065,0.6593022861862364,0.5055970539967268
Gatsby_08022013,41,excitatory,rCA1,1242,0.12096767471672469,18.17440748135317,1.205253405918692e-08,3.1501084474737877,4.301037952492703
Gatsby_08022013,42,excitatory,rCA1,172,0.269888364430619,12.52843343186595,2.970255273023889e-06,3.8927609728677863,0.5956348855303905
Gatsby_08022013,43,excitatory,rCA1,488,0.15032677342645348,11.027891738698441,1.5426465657999334e-05,3.0895069743118664,1.6899408380164567
Gatsby_08022013,44,excitatory,rCA1,191,0.17262549222171902,5.6917160678750385,0.0032811478463406533,3.8213939193162614,0.6614317624203755
Gatsby_08022013,47,inhibitory,rCA1,699,0.17181582217989672,20.63495304919637,9.501052665375251e-10,2.9558854149870735,2.420632470847343
Gatsby_08022013,48,excitatory,rCA1,50,0.24303228791192816,2.953234648385317,0.05142701121391169,4.651061788092113,0.1731496760262763
Gatsby_08022013,49,excitatory,rCA1,764,0.1283592631971891,12.5877407426733,3.266845209815326e-06,3.3610602954211624,2.645727049681502
Gatsby_08022013,50,excitatory,rCA1,1065,0.11780494103523079,14.780074400914625,3.6451283176893765e-07,2.8896087362358798,3.688088099359685
Gatsby_08022013,53,excitatory,rCA1,1503,0.07995113430303283,9.607452366141413,6.641123192417007e-05,2.486920916577615,5.204879261349865
Gatsby_08022013,54,excitatory,rCA1,159,0.21417487056212117,7.293469153667916,0.0006391285443167839,2.62583322385166,0.5506159697635586
Gatsby_08022013,56,excitatory,rCA1,43,0.23426939606421873,2.3599324470886325,0.09395395942924763,4.1114585616471455,0.14890872138259761
Gatsby_08022013,58,inhibitory,rCA1,1213,0.20140813635063143,49.20563295192849,2.6189059079794286e-22,2.7202773615854494,4.200611140397463
Gatsby_08022013,60,excitatory,rCA1,170,0.10804187690337573,1.9844180180167128,0.13746685937179587,4.254852336243566,0.5887088984893394
Gatsby_08022013,61,excitatory,rCA1,156,0.26874190431074324,11.266664936680089,1.0759490974106123e-05,4.0981922337675725,0.5402269892019821
Gatsby_08022013,62,excitatory,rCA1,67,0.32645618435555235,7.140433900367087,0.0006863995506978956,5.4461502101632995,0.23202056587521025
Gatsby_08022013,63,inhibitory,rCA1,1810,0.28941975807007597,151.61247141402777,5.434327239934759e-68,2.055949254715757,6.268018272151202
Gatsby_08022013,64,inhibitory,rCA1,2510,0.19044929800129295,91.04004712405508,1.2727125823040767e-40,3.9267791394909386,8.69211373651907
Gatsby_08022013,65,inhibitory,rCA1,5034,0.25907655404322627,337.8854067436307,5.30831258276042e-150,4.0534300334438225,17.4327093823255
Gatsby_08022013,67,inhibitory,rCA1,18495,0.3537728949306209,2314.746555664517,0.0,1.5542306719708234,64.0480651621196
Gatsby_08022013,73,excitatory,rCA1,144,0.07784518233502585,0.8726216274393727,0.4185686160901827,3.803721333123505,0.49867106695567576
Gatsby_08022013,74,excitatory,rCA1,384,0.17557929949758727,11.837986718232365,6.6899944220811845e-06,3.364903814447711,1.329789511881802
Gatsby_08022013,75,excitatory,rCA1,62,0.520992139021905,16.82883415320244,1.5405271525638983e-08,4.106910890811525,0.21470559827258262
Gatsby_08022013,76,excitatory,rCA1,942,0.07464714887364979,5.2490094185368745,0.0052289453001310845,1.7198516725380373,3.2621398963350456
Gatsby_08022013,77,excitatory,rCA1,2114,0.1118038592861736,26.425217639011223,3.092598125734712e-12,2.558045021785844,7.320768302390962
Gatsby_08022013,78,excitatory,rCA1,724,0.2748954498260387,54.71087603458355,6.166920112821268e-25,4.381887848498938,2.507207308860481
Gatsby_08022013,79,excitatory,rCA1,32,0.17131536399909436,0.9391665261485502,0.3940053459711513,1.571615817397637,0.11081579265681683
