template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,fwd
right,0.35169154325377816,171.4663394123595,0.1172069825436409,0.08977556109725686,0.1172069825436409,POST,2082,28817.98,0.2999999999992724,27,False,True
left,-0.18590097346733317,-123.58902526522878,0.571072319201995,0.6932668329177057,0.6932668329177057,POST,2086,28831.03,0.26000000000203727,42,False,True
right,-0.18899085840764532,-130.46941808694967,0.5461346633416458,0.6807980049875312,0.6807980049875312,POST,2087,28838.36,0.27999999999883585,42,False,False
left,-0.38215780741805533,-243.88065204882884,0.02743142144638404,0.14962593516209477,0.14962593516209477,POST,2088,28839.17,0.26000000000203727,42,False,True
right,0.4252434665810545,210.88741638015247,0.017456359102244388,0.04987531172069826,0.04987531172069826,POST,2094,28854.08,0.36999999999898137,53,True,True
right,-0.08624376933510483,-31.755712966686012,0.7605985037406484,0.8453865336658354,0.8453865336658354,POST,2096,28859.63,0.48999999999796273,60,False,False
right,-0.481946083186567,-301.9030095511408,0.02743142144638404,0.09226932668329177,0.09226932668329177,POST,2114,28913.75,0.2599999999983993,43,False,False
left,0.07043986601493532,45.5684985348669,0.8478802992518704,0.942643391521197,0.942643391521197,POST,2116,28916.81,0.25,30,False,False
right,0.24609283450011266,93.84624225680834,0.18204488778054864,0.3541147132169576,0.3541147132169576,POST,2118,28920.64,0.38000000000101863,43,False,True
right,-0.11107204896561616,-54.19614850991787,0.7531172069825436,0.8329177057356608,0.8329177057356608,POST,2123,28934.88,0.3999999999978172,43,False,False
left,-0.11119182306873224,-70.91672997579884,0.7955112219451371,0.827930174563591,0.827930174563591,POST,2128,28946.36,0.2999999999992724,40,False,True
left,0.30941428864034287,107.9677267508844,0.04738154613466334,0.13466334164588528,0.13466334164588528,POST,2133,28958.16,0.47999999999956344,48,False,False
right,0.31206577900242205,156.1176184058882,0.09476309226932668,0.18703241895261846,0.18703241895261846,POST,2143,28993.31,0.32999999999810825,31,False,True
right,-0.34040367123656706,-151.10547724517676,0.07231920199501247,0.11471321695760599,0.11471321695760599,POST,2154,29024.8,0.4400000000023283,50,False,False
left,0.15254931753868425,79.01351487491434,0.5561097256857855,0.7356608478802993,0.7356608478802993,POST,2159,29032.21,0.33000000000174623,45,False,False
left,0.5325407042897852,352.8075448068417,0.004987531172069825,0.022443890274314215,0.022443890274314215,POST,2166,29058.47,0.27999999999883585,33,True,False
right,0.6598334978744455,449.63980849032095,0.0024937655860349127,0.017456359102244388,0.017456359102244388,POST,2169,29061.19,0.27000000000043656,41,True,True
right,0.3819421015285129,206.0107206599793,0.05236907730673317,0.1396508728179551,0.1396508728179551,POST,2172,29069.58,0.28999999999723514,41,False,True
right,0.4417390698712835,196.73679508750976,0.017456359102244388,0.09975062344139651,0.09975062344139651,POST,2180,29091.13,0.3099999999976717,44,False,True
left,-0.2097191242923635,-144.50443179033795,0.4912718204488778,0.6683291770573566,0.6683291770573566,POST,2182,29108.97,0.2599999999983993,31,False,True
right,-0.028454651680044414,-17.17365605963194,0.9750623441396509,0.9750623441396509,0.9750623441396509,POST,2184,29114.54,0.27000000000043656,26,False,False
right,-0.07599569677754357,-31.109513402632995,0.8703241895261845,0.8827930174563591,0.8827930174563591,POST,2186,29121.64,0.4400000000023283,66,False,False
right,-0.07429387506627577,-24.249032481892733,0.7481296758104738,0.8204488778054863,0.8204488778054863,POST,2189,29133.68,0.5,41,False,False
right,-0.06425182466609732,-27.50009846439553,0.9201995012468828,0.9027431421446384,0.9201995012468828,POST,2192,29137.15,0.43000000000029104,48,False,False
left,-0.4527742172748045,-264.1884394443799,0.012468827930174564,0.0773067331670823,0.0773067331670823,POST,2193,29140.36,0.27000000000043656,49,False,True
left,0.2543204186570645,115.09885724272378,0.3117206982543641,0.4339152119700748,0.4339152119700748,POST,2194,29145.1,0.3400000000001455,38,False,False
right,0.1722539533862697,72.63236720723954,0.38902743142144636,0.6408977556109726,0.6408977556109726,POST,2195,29146.38,0.37999999999738066,41,False,True
left,-0.2342790737478635,-134.4906689525655,0.3516209476309227,0.5087281795511222,0.5087281795511222,POST,2196,29148.43,0.27000000000043656,23,False,True
right,0.3200675657199029,156.08490303347853,0.10972568578553615,0.23690773067331672,0.23690773067331672,POST,2203,29156.05,0.2900000000008731,28,False,True
left,0.11690452864677917,65.83354339854274,0.7381546134663342,0.8428927680798005,0.8428927680798005,POST,2204,29161.61,0.3099999999976717,49,False,False
left,0.20764178194151042,144.98401249730978,0.4463840399002494,0.6359102244389028,0.6359102244389028,POST,2205,29169.11,0.2599999999983993,32,False,False
left,-0.24382428019043173,-170.62126398327354,0.3266832917705736,0.543640897755611,0.543640897755611,POST,2208,29172.74,0.2599999999983993,30,False,True
right,-0.14387665379304257,-80.8730721380429,0.6334164588528678,0.7306733167082294,0.7306733167082294,POST,2209,29175.38,0.3099999999976717,35,False,False
right,0.3600927816354358,163.87018422331772,0.017456359102244388,0.11970074812967581,0.11970074812967581,POST,2211,29182.47,0.3899999999994179,46,False,True
right,0.3718405807900882,187.54731526328627,0.04488778054862843,0.13466334164588528,0.13466334164588528,POST,2212,29185.87,0.33000000000174623,33,False,True
left,-0.3226704492721204,-181.4945492328126,0.17206982543640897,0.3092269326683292,0.3092269326683292,POST,2217,29201.93,0.27000000000043656,41,False,True
left,0.3486202116002063,192.98363920862033,0.03740648379052369,0.16957605985037408,0.16957605985037408,POST,2219,29204.29,0.25,25,False,False
left,0.1760497979010286,108.49164499220504,0.516209476309227,0.6957605985037406,0.6957605985037406,POST,2232,29250.58,0.31999999999970896,45,False,False
right,0.2155979953510483,85.40875836746349,0.29925187032418954,0.40648379052369077,0.40648379052369077,POST,2235,29260.05,0.3600000000005821,39,False,True
left,-0.1680711418288747,-107.56568468391141,0.5985037406483791,0.7331670822942643,0.7331670822942643,POST,2237,29265.86,0.25,33,False,True
right,0.42783846692633043,246.82891145331666,0.012468827930174564,0.08977556109725686,0.08977556109725686,POST,2239,29266.64,0.3400000000001455,42,False,True
left,-0.1685609727301838,-105.38024005900478,0.4613466334164589,0.6882793017456359,0.6882793017456359,POST,2240,29277.42,0.25,26,False,True
right,0.729077141702248,504.4620254802428,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,2245,29391.56,0.27000000000043656,38,True,True
right,0.23657261358500803,173.22839518666942,0.17955112219451372,0.45885286783042395,0.45885286783042395,POST,2248,29409.09,0.27000000000043656,30,False,True
right,-0.18221652380715456,-89.44407642281544,0.456359102244389,0.5910224438902744,0.5910224438902744,POST,2250,29427.93,0.3400000000001455,38,False,False
left,-0.04587767066639391,-31.22487596015727,0.9476309226932669,0.9800498753117207,0.9800498753117207,POST,2251,29429.22,0.2599999999983993,34,False,True
right,-0.16261874797028328,-75.01984898476464,0.5236907730673317,0.6633416458852868,0.6633416458852868,POST,2255,29440.11,0.3400000000001455,46,False,False
left,0.33974372897679883,259.4310068154427,0.034912718204488775,0.20698254364089774,0.20698254364089774,POST,2261,29458.37,0.25,27,False,False
left,0.07656466593727902,50.10163067517809,0.9027431421446384,0.9301745635910225,0.9301745635910225,POST,2264,29500.66,0.2999999999992724,35,False,False
left,0.12751223884255602,46.95768732083573,0.516209476309227,0.6733167082294265,0.6733167082294265,POST,2265,29504.41,0.4500000000007276,35,False,False
left,0.02749250429222131,11.913402813397683,0.9750623441396509,0.9925187032418953,0.9925187032418953,POST,2282,29539.78,0.37000000000261934,47,False,False
right,-0.37893988900428666,-269.9244797679752,0.11471321695760599,0.20947630922693267,0.20947630922693267,POST,2291,29571.36,0.2599999999983993,33,False,False
right,-0.30480692345044,-149.48198718831813,0.12468827930174564,0.2518703241895262,0.2518703241895262,POST,2292,29579.95,0.27000000000043656,37,False,False
left,0.07397407858544242,28.42166130487252,0.8553615960099751,0.8678304239401496,0.8678304239401496,POST,2295,29582.49,0.3999999999978172,42,False,False
left,-0.33591509670443853,-182.61425583665337,0.02493765586034913,0.08229426433915212,0.08229426433915212,POST,2300,29592.89,0.3100000000013097,34,False,True
right,0.17564273471370248,77.09965377001603,0.5511221945137157,0.6583541147132169,0.6583541147132169,POST,2304,29594.92,0.26000000000203727,32,False,True
right,0.30294839953290287,173.19435228819364,0.16708229426433915,0.3740648379052369,0.3740648379052369,POST,2306,29597.72,0.27999999999883585,45,False,True
right,0.12592813033979885,76.13585544566057,0.7256857855361596,0.7930174563591023,0.7930174563591023,POST,2308,29609.73,0.3100000000013097,40,False,True
right,0.1965926194202174,92.12846094216513,0.3790523690773067,0.5635910224438903,0.5635910224438903,POST,2309,29610.71,0.4000000000014552,59,False,True
right,0.20675675803507576,81.19138554130357,0.371571072319202,0.4513715710723192,0.4513715710723192,POST,2312,29615.8,0.3600000000005821,40,False,True
right,0.1231186165128753,60.051641606645696,0.7107231920199502,0.8104738154613467,0.8104738154613467,POST,2314,29619.08,0.3499999999985448,53,False,True
right,0.40693472605609854,194.6975596430479,0.0399002493765586,0.13466334164588528,0.13466334164588528,POST,2317,29631.57,0.3400000000001455,48,False,True
right,0.142710617657433,80.2324500698908,0.7231920199501247,0.8079800498753117,0.8079800498753117,POST,2320,29634.09,0.25,31,False,True
left,0.13425905566051702,94.66379273260551,0.600997506234414,0.7980049875311721,0.7980049875311721,POST,2323,29646.2,0.2599999999983993,34,False,False
right,0.10288931152443004,36.67007487466415,0.7630922693266833,0.770573566084788,0.770573566084788,POST,2324,29648.75,0.41999999999825377,45,False,True
right,0.15566365422202652,53.17104075480276,0.4538653366583541,0.5261845386533666,0.5261845386533666,POST,2326,29649.98,0.4900000000016007,59,False,True
right,0.4003015840818015,200.03252269116427,0.03740648379052369,0.16209476309226933,0.16209476309226933,POST,2329,29655.12,0.3500000000021828,54,False,True
left,-0.3889829341402699,-285.1801079671854,0.057356608478802994,0.12219451371571072,0.12219451371571072,POST,2330,29656.69,0.25,40,False,True
right,-0.382970697993749,-211.15564231109113,0.007481296758104738,0.09975062344139651,0.09975062344139651,POST,2337,29680.92,0.3100000000013097,45,False,False
left,-0.4753374850433757,-324.9526146906672,0.022443890274314215,0.08478802992518704,0.08478802992518704,POST,2339,29689.73,0.26000000000203727,40,False,True
right,-0.09866942318582875,-57.41577860391693,0.8179551122194514,0.8678304239401496,0.8678304239401496,POST,2340,29691.65,0.2699999999967986,35,False,False
left,0.1869076179378322,80.98275173845441,0.314214463840399,0.4688279301745636,0.4688279301745636,POST,2344,29707.73,0.4099999999998545,37,False,False
right,-0.4242455474037542,-277.23091690625165,0.02493765586034913,0.08977556109725686,0.08977556109725686,POST,2345,29713.63,0.2999999999992724,35,False,False
left,-0.29815684287800304,-176.22496206140232,0.34663341645885287,0.3740648379052369,0.3740648379052369,POST,2349,29730.95,0.27999999999883585,39,False,True
right,-0.14659141421766056,-53.32683075873453,0.47880299251870323,0.6059850374064838,0.6059850374064838,POST,2350,29737.16,0.4500000000007276,41,False,False
right,0.24391047034306537,95.93465414827655,0.1396508728179551,0.27680798004987534,0.27680798004987534,POST,2355,29757.19,0.43000000000029104,46,False,True
left,0.37941112948954636,226.6475128940786,0.034912718204488775,0.1745635910224439,0.1745635910224439,POST,2359,29847.37,0.3100000000013097,43,False,False
right,0.6693101369768966,402.58313063577094,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,2360,29852.31,0.25,39,True,True
left,-0.3635224564350725,-220.20652788213368,0.08478802992518704,0.2169576059850374,0.2169576059850374,POST,2361,29854.72,0.2599999999983993,26,False,True
left,0.339631417563147,194.27139841163472,0.05486284289276808,0.1571072319201995,0.1571072319201995,POST,2365,29873.87,0.3100000000013097,31,False,False
right,0.17383239933533046,86.69860461014257,0.5062344139650873,0.6309226932668329,0.6309226932668329,POST,2367,29877.48,0.3100000000013097,36,False,True
left,-0.6771599806547518,-415.0738110989207,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,2374,29897.71,0.2800000000024738,36,True,True
left,0.20588300148095093,126.78993542708446,0.3865336658354115,0.5087281795511222,0.5087281795511222,POST,2375,29900.12,0.26000000000203727,26,False,False
right,-0.1221375750438687,-59.96170798046979,0.6683291770573566,0.773067331670823,0.773067331670823,POST,2376,29901.81,0.27999999999883585,43,False,False
right,-0.12023171348848705,-41.68471916107043,0.5511221945137157,0.7356608478802993,0.7356608478802993,POST,2378,29917.34,0.4900000000016007,45,False,False
left,0.38072480223228966,267.06768882565353,0.04239401496259352,0.22693266832917705,0.22693266832917705,POST,2379,29920.49,0.27999999999883585,41,False,False
right,-0.18963349541569835,-101.57186069514057,0.43640897755610975,0.5860349127182045,0.5860349127182045,POST,2381,29934.56,0.3099999999976717,34,False,False
right,0.4352027190587263,194.61451970776136,0.00997506234413965,0.034912718204488775,0.034912718204488775,POST,2385,29942.27,0.3400000000001455,38,True,True
right,-0.42375911096503266,-187.16084394103083,0.0199501246882793,0.06982543640897755,0.06982543640897755,POST,2386,29942.83,0.3999999999978172,54,False,False
left,-0.06555603333675408,-29.308112969533497,0.9102244389027432,0.940149625935162,0.940149625935162,POST,2389,29952.85,0.4000000000014552,50,False,True
right,0.5352333279077679,277.6416965250782,0.007481296758104738,0.032418952618453865,0.032418952618453865,POST,2391,29956.46,0.2900000000008731,53,True,True
left,0.3014718636976037,169.90165452168353,0.16458852867830423,0.3341645885286783,0.3341645885286783,POST,2397,29969.54,0.31999999999970896,24,False,False
left,0.3857238645101436,154.63328779282685,0.00997506234413965,0.0199501246882793,0.0199501246882793,POST,2400,29971.5,0.4399999999986903,39,True,False
right,-0.3363475444568812,-131.47777198912829,0.032418952618453865,0.10972568578553615,0.10972568578553615,POST,2401,29973.57,0.42000000000189175,42,False,False
left,0.10011845686529236,63.2093688062725,0.7381546134663342,0.8902743142144638,0.8902743142144638,POST,2404,30004.83,0.28999999999723514,47,False,False
right,0.3574604204198591,137.14315505152257,0.014962593516209476,0.11221945137157108,0.11221945137157108,POST,2407,30008.64,0.4599999999991269,63,False,True
left,-0.212981808337368,-103.93562590993325,0.341645885286783,0.5236907730673317,0.5236907730673317,POST,2412,30025.42,0.3100000000013097,45,False,True
right,-0.49896038923837327,-287.22217357753505,0.0024937655860349127,0.05236907730673317,0.05236907730673317,POST,2413,30031.39,0.33000000000174623,50,False,False
left,0.06767351016000904,26.997445086773986,0.8678304239401496,0.9102244389027432,0.9102244389027432,POST,2414,30038.62,0.4000000000014552,38,False,False
right,0.18678769977304205,75.06795202630128,0.314214463840399,0.46633416458852867,0.46633416458852867,POST,2419,30044.25,0.41999999999825377,43,False,True
right,0.18933289380551407,70.87710722304925,0.44139650872817954,0.5586034912718204,0.5586034912718204,POST,2421,30052.56,0.37999999999738066,49,False,True
right,-0.3397817187897212,-172.45633941796817,0.09975062344139651,0.18952618453865336,0.18952618453865336,POST,2423,30056.13,0.28999999999723514,25,False,False
right,-0.14462741445241217,-72.89342230208877,0.571072319201995,0.7531172069825436,0.7531172069825436,POST,2424,30057.3,0.3500000000021828,37,False,False
left,-0.30778990927461064,-178.10552008754178,0.08977556109725686,0.24937655860349128,0.24937655860349128,POST,2425,30059.66,0.31999999999970896,33,False,True
right,0.4657722512701971,362.87020963808203,0.0199501246882793,0.11471321695760599,0.11471321695760599,POST,2428,30064.89,0.25,43,False,True
left,-0.39396530701297955,-251.9204877344044,0.022443890274314215,0.1596009975062344,0.1596009975062344,POST,2434,30081.44,0.2900000000008731,36,False,True
right,0.6868207136549604,370.0528231712015,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,2436,30081.99,0.3400000000001455,50,True,True
left,0.4035575094657752,168.29806977910852,0.004987531172069825,0.017456359102244388,0.017456359102244388,POST,2442,30091.24,0.3099999999976717,30,True,False
left,0.09612687077087062,58.33324990957804,0.7930174563591023,0.8428927680798005,0.8428927680798005,POST,2443,30091.96,0.3100000000013097,49,False,False
left,-0.35893111281222106,-183.7845579094025,0.029925187032418952,0.08977556109725686,0.08977556109725686,POST,2450,30135.68,0.36999999999898137,42,False,True
left,0.17335023414995684,102.58506148382739,0.5985037406483791,0.6259351620947631,0.6259351620947631,POST,2455,30144.22,0.2599999999983993,41,False,False
right,-0.23989055218897715,-109.51518534784391,0.1546134663341646,0.19950124688279303,0.19950124688279303,POST,2456,30145.18,0.3100000000013097,32,False,False
left,0.4388321333747667,345.18164192769166,0.03740648379052369,0.1970074812967581,0.1970074812967581,POST,2457,30149.08,0.25,44,False,False
right,-0.34206839282833257,-134.76849726834814,0.032418952618453865,0.12219451371571072,0.12219451371571072,POST,2465,30230.84,0.4099999999998545,40,False,False
left,-0.09897112507096437,-65.64244531796174,0.8379052369077307,0.9077306733167082,0.9077306733167082,POST,2469,30238.76,0.26000000000203727,34,False,True
left,-0.054351570066833915,-27.9117641271776,0.9501246882793017,0.9650872817955112,0.9650872817955112,POST,2474,30289.24,0.31999999999970896,37,False,True
left,0.15081443271711054,65.79378508822967,0.628428927680798,0.6733167082294265,0.6733167082294265,POST,2475,30292.89,0.3400000000001455,35,False,False
right,-0.23678234450547492,-115.41086208529237,0.2144638403990025,0.36159600997506236,0.36159600997506236,POST,2476,30304.17,0.33000000000174623,35,False,False
right,0.20271228967625624,57.19788950988688,0.3316708229426434,0.34663341645885287,0.34663341645885287,POST,2477,30308.27,0.5,47,False,True
right,0.33772703626698175,150.93897672608148,0.08728179551122195,0.2344139650872818,0.2344139650872818,POST,2478,30313.9,0.28999999999723514,46,False,True
right,0.311937418630845,151.22832491503195,0.11221945137157108,0.2119700748129676,0.2119700748129676,POST,2479,30316.83,0.33999999999650754,27,False,True
right,-0.22721616140826031,-77.09554841976929,0.26932668329177056,0.4538653366583541,0.4538653366583541,POST,2482,30384.21,0.47999999999956344,69,False,False
right,0.20865478300759777,137.54671484485436,0.34663341645885287,0.5860349127182045,0.5860349127182045,POST,2483,30413.19,0.27000000000043656,34,False,True
left,0.3477875838392254,170.85976419499173,0.0798004987531172,0.14962593516209477,0.14962593516209477,POST,2495,30624.18,0.41999999999825377,52,False,False
right,0.0396194639445052,30.22740296584662,0.9675810473815462,0.9900249376558603,0.9900249376558603,POST,2496,30637.77,0.25,47,False,True
left,0.08630487508864645,56.558126958829746,0.8728179551122195,0.9301745635910225,0.9301745635910225,POST,2497,30673.43,0.27000000000043656,28,False,False
right,-0.5448531255812127,-232.47494617791028,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,2498,30693.37,0.4000000000014552,56,True,False
left,-0.1803906817940862,-84.63890219136464,0.5062344139650873,0.5760598503740648,0.5760598503740648,POST,2501,30737.58,0.31999999999970896,39,False,True
left,0.1634738040566094,77.45859365552559,0.6234413965087282,0.6483790523690773,0.6483790523690773,POST,2503,30760.68,0.4099999999998545,68,False,False
right,0.43318442837069926,295.3176491663803,0.014962593516209476,0.1596009975062344,0.1596009975062344,POST,2510,30785.88,0.27999999999883585,52,False,True
right,0.15860684497406433,69.5532738242869,0.5985037406483791,0.743142144638404,0.743142144638404,POST,2514,30790.86,0.3400000000001455,59,False,True
right,-0.38333956939264413,-254.96361279716524,0.06733167082294264,0.1596009975062344,0.1596009975062344,POST,2515,30799.07,0.27000000000043656,38,False,False
left,0.22843350241617438,132.7133988278138,0.4339152119700748,0.5935162094763092,0.5935162094763092,POST,2518,30821.68,0.2900000000008731,48,False,False
left,-0.08508289494183237,-38.367509416471925,0.8403990024937655,0.9002493765586035,0.9002493765586035,POST,2526,30845.2,0.2900000000008731,30,False,True
right,-0.2113463692593479,-92.63934525677256,0.15211970074812967,0.40648379052369077,0.40648379052369077,POST,2527,30845.62,0.3899999999994179,40,False,False
left,0.4207765400084063,305.68810236887543,0.0773067331670823,0.10224438902743142,0.10224438902743142,POST,2530,30847.76,0.25,39,False,False
left,-0.5200812064966732,-242.95845177554781,0.0024937655860349127,0.004987531172069825,0.004987531172069825,POST,2534,30870.06,0.3999999999978172,36,True,True
right,0.44474777183487607,225.12686583028554,0.012468827930174564,0.012468827930174564,0.012468827930174564,POST,2538,30886.56,0.3999999999978172,69,True,True
left,0.27906456421393366,154.39337840756772,0.08728179551122195,0.16708229426433915,0.16708229426433915,POST,2542,30900.3,0.31999999999970896,23,False,False
left,-0.4457290709632874,-239.40863933740874,0.004987531172069825,0.059850374064837904,0.059850374064837904,POST,2543,30901.24,0.3499999999985448,50,False,True
right,0.5144345594292319,270.03647554567414,0.014962593516209476,0.032418952618453865,0.032418952618453865,POST,2547,30915.76,0.3600000000005821,55,True,True
left,-0.368504635090153,-245.93795230778537,0.09226932668329177,0.2194513715710723,0.2194513715710723,POST,2551,30940.89,0.27999999999883585,49,False,True
left,-0.023325502451826283,-16.499542697129677,0.9900249376558603,0.9950124688279302,0.9950124688279302,POST,2553,30943.22,0.27000000000043656,32,False,True
left,0.23706043464533652,103.94190836302369,0.22194513715710723,0.39900249376558605,0.39900249376558605,POST,2555,30944.72,0.32999999999810825,36,False,False
right,-0.20801423156538762,-122.14172483203895,0.30174563591022446,0.4688279301745636,0.4688279301745636,POST,2556,30947.37,0.2900000000008731,28,False,False
left,-0.06533637336012339,-25.224084451887478,0.8403990024937655,0.8977556109725686,0.8977556109725686,POST,2560,30957.13,0.4599999999991269,37,False,True
left,-0.11260470569406608,-61.5723319884629,0.7281795511221946,0.8428927680798005,0.8428927680798005,POST,2563,30963.76,0.3600000000005821,54,False,True
right,0.12392945571495641,82.24394489669777,0.7680798004987531,0.8553615960099751,0.8553615960099751,POST,2564,30971.8,0.27000000000043656,35,False,True
left,0.11171054294149364,53.464998689832015,0.6733167082294265,0.7830423940149626,0.7830423940149626,POST,2567,30985.09,0.3499999999985448,33,False,False
right,-0.6108994141838752,-274.951895167748,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,2571,30990.02,0.31999999999970896,45,True,False
right,-0.3259103172457819,-167.09757580431574,0.13466334164588528,0.17955112219451372,0.17955112219451372,POST,2573,31005.44,0.3400000000001455,35,False,False
right,0.06831021328445815,26.172891217462073,0.8478802992518704,0.9152119700748129,0.9152119700748129,POST,2576,31010.29,0.36999999999898137,27,False,True
right,0.2824565466095862,115.71403817598741,0.08977556109725686,0.2119700748129676,0.2119700748129676,POST,2577,31012.36,0.4500000000007276,61,False,True
right,-0.14549999958933094,-86.36423472443475,0.6134663341645885,0.7331670822942643,0.7331670822942643,POST,2580,31022.2,0.31999999999970896,25,False,False
left,-0.3981208623779998,-180.16531320156403,0.012468827930174564,0.04239401496259352,0.04239401496259352,POST,2583,31031.32,0.4000000000014552,48,True,True
left,0.09954766450588802,40.58925573976133,0.7107231920199502,0.8204488778054863,0.8204488778054863,POST,2584,31034.65,0.43000000000029104,40,False,False
left,0.11021032054816328,73.77558529791536,0.85785536159601,0.8703241895261845,0.8703241895261845,POST,2585,31035.95,0.2999999999992724,45,False,False
left,0.35920939137609137,159.68877761749596,0.022443890274314215,0.10473815461346633,0.10473815461346633,POST,2589,31048.88,0.37999999999738066,40,False,False
right,-0.37692725872813215,-209.1330052468299,0.059850374064837904,0.11471321695760599,0.11471321695760599,POST,2591,31051.12,0.3400000000001455,46,False,False
right,-0.19136016548670948,-78.95479685694394,0.20448877805486285,0.43640897755610975,0.43640897755610975,POST,2592,31065.49,0.3599999999969441,25,False,False
right,-0.37116874211542017,-227.11605310429144,0.06982543640897755,0.16458852867830423,0.16458852867830423,POST,2596,31077.21,0.26000000000203727,34,False,False
left,0.23625269766376794,126.49806676236874,0.35910224438902744,0.48877805486284287,0.48877805486284287,POST,2597,31079.25,0.27000000000043656,36,False,False
left,-0.15609498647865697,-108.54253353990295,0.6907730673316709,0.7955112219451371,0.7955112219451371,POST,2600,31086.44,0.2800000000024738,39,False,True
right,-0.33363653868139637,-180.46805530430996,0.04738154613466334,0.24189526184538654,0.24189526184538654,POST,2601,31088.72,0.3099999999976717,53,False,False
right,-0.3956176472753679,-195.38746603378195,0.0399002493765586,0.18703241895261846,0.18703241895261846,POST,2606,31108.23,0.31999999999970896,35,False,False
left,-0.4153333881500887,-207.2468176294522,0.014962593516209476,0.04987531172069826,0.04987531172069826,POST,2607,31110.32,0.38000000000101863,45,True,True
left,0.3018973662874084,173.4584359534515,0.1396508728179551,0.38403990024937656,0.38403990024937656,POST,2609,31128.58,0.28999999999723514,36,False,False
right,-0.08500394272469372,-43.66885875251961,0.8528678304239401,0.9052369077306733,0.9052369077306733,POST,2614,31139.97,0.28999999999723514,37,False,False
left,0.3206766354750644,131.49254107979334,0.029925187032418952,0.14214463840399003,0.14214463840399003,POST,2616,31141.61,0.4599999999991269,64,False,False
right,-0.26519152995317014,-107.36962175571752,0.10224438902743142,0.2543640897755611,0.2543640897755611,POST,2621,31153.06,0.32999999999810825,35,False,False
left,-0.2998663755031742,-205.10554327901983,0.09226932668329177,0.24688279301745636,0.24688279301745636,POST,2624,31168.89,0.26000000000203727,33,False,True
left,0.05959973661976288,33.460432917177926,0.912718204488778,0.9251870324189526,0.9251870324189526,POST,2630,31192.79,0.3099999999976717,34,False,False
left,0.06466431628025554,40.750368401302154,0.9326683291770573,0.972568578553616,0.972568578553616,POST,2636,31207.31,0.27000000000043656,31,False,False
right,-0.29750443002279436,-193.72161800169462,0.1970074812967581,0.3740648379052369,0.3740648379052369,POST,2639,31221.19,0.3000000000029104,40,False,False
right,0.3950392068905947,302.4954596136114,0.05236907730673317,0.20199501246882792,0.20199501246882792,POST,2643,31237.6,0.2800000000024738,41,False,True
right,0.2535654980704669,116.53010129221568,0.1970074812967581,0.32418952618453867,0.32418952618453867,POST,2645,31238.68,0.27999999999883585,22,False,True
left,0.02662832666895902,9.279251927015164,0.9600997506234414,0.972568578553616,0.972568578553616,POST,2648,31264.71,0.4900000000016007,33,False,False
left,0.1471935116062121,72.18372192876426,0.6483790523690773,0.7256857855361596,0.7256857855361596,POST,2650,31271.53,0.2800000000024738,35,False,False
right,0.11860359380188625,63.14721185240097,0.7506234413965087,0.8154613466334164,0.8154613466334164,POST,2655,31278.09,0.2999999999992724,39,False,True
left,0.08513033545391369,52.65241604213122,0.8229426433915212,0.9451371571072319,0.9451371571072319,POST,2656,31278.67,0.27000000000043656,32,False,False
right,-0.13188472078975533,-88.78190400717227,0.6334164588528678,0.8229426433915212,0.8229426433915212,POST,2657,31279.03,0.2900000000008731,43,False,False
left,0.5501899893187518,279.9982282035027,0.004987531172069825,0.004987531172069825,0.004987531172069825,POST,2660,31284.49,0.2999999999992724,38,True,False
left,-0.41065041236392563,-152.55197087280766,0.014962593516209476,0.04987531172069826,0.04987531172069826,POST,2664,31290.45,0.4099999999998545,50,True,True
right,0.10574474404910747,56.93726353412793,0.7680798004987531,0.8503740648379052,0.8503740648379052,POST,2665,31293.61,0.32999999999810825,32,False,True
right,-0.27570301081998755,-97.46866662614146,0.1371571072319202,0.2543640897755611,0.2543640897755611,POST,2667,31294.79,0.3999999999978172,36,False,False
left,0.3205663066217609,164.54257649713668,0.03740648379052369,0.16209476309226933,0.16209476309226933,POST,2668,31295.77,0.3499999999985448,37,False,False
left,-0.05348193955556623,-33.18412170319815,0.9351620947630923,0.9526184538653366,0.9526184538653366,POST,2669,31298.05,0.2800000000024738,27,False,True
left,-0.14209624409007987,-73.16713986236603,0.5935162094763092,0.7356608478802993,0.7356608478802993,POST,2675,31309.79,0.3400000000001455,47,False,True
right,0.2640187562544892,186.57019840777318,0.29177057356608477,0.44139650872817954,0.44139650872817954,POST,2677,31315.38,0.27999999999883585,36,False,True
left,0.040362849011600234,12.716239549145024,0.942643391521197,0.9800498753117207,0.9800498753117207,POST,2679,31318.37,0.5,50,False,False
right,-0.12122474790788648,-49.55012309202034,0.6533665835411472,0.7581047381546134,0.7581047381546134,POST,2682,31337.34,0.38000000000101863,49,False,False
right,-0.5978743783723127,-350.08809959980044,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,2686,31354.58,0.27999999999883585,41,True,False
