template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
right,-0.10187201472888464,-54.18958041041653,0.6783042394014963,0.7481296758104738,0.7481296758104738,PRE,1088,6472.64,0.339999999999236,16,False,Buddy-06272013
left,0.10127803600761953,65.36012828581102,0.800498753117207,0.8927680798004988,0.8927680798004988,PRE,1091,6477.69,0.3000000000001819,15,False,Buddy-06272013
left,0.11876269563088016,49.517150914784104,0.4688279301745636,0.7605985037406484,0.7605985037406484,PRE,1099,6501.39,0.4099999999998545,21,False,Buddy-06272013
right,-0.10235370422413916,-53.522717961734365,0.5885286783042394,0.7830423940149626,0.7830423940149626,PRE,1100,6502.85,0.2999999999992724,9,False,Buddy-06272013
right,-0.4113123937706295,-274.3947823230571,0.007481296758104738,0.05486284289276808,0.05486284289276808,PRE,1102,6512.86,0.27000000000043656,16,False,Buddy-06272013
left,-0.07620096902330559,-58.37847861322234,0.8603491271820449,0.9077306733167082,0.9077306733167082,PRE,1107,6526.62,0.2600000000002183,14,False,Buddy-06272013
right,-0.014954812489972536,-9.004328253832858,0.9850374064837906,0.9950124688279302,0.9950124688279302,PRE,1109,6552.89,0.31999999999970896,17,False,Buddy-06272013
right,0.22466926545016175,123.27010392941976,0.10473815461346633,0.4239401496259352,0.4239401496259352,PRE,1114,6580.16,0.3100000000004002,11,False,Buddy-06272013
right,0.35122482649859144,186.08115728112938,0.007481296758104738,0.057356608478802994,0.057356608478802994,PRE,1115,6580.51,0.32999999999992724,16,False,Buddy-06272013
right,0.2396466756119687,188.1004602642637,0.23192019950124687,0.44389027431421446,0.44389027431421446,PRE,1117,6594.35,0.25,12,False,Buddy-06272013
right,-0.2347902904153066,-148.68186051773174,0.14713216957605985,0.3491271820448878,0.3491271820448878,PRE,1120,6597.21,0.27999999999974534,13,False,Buddy-06272013
right,0.2131765467007151,76.72530204773821,0.07481296758104738,0.2718204488778055,0.2718204488778055,PRE,1121,6639.24,0.4600000000000364,17,False,Buddy-06272013
left,0.3161652435068338,163.9209441063172,0.032418952618453865,0.20448877805486285,0.20448877805486285,PRE,1128,6656.8,0.3599999999996726,19,False,Buddy-06272013
right,-0.2130326911162311,-134.623962936834,0.17955112219451372,0.4339152119700748,0.4339152119700748,PRE,1135,6666.21,0.25,13,False,Buddy-06272013
right,0.19105890077872958,120.38831635177085,0.3865336658354115,0.5660847880299252,0.5660847880299252,PRE,1136,6673.43,0.25,13,False,Buddy-06272013
right,0.30087064982089107,208.2666250664921,0.14463840399002495,0.2543640897755611,0.2543640897755611,PRE,1137,6676.61,0.2899999999999636,14,False,Buddy-06272013
left,0.3226561107927245,202.5989451976413,0.11221945137157108,0.19201995012468828,0.19201995012468828,PRE,1138,6705.18,0.2599999999993088,9,False,Buddy-06272013
right,0.2832376279628306,135.7833420216718,0.04738154613466334,0.11471321695760599,0.11471321695760599,PRE,1140,6740.0,0.4099999999998545,24,False,Buddy-06272013
left,0.2576751770406448,182.65378505038825,0.16458852867830423,0.49625935162094764,0.49625935162094764,PRE,1142,6752.34,0.25,18,False,Buddy-06272013
left,-0.14684582871100174,-103.4628479916668,0.6957605985037406,0.743142144638404,0.743142144638404,PRE,1150,6784.2,0.25,20,False,Buddy-06272013
right,-0.24088012670542389,-161.49815112199843,0.24688279301745636,0.3192019950124688,0.3192019950124688,PRE,1152,6787.35,0.27999999999974534,16,False,Buddy-06272013
right,0.18812124291467308,71.72225704217212,0.16209476309226933,0.19451371571072318,0.19451371571072318,PRE,1155,6789.62,0.47000000000025466,17,False,Buddy-06272013
left,0.018149106691432784,7.463265116704196,0.9800498753117207,0.9850374064837906,0.9850374064837906,PRE,1157,6805.22,0.42000000000007276,18,False,Buddy-06272013
left,-0.1228291888770177,-76.83312975177368,0.5635910224438903,0.7680798004987531,0.7680798004987531,PRE,1158,6808.94,0.27000000000043656,15,False,Buddy-06272013
left,-0.06709671773952042,-47.36496131977397,0.8678304239401496,0.9501246882793017,0.9501246882793017,PRE,1161,6814.78,0.28000000000065484,14,False,Buddy-06272013
right,0.07097328426539956,38.72184041727969,0.7980049875311721,0.9002493765586035,0.9002493765586035,PRE,1164,6833.11,0.3500000000003638,13,False,Buddy-06272013
right,0.12928918118214494,54.812009420048014,0.47381546134663344,0.6533665835411472,0.6533665835411472,PRE,1166,6841.9,0.410000000000764,17,False,Buddy-06272013
left,0.3206816104830831,219.21934936065426,0.05486284289276808,0.2718204488778055,0.2718204488778055,PRE,1167,6842.8,0.27999999999974534,18,False,Buddy-06272013
right,-0.2106095591519003,-176.59609800546457,0.3740648379052369,0.571072319201995,0.571072319201995,PRE,1168,6856.14,0.2599999999993088,15,False,Buddy-06272013
right,-0.050811576408811045,-24.784440502483562,0.8827930174563591,0.9526184538653366,0.9526184538653366,PRE,1171,6863.17,0.3500000000003638,10,False,Buddy-06272013
right,0.1743302948546007,120.12482860357139,0.2967581047381546,0.628428927680798,0.628428927680798,PRE,1172,6863.81,0.25,11,False,Buddy-06272013
right,0.20325955120632516,136.116563579767,0.2593516209476309,0.46384039900249374,0.46384039900249374,PRE,1173,6865.12,0.25,10,False,Buddy-06272013
left,0.08778873897613561,50.78090186847001,0.800498753117207,0.8728179551122195,0.8728179551122195,PRE,1179,6888.16,0.3100000000004002,14,False,Buddy-06272013
left,0.19093229063032724,95.20140784867922,0.3117206982543641,0.4239401496259352,0.4239401496259352,PRE,1186,6900.54,0.38000000000010914,16,False,Buddy-06272013
right,0.3565302751507907,181.90871535271776,0.004987531172069825,0.059850374064837904,0.059850374064837904,PRE,1188,6911.13,0.38000000000010914,18,False,Buddy-06272013
right,-0.33266691020435474,-161.24505269876906,0.0399002493765586,0.09725685785536159,0.09725685785536159,PRE,1192,6926.13,0.3000000000001819,10,False,Buddy-06272013
left,-0.08578321115616935,-50.04720164291371,0.7880299251870324,0.8977556109725686,0.8977556109725686,PRE,1194,6929.13,0.3000000000001819,11,False,Buddy-06272013
left,0.1464215924669192,119.00530443964577,0.6159600997506235,0.7456359102244389,0.7456359102244389,PRE,1197,6937.36,0.25,17,False,Buddy-06272013
right,-0.22136881500710345,-138.9096004527533,0.26433915211970077,0.4164588528678304,0.4164588528678304,PRE,1199,6966.43,0.3099999999994907,17,False,Buddy-06272013
left,0.10089381785021069,52.824820707636896,0.6109725685785536,0.7880299251870324,0.7880299251870324,PRE,1203,6991.35,0.3099999999994907,8,False,Buddy-06272013
left,-0.044426091415549214,-30.596644386963565,0.9526184538653366,0.970074812967581,0.970074812967581,PRE,1208,6997.89,0.2599999999993088,16,False,Buddy-06272013
right,-0.24838591654049846,-121.775211542462,0.07481296758104738,0.23192019950124687,0.23192019950124687,PRE,1210,7006.23,0.42000000000007276,19,False,Buddy-06272013
right,0.383442694046947,279.33813901105617,0.00997506234413965,0.0798004987531172,0.0798004987531172,PRE,1216,7027.74,0.2600000000002183,15,False,Buddy-06272013
left,0.07766015112259622,43.90442852809159,0.7905236907730673,0.9002493765586035,0.9002493765586035,PRE,1225,7126.04,0.2899999999999636,20,False,Buddy-06272013
left,-0.15836672359258328,-88.02062781952075,0.4239401496259352,0.6433915211970075,0.6433915211970075,PRE,1228,7129.73,0.3100000000004002,13,False,Buddy-06272013
right,0.21234416230916991,173.3787192371991,0.428927680798005,0.6408977556109726,0.6408977556109726,PRE,1231,7299.15,0.25,11,False,Buddy-06272013
left,0.07507363777911635,46.58835638520648,0.8428927680798005,0.9301745635910225,0.9301745635910225,PRE,1235,7314.43,0.3499999999994543,19,False,Buddy-06272013
right,-0.14511767582353102,-80.91710150780737,0.5187032418952618,0.5386533665835411,0.5386533665835411,PRE,1239,7509.83,0.27000000000043656,8,False,Buddy-06272013
right,-0.25604851162766906,-139.36765985702385,0.04488778054862843,0.314214463840399,0.314214463840399,PRE,1242,7614.95,0.27000000000043656,13,False,Buddy-06272013
left,0.07739829483997297,32.3950387957186,0.7805486284289277,0.8877805486284289,0.8877805486284289,PRE,1243,7645.65,0.4500000000007276,23,False,Buddy-06272013
left,-0.17316376977218395,-96.00130027159973,0.32418952618453867,0.5785536159600998,0.5785536159600998,PRE,1244,7654.12,0.3100000000004002,16,False,Buddy-06272013
right,0.07671299189666704,44.76842744923194,0.7107231920199502,0.8778054862842892,0.8778054862842892,PRE,1245,7676.44,0.32000000000061846,14,False,Buddy-06272013
left,-0.35152489376654633,-159.9131893881146,0.007481296758104738,0.06483790523690773,0.06483790523690773,PRE,1246,7818.63,0.3999999999996362,22,False,Buddy-06272013
left,-0.3716002191319049,-251.43038917295695,0.012468827930174564,0.12468827930174564,0.12468827930174564,PRE,1252,7966.62,0.2899999999999636,8,False,Buddy-06272013
left,-0.2129597164247935,-107.77988898651431,0.2144638403990025,0.5112219451371571,0.5112219451371571,PRE,1254,8013.0,0.3599999999996726,20,False,Buddy-06272013
right,0.08852752577079175,34.61648033383419,0.5685785536159601,0.7930174563591023,0.7930174563591023,PRE,1258,8038.69,0.47000000000025466,20,False,Buddy-06272013
right,-0.18007994158709942,-109.07129833665535,0.32169576059850374,0.6209476309226932,0.6209476309226932,PRE,1261,8148.8,0.27999999999974534,16,False,Buddy-06272013
left,0.2504865577257248,126.43405311311867,0.00997506234413965,0.1396508728179551,0.1396508728179551,PRE,1270,8499.32,0.3400000000001455,10,False,Buddy-06272013
right,-0.04767412830667755,-22.835177179944104,0.85785536159601,0.9501246882793017,0.9501246882793017,PRE,1272,8580.13,0.41000000000167347,19,False,Buddy-06272013
right,0.07054344563403223,32.45860072349061,0.8354114713216958,0.8827930174563591,0.8827930174563591,PRE,1284,9090.64,0.4099999999998545,21,False,Buddy-06272013
left,0.1472472628852826,73.63610471100347,0.4089775561097257,0.6259351620947631,0.6259351620947631,PRE,1286,9111.64,0.4000000000014552,23,False,Buddy-06272013
left,0.13660397613593758,70.47504446608508,0.5610972568578554,0.7331670822942643,0.7331670822942643,PRE,1288,9117.21,0.2900000000008731,13,False,Buddy-06272013
right,-0.3383401144534962,-255.3874026819165,0.0399002493765586,0.256857855361596,0.256857855361596,PRE,1289,9130.83,0.27000000000043656,18,False,Buddy-06272013
right,-0.27630383975315037,-175.13860657253008,0.059850374064837904,0.2942643391521197,0.2942643391521197,PRE,1295,9165.33,0.27000000000043656,9,False,Buddy-06272013
left,-0.10154972627780069,-43.788092653333884,0.6184538653366584,0.7655860349127181,0.7655860349127181,PRE,1297,9166.67,0.37000000000080036,16,False,Buddy-06272013
right,-0.2502369995922371,-138.93528612135623,0.00997506234413965,0.2718204488778055,0.2718204488778055,PRE,1299,9168.83,0.32999999999992724,18,False,Buddy-06272013
left,0.13768884198396952,85.15939439975699,0.5361596009975063,0.770573566084788,0.770573566084788,PRE,1301,9209.64,0.3000000000010914,18,False,Buddy-06272013
right,0.15673163140456794,59.27740951994854,0.18952618453865336,0.40648379052369077,0.40648379052369077,PRE,1305,9244.08,0.46999999999934516,12,False,Buddy-06272013
right,-0.12006395063295355,-73.6321375378356,0.6658354114713217,0.8229426433915212,0.8229426433915212,PRE,1310,9323.25,0.27000000000043656,15,False,Buddy-06272013
right,-0.26236484475229777,-140.038918805312,0.06483790523690773,0.1371571072319202,0.1371571072319202,PRE,1313,9337.07,0.3899999999994179,19,False,Buddy-06272013
left,-0.33706367333318343,-167.62017202652595,0.007481296758104738,0.09226932668329177,0.09226932668329177,PRE,1314,9341.24,0.38000000000101863,21,False,Buddy-06272013
left,0.04853983378352522,20.980670631631092,0.8753117206982544,0.8977556109725686,0.8977556109725686,PRE,1320,9374.38,0.3500000000003638,17,False,Buddy-06272013
left,0.0627453009028442,25.297536037309396,0.7655860349127181,0.8827930174563591,0.8827930174563591,PRE,1321,9374.91,0.4099999999998545,19,False,Buddy-06272013
left,-0.09612724832946122,-72.96365428324029,0.7880299251870324,0.8977556109725686,0.8977556109725686,PRE,1324,9380.69,0.26999999999861757,17,False,Buddy-06272013
left,0.1141916284219954,44.95028679320706,0.47880299251870323,0.6932668329177057,0.6932668329177057,PRE,1329,9394.43,0.43000000000029104,16,False,Buddy-06272013
right,0.2777903835275609,114.54658246986516,0.02743142144638404,0.10473815461346633,0.10473815461346633,PRE,1330,9395.91,0.43000000000029104,20,False,Buddy-06272013
right,-0.25794127040752896,-150.03457095719835,0.0798004987531172,0.2942643391521197,0.2942643391521197,PRE,1331,9400.45,0.3099999999994907,18,False,Buddy-06272013
left,0.1285624626872128,80.92726290228332,0.5860349127182045,0.7506234413965087,0.7506234413965087,PRE,1336,9421.53,0.25,11,False,Buddy-06272013
right,-0.13101222467083415,-76.1494313185203,0.12967581047381546,0.6708229426433915,0.6708229426433915,PRE,1339,9430.59,0.25,9,False,Buddy-06272013
left,0.23650482127067818,85.45558101349854,0.09975062344139651,0.20199501246882792,0.20199501246882792,PRE,1340,9432.45,0.5,19,False,Buddy-06272013
left,0.24927198934504616,123.79139847016344,0.09476309226932668,0.26184538653366585,0.26184538653366585,PRE,1341,9437.23,0.3900000000012369,24,False,Buddy-06272013
left,0.0887418457026791,43.1457845577074,0.7082294264339152,0.7980049875311721,0.7980049875311721,PRE,1343,9444.7,0.36999999999898137,14,False,Buddy-06272013
right,0.16310803945675975,87.50761332863762,0.23690773067331672,0.4937655860349127,0.4937655860349127,PRE,1344,9455.39,0.3100000000013097,15,False,Buddy-06272013
right,0.197009223488324,87.08909778714388,0.26932668329177056,0.4014962593516209,0.4014962593516209,PRE,1345,9460.0,0.3400000000001455,17,False,Buddy-06272013
right,0.07598674614142305,31.278809835209895,0.7930174563591023,0.8329177057356608,0.8329177057356608,PRE,1346,9461.19,0.4399999999986903,16,False,Buddy-06272013
left,-0.12884400675504573,-69.22471052589599,0.513715710723192,0.6583541147132169,0.6583541147132169,PRE,1347,9463.14,0.32999999999992724,18,False,Buddy-06272013
right,0.25770720651691115,183.5412126028,0.14962593516209477,0.38902743142144636,0.38902743142144636,PRE,1349,9473.96,0.2600000000002183,19,False,Buddy-06272013
right,-0.15520583600804375,-69.33482445533475,0.30423940149625933,0.4389027431421446,0.4389027431421446,PRE,1351,9477.28,0.42999999999847205,20,False,Buddy-06272013
right,0.168573237928738,81.650991933275,0.20199501246882792,0.48129675810473815,0.48129675810473815,PRE,1353,9487.36,0.3899999999994179,18,False,Buddy-06272013
left,0.2199976896473438,95.76208910302283,0.06234413965087282,0.20698254364089774,0.20698254364089774,PRE,1354,9488.83,0.3999999999996362,16,False,Buddy-06272013
left,0.06744309694468256,23.419348880999305,0.6708229426433915,0.8628428927680798,0.8628428927680798,PRE,1355,9489.94,0.5,20,False,Buddy-06272013
right,0.1342916151839681,74.70176598199818,0.5311720698254364,0.7256857855361596,0.7256857855361596,PRE,1356,9505.14,0.32999999999992724,17,False,Buddy-06272013
left,0.14498657034370666,63.5384750925744,0.2892768079800499,0.4114713216957606,0.4114713216957606,PRE,1357,9511.83,0.3600000000005821,17,False,Buddy-06272013
right,-0.2458434805009896,-159.31019774162021,0.09975062344139651,0.3740648379052369,0.3740648379052369,PRE,1360,9521.25,0.28000000000065484,14,False,Buddy-06272013
right,-0.1988292329284309,-93.72216384961867,0.22942643391521197,0.428927680798005,0.428927680798005,PRE,1361,9524.6,0.3400000000001455,12,False,Buddy-06272013
left,-0.3257058464914122,-127.55232239850902,0.012468827930174564,0.06733167082294264,0.06733167082294264,PRE,1363,9525.99,0.46999999999934516,19,False,Buddy-06272013
left,-0.1374978105929729,-72.99092726188306,0.5012468827930174,0.7082294264339152,0.7082294264339152,PRE,1364,9527.22,0.3500000000003638,18,False,Buddy-06272013
right,-0.36932741289035187,-214.9448017582842,0.022443890274314215,0.09476309226932668,0.09476309226932668,PRE,1365,9527.68,0.2999999999992724,18,False,Buddy-06272013
left,0.14406202435225182,88.860949869972,0.47381546134663344,0.6608478802992519,0.6608478802992519,PRE,1367,9533.23,0.2900000000008731,16,False,Buddy-06272013
right,0.1162843557984461,63.41035352390027,0.5261845386533666,0.7481296758104738,0.7481296758104738,PRE,1376,9557.77,0.2899999999990541,12,False,Buddy-06272013
left,0.09927314649385985,64.73138231347347,0.6159600997506235,0.8204488778054863,0.8204488778054863,PRE,1377,9562.08,0.2999999999992724,15,False,Buddy-06272013
left,-0.02464933468500318,-16.617944885226784,0.9750623441396509,0.9875311720698254,0.9875311720698254,PRE,1378,9566.22,0.28000000000065484,17,False,Buddy-06272013
right,-0.33120228219951664,-243.30470261954022,0.06982543640897755,0.20698254364089774,0.20698254364089774,PRE,1380,9571.76,0.2600000000002183,11,False,Buddy-06272013
right,-0.20777530888938892,-104.59079440417973,0.05236907730673317,0.40399002493765584,0.40399002493765584,PRE,1389,9609.92,0.3600000000005821,15,False,Buddy-06272013
left,-0.10421243650388534,-45.47209268560605,0.5012468827930174,0.571072319201995,0.571072319201995,PRE,1398,9637.58,0.3500000000003638,11,False,Buddy-06272013
right,-0.2900422688812111,-116.72304830795167,0.00997506234413965,0.06483790523690773,0.06483790523690773,PRE,1399,9639.44,0.4499999999989086,18,False,Buddy-06272013
left,0.11343821967311389,50.92676766698196,0.5536159600997507,0.7082294264339152,0.7082294264339152,PRE,1400,9644.85,0.3999999999996362,18,False,Buddy-06272013
left,0.08441334158002974,50.86444286157684,0.7082294264339152,0.8553615960099751,0.8553615960099751,PRE,1405,9654.34,0.2899999999990541,12,False,Buddy-06272013
left,0.3155404088898124,212.35235335415757,0.022443890274314215,0.19201995012468828,0.19201995012468828,PRE,1407,9657.66,0.27000000000043656,11,False,Buddy-06272013
left,0.05787929376114667,25.174194721239164,0.8827930174563591,0.9251870324189526,0.9251870324189526,PRE,1416,9718.09,0.3899999999994179,20,False,Buddy-06272013
right,0.12128716413245151,83.94198029742671,0.6059850374064838,0.8154613466334164,0.8154613466334164,PRE,1418,9720.36,0.25,16,False,Buddy-06272013
right,-0.1980352234561137,-66.30935019515745,0.02743142144638404,0.29925187032418954,0.29925187032418954,PRE,1419,9723.91,0.46999999999934516,14,False,Buddy-06272013
right,0.2645861565871879,191.80430721915405,0.1745635910224439,0.4538653366583541,0.4538653366583541,PRE,1425,9740.0,0.28000000000065484,17,False,Buddy-06272013
left,0.2118825396733106,101.26533622617916,0.1172069825436409,0.30423940149625933,0.30423940149625933,PRE,1427,9741.47,0.3900000000012369,16,False,Buddy-06272013
right,0.21401026302672202,123.47448395178876,0.16209476309226933,0.09725685785536159,0.16209476309226933,PRE,1434,9776.24,0.32999999999992724,17,False,Buddy-06272013
right,-0.08556203736986849,-56.72470572473264,0.85785536159601,0.885286783042394,0.885286783042394,PRE,1443,9793.76,0.2600000000002183,13,False,Buddy-06272013
right,-0.1578361834879033,-109.28477051966586,0.20199501246882792,0.6907730673316709,0.6907730673316709,PRE,1444,9802.02,0.25,9,False,Buddy-06272013
left,-0.22803507854918362,-122.85316731689437,0.18204488778054864,0.2743142144638404,0.2743142144638404,PRE,1445,9803.92,0.2999999999992724,15,False,Buddy-06272013
left,-0.29856600479298406,-193.9636485237908,0.09226932668329177,0.22942643391521197,0.22942643391521197,PRE,1447,9806.91,0.28000000000065484,14,False,Buddy-06272013
right,-0.2945033559652156,-140.3663903307086,0.034912718204488775,0.12468827930174564,0.12468827930174564,PRE,1453,9818.88,0.3900000000012369,18,False,Buddy-06272013
right,0.025923119398474317,12.940145074378757,0.9650872817955112,0.9850374064837906,0.9850374064837906,PRE,1456,9825.17,0.3600000000005821,14,False,Buddy-06272013
right,0.05353079867397945,33.55326115778156,0.8952618453865336,0.9052369077306733,0.9052369077306733,PRE,1458,9825.77,0.25,10,False,Buddy-06272013
right,-0.3976498524006327,-237.02507022886556,0.022443890274314215,0.059850374064837904,0.059850374064837904,PRE,1460,9841.33,0.28000000000065484,12,False,Buddy-06272013
left,0.2687048325915336,203.44058535829618,0.06733167082294264,0.4513715710723192,0.4513715710723192,PRE,1466,9852.6,0.25,15,False,Buddy-06272013
left,-0.17352985312206193,-109.60366181546755,0.32917705735660846,0.628428927680798,0.628428927680798,PRE,1471,9871.39,0.28000000000065484,18,False,Buddy-06272013
right,0.27015190648084403,158.81562592376162,0.02743142144638404,0.22693266832917705,0.22693266832917705,PRE,1474,9879.21,0.3000000000010914,9,False,Buddy-06272013
right,0.06668269330156447,46.896803946221894,0.8703241895261845,0.9201995012468828,0.9201995012468828,PRE,1475,9890.48,0.28000000000065484,16,False,Buddy-06272013
right,-0.18452239665721415,-126.63333303235774,0.38154613466334164,0.6758104738154613,0.6758104738154613,PRE,1485,10070.56,0.25,15,False,Buddy-06272013
right,-0.28524687945193616,-104.7895150665229,0.00997506234413965,0.09476309226932668,0.09476309226932668,PRE,1487,10072.63,0.47000000000116415,16,False,Buddy-06272013
left,0.1862734572514877,110.24066562229714,0.16209476309226933,0.5361596009975063,0.5361596009975063,PRE,1488,10073.18,0.25,13,False,Buddy-06272013
left,-0.1684761319449779,-110.56852040605612,0.39900249376558605,0.5286783042394015,0.5286783042394015,PRE,1491,10082.8,0.28000000000065484,10,False,Buddy-06272013
right,0.11800048856408653,58.5066179740673,0.6433915211970075,0.7256857855361596,0.7256857855361596,PRE,1493,10085.72,0.37000000000080036,22,False,Buddy-06272013
right,0.25977075180516956,151.84066744498065,0.12967581047381546,0.32418952618453867,0.32418952618453867,PRE,1500,10101.6,0.27999999999883585,14,False,Buddy-06272013
left,-0.19817616081688053,-177.57150097501997,0.4613466334164589,0.6359102244389028,0.6359102244389028,PRE,1502,10106.67,0.2600000000002183,19,False,Buddy-06272013
right,0.30132236027759335,151.9818763480722,0.017456359102244388,0.07481296758104738,0.07481296758104738,PRE,1506,10108.74,0.3500000000003638,12,False,Buddy-06272013
left,0.2122457999881477,113.87759790017425,0.2817955112219451,0.371571072319202,0.371571072319202,PRE,1508,10110.63,0.3000000000010914,13,False,Buddy-06272013
right,0.2764962443231907,206.99131846220115,0.1745635910224439,0.32169576059850374,0.32169576059850374,PRE,1509,10110.99,0.28000000000065484,17,False,Buddy-06272013
right,0.1392257883422941,61.534493044598385,0.2593516209476309,0.5062344139650873,0.5062344139650873,PRE,1512,10114.1,0.37999999999919964,13,False,Buddy-06272013
left,-0.021730491102080213,-12.435182745559231,0.9825436408977556,0.9900249376558603,0.9900249376558603,PRE,1517,10147.36,0.3099999999994907,15,False,Buddy-06272013
left,-0.1159448057229836,-53.26037255949255,0.4763092269326683,0.7306733167082294,0.7306733167082294,PRE,1518,10148.16,0.3500000000003638,13,False,Buddy-06272013
left,0.16776423894271958,89.84803819581292,0.30673316708229426,0.5910224438902744,0.5910224438902744,PRE,1522,10152.65,0.2900000000008731,16,False,Buddy-06272013
right,-0.1512655436408508,-55.46729186838275,0.30673316708229426,0.513715710723192,0.513715710723192,PRE,1523,10155.92,0.5,16,False,Buddy-06272013
right,-0.1403750200580255,-94.40082048197706,0.571072319201995,0.7082294264339152,0.7082294264339152,PRE,1525,10161.11,0.25,15,False,Buddy-06272013
left,0.12963506112264353,74.05368918519868,0.5037406483790524,0.6807980049875312,0.6807980049875312,PRE,1527,10169.04,0.2899999999990541,12,False,Buddy-06272013
left,0.13193797296755183,61.810667647114585,0.5860349127182045,0.543640897755611,0.5860349127182045,PRE,1532,10180.91,0.32999999999992724,14,False,Buddy-06272013
right,-0.12133082102195691,-48.21141207080541,0.428927680798005,0.6533665835411472,0.6533665835411472,PRE,1534,10181.61,0.3999999999996362,15,False,Buddy-06272013
right,-0.07797250375674225,-34.26741345502032,0.7456359102244389,0.8553615960099751,0.8553615960099751,PRE,1536,10182.36,0.4399999999986903,20,False,Buddy-06272013
left,-0.19948146623724144,-98.02897026815337,0.1371571072319202,0.33915211970074816,0.33915211970074816,PRE,1538,10194.68,0.32999999999992724,12,False,Buddy-06272013
left,0.10420169685699386,40.82409658512554,0.513715710723192,0.685785536159601,0.685785536159601,PRE,1541,10203.26,0.4400000000005093,18,False,Buddy-06272013
left,-0.21510182547726991,-122.54024074023911,0.24688279301745636,0.41895261845386533,0.41895261845386533,PRE,1542,10206.93,0.2899999999990541,14,False,Buddy-06272013
left,-0.1706893757919362,-91.81065987733528,0.3940149625935162,0.5336658354114713,0.5336658354114713,PRE,1544,10213.65,0.31999999999970896,16,False,Buddy-06272013
right,0.07342731050244808,32.89002142249097,0.7805486284289277,0.8877805486284289,0.8877805486284289,PRE,1548,10221.06,0.3999999999996362,15,False,Buddy-06272013
right,-0.04864423187648165,-33.49777286042171,0.912718204488778,0.9750623441396509,0.9750623441396509,PRE,1549,10221.8,0.28000000000065484,20,False,Buddy-06272013
right,-0.21923764946693733,-125.42055262264074,0.15211970074812967,0.2892768079800499,0.2892768079800499,PRE,1550,10228.52,0.32999999999992724,16,False,Buddy-06272013
right,-0.1480360641934675,-57.591428077600675,0.3341645885286783,0.5586034912718204,0.5586034912718204,PRE,1556,10274.22,0.4099999999998545,18,False,Buddy-06272013
left,-0.16544858699047316,-87.19936142682053,0.26932668329177056,0.513715710723192,0.513715710723192,PRE,1559,10286.04,0.37999999999919964,16,False,Buddy-06272013
right,0.23267443609194946,114.0042380236416,0.15211970074812967,0.2543640897755611,0.2543640897755611,PRE,1561,10290.72,0.4000000000014552,22,False,Buddy-06272013
left,-0.23460366027794807,-124.66915636741146,0.16458852867830423,0.23690773067331672,0.23690773067331672,PRE,1562,10306.59,0.25,9,False,Buddy-06272013
left,-0.16736111067392107,-75.43857976358375,0.2817955112219451,0.4488778054862843,0.4488778054862843,PRE,1566,10329.13,0.3100000000013097,12,False,Buddy-06272013
right,-0.3510005398780475,-258.6723804129448,0.02743142144638404,0.2119700748129676,0.2119700748129676,PRE,1567,10332.96,0.2600000000002183,10,False,Buddy-06272013
left,-0.17108922111904898,-101.19621367606507,0.38154613466334164,0.6134663341645885,0.6134663341645885,PRE,1573,10337.74,0.31999999999970896,17,False,Buddy-06272013
right,0.22338539350714604,141.40783729324517,0.09725685785536159,0.4164588528678304,0.4164588528678304,PRE,1576,10349.18,0.27999999999883585,13,False,Buddy-06272013
left,-0.16920680872482705,-92.73112384337999,0.314214463840399,0.5112219451371571,0.5112219451371571,PRE,1577,10353.16,0.32999999999992724,18,False,Buddy-06272013
right,-0.186971524093225,-94.92340125634757,0.32917705735660846,0.4688279301745636,0.4688279301745636,PRE,1578,10356.82,0.37000000000080036,17,False,Buddy-06272013
left,-0.14271902982460122,-92.83211898853246,0.5536159600997507,0.5311720698254364,0.5536159600997507,PRE,1583,10376.7,0.25,10,False,Buddy-06272013
right,-0.05761271009397504,-38.45374957908442,0.8728179551122195,0.942643391521197,0.942643391521197,PRE,1589,10397.48,0.28000000000065484,17,False,Buddy-06272013
left,0.3311464638864434,159.71068058669343,0.022443890274314215,0.08229426433915212,0.08229426433915212,PRE,1592,10400.29,0.3499999999985448,22,False,Buddy-06272013
right,0.07618178021927867,31.549133500180435,0.7007481296758105,0.7955112219451371,0.7955112219451371,PRE,1602,10426.32,0.42000000000007276,17,False,Buddy-06272013
right,-0.04353010373079726,-19.527813679310015,0.9102244389027432,0.940149625935162,0.940149625935162,PRE,1604,10435.06,0.42000000000007276,17,False,Buddy-06272013
right,-0.452265473538078,-310.76104093034536,0.007481296758104738,0.057356608478802994,0.057356608478802994,PRE,1606,10469.6,0.25,9,False,Buddy-06272013
right,0.24114398930701428,179.23357771843004,0.1371571072319202,0.48129675810473815,0.48129675810473815,PRE,1611,10505.9,0.25,14,False,Buddy-06272013
right,0.16054343997264056,62.755400868527296,0.19950124688279303,0.5062344139650873,0.5062344139650873,PRE,1612,10507.05,0.42000000000007276,12,False,Buddy-06272013
left,0.3088868083544093,158.14451265267454,0.04488778054862843,0.04987531172069826,0.04987531172069826,PRE,1613,10508.09,0.3400000000001455,14,True,Buddy-06272013
left,-0.17242997232784793,-95.48115734212085,0.2942643391521197,0.5261845386533666,0.5261845386533666,PRE,1614,10514.19,0.2600000000002183,12,False,Buddy-06272013
