start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch,session,r,slope,direction,p_column,p_placefield,p_timebin,significant,n_bins
26641.2872,26641.4032,26641.3128,11.269513130187988,0.116,0.00021892135555390269,159.03687126089886,Non-REM,POST,Cicero_09012014,-0.11648842575371485,-1.0755417247609347,left,0.5169660678642715,0.7145708582834331,0.45708582834331335,False,8
26662.8968,26662.9616,26662.9264,8.892791748046875,0.0648,0.00016377182328142226,185.27144212136676,Non-REM,POST,Cicero_09012014,-0.15188583909647735,-2.5874101754046985,right,0.41317365269461076,0.5588822355289421,0.6946107784431138,False,5
26664.376,26664.48,26664.4528,11.033090591430664,0.104,0.00022354796237777919,163.40324689449494,Non-REM,POST,Cicero_09012014,-0.12117258162996561,-1.4454586192802072,right,0.4750499001996008,0.7704590818363274,0.4091816367265469,False,7
26671.488,26671.6336,26671.5224,13.265480041503906,0.1456,0.0002384352555964142,170.11416525916889,Non-REM,POST,Cicero_09012014,0.21820352078085803,1.6520764376099997,right,0.2694610778443114,0.18962075848303392,0.35728542914171657,False,9
26671.7496,26671.8112,26671.7768,16.28499984741211,0.0616,0.00028847501380369067,175.84394980740097,Non-REM,POST,Cicero_09012014,-0.0724147699862723,-1.4550372917601762,left,0.8622754491017964,0.908183632734531,0.9281437125748503,False,5
26676.9256,26677.0416,26676.968,12.438421249389648,0.116,0.00024295107868965715,165.74573355347928,Non-REM,POST,Cicero_09012014,0.22526259572923757,2.53111671070275,right,0.007984031936127744,0.021956087824351298,0.14171656686626746,False,8
26680.356,26680.4512,26680.3792,8.411316871643066,0.0952,0.0001906278048409149,151.85399506904838,Non-REM,POST,Cicero_09012014,0.11603877878299447,1.3073468920040123,right,0.4930139720558882,0.6027944111776448,0.437125748502994,False,7
26682.9824,26683.06,26683.0328,6.908323764801025,0.0776,0.0001410794211551547,153.49698015145702,Non-REM,POST,Cicero_09012014,-0.18096729589404797,-3.04186848462382,left,0.38922155688622756,0.4471057884231537,0.6606786427145709,False,6
26687.0744,26687.128,26687.1024,8.737571716308594,0.0536,0.00017342691717203707,164.13916849471326,Non-REM,POST,Cicero_09012014,-0.5552353053230534,-10.452865669741888,right,0.001996007984031936,0.05788423153692615,0.02594810379241517,False,5
26695.5688,26695.6248,26695.6032,12.274065971374512,0.056,0.0002869729360099882,165.21925851540226,Non-REM,POST,Cicero_09012014,-0.08787377181600337,-1.2703102803321444,left,0.7924151696606786,0.8822355289421158,0.8662674650698603,False,5
26695.7192,26695.78,26695.7472,15.325358390808105,0.0608,0.0002918807731475681,164.86298464425658,Non-REM,POST,Cicero_09012014,0.3028215157799209,4.243808973554679,right,0.281437125748503,0.3772455089820359,0.041916167664670656,False,5
26705.0032,26705.064,26705.0336,13.853048324584961,0.0608,0.0002535016683395952,158.69326984173458,Non-REM,POST,Cicero_09012014,0.039428738344479616,0.6044913642747121,left,0.9281437125748503,0.9121756487025948,0.9760479041916168,False,5
26718.8696,26718.9432,26718.9176,10.408707618713379,0.0736,0.00020131382916588336,161.1529405550472,Non-REM,POST,Cicero_09012014,-0.16533696597225728,-2.130287962384534,left,0.18962075848303392,0.3373253493013972,0.24550898203592814,False,6
26735.392,26735.46,26735.4192,6.999336242675781,0.068,0.00014058932720217854,158.03606988349145,Non-REM,POST,Cicero_09012014,0.07020053193732491,1.1037732738680293,left,0.8862275449101796,0.9241516966067864,0.846307385229541,False,5
26741.1984,26741.3328,26741.2248,9.237582206726074,0.1344,0.00018199979967903346,150.88459892710554,Non-REM,POST,Cicero_09012014,-0.05341175828543004,-0.44488564567551875,left,0.8542914171656687,0.8642714570858283,0.9141716566866267,False,9
26744.1472,26744.2152,26744.168,5.650987148284912,0.068,0.00011306544911349192,143.92727738558912,Non-REM,POST,Cicero_09012014,-0.1782693740826911,-2.822523117162213,right,0.28542914171656686,0.45109780439121755,0.562874251497006,False,5
26748.652,26748.724,26748.688,11.167770385742188,0.072,0.00022843647457193583,155.01823710027344,Non-REM,POST,Cicero_09012014,-0.08738872006429786,-1.1151539656397569,right,0.8642714570858283,0.8642714570858283,0.8203592814371258,False,6
26748.8344,26748.9352,26748.8512,6.226925373077393,0.1008,0.00014501884288620204,171.95407762265575,Non-REM,POST,Cicero_09012014,-0.18060725541103953,-2.102911457801235,right,0.0718562874251497,0.4171656686626746,0.2155688622754491,False,7
26750.1184,26750.1824,26750.1392,5.653027534484863,0.064,0.00011517025268403813,162.8849441469348,Non-REM,POST,Cicero_09012014,-0.22342004465554957,-3.7029223990335263,left,0.24550898203592814,0.3532934131736527,0.49700598802395207,False,5
26754.1896,26754.2424,26754.2168,6.9947967529296875,0.0528,0.00012854156375396997,150.43159624265945,Non-REM,POST,Cicero_09012014,-0.38725954982433486,-6.924340099647809,right,0.07584830339321358,0.1217564870259481,0.26746506986027946,False,5
26756.0184,26756.0696,26756.044,6.341366291046143,0.0512,0.00015573488781228662,154.72263943821147,Non-REM,POST,Cicero_09012014,-0.23060614029142318,-3.778430985619197,right,0.2954091816367265,0.1596806387225549,0.437125748502994,False,5
26764.512,26764.5648,26764.54,12.235281944274902,0.0528,0.00028687139274552464,170.3325879683323,Non-REM,POST,Cicero_09012014,-0.309733709121891,-4.531849903439558,left,0.0718562874251497,0.09580838323353294,0.35129740518962077,False,5
26774.5592,26774.6232,26774.5936,13.160472869873047,0.064,0.00023799206246621907,158.9279158417155,Non-REM,POST,Cicero_09012014,0.06921009765426464,1.025351551903557,left,0.6766467065868264,0.810379241516966,0.936127744510978,False,5
26775.5776,26775.6424,26775.6064,14.138821601867676,0.0648,0.0002737880568020046,156.69269880060622,Non-REM,POST,Cicero_09012014,-0.029027383874502797,-0.42975959161100086,left,0.9760479041916168,0.9680638722554891,0.9840319361277445,False,5
26776.5184,26776.5792,26776.5424,5.845290184020996,0.0608,0.0001220389167428948,150.0927687745801,Non-REM,POST,Cicero_09012014,-0.041724270466931626,-0.667760599578563,left,0.9481037924151696,0.93812375249501,0.9760479041916168,False,5
26785.9304,26785.9912,26785.9544,7.98926305770874,0.0608,0.00018265389371663332,154.02139717764317,Non-REM,POST,Cicero_09012014,0.09695288628018883,1.5685353425049502,left,0.31137724550898205,0.4291417165668663,0.654690618762475,False,5
26787.0744,26787.1296,26787.1024,5.398220539093018,0.0552,0.00012778400559909642,147.73105017946278,Non-REM,POST,Cicero_09012014,-0.1120968612885655,-1.7465157638382893,left,0.6067864271457086,0.5269461077844312,0.8582834331337326,False,5
26793.3832,26793.4352,26793.4048,10.128682136535645,0.052,0.0001942417729878798,197.87592438268445,Non-REM,POST,Cicero_09012014,-0.5175111001896793,-7.9509886255142455,right,0.001996007984031936,0.013972055888223553,0.011976047904191617,True,5
26794.0408,26794.1216,26794.0896,8.734800338745117,0.0808,0.00016600442177150398,159.1493114601068,Non-REM,POST,Cicero_09012014,-0.2616999764089593,-3.2504375734712205,right,0.20159680638722555,0.4630738522954092,0.34930139720558884,False,6
26800.7312,26800.7936,26800.764,11.797785758972168,0.0624,0.00020218825375195593,160.58083901597334,Non-REM,POST,Cicero_09012014,0.35072429104986513,5.642059744180277,right,0.02594810379241517,0.4231536926147705,0.05588822355289421,False,5
26803.1168,26803.2512,26803.1416,14.111910820007324,0.1344,0.00027481079450808465,163.66358909885636,Non-REM,POST,Cicero_09012014,0.2750377089738703,1.826730696352109,right,0.24550898203592814,0.36327345309381237,0.10978043912175649,False,9
26825.7032,26825.8984,26825.7232,6.012212753295898,0.1952,0.00012371683260425925,169.45890430599152,Non-REM,POST,Cicero_09012014,-0.05969384382357859,-0.37681812067375314,right,0.7844311377245509,0.8343313373253493,0.8682634730538922,False,12
26828.3968,26828.4488,26828.4184,15.225468635559082,0.052,0.000308817601762712,173.63066541883478,Non-REM,POST,Cicero_09012014,0.30768579685839653,5.086305776791222,right,0.12974051896207583,0.3333333333333333,0.04590818363273453,False,5
26846.7632,26846.8616,26846.8304,8.906380653381348,0.0984,0.000183660420589149,148.92205489766235,Non-REM,POST,Cicero_09012014,0.12122323774287593,1.4451107332457136,left,0.6487025948103793,0.6487025948103793,0.7105788423153693,False,7
26851.6576,26851.7344,26851.7,9.062252044677734,0.0768,0.00016641973343212157,145.45987068158522,Non-REM,POST,Cicero_09012014,0.16017818737393255,2.103336583870267,right,0.08582834331337326,0.3712574850299401,0.1317365269461078,False,6
26852.3072,26852.3696,26852.3304,6.673759937286377,0.0624,0.00012374632933642715,144.8142343476049,Non-REM,POST,Cicero_09012014,0.13737719271185564,2.4827516003634056,right,0.08982035928143713,0.3213572854291417,0.7025948103792415,False,5
26855.8528,26855.9072,26855.88,10.962991714477539,0.0544,0.00021470703359227628,158.47684344041718,Non-REM,POST,Cicero_09012014,0.11289281122859296,1.9112673229195736,right,0.39520958083832336,0.5948103792415169,0.7644710578842315,False,5
26861.6224,26861.6888,26861.66,8.191206932067871,0.0664,0.00014686891518067569,142.37486065078053,Non-REM,POST,Cicero_09012014,0.040683892760217895,0.704514692320562,right,0.9281437125748503,0.9481037924151696,0.9740518962075848,False,5
26977.08,26977.1824,26977.1,12.370802879333496,0.1024,0.00027794839115813375,168.98900015884973,Non-REM,POST,Cicero_09012014,0.3698746103230983,4.175543117287771,right,0.02594810379241517,0.07584830339321358,0.033932135728542916,False,7
26977.2448,26977.3056,26977.2656,5.126972675323486,0.0608,0.00012168194371042773,179.33264670467068,Non-REM,POST,Cicero_09012014,-0.13788995876618793,-2.273303451092209,right,0.7125748502994012,0.810379241516966,0.8902195608782435,False,5
26987.9112,26987.9688,26987.936,8.18249797821045,0.0576,0.00019368980429135263,183.09667442958278,Non-REM,POST,Cicero_09012014,0.37327665267202786,5.741096251290259,right,0.011976047904191617,0.0658682634730539,0.04790419161676647,False,5
26988.0576,26988.1584,26988.0816,14.874631881713867,0.1008,0.000307286944007501,183.64666733618526,Non-REM,POST,Cicero_09012014,0.09244695607459301,1.1139353834769992,right,0.5668662674650699,0.5548902195608783,0.8243512974051896,False,7
27161.832,27161.888,27161.8664,10.062655448913574,0.056,0.00020924095588270575,148.5650819983552,Non-REM,POST,Cicero_09012014,0.25099859889899784,4.217697627045415,left,0.45109780439121755,0.4471057884231537,0.5708582834331337,False,5
27166.5616,27166.6144,27166.5864,10.660609245300293,0.0528,0.0002050041948677972,187.49276031105714,Non-REM,POST,Cicero_09012014,0.17573578781753119,2.7806853200765977,right,0.1497005988023952,0.17365269461077845,0.6866267465069861,False,5
27173.3192,27173.5008,27173.3544,9.226025581359863,0.1816,0.00016935459279920906,176.04306017844073,Non-REM,POST,Cicero_09012014,-0.17914087832310477,-1.285661814388949,right,0.3313373253493014,0.2934131736526946,0.45109780439121755,False,11
27177.1568,27177.2072,27177.1792,7.081737518310547,0.0504,0.00014493563503492624,162.02304888116245,Non-REM,POST,Cicero_09012014,-0.15711565025515534,-2.672010603922413,right,0.15768463073852296,0.6227544910179641,0.5868263473053892,False,5
27179.624,27179.6824,27179.6568,12.700916290283203,0.0584,0.00023988595057744533,156.73651895734622,Non-REM,POST,Cicero_09012014,0.0910424917803517,1.4021693950134728,right,0.7345309381237525,0.8802395209580839,0.7065868263473054,False,5
27196.3736,27196.4288,27196.3992,16.277042388916016,0.0552,0.0003101469192188233,174.89929490091808,Non-REM,POST,Cicero_09012014,0.3441126448591064,3.8071220050263554,right,0.3333333333333333,0.17365269461077845,0.0998003992015968,False,5
27197.46,27197.5808,27197.5504,10.14681625366211,0.1208,0.00018092343816533685,166.35962912668995,Non-REM,POST,Cicero_09012014,0.5653051846149882,4.613582145065162,right,0.001996007984031936,0.001996007984031936,0.013972055888223553,True,8
27201.676,27201.7752,27201.696,10.675885200500488,0.0992,0.00023283928749151528,169.98364664415448,Non-REM,POST,Cicero_09012014,0.07196206164462231,0.8032664901753431,left,0.9001996007984032,0.8542914171656687,0.7504990019960079,False,7
27219.7192,27219.8472,27219.7512,14.224137306213379,0.128,0.00023908824368845671,162.67433606792548,Non-REM,POST,Cicero_09012014,0.17573009238662504,1.73053305578718,left,0.32335329341317365,0.5508982035928144,0.34331337325349304,False,8
27226.5368,27226.6256,27226.6096,7.288926124572754,0.0888,0.00019348417117726058,182.926464359059,Non-REM,POST,Cicero_09012014,0.14173362469033512,2.0053251872472377,left,0.6506986027944112,0.7664670658682635,0.780439121756487,False,6
27229.1248,27229.1816,27229.1512,7.824315547943115,0.0568,0.00016979174688458443,158.33504613394982,Non-REM,POST,Cicero_09012014,-0.012871917514302156,-0.2097393325922055,right,0.9900199600798403,0.9960079840319361,0.9580838323353293,False,5
27231.1768,27231.2352,27231.1992,7.4333367347717285,0.0584,0.00013582533574663103,154.86851325659268,Non-REM,POST,Cicero_09012014,-0.09887182100445509,-1.5685552559086766,left,0.6407185628742516,0.48902195608782434,0.6666666666666666,False,5
27232.296,27232.3488,27232.3216,12.476578712463379,0.0528,0.00024485320318490267,158.50563531777078,Non-REM,POST,Cicero_09012014,0.05019833592448431,0.7745966880607095,left,0.8862275449101796,0.780439121756487,0.8902195608782435,False,5
27235.7504,27235.8872,27235.788,8.406092643737793,0.1368,0.00016476014570798725,152.54480131647287,Non-REM,POST,Cicero_09012014,0.09450976704847952,0.8194382949733108,right,0.5788423153692615,0.7125748502994012,0.3992015968063872,False,9
27237.5128,27237.6504,27237.5352,11.335922241210938,0.1376,0.00023205450270324945,151.62609553298594,Non-REM,POST,Cicero_09012014,0.15759348660157255,1.626431272752238,right,0.2694610778443114,0.4251497005988024,0.6367265469061876,False,9
27239.6336,27239.6992,27239.6648,12.037033081054688,0.0656,0.0002196472487412393,154.17345561532738,Non-REM,POST,Cicero_09012014,0.09141575722371785,1.353723060344775,left,0.846307385229541,0.8682634730538922,0.9241516966067864,False,5
27240.5712,27240.6288,27240.5992,8.038703918457031,0.0576,0.00018639181507751346,147.9540536942477,Non-REM,POST,Cicero_09012014,-0.1197675861819255,-1.7891472280858323,right,0.5808383233532934,0.7245508982035929,0.874251497005988,False,5
27245.2616,27245.3984,27245.3728,7.039640426635742,0.1368,0.00015983461344148964,146.4110862796785,Non-REM,POST,Cicero_09012014,0.20508256381459944,2.1677384669143938,right,0.17764471057884232,0.17964071856287425,0.3153692614770459,False,9
27250.5352,27250.5936,27250.564,8.791752815246582,0.0584,0.00016627740114927292,155.05037621228374,Non-REM,POST,Cicero_09012014,0.2595685333151362,4.715317360994801,right,0.021956087824351298,0.01996007984031936,0.5149700598802395,False,5
27250.6536,27250.7056,27250.6728,7.777629375457764,0.052,0.00015129870735108852,176.42178226542487,Non-REM,POST,Cicero_09012014,-0.16996146794400507,-2.3693945765677453,left,0.437125748502994,0.7924151696606786,0.5988023952095808,False,5
27263.5016,27263.5568,27263.528,11.917302131652832,0.0552,0.00021499795548152179,184.64055958974842,Non-REM,POST,Cicero_09012014,0.4694309257749913,7.304310765222513,right,0.01996007984031936,0.08582834331337326,0.029940119760479042,False,5
27263.9624,27264.0496,27263.9944,10.748209953308105,0.0872,0.00021549215307459235,168.84432665252513,Non-REM,POST,Cicero_09012014,0.49292091063690685,6.362668486927284,right,0.001996007984031936,0.027944111776447105,0.043912175648702596,True,6
27267.808,27267.8768,27267.8568,5.124936580657959,0.0688,9.856860560830683e-05,159.48055735419314,Non-REM,POST,Cicero_09012014,0.08321820013505457,1.2409376777457843,right,0.8822355289421158,0.9421157684630739,0.872255489021956,False,5
27273.232,27273.2912,27273.2568,9.756587982177734,0.0592,0.0001878148759715259,186.50313530043,Non-REM,POST,Cicero_09012014,-0.1597195457911634,-2.494541201545154,right,0.1437125748502994,0.45708582834331335,0.5828343313373253,False,5
27285.0584,27285.1792,27285.1544,7.43066930770874,0.1208,0.0001884806260932237,142.93095557321124,Non-REM,POST,Cicero_09012014,-0.03285888875107822,-0.3203438073377127,right,0.936127744510978,0.9421157684630739,0.810379241516966,False,8
27287.7912,27287.8824,27287.8104,12.55484676361084,0.0912,0.00029550911858677864,174.1460205717436,Non-REM,POST,Cicero_09012014,0.23641572896805935,2.4685653889902723,left,0.06786427145708583,0.37325349301397204,0.36127744510978044,False,7
27288.724,27288.7864,27288.7472,9.818439483642578,0.0624,0.00017850217409431934,152.21001957610716,Non-REM,POST,Cicero_09012014,0.2670674399527655,3.843757884390831,right,0.4351297405189621,0.3852295409181637,0.48502994011976047,False,5
27293.4456,27293.5048,27293.4728,14.481077194213867,0.0592,0.00026062288088724017,162.77494721934823,Non-REM,POST,Cicero_09012014,0.06217104278873829,0.985481400144364,left,0.872255489021956,0.8962075848303394,0.9800399201596807,False,5
27293.5648,27293.6544,27293.6,13.975903511047363,0.0896,0.0002564876340329647,163.79788810159027,Non-REM,POST,Cicero_09012014,0.25030155945617366,3.2424831110304244,right,0.36327345309381237,0.4091816367265469,0.5748502994011976,False,6
27294.4792,27294.532,27294.4968,5.1369805335998535,0.0528,0.00011417244968470186,162.83296378241997,Non-REM,POST,Cicero_09012014,-0.021864734311477767,-0.3488519626494459,left,0.9860279441117764,0.9900199600798403,0.9680638722554891,False,5
27321.644,27321.7368,27321.668,9.516901016235352,0.0928,0.00020217102428432554,170.4874131076944,Non-REM,POST,Cicero_09012014,0.1178945119763037,1.3494702080031542,right,0.562874251497006,0.7325349301397206,0.6387225548902196,False,7
27328.8032,27328.8632,27328.828,6.07117223739624,0.06,0.0001191439587273635,144.44277586989728,Non-REM,POST,Cicero_09012014,-0.14998129490056805,-2.548519802568033,right,0.05189620758483034,0.6487025948103793,0.36726546906187624,False,5
27332.7976,27332.8488,27332.82,6.01796293258667,0.0512,0.00012084786430932581,144.72254663084217,Non-REM,POST,Cicero_09012014,0.28298735358120203,4.83018373959544,left,0.07385229540918163,0.24151696606786427,0.2215568862275449,False,5
27334.2632,27334.396,27334.372,12.129048347473145,0.1328,0.0002405442501185462,152.70202271661256,Non-REM,POST,Cicero_09012014,0.22830477974029298,2.1628163525953163,right,0.09580838323353294,0.17165668662674652,0.26147704590818366,False,9
27338.6024,27338.6944,27338.6696,9.457060813903809,0.092,0.000189892845810391,163.39114058585193,Non-REM,POST,Cicero_09012014,0.2537311839363928,3.260976293340322,left,0.043912175648702596,0.15568862275449102,0.19760479041916168,False,7
27342.9832,27343.0344,27343.008,9.674128532409668,0.0512,0.00019933877047151327,171.96479917472092,Non-REM,POST,Cicero_09012014,0.3443003937693181,6.766503849952053,left,0.13572854291417166,0.13572854291417166,0.48902195608782434,False,5
27346.6344,27346.828,27346.6784,11.497483253479004,0.1936,0.00021569857199210674,170.93045046689983,Non-REM,POST,Cicero_09012014,0.31456103255149637,2.0462245815286524,right,0.02594810379241517,0.09381237524950099,0.09381237524950099,False,12
27351.1256,27351.268,27351.2328,13.748832702636719,0.1424,0.0002534956147428602,166.59477040094282,Non-REM,POST,Cicero_09012014,-0.08165644750764087,-0.7529042406734541,right,0.8562874251497006,0.7964071856287425,0.7025948103792415,False,9
27357.448,27357.5136,27357.4824,14.923789024353027,0.0656,0.00026735078427009284,160.57478232606456,Non-REM,POST,Cicero_09012014,0.22145026814402113,3.9031813008507514,right,0.09780439121756487,0.33532934131736525,0.5608782435129741,False,5
27367.5312,27367.6064,27367.58,10.468646049499512,0.0752,0.00022242321574594826,158.63756350814944,Non-REM,POST,Cicero_09012014,0.1228474095056661,1.7823941359788278,left,0.4491017964071856,0.5349301397205589,0.8063872255489022,False,6
27401.5072,27401.6936,27401.6584,10.319633483886719,0.1864,0.00019193121988791972,161.9046481720686,Non-REM,POST,Cicero_09012014,0.31753164953664875,2.5244039995230447,right,0.027944111776447105,0.04790419161676647,0.19560878243512975,False,11
27403.8688,27403.9232,27403.8928,9.701794624328613,0.0544,0.00017669415683485568,164.9702875723342,Non-REM,POST,Cicero_09012014,0.0545841761343666,0.8264334185928012,right,0.9141716566866267,0.9181636726546906,0.9920159680638723,False,5
27405.9096,27405.9832,27405.9536,11.975469589233398,0.0736,0.00022134774189908057,162.42571748321353,Non-REM,POST,Cicero_09012014,0.061208953481012,0.7958515430553605,right,0.9401197604790419,0.9241516966067864,0.6227544910179641,False,6
27406.2688,27406.3448,27406.2856,5.744660377502441,0.076,0.0001197263045469299,149.8029177657828,Non-REM,POST,Cicero_09012014,0.1666789277253955,2.1164520276940975,right,0.3872255489021956,0.4530938123752495,0.38922155688622756,False,6
27410.7248,27410.8056,27410.7824,8.045397758483887,0.0808,0.00015527337382081896,179.9696392264297,Non-REM,POST,Cicero_09012014,0.16906012066805967,2.229812122618347,right,0.12375249500998003,0.6207584830339321,0.42115768463073855,False,6
27413.7536,27413.8648,27413.8416,8.145454406738281,0.1112,0.00017810885037761182,156.33350868029305,Non-REM,POST,Cicero_09012014,0.12550335236474078,1.2496698831488127,right,0.3393213572854291,0.313373253493014,0.437125748502994,False,8
27417.4536,27417.612,27417.5128,14.104971885681152,0.1584,0.0002905308792833239,163.3507460677573,Non-REM,POST,Cicero_09012014,0.17501092094214138,1.5821856880230563,left,0.2894211576846307,0.1936127744510978,0.5688622754491018,False,10
27420.0088,27420.0648,27420.0304,9.8911714553833,0.056,0.00021693066810257733,154.6027407790539,Non-REM,POST,Cicero_09012014,0.16551508368808895,2.4159196467473363,right,0.11377245508982035,0.592814371257485,0.4411177644710579,False,5
27422.6048,27422.7032,27422.668,10.912471771240234,0.0984,0.00022080951021052897,153.5232576908109,Non-REM,POST,Cicero_09012014,0.1669107596074158,1.8761752532404181,right,0.23552894211576847,0.5369261477045908,0.2634730538922156,False,7
27428.5808,27428.6392,27428.608,9.033693313598633,0.0584,0.00018069343059323728,165.96717216604793,Non-REM,POST,Cicero_09012014,0.04171124114426894,0.6348032500054906,right,0.9540918163672655,0.9221556886227545,0.9780439121756487,False,5
27431.9496,27432.0016,27431.9712,5.251489162445068,0.052,0.00011420033843023703,159.33081432406863,Non-REM,POST,Cicero_09012014,0.04809124001445983,0.7535400254897925,left,0.906187624750499,0.8043912175648703,0.9500998003992016,False,5
27438.9576,27439.02,27438.988,11.498836517333984,0.0624,0.00020942036644555628,161.0415863353019,Non-REM,POST,Cicero_09012014,0.3236176542113402,5.127821810899289,right,0.017964071856287425,0.0658682634730539,0.499001996007984,False,5
27439.1768,27439.2376,27439.216,9.085989952087402,0.0608,0.0002460539690218866,150.6996089815376,Non-REM,POST,Cicero_09012014,-0.11831089230293382,-2.186266956864452,left,0.9281437125748503,0.7105788423153693,0.8882235528942116,False,5
27458.2656,27458.3224,27458.2832,7.710637092590332,0.0568,0.00015833345241844654,174.54433590348089,Non-REM,POST,Cicero_09012014,-0.1524985976410038,-2.754372829787073,right,0.38323353293413176,0.7365269461077845,0.688622754491018,False,5
27460.1944,27460.28,27460.2488,11.051448822021484,0.0856,0.0002138250129064545,156.01080982427138,Non-REM,POST,Cicero_09012014,-0.1458004922873464,-1.851471403398258,left,0.5389221556886228,0.5449101796407185,0.48902195608782434,False,6
27469.644,27469.7136,27469.6824,7.8129730224609375,0.0696,0.00014747583190910518,167.22120044159453,Non-REM,POST,Cicero_09012014,-0.10268884808306371,-1.4610961802391362,left,0.37325349301397204,0.8043912175648703,0.6926147704590818,False,5
27473.3184,27473.3736,27473.3432,8.245471954345703,0.0552,0.00018110712699126452,179.0042623701975,Non-REM,POST,Cicero_09012014,0.11060820789818959,1.5744537804942325,right,0.6207584830339321,0.8203592814371258,0.5828343313373253,False,5
27482.22,27482.2856,27482.2576,9.302202224731445,0.0656,0.0001604321296326816,159.4415013873901,Non-REM,POST,Cicero_09012014,0.21595770596764746,3.233820697166779,left,0.3153692614770459,0.5089820359281437,0.5089820359281437,False,5
27485.3568,27485.5336,27485.3888,14.25567626953125,0.1768,0.0002728043182287365,164.18460757049075,Non-REM,POST,Cicero_09012014,-0.12057818071876973,-0.8403301014244066,left,0.3413173652694611,0.6187624750499002,0.590818363273453,False,11
27491.916,27492.0376,27492.0008,9.799569129943848,0.1216,0.00023210557992570102,167.26838868774888,Non-REM,POST,Cicero_09012014,0.2319053321715472,2.2279595555141998,right,0.3812375249500998,0.590818363273453,0.3712574850299401,False,8
27492.0704,27492.1328,27492.0928,9.891584396362305,0.0624,0.00021647667745128274,152.62873676849097,Non-REM,POST,Cicero_09012014,0.3992549980636487,8.213156073191605,left,0.3532934131736527,0.16766467065868262,0.30538922155688625,False,5
27501.9016,27502.0176,27501.9936,8.586762428283691,0.116,0.00016462265921290964,162.00057505251806,Non-REM,POST,Cicero_09012014,0.141808251680113,1.4486686478280082,right,0.13572854291417166,0.6526946107784432,0.3932135728542914,False,8
27505.6376,27505.696,27505.6616,10.416447639465332,0.0584,0.00020058975496795028,181.55530181848482,Non-REM,POST,Cicero_09012014,-0.16271539255602932,-2.604048587738266,left,0.17764471057884232,0.5229540918163673,0.4091816367265469,False,5
27506.8048,27506.8704,27506.8296,13.791701316833496,0.0656,0.00025532065774314106,172.75397182267713,Non-REM,POST,Cicero_09012014,0.4347094055262387,8.115788569704119,right,0.007984031936127744,0.005988023952095809,0.16966067864271456,False,5
27516.2672,27516.3184,27516.2928,9.711166381835938,0.0512,0.00019099711789749563,174.15161779105654,Non-REM,POST,Cicero_09012014,0.37632084772115104,5.510758212298884,right,0.05189620758483034,0.03592814371257485,0.07984031936127745,False,5
27517.5784,27517.6464,27517.6248,5.5818562507629395,0.068,0.0001241568534169346,148.9123932468887,Non-REM,POST,Cicero_09012014,0.0516115398607537,0.8104851381751548,right,0.9181636726546906,0.9580838323353293,0.9441117764471058,False,5
27522.26,27522.3648,27522.3336,11.60416030883789,0.1048,0.00021024075977038592,152.90344231507763,Non-REM,POST,Cicero_09012014,-0.15451187672256678,-1.8713395778136608,right,0.2834331337325349,0.1277445109780439,0.7345309381237525,False,7
27542.2904,27542.3432,27542.3112,6.598020553588867,0.0528,0.000130276515847072,162.4177429482469,Non-REM,POST,Cicero_09012014,0.07950226829998822,1.2492005792956478,right,0.810379241516966,0.7684630738522954,0.9461077844311377,False,5
27545.6696,27545.7256,27545.6976,7.477051734924316,0.056,0.00018679715867619962,161.37450985580907,Non-REM,POST,Cicero_09012014,-0.26572589361116067,-3.5159997622132666,left,0.19161676646706588,0.3333333333333333,0.31736526946107785,False,5
27549.1816,27549.2576,27549.228,6.952159404754639,0.076,0.00018350905156694353,161.16388271385546,Non-REM,POST,Cicero_09012014,0.055683323901704385,0.7013251699897272,left,0.846307385229541,0.8642714570858283,0.5748502994011976,False,6
27556.9248,27557.1104,27556.9568,13.596476554870605,0.1856,0.00027299721841700375,164.7719712046305,Non-REM,POST,Cicero_09012014,-0.21491132558530895,-1.7839662939935024,left,0.19161676646706588,0.16367265469061876,0.2774451097804391,False,11
27570.2752,27570.3264,27570.296,11.395438194274902,0.0512,0.0002346681576455012,155.04752038842565,Non-REM,POST,Cicero_09012014,-0.20408178513475542,-3.836223525952499,left,0.27944111776447106,0.5848303393213573,0.7584830339321357,False,5
27594.692,27594.7448,27594.7192,11.071540832519531,0.0528,0.00027094059623777866,179.69923000916683,Non-REM,POST,Cicero_09012014,-0.051812402841635595,-0.8599207185504067,left,0.8802395209580839,0.844311377245509,0.9281437125748503,False,5
27602.1832,27602.2512,27602.2112,10.767558097839355,0.068,0.00019040382176171988,179.03167119698657,Non-REM,POST,Cicero_09012014,0.271750363863624,4.095145900893091,right,0.17165668662674652,0.2994011976047904,0.015968063872255488,False,5
27609.08,27609.1448,27609.1232,5.305442810058594,0.0648,0.00013750846846960485,161.18183577227984,Non-REM,POST,Cicero_09012014,-0.3247301698247349,-5.965016549181218,left,0.1656686626746507,0.1157684630738523,0.3652694610778443,False,5
27609.7888,27609.96,27609.8248,8.731358528137207,0.1712,0.00017512109479866922,150.3933327207834,Non-REM,POST,Cicero_09012014,0.1389896095383269,0.8517666674119421,left,0.3273453093812375,0.6626746506986028,0.25948103792415167,False,11
