start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch,session
9339.4304,9339.4792,9339.4488,10.443431854248047,0.0488,0.00012387344031594694,162.16701569724654,Non-REM,PRE,Gatsby_08022013
9339.86,9339.9096,9339.8856,7.631160259246826,0.0496,8.718043682165444e-05,144.15928156434862,Non-REM,PRE,Gatsby_08022013
9346.2984,9346.344,9346.3208,9.705718994140625,0.0456,0.0001278815616387874,158.89596116071112,Non-REM,PRE,Gatsby_08022013
9347.5456,9347.5936,9347.5712,6.894859790802002,0.048,8.759639604249969e-05,158.0818154564738,Non-REM,PRE,Gatsby_08022013
9356.616,9356.7936,9356.6912,7.034893989562988,0.1776,9.16622593649663e-05,159.5622928103169,Non-REM,PRE,Gatsby_08022013
9362.0408,9362.0848,9362.0616,6.417143821716309,0.044,8.007805445231497e-05,178.1913442563721,Non-REM,PRE,Gatsby_08022013
9364.3176,9364.3824,9364.3512,8.986817359924316,0.0648,0.00011300004553049803,143.0055795425871,Non-REM,PRE,Gatsby_08022013
9364.4424,9364.5344,9364.4648,5.869745254516602,0.092,8.485223224852234e-05,165.08602616300243,Non-REM,PRE,Gatsby_08022013
9368.3576,9368.4184,9368.3832,10.546587944030762,0.0608,0.0001098451903089881,146.4138071889181,Non-REM,PRE,Gatsby_08022013
9368.8088,9368.8456,9368.828,6.143282890319824,0.0368,7.677660323679447e-05,158.153101318034,Non-REM,PRE,Gatsby_08022013
9379.5384,9379.6504,9379.5576,9.241482734680176,0.112,0.00011056230869144201,175.60106427878165,Non-REM,PRE,Gatsby_08022013
9379.724,9379.768,9379.7472,9.285480499267578,0.044,0.00011115020606666803,162.15363382198544,Non-REM,PRE,Gatsby_08022013
9380.8376,9380.8952,9380.8576,9.377116203308105,0.0576,0.00013512656732928008,167.16450349414137,Non-REM,PRE,Gatsby_08022013
9381.0248,9381.0736,9381.0472,6.381829738616943,0.0488,7.316305709537119e-05,152.77260657623935,Non-REM,PRE,Gatsby_08022013
9382.8816,9382.9176,9382.8976,5.891765594482422,0.036,7.180404645623639e-05,163.38131315852326,Non-REM,PRE,Gatsby_08022013
9383.1984,9383.2696,9383.2128,5.897492408752441,0.0712,8.23806767584756e-05,168.80566979182885,Non-REM,PRE,Gatsby_08022013
9393.2296,9393.2592,9393.2416,5.343140602111816,0.0296,8.639635052531958e-05,154.49967396472974,Non-REM,PRE,Gatsby_08022013
9396.488,9396.5592,9396.5408,5.712356090545654,0.0712,7.310753426281735e-05,149.92056227213916,Non-REM,PRE,Gatsby_08022013
9400.6016,9400.6536,9400.6264,5.449751377105713,0.052,7.497623300878331e-05,141.22811789585063,Non-REM,PRE,Gatsby_08022013
9400.7336,9400.7896,9400.7536,9.18428897857666,0.056,9.916082490235567e-05,144.40588479870377,Non-REM,PRE,Gatsby_08022013
9402.9224,9402.9664,9402.9368,5.34828519821167,0.044,7.237638055812567e-05,172.24466632215854,Non-REM,PRE,Gatsby_08022013
9403.8856,9403.9256,9403.9072,5.85963773727417,0.04,7.234542135847732e-05,150.97775080044852,Non-REM,PRE,Gatsby_08022013
9406.6192,9406.7016,9406.6736,8.189000129699707,0.0824,0.00010432989802211523,152.86963597207514,Non-REM,PRE,Gatsby_08022013
9416.26,9416.3064,9416.2824,12.102198600769043,0.0464,0.00014461282989941537,166.12014946762716,Non-REM,PRE,Gatsby_08022013
9416.4,9416.4352,9416.4168,8.816758155822754,0.0352,0.0001356329448753968,162.37231525672678,Non-REM,PRE,Gatsby_08022013
9417.9072,9417.9448,9417.9248,5.5682759284973145,0.0376,7.452472345903516e-05,147.04529498743096,Non-REM,PRE,Gatsby_08022013
9419.544,9419.6464,9419.6184,10.03020191192627,0.1024,0.00011417542555136606,151.85133312748906,Non-REM,PRE,Gatsby_08022013
9419.7872,9419.8624,9419.844,6.486480712890625,0.0752,7.382391049759462e-05,158.41693890514364,Non-REM,PRE,Gatsby_08022013
9421.1616,9421.3128,9421.2944,8.151651382446289,0.1512,0.0001002765930024907,153.2510552109214,Non-REM,PRE,Gatsby_08022013
9432.492,9432.584,9432.5608,11.391685485839844,0.092,0.00012390632764436305,146.3082562565852,Non-REM,PRE,Gatsby_08022013
9433.4464,9433.5056,9433.4768,7.981125354766846,0.0592,8.18365952000022e-05,149.5582799810877,Non-REM,PRE,Gatsby_08022013
9440.5984,9440.636,9440.6184,6.636254787445068,0.0376,8.01261339802295e-05,164.3355406144588,Non-REM,PRE,Gatsby_08022013
9441.9256,9441.9696,9441.9456,7.228087425231934,0.044,8.67962371557951e-05,157.85421532672615,Non-REM,PRE,Gatsby_08022013
9444.4016,9444.516,9444.4992,5.906208515167236,0.1144,9.184714872390032e-05,164.35134581448926,Non-REM,PRE,Gatsby_08022013
9444.6936,9444.7456,9444.7176,6.375319480895996,0.052,8.013642946025357e-05,159.91925744916452,Non-REM,PRE,Gatsby_08022013
9472.2664,9472.328,9472.2992,6.523927211761475,0.0616,7.545045809820294e-05,162.23021301313287,Non-REM,PRE,Gatsby_08022013
9489.8872,9489.9304,9489.9064,9.6903657913208,0.0432,0.00010546814155532047,163.18107268220763,Awake,PRE,Gatsby_08022013
9498.0392,9498.1624,9498.1248,8.233439445495605,0.1232,0.00010358908184571192,146.66387605436375,Non-REM,PRE,Gatsby_08022013
9504.1584,9504.1984,9504.176,6.978972911834717,0.04,8.73633471201174e-05,153.97794931883934,Non-REM,PRE,Gatsby_08022013
9507.284,9507.3248,9507.3032,5.032532215118408,0.0408,7.599023956572637e-05,152.61648820915357,Non-REM,PRE,Gatsby_08022013
9511.6112,9511.6664,9511.6448,6.82110595703125,0.0552,7.30204556020908e-05,162.0491861980772,Non-REM,PRE,Gatsby_08022013
9519.0008,9519.0392,9519.02,5.845226764678955,0.0384,6.454341200878844e-05,158.97347548126183,Awake,PRE,Gatsby_08022013
9529.0512,9529.1056,9529.0712,7.878370761871338,0.0544,9.242082160199061e-05,150.4391981996609,Non-REM,PRE,Gatsby_08022013
9531.764,9531.8152,9531.7888,12.314499855041504,0.0512,0.00015680618525948375,175.3216521811358,Non-REM,PRE,Gatsby_08022013
9531.9272,9532.004,9531.952,9.60221004486084,0.0768,9.485139889875427e-05,158.66766979546202,Non-REM,PRE,Gatsby_08022013
9532.8376,9532.8984,9532.864,6.863860607147217,0.0608,7.685478340135887e-05,158.67914158246717,Non-REM,PRE,Gatsby_08022013
9534.6736,9534.7472,9534.696,10.176812171936035,0.0736,0.00010425230721011758,145.19792595415453,Non-REM,PRE,Gatsby_08022013
9534.7776,9534.8872,9534.7968,7.306044578552246,0.1096,0.0001151033939095214,150.12181167359773,Non-REM,PRE,Gatsby_08022013
9536.7872,9536.8192,9536.8008,5.224005699157715,0.032,6.968246452743188e-05,163.42147774381266,Non-REM,PRE,Gatsby_08022013
9541.2232,9541.2608,9541.2408,9.450393676757812,0.0376,0.00013499619672074914,175.46779844714496,Non-REM,PRE,Gatsby_08022013
9551.9368,9551.9856,9551.9688,5.971199989318848,0.0488,7.414013089146465e-05,145.89350112630828,Non-REM,PRE,Gatsby_08022013
9558.1912,9558.2312,9558.2056,5.164999961853027,0.04,8.73600147315301e-05,177.6441493454188,Non-REM,PRE,Gatsby_08022013
9558.292,9558.3344,9558.3136,6.171532154083252,0.0424,7.860597543185577e-05,157.84398524981796,Non-REM,PRE,Gatsby_08022013
9558.6824,9558.7344,9558.7024,8.632927894592285,0.052,0.00010119366197613999,152.09137880514078,Non-REM,PRE,Gatsby_08022013
9559.528,9559.5672,9559.5448,7.862168788909912,0.0392,0.00011577553232200444,149.66935774081696,Non-REM,PRE,Gatsby_08022013
9564.26,9564.3192,9564.2928,14.695671081542969,0.0592,0.00016362032329197973,153.29540767596544,Non-REM,PRE,Gatsby_08022013
9572.3408,9572.3984,9572.3712,7.828853130340576,0.0576,0.00010969653521897271,153.43951401439358,Non-REM,PRE,Gatsby_08022013
9584.392,9584.4184,9584.4048,5.042490482330322,0.0264,8.23226073407568e-05,186.57605702336082,Awake,PRE,Gatsby_08022013
9586.2152,9586.3456,9586.2496,5.102249622344971,0.1304,8.112651266856119e-05,182.95761520228893,Awake,PRE,Gatsby_08022013
9652.2224,9652.2624,9652.2416,5.113585948944092,0.04,6.420976569643244e-05,148.00583512975288,Awake,PRE,Gatsby_08022013
9652.9936,9653.0648,9653.0096,5.659901142120361,0.0712,6.83367979945615e-05,145.68390582196986,Awake,PRE,Gatsby_08022013
9653.816,9653.8848,9653.8456,12.679863929748535,0.0688,0.0001324578479398042,155.9610573071367,Awake,PRE,Gatsby_08022013
9661.6464,9661.724,9661.7072,5.46912956237793,0.0776,8.288637764053419e-05,180.58402338797544,other,PRE,Gatsby_08022013
9665.3728,9665.4232,9665.4008,7.804079532623291,0.0504,8.970837370725349e-05,141.78218260554337,Non-REM,PRE,Gatsby_08022013
9665.5408,9665.5944,9665.5656,13.358899116516113,0.0536,0.0001382105692755431,156.10097881531,Non-REM,PRE,Gatsby_08022013
9669.8512,9669.8936,9669.8672,9.166783332824707,0.0424,0.00011307989188935608,155.2137418658483,Non-REM,PRE,Gatsby_08022013
9669.9416,9669.9816,9669.9568,6.911954879760742,0.04,0.00010561125236563385,171.92425395460444,Non-REM,PRE,Gatsby_08022013
9670.0328,9670.0656,9670.0472,6.15446138381958,0.0328,8.761397475609556e-05,142.0100631725355,Non-REM,PRE,Gatsby_08022013
9681.5648,9681.596,9681.5824,5.107580184936523,0.0312,8.204793266486377e-05,172.93128964931424,Non-REM,PRE,Gatsby_08022013
9687.9536,9687.9936,9687.9752,5.909278869628906,0.04,7.440182525897399e-05,165.0921146356709,Non-REM,PRE,Gatsby_08022013
9690.3024,9690.436,9690.3968,7.888421058654785,0.1336,9.014597162604332e-05,159.63957276494568,Non-REM,PRE,Gatsby_08022013
9690.4704,9690.5128,9690.4944,8.365644454956055,0.0424,9.674018656369299e-05,152.64501731213045,Non-REM,PRE,Gatsby_08022013
9718.1904,9718.2416,9718.2176,11.327646255493164,0.0512,0.00011338981857988983,168.05733846066465,Awake,PRE,Gatsby_08022013
9746.8376,9746.872,9746.8536,8.686383247375488,0.0344,0.00012179942132206634,181.50582852190735,Awake,PRE,Gatsby_08022013
9749.3248,9749.372,9749.3416,5.543732643127441,0.0472,6.570420373464003e-05,174.77235652991337,Awake,PRE,Gatsby_08022013
9749.9744,9750.1152,9750.0128,12.924662590026855,0.1408,0.00011317879398120567,150.11345793338424,Awake,PRE,Gatsby_08022013
9751.9728,9752.024,9751.9968,5.4728827476501465,0.0512,6.278136424953118e-05,168.755871673883,Awake,PRE,Gatsby_08022013
9752.1152,9752.1672,9752.1352,10.163269996643066,0.052,0.00011513546633068472,158.46603204688589,Awake,PRE,Gatsby_08022013
9758.7,9758.7632,9758.7456,5.541240215301514,0.0632,6.295588536886498e-05,173.4170083730537,Awake,PRE,Gatsby_08022013
9758.8592,9758.9216,9758.8816,11.189276695251465,0.0624,0.00014203428872860968,160.8237444246553,Awake,PRE,Gatsby_08022013
9764.7384,9764.7832,9764.7632,6.067294597625732,0.0448,7.845689106034115e-05,146.9465245677646,Non-REM,PRE,Gatsby_08022013
9766.584,9766.6208,9766.6024,6.193357467651367,0.0368,9.094511187868193e-05,154.6641435074359,Non-REM,PRE,Gatsby_08022013
9767.6216,9767.6536,9767.636,7.651020050048828,0.032,0.00010544665565248579,170.22279061382315,Non-REM,PRE,Gatsby_08022013
9797.036,9797.0904,9797.072,5.930492877960205,0.0544,6.613067671423778e-05,166.8525586257243,Awake,PRE,Gatsby_08022013
9818.6368,9818.7208,9818.664,14.696319580078125,0.084,0.00014163438754621893,156.83748326195706,Awake,PRE,Gatsby_08022013
9823.4912,9823.5368,9823.516,8.702988624572754,0.0456,0.00010005150397773832,164.0093584179669,Awake,PRE,Gatsby_08022013
9831.6976,9831.796,9831.7256,6.796960830688477,0.0984,9.730669989949092e-05,160.19128225147,Awake,PRE,Gatsby_08022013
9834.368,9834.4128,9834.3848,9.041049003601074,0.0448,0.00011210362572455779,153.68513387243013,Awake,PRE,Gatsby_08022013
9838.2432,9838.296,9838.2592,5.359581470489502,0.0528,6.874546670587733e-05,168.3704741209858,Awake,PRE,Gatsby_08022013
9840.9928,9841.052,9841.0168,8.135154724121094,0.0592,8.0124445958063e-05,156.85275427443875,Awake,PRE,Gatsby_08022013
9841.2688,9841.3136,9841.288,8.959887504577637,0.0448,0.00012120509200030938,151.5961819190988,Awake,PRE,Gatsby_08022013
9847.072,9847.128,9847.1024,8.516216278076172,0.056,0.0001043100783135742,157.50412687176615,Awake,PRE,Gatsby_08022013
9888.0192,9888.0824,9888.0416,5.454832077026367,0.0632,6.955681601539254e-05,158.08924724245244,Awake,PRE,Gatsby_08022013
9888.2616,9888.3408,9888.2848,13.487211227416992,0.0792,0.00014559042756445706,163.78339196564218,Awake,PRE,Gatsby_08022013
9897.9568,9898.0088,9897.9848,6.969428062438965,0.052,8.650771633256227e-05,148.41624850463415,Awake,PRE,Gatsby_08022013
9903.0592,9903.1384,9903.0968,5.790781021118164,0.0792,6.27680856268853e-05,167.5931727275193,Awake,PRE,Gatsby_08022013
9908.5632,9908.7048,9908.64,6.0717010498046875,0.1416,8.215339039452374e-05,157.05324146605574,Awake,PRE,Gatsby_08022013
9916.48,9916.604,9916.5696,8.156835556030273,0.124,0.00011035087663913146,145.56512980378272,Awake,PRE,Gatsby_08022013
9939.336,9939.3752,9939.3568,5.6814775466918945,0.0392,6.782112905057147e-05,153.1108002268851,Awake,PRE,Gatsby_08022013
9950.0184,9950.0832,9950.0536,14.849923133850098,0.0648,0.00015387844177894294,167.10216574219015,Awake,PRE,Gatsby_08022013
9950.1712,9950.2152,9950.1872,5.433960437774658,0.044,6.831932114437222e-05,153.44127167445828,Awake,PRE,Gatsby_08022013
9961.1536,9961.2032,9961.1704,6.947999477386475,0.0496,0.0001007629107334651,154.83423315850362,Awake,PRE,Gatsby_08022013
9962.0056,9962.0496,9962.0296,8.80632209777832,0.044,0.00010273827501805499,163.42700961116455,Awake,PRE,Gatsby_08022013
9975.6008,9975.6616,9975.6472,6.384753227233887,0.0608,0.00010082645167130977,158.62721629651043,Awake,PRE,Gatsby_08022013
9981.8568,9981.92,9981.8912,8.567516326904297,0.0632,8.873325714375824e-05,145.46088799729785,Awake,PRE,Gatsby_08022013
9983.1144,9983.1704,9983.152,7.398138523101807,0.056,9.137830784311518e-05,163.46936787746174,Awake,PRE,Gatsby_08022013
9987.2048,9987.24,9987.22,5.045631408691406,0.0352,6.694989860989153e-05,162.34392572249288,Awake,PRE,Gatsby_08022013
9993.9976,9994.0264,9994.0112,5.684863090515137,0.0288,8.298589091282338e-05,176.13540146215257,Awake,PRE,Gatsby_08022013
9994.1344,9994.1848,9994.1504,7.1368021965026855,0.0504,0.00010388435475761071,167.77392686463156,Awake,PRE,Gatsby_08022013
9996.6832,9996.7504,9996.7328,6.150981903076172,0.0672,7.098228525137529e-05,155.46462929565936,Awake,PRE,Gatsby_08022013
10007.556,10007.5952,10007.5744,6.417438507080078,0.0392,6.92780376994051e-05,152.4896571677972,Awake,PRE,Gatsby_08022013
10018.1416,10018.1912,10018.1648,8.247961044311523,0.0496,9.438645065529272e-05,152.36226911281622,Awake,PRE,Gatsby_08022013
10023.288,10023.3304,10023.3152,5.296725273132324,0.0424,7.495108729926869e-05,171.49817359564162,Awake,PRE,Gatsby_08022013
10024.8096,10024.8984,10024.8384,13.04951286315918,0.0888,0.00012997568410355598,151.50805005295092,Awake,PRE,Gatsby_08022013
10044.7208,10044.788,10044.7392,5.604485988616943,0.0672,6.72706519253552e-05,146.1105136037688,Non-REM,PRE,Gatsby_08022013
10048.824,10048.9136,10048.8808,11.66771125793457,0.0896,0.0001461137435398996,146.33505980137974,Non-REM,PRE,Gatsby_08022013
10050.572,10050.6288,10050.6016,8.456233978271484,0.0568,0.00010355202539358288,149.0576871617273,Non-REM,PRE,Gatsby_08022013
10053.9392,10054.0144,10053.9776,10.740429878234863,0.0752,0.00011166915646754205,148.85670407479776,Non-REM,PRE,Gatsby_08022013
