asset_id,path,subject,table_bf,table_sr,cf,latency_ms,peak_rate,spont_rate,level,n_freqs,n_reps,bw_oct,q_factor,dur
cd28d107-1918-46bc-9d1f-ac79d942fe58,sub-G150805/sub-G150805_ses-G150805-unit2_icephys.nwb,sub-G150805,1403.0,70.0,1850.0,4.499999999999988,168.0935054356588,46.829268292682926,49.82717312072893,41,5.0,1.2115041051937119,1.48,0.05
1686e5b9-66bc-4ac3-b2b8-1bc401a385fb,sub-G151210/sub-G151210_ses-G151210-1286_icephys.nwb,sub-G151210,2060.0,5.0,2200.0,4.499999999999988,101.1826672407626,7.2727272727272725,49.655739659984775,33,5.0,0.8144443468439234,2.0,0.05
722b5fb8-eeb8-4dc8-990c-b4be0d1c201d,sub-G150805/sub-G150805_ses-G150805-unit5_icephys.nwb,sub-G150805,529.0,52.0,550.0,4.499999999999988,138.73878587955224,40.74074074074074,49.962253763006366,27,5.0,1.3219280948873624,0.9166666666666666,0.05
d6e5e76f-31a5-4a87-801a-13256d03fadb,sub-G151210/sub-G151210_ses-G151210-326_icephys.nwb,sub-G151210,3707.0,0.0,3700.0,7.499999999999985,81.18146156899432,0.0,48.959633038432266,17,5.0,0.11703942119021944,12.333333333333334,0.05
4733c453-2f88-4650-a5ce-2035e1e91645,sub-G160322/sub-G160322_ses-G160322-599_icephys.nwb,sub-G160322,4843.0,102.5,4850.0,7.499999999999985,73.75152362643291,76.0,38.313215223284345,25,5.0,0.10469737866669322,13.857142857142858,0.05
4b32760f-f29b-4d86-b342-bf5034086f30,sub-G160322/sub-G160322_ses-G160322-552_icephys.nwb,sub-G160322,8474.0,100.0,8650.0,2.4999999999999893,83.81913015581362,61.6,45.84665029284339,25,5.0,0.10941121672058206,13.307692307692308,0.05
1b8cbf06-702f-409c-9d43-ae6f403c4fc8,sub-G160412/sub-G160412_ses-G160412-1P-479_icephys.nwb,sub-G160412,7343.0,130.0,7250.0,3.4999999999999885,169.36493152444638,79.02439024390245,46.60892156956231,41,5.0,0.18359993833938887,7.631578947368421,0.05
bc6a4927-9de5-47e2-b8d8-4542020052c3,sub-G160412/sub-G160412_ses-G160412-1P-429_icephys.nwb,sub-G160412,7352.0,77.5,7400.0,4.499999999999988,206.05156343775835,66.66666666666667,46.60263521502813,21,5.0,0.08805617666519605,16.444444444444443,0.05
3399ffeb-de61-4410-a0dc-c75924a5efa6,sub-G160419/sub-G160419_ses-G160419-536_icephys.nwb,sub-G160419,7255.0,90.0,7150.0,4.499999999999988,151.53815659363798,61.951219512195124,26.670388147229904,41,5.0,0.24849831267591338,5.72,0.05
f85b48ca-10eb-46d4-974e-3dab780c5d64,sub-G160419/sub-G160419_ses-G160419-581_icephys.nwb,sub-G160419,8648.0,47.5,8650.0,4.499999999999988,208.5564051714883,32.68292682926829,30.729733572689344,41,5.0,,,0.05
d2f4bfe3-0bdd-436d-915e-73bc5ba4e9c2,sub-G160426/sub-G160426_ses-G160426-1P-922_icephys.nwb,sub-G160426,15017.0,32.5,14000.0,7.499999999999985,66.6985609571063,18.095238095238095,23.000931641285955,21,5.0,,,0.05
b51bb274-4fb0-4fd7-8e51-495b31e0085f,sub-G160504/sub-G160504_ses-G160504-907_icephys.nwb,sub-G160504,5318.0,2.5,5300.0,5.499999999999987,141.26103911133652,0.8,33.00597234319865,25,5.0,0.2580681529404444,5.578947368421052,0.05
cca895f2-9bef-4488-8951-c9c787969acb,sub-G160504/sub-G160504_ses-G160504-856_icephys.nwb,sub-G160504,6550.0,25.0,6600.0,4.499999999999988,304.7231308146802,20.975609756097562,32.169511862412065,41,5.0,0.22913399921550323,6.285714285714286,0.05
57d863b6-7115-4c5b-b465-096e995f72d2,sub-G160518/sub-G160518_ses-G160518-696_icephys.nwb,sub-G160518,2023.0,0.0,2050.0,5.499999999999987,103.76490660815197,2.4,64.66731878541825,25,5.0,0.6129768768907526,2.2777777777777777,0.05
39d8c0aa-be34-45de-bcec-2ffadbe57083,sub-G160518/sub-G160518_ses-G160518-949_icephys.nwb,sub-G160518,510.0,0.0,500.0,7.499999999999985,59.81009758026384,1.1764705882352942,59.96481294406843,17,5.0,0.8073549220576041,1.6666666666666667,0.05
32aa83c7-486c-4e76-839e-b6b44755adb9,sub-G160524/sub-G160524_ses-G160524-973_icephys.nwb,sub-G160524,2091.0,75.0,2100.0,4.499999999999988,138.97864586889284,44.8780487804878,24.646038230567537,41,5.0,0.31410859042806305,4.666666666666667,0.05
6c524ed2-6d77-4865-9a5b-76e578bbf004,sub-G160524/sub-G160524_ses-G160524-1134_icephys.nwb,sub-G160524,2158.0,102.5,2050.0,7.499999999999985,65.87701709464845,83.63636363636364,29.624782959354786,33,5.0,0.1408625358398497,10.25,0.05
