session,subject,unit,direction,maze,track,mean_rate,si,si_null,p,sparsity,peak_rate,peak_loc,field_width,stability,n_spikes,is_place,testable
Achilles_10252013,Achilles,116,left,linear,1.6,2.8120042668111433,0.8108252501238018,0.36036580660169126,0.0,0.45448683732266104,9.10440935959425,0.30000000000000004,0.3999999999999999,0.9484340763566135,267,True,True
Achilles_10252013,Achilles,117,left,linear,1.6,0.5055288569548122,1.4003029008280903,1.1687167320799285,0.304,0.30651897639332265,2.047407513234603,0.18,0.31999999999999995,0.7556057745261316,48,False,True
Achilles_10252013,Achilles,118,left,linear,1.6,5.676667789555079,0.903274787023093,0.7313286785854793,0.24,0.46444861660303,18.230595424717503,0.9,0.43999999999999995,0.9617300917581809,539,False,True
Achilles_10252013,Achilles,121,left,linear,1.6,0.2527644284774061,1.7354744412152654,0.2311903568533586,0.0,0.22130196426372498,1.7700977319235416,0.02,0.039999999999999994,0.515872820614248,24,True,False
Achilles_10252013,Achilles,123,left,linear,1.6,8.183248371956024,0.8313689449805131,1.1907618575431724,0.766,0.4371615826305381,28.41472281820086,0.38,0.35999999999999993,0.9894317226561054,777,False,True
Achilles_10252013,Achilles,125,left,linear,1.6,4.813055992257275,0.3184236536846458,0.351645262243279,0.546,0.7216662985032654,9.488132726871436,1.5,0.23999999999999996,0.9056644641617206,457,False,True
Achilles_10252013,Achilles,129,left,linear,1.6,1.179567332894562,0.5226747282868516,0.227588963242229,0.0,0.5835567689412885,2.95694493148402,0.33999999999999997,0.19999999999999996,0.47283764802269923,112,True,True
Achilles_10252013,Achilles,137,left,linear,1.6,7.309104723471661,0.7946465454032127,0.6089643632602624,0.19,0.465236184869044,23.91297612246199,0.5800000000000001,0.3999999999999999,0.9684637207273467,694,False,True
Achilles_10252013,Achilles,143,left,linear,1.6,1.0953125234020933,1.724094030211811,0.8232796154943121,0.004,0.2563723540944062,5.481282907469244,0.62,0.19999999999999996,0.7565317889289577,104,True,True
Achilles_10252013,Achilles,145,left,linear,1.6,5.171138932600267,1.4237455695051116,0.7946596309736603,0.022,0.31258645012644165,22.198217983511768,1.22,0.3999999999999999,0.9895603592048552,491,False,True
Achilles_10252013,Achilles,146,left,linear,1.6,3.2332783142734867,0.3460803722792588,0.3483760176688429,0.432,0.7211541183017385,6.030981761614369,1.5,0.19999999999999996,0.7367389036814331,307,False,True
Achilles_10252013,Achilles,148,left,linear,1.6,1.200631035267679,0.6721701013098527,0.2075625778423262,0.0,0.5457806529053881,3.31373063054883,1.58,0.07999999999999999,0.8141438865927346,114,True,True
Achilles_10252013,Achilles,151,left,linear,1.6,0.30542368441019907,1.5114328448739398,0.2886022317913537,0.0,0.3268252209929649,0.9728200065046512,1.18,0.15999999999999998,0.3204106540057382,29,False,False
Achilles_10252013,Achilles,161,left,linear,1.6,0.6845703271263083,0.7616595369179011,0.40096240000951255,0.016,0.49612108211312367,1.9884080438592249,1.58,0.07999999999999999,0.0999767238326572,65,False,True
Achilles_10252013,Achilles,163,left,linear,1.6,2.0115835766326904,0.6917633152350113,0.3468664404128352,0.002,0.49304991737744014,6.050813701457855,1.18,0.3999999999999999,0.7637891949411889,191,True,True
Achilles_10252013,Achilles,169,left,linear,1.6,0.41074219627578495,1.390473073210067,1.3491159471195258,0.422,0.29217266748898546,2.0667518790165835,0.02,0.07999999999999999,0.5848397523992983,39,False,True
Achilles_10252013,Achilles,171,left,linear,1.6,0.5476562617010466,1.4138146363212927,0.7455917580006742,0.01,0.32154735528988115,2.135661643549243,1.18,0.27999999999999997,0.6090045071104646,52,False,True
Achilles_10252013,Achilles,173,left,linear,1.6,4.623482670899221,1.5057710129851478,0.4645478187111141,0.008,0.3013788970719449,19.33499351955757,0.66,0.3999999999999999,0.9928294758691375,439,True,True
Achilles_10252013,Achilles,175,left,linear,1.6,0.1685096189849374,2.1257705662354036,0.8537298015222644,0.004,0.2027097121117663,1.1471838380667316,0.02,0.15999999999999998,0.6831133309362097,16,True,False
Achilles_10252013,Achilles,176,left,linear,1.6,3.4860427427508927,0.2569273263227454,0.19016589201325798,0.118,0.7417141677038916,7.728579936832209,1.34,0.4799999999999999,0.44915635138759596,331,False,True
Achilles_10252013,Achilles,177,left,linear,1.6,0.07372295830591012,4.058431998058267,1.0095013064128977,0.0,0.047817556202880404,0.8028496943106235,0.54,0.11999999999999998,-0.08312987334757098,7,False,False
Achilles_10252013,Achilles,179,left,linear,1.6,9.362815704850584,1.079971207425305,0.6494885546137662,0.052,0.3776860341960127,37.86452462937634,1.18,0.35999999999999993,0.9929324576788922,889,False,True
Achilles_10252013,Achilles,180,left,linear,1.6,0.4318058986489021,1.5444261543885127,0.3159157622174717,0.0,0.3084335534956374,1.4383427109524587,0.38,0.4799999999999999,0.5756672593563412,41,True,True
Achilles_10252013,Achilles,181,left,linear,1.6,0.5581881128876052,2.669756332307558,0.46674330108382145,0.0,0.08511563873223162,8.105010163458772,0.02,0.07999999999999999,0.9474599975119422,53,True,True
Achilles_10252013,Achilles,182,left,linear,1.6,8.457076502806547,1.1644191380964237,0.6306215187749952,0.036,0.3703445804491293,32.71757485362484,1.1,0.43999999999999995,0.987301491505473,803,False,True
Achilles_10252013,Achilles,183,left,linear,1.6,0.0,,0.5626562052182584,0.0,,,,,,0,False,False
Achilles_10252013,Achilles,186,left,linear,1.6,0.3475510891564334,1.7187136603221043,1.18652543188059,0.09,0.2584953732829085,2.119598226760232,1.58,0.07999999999999999,0.5368995838306386,33,False,True
Achilles_10252013,Achilles,201,left,linear,1.6,1.1690354817080033,0.9674346417144228,0.3265550756017596,0.0,0.36692843711061934,5.338320668052648,0.1,0.19999999999999996,0.9234833301054527,111,True,True
Achilles_10252013,Achilles,202,left,linear,1.6,4.433909349541166,0.2358045758323508,0.458847570436266,0.972,0.7812562219631815,7.347179320306001,0.45999999999999996,1.2399999999999998,0.6991569110388199,421,False,True
Achilles_10252013,Achilles,203,left,linear,1.6,1.8536058088343115,1.3437071821168804,0.6892225855751866,0.012,0.31684867032293235,7.557021096710836,0.1,0.31999999999999995,0.8893344922534858,176,False,True
Achilles_10252013,Achilles,204,left,linear,1.6,1.1479717793348863,1.026810826335045,0.48700437704699184,0.006,0.34384428182670806,5.9807516367887,0.02,0.15999999999999998,0.9098969635808148,109,True,True
Achilles_10252013,Achilles,211,left,linear,1.6,0.8846754996709214,2.1755498806379086,1.055019808003361,0.004,0.1573308859326821,8.21522577668772,1.58,0.07999999999999999,0.9713593076659187,84,True,True
Achilles_10252013,Achilles,215,left,linear,1.6,4.865715248190068,1.3657825276772653,0.9449732119176515,0.068,0.33785128376984747,18.50739204692852,1.5,0.43999999999999995,0.9611512056194094,462,False,True
Achilles_10252013,Achilles,216,left,linear,1.6,0.05265925593279294,3.4326865299283806,0.565752785772185,0.0,0.08512421693539035,0.3945242034245509,1.34,0.15999999999999998,-0.13910064663104038,5,False,False
Achilles_10252013,Achilles,217,left,linear,1.6,0.4423377498354607,3.678765891024989,0.8477151904637574,0.0,0.06423416482987108,6.827977597870214,1.58,0.07999999999999999,0.9379689661514427,42,True,True
Achilles_10252013,Achilles,219,left,linear,1.6,0.8214843925515699,0.9544045714352154,1.0031018768532216,0.538,0.4108127225735894,2.858789390678624,1.34,0.27999999999999997,0.39172019728311736,78,False,True
Achilles_10252013,Achilles,220,left,linear,1.6,0.10531851186558588,3.6048837509021094,1.677956025489196,0.004,0.06756132693983434,1.4265533807928579,1.58,0.039999999999999994,0.9248582893856878,10,True,False
Achilles_10252013,Achilles,222,left,linear,1.6,2.0747746837520418,1.0985156060505659,0.3974275404962727,0.0,0.3045514598792581,13.167902357327435,0.02,0.11999999999999998,0.9307940042730706,197,True,True
Achilles_10252013,Achilles,225,left,linear,1.6,0.3791466427161092,1.992762322452048,1.0226841394571085,0.006,0.16799104944114904,3.3233550606335136,1.58,0.07999999999999999,0.9249183240679425,36,True,True
Achilles_10252013,Achilles,229,left,linear,1.6,1.4639273149316439,1.2019216700329391,0.31193805719881845,0.0,0.355741763321745,6.0824404747002605,0.7,0.35999999999999993,0.9221332963168848,139,True,True
Achilles_10252013,Achilles,237,left,linear,1.6,0.13691406542526166,2.008145229940555,0.5336288721472643,0.0,0.21627672390218547,0.5330125526679094,0.66,0.11999999999999998,-0.10103141243442118,13,False,False
Achilles_10252013,Achilles,238,left,linear,1.6,3.4333834868180997,1.3286811973732615,0.6048844034472202,0.0,0.32956117436117693,14.351576051630587,0.8200000000000001,0.31999999999999995,0.9752268331918591,326,True,True
Achilles_10252013,Achilles,240,left,linear,1.6,4.023167153265381,0.694197874791532,0.18863952856933208,0.0,0.48389180513939495,13.486585528380033,0.74,0.3999999999999999,0.929911036760613,382,True,True
Achilles_10252013,Achilles,242,left,linear,1.6,1.1374399281483276,1.3186696838517535,0.38256968576340106,0.002,0.2972162459400723,5.924319066072151,0.45999999999999996,0.19999999999999996,0.8793414910664088,108,True,True
Achilles_10252013,Achilles,253,left,linear,1.6,0.10531851186558588,2.3221198026156022,1.5574350389148648,0.074,0.18783248527649324,0.5451845905196397,1.3,0.23999999999999996,0.49589372346753463,10,False,False
Achilles_10252013,Achilles,255,left,linear,1.6,0.20010517254461319,1.647110595509116,0.2950565175239916,0.0,0.2895563348418252,0.6973809983094053,0.42000000000000004,0.15999999999999998,0.365317502721165,19,False,False
Achilles_10252013,Achilles,257,left,linear,1.6,3.759870873601416,0.15184511646917526,0.13733127680670293,0.312,0.8347855517068314,6.4051355049055685,0.8200000000000001,0.4799999999999999,0.6282212931482535,357,False,True
Achilles_10252013,Achilles,258,left,linear,1.6,5.624008533622287,0.3090965757801674,0.28123521345814245,0.332,0.7209676799916731,11.369074348058902,0.74,0.43999999999999995,0.8540755972977953,534,False,True
Achilles_10252013,Achilles,259,left,linear,1.6,2.306475409856331,0.10010106936048124,0.11841508975242489,0.662,0.8759169326068162,4.269249491169149,1.58,0.15999999999999998,-0.0034102675124999798,219,False,True
Achilles_10252013,Achilles,263,left,linear,1.6,0.8846754996709214,1.9340285992564241,0.3688672513645647,0.0,0.20481776530671447,5.267517548996548,0.33999999999999997,0.19999999999999996,0.9716746263329485,84,True,True
Achilles_10252013,Achilles,268,left,linear,1.6,1.1058443745886517,0.7465317011993771,0.4637339171753987,0.086,0.4988003314476783,3.1780145461189315,1.34,0.19999999999999996,0.4413974684187241,105,False,True
Achilles_10252013,Achilles,269,left,linear,1.6,0.3686147915295506,1.1096912398494239,0.9995030895521749,0.346,0.38974701382068905,1.361006437742785,0.78,0.19999999999999996,0.21909376549098702,35,False,True
Achilles_10252013,Achilles,270,left,linear,1.6,0.23170072610428893,2.2793293248297237,0.9580921882331969,0.004,0.16914045516191734,1.9302479057303135,1.58,0.07999999999999999,0.760028544592905,22,True,False
Achilles_10252013,Achilles,271,left,linear,1.6,0.1895733213580546,1.5752348946525314,1.8630779077380173,0.72,0.31185174988654696,0.4829102700942802,1.54,0.11999999999999998,-0.17928152472926998,18,False,False
Achilles_10252013,Achilles,272,left,linear,1.6,1.0321214162827417,0.983518240706154,0.5084359894996734,0.004,0.41650588857022974,4.108680040703307,1.58,0.19999999999999996,0.5254896009934323,98,True,True
Buddy_06272013,Buddy,2,right,linear,1.6,7.0028048398701985,0.31844635688940126,1.19311954742611,0.998,0.701307690166857,15.706260891457196,0.5800000000000001,0.35999999999999993,0.8204684479791777,467,False,True
Buddy_06272013,Buddy,7,right,linear,1.6,0.9447038649075428,1.6095513246631266,1.0463706730933964,0.112,0.2793717715577551,3.5350261566632954,1.06,0.4799999999999999,0.6275402982395701,63,False,True
Buddy_06272013,Buddy,8,right,linear,1.6,5.008430013954275,0.693903301254061,1.4225503545803169,0.988,0.5450681922502129,12.042526145548626,0.66,0.6399999999999999,0.9406750368983381,334,False,True
Buddy_06272013,Buddy,12,right,linear,1.6,4.618552228436876,1.0810182533245125,0.9301707692672316,0.28,0.413051094373577,16.244390770376988,0.5800000000000001,0.31999999999999995,0.902833251814125,308,False,True
Buddy_06272013,Buddy,13,right,linear,1.6,0.08997179665786122,2.905357123224917,2.117248439243274,0.128,0.12941603863946308,0.5727726507935118,0.38,0.15999999999999998,0.47123798921928334,6,False,False
Buddy_06272013,Buddy,15,right,linear,1.6,0.41986838440335233,1.7685480224831742,0.7306152336461909,0.004,0.24787003226746254,2.358156270054843,1.58,0.23999999999999996,0.2625053025269293,28,False,False
Buddy_06272013,Buddy,17,right,linear,1.6,1.844421831486155,0.3567174893382756,0.2895759059778093,0.164,0.7053595644846972,2.8253331842498874,1.3,0.9199999999999998,-0.14042462490664645,123,False,True
Buddy_06272013,Buddy,18,right,linear,1.6,1.9943748259159237,1.1187894995538834,0.7901145411797251,0.114,0.3671391913285521,8.148673947159669,0.86,0.3999999999999999,0.754782078742818,133,False,True
Buddy_06272013,Buddy,19,right,linear,1.6,0.2999059888595374,1.6334555678192133,1.229712368378137,0.142,0.27174889012664244,1.2061110549763168,0.62,0.15999999999999998,0.1648674652038988,20,False,False
Buddy_06272013,Buddy,26,right,linear,1.6,0.08997179665786122,3.0605171155411144,1.7008733396206683,0.012,0.10314959945813049,0.7823787971815427,1.5,0.11999999999999998,0.7940757249070607,6,False,False
Buddy_06272013,Buddy,27,right,linear,1.6,0.08997179665786122,2.8125638328440496,0.570420267176882,0.0,0.13511545197756647,0.4957504112622172,0.14,0.11999999999999998,0.4927018785525083,6,False,False
Buddy_06272013,Buddy,28,right,linear,1.6,0.8847226671356353,0.9335023519625696,0.39784942073421103,0.02,0.45369098067697555,2.387610292172806,0.66,0.31999999999999995,0.5839237709111904,59,False,True
Buddy_06272013,Buddy,30,right,linear,1.6,0.9746944637934966,1.1912277701362872,0.46865687216065943,0.0,0.33556497477828723,4.515034259191417,0.02,0.07999999999999999,0.2752197629091527,65,False,True
Buddy_06272013,Buddy,36,right,linear,1.6,1.379567548753872,1.1616418830299993,1.6229240812523926,0.752,0.3384383469958167,6.882545552350881,1.58,0.23999999999999996,0.900210896794483,92,False,True
Buddy_06272013,Buddy,38,right,linear,1.6,0.344891887188468,1.6587347645435613,1.3849400125406401,0.246,0.2828282262793232,1.390872734341397,1.22,0.27999999999999997,0.43987442900542945,23,False,False
Buddy_06272013,Buddy,39,right,linear,1.6,1.1246474582232653,0.8160502838803315,0.870884338823041,0.484,0.44883519725249427,3.0152406005602033,1.02,0.11999999999999998,0.4900127978433025,75,False,True
Buddy_06272013,Buddy,42,right,linear,1.6,2.9390786908234663,0.1461796039823407,0.42905856690169775,0.996,0.8396729071326978,4.466657171703109,0.78,0.9199999999999998,-0.2736462256142039,196,False,True
Buddy_06272013,Buddy,44,right,linear,1.6,0.344891887188468,1.9424960304596537,2.0488857441150112,0.494,0.20461868478580114,1.6418202832949202,0.1,0.11999999999999998,0.2682463554129289,23,False,False
Buddy_06272013,Buddy,48,right,linear,1.6,1.049670961008381,0.7879726898562706,0.6272463470275217,0.226,0.48902241063021795,3.334314421939857,0.62,0.27999999999999997,0.5690582162166564,70,False,True
Buddy_06272013,Buddy,49,right,linear,1.6,0.4048730849603755,1.3119290804322876,1.642834799569082,0.72,0.35916863875923055,1.4224834946060505,0.18,0.15999999999999998,0.2280078678019122,27,False,False
Buddy_06272013,Buddy,52,right,linear,1.6,0.13495769498679183,2.5697970466539584,1.5159730994977465,0.03,0.15763750696505843,0.6648193227923528,1.26,0.11999999999999998,-0.23575933321553852,9,False,False
Buddy_06272013,Buddy,55,right,linear,1.6,0.6597931754909823,2.3122302198704476,1.8162744799902995,0.162,0.14717120055604171,5.94541342858677,0.02,0.07999999999999999,0.6505134331606611,44,False,True
Buddy_06272013,Buddy,56,right,linear,1.6,7.0477907381991285,1.3031520943636976,0.534725310293873,0.014,0.34409498056644566,26.43238670682067,0.14,0.3999999999999999,0.9670113188766762,470,False,True
Buddy_06272013,Buddy,62,right,linear,1.6,0.5548260793901442,1.7174262328696532,2.4038493668689096,0.554,0.2688087560685363,2.1322127921807614,0.18,0.15999999999999998,0.266007741726124,37,False,True
Buddy_06272013,Buddy,67,right,linear,1.6,0.35988718663144487,1.3987230029724298,1.6473653814635814,0.734,0.3567995136949129,1.140130019881229,0.18,0.43999999999999995,0.753489035974865,24,False,False
Buddy_06272013,Buddy,2,left,linear,1.6,6.986834236469835,0.5081676306303433,1.287209774762272,0.956,0.6179771284819864,14.826605075557497,0.7,0.6799999999999999,0.8360748634472646,418,False,True
Buddy_06272013,Buddy,7,left,linear,1.6,0.23400880217841552,2.130794606717992,1.1414043441942876,0.042,0.21012280034897654,0.8710794771227235,0.9,0.19999999999999996,0.04606953640266202,14,False,False
Buddy_06272013,Buddy,8,left,linear,1.6,1.186758925333393,0.9220870862789048,1.539531086095929,0.91,0.4528482508003716,3.7183991760380386,0.62,0.4799999999999999,0.8381582344145526,71,False,True
Buddy_06272013,Buddy,12,left,linear,1.6,12.034738397747084,0.6800079338254494,1.062851701333851,0.838,0.5326773233922767,32.80773644777337,0.45999999999999996,0.5999999999999999,0.9602331995182953,720,False,True
Buddy_06272013,Buddy,13,left,linear,1.6,0.48473251879814644,1.5854936025452704,2.323989747190224,0.828,0.27646821825395906,2.0950298889480656,1.1400000000000001,0.19999999999999996,-0.2764866180333545,29,False,False
Buddy_06272013,Buddy,15,left,linear,1.6,0.551592176563408,1.4133947401004,0.8458208102252128,0.062,0.32227396071099235,2.3863339880381242,1.5,0.15999999999999998,-0.2102664248091497,33,False,True
Buddy_06272013,Buddy,17,left,linear,1.6,2.1395090484883705,0.201603472998688,0.32139320905140684,0.956,0.8015045821163732,3.195551666100443,0.66,0.3999999999999999,-0.24570991718705215,128,False,True
Buddy_06272013,Buddy,18,left,linear,1.6,1.0530396098028698,1.0764411420548652,0.9076781320170375,0.256,0.40636162597591685,3.1638984030483748,1.1,0.35999999999999993,0.49955449544976727,63,False,True
Buddy_06272013,Buddy,19,left,linear,1.6,1.3539080697465469,1.2366664662717881,1.2913620497586098,0.5,0.33058560811290943,6.042294438266593,0.1,0.23999999999999996,0.8925865202584339,81,False,True
Buddy_06272013,Buddy,26,left,linear,1.6,0.3510132032676233,3.5803273878825994,1.920076880228531,0.014,0.06585117043843082,6.0892985892516025,1.58,0.07999999999999999,0.9495815598820423,21,False,False
Buddy_06272013,Buddy,27,left,linear,1.6,0.46801760435683104,1.698948365506652,0.6305784616968627,0.01,0.2681116818332997,2.301128458699721,0.66,0.15999999999999998,0.7160157380463887,28,False,False
Buddy_06272013,Buddy,28,left,linear,1.6,3.459987289352287,0.5869642517908368,0.45772763115191456,0.204,0.5340954811554479,10.188295795701844,0.06,0.35999999999999993,0.8581754227252391,207,False,True
Buddy_06272013,Buddy,30,left,linear,1.6,0.5181623476807773,1.4749461767207057,0.534194308942698,0.0,0.3211789412753609,1.6102067270285665,1.3,0.15999999999999998,-0.26973738972146727,31,False,True
Buddy_06272013,Buddy,36,left,linear,1.6,1.1700440108920775,0.6035715772987804,1.8786986283561282,0.994,0.6026927070173216,2.3829273600786327,1.58,0.35999999999999993,-0.12558111338349282,70,False,True
Buddy_06272013,Buddy,38,left,linear,1.6,0.3844430321502541,1.8804928304481543,1.4477728454353656,0.192,0.2522135208059726,1.3686094870846894,0.78,0.19999999999999996,0.589996016627958,23,False,False
Buddy_06272013,Buddy,39,left,linear,1.6,8.123448418479281,0.26829470067146743,1.0192409812603531,1.0,0.7620274225773663,16.53142111973922,0.02,0.15999999999999998,0.7866347330877581,486,False,True
Buddy_06272013,Buddy,42,left,linear,1.6,4.0951540381222715,0.6687378530914911,0.5002031742494949,0.186,0.5338638129720279,10.989988922772659,0.22,0.6799999999999999,0.7564742641901795,245,False,True
Buddy_06272013,Buddy,44,left,linear,1.6,3.8444303215025406,1.1955725692423018,2.310484891908765,0.866,0.3947542204222311,12.982624597372336,0.42000000000000004,0.6399999999999999,0.9082212104021945,230,False,True
Buddy_06272013,Buddy,48,left,linear,1.6,1.0697545242441853,0.9592820203213782,0.6390227286379341,0.128,0.43217997113662293,3.4035902585674593,1.58,0.07999999999999999,0.5455661390411004,64,False,True
Buddy_06272013,Buddy,49,left,linear,1.6,0.8691755509484005,0.9324128838627309,1.8033523439038364,0.97,0.40889049804477945,2.5571226956268887,1.1,0.15999999999999998,0.5544695386718715,52,False,True
Buddy_06272013,Buddy,52,left,linear,1.6,0.3844430321502541,1.2504883688641188,1.6535624344059248,0.764,0.3782630003596227,1.2095437139707514,0.94,0.27999999999999997,0.14202444572513775,23,False,False
Buddy_06272013,Buddy,55,left,linear,1.6,0.08357457220657698,4.2334073717075675,1.963277022093541,0.002,0.04618290221102812,1.178514820521708,0.1,0.11999999999999998,0.7185519350413977,5,True,False
Buddy_06272013,Buddy,56,left,linear,1.6,0.6853114920939312,1.9262667281028052,0.5871982530839964,0.0,0.2059577588862401,4.150257382633175,0.26,0.15999999999999998,0.6855490894270817,41,True,True
Buddy_06272013,Buddy,62,left,linear,1.6,0.03342982888263079,4.298113946332515,2.5858989449050322,0.13,0.050257069408740355,0.30516847596775143,0.14,0.11999999999999998,-0.0972144528549148,2,False,False
Buddy_06272013,Buddy,67,left,linear,1.6,0.9694650375962929,1.2236504487066124,1.8539088910820571,0.912,0.36438522183257543,3.125600371354499,0.02,0.19999999999999996,0.633158855727938,58,False,True
Cicero_09012014,Cicero,1,right,linear,1.6,3.1270034355083034,0.29788949616559923,0.09276273153505926,0.0,0.7395229432407039,6.8506502835164635,0.02,0.11999999999999998,0.6694148785957822,439,True,True
Cicero_09012014,Cicero,4,right,linear,1.6,1.1895434481318603,0.5136183025580079,0.2363833820431485,0.0,0.5371742949835214,5.404161297418281,0.02,0.11999999999999998,0.8031908377247612,167,True,True
Cicero_09012014,Cicero,11,right,linear,1.6,3.6612295349687196,0.24666628468683702,0.2110636755078578,0.24,0.7581293910255122,6.835141051709757,1.54,0.23999999999999996,0.817479946709509,514,False,True
Cicero_09012014,Cicero,14,right,linear,1.6,0.39888882093044414,1.4763264744473996,0.39801941367150495,0.0,0.15824061538337778,5.339109132674482,0.02,0.039999999999999994,-0.08602186085302083,56,False,True
Cicero_09012014,Cicero,16,right,linear,1.6,1.082698228239777,0.30457216806861254,0.24238979562825547,0.136,0.7025889895131215,2.6229481291541132,1.46,0.35999999999999993,0.5578440171431627,152,False,True
Cicero_09012014,Cicero,20,right,linear,1.6,2.9061899810646645,0.16387750257560285,0.16276272184981685,0.432,0.813595227500658,5.495446739712733,0.66,0.3999999999999999,0.3567658188791569,408,False,True
Cicero_09012014,Cicero,21,right,linear,1.6,0.10684521989208326,2.228522191563316,1.1309968703515196,0.012,0.1736633309929389,0.9808248288939844,0.02,0.039999999999999994,0.7021873095316774,15,False,False
Cicero_09012014,Cicero,23,right,linear,1.6,0.263551542400472,1.5644232898304877,1.0530685529849604,0.036,0.27999555426053857,1.4421816738570432,0.1,0.23999999999999996,0.7156428344563502,37,False,True
Cicero_09012014,Cicero,26,right,linear,1.6,0.7906546272014161,0.6677941394869567,0.5405987888730724,0.178,0.5641537549480481,1.7560516426743693,0.54,0.3999999999999999,0.5895536575041385,111,False,True
Cicero_09012014,Cicero,29,right,linear,1.6,5.769641874172496,1.0548024646550243,0.3396662758632609,0.0,0.3945276009055373,21.721592386857512,0.78,0.27999999999999997,0.9300445388792371,810,True,True
Cicero_09012014,Cicero,30,right,linear,1.6,7.393689216532161,0.9993417171375695,0.3133377878453312,0.0,0.429953968214517,22.79044362357447,1.1,0.6399999999999999,0.9593748483775218,1038,True,True
Cicero_09012014,Cicero,31,right,linear,1.6,3.703967622925553,0.14486661441810209,0.11693389763756581,0.174,0.8244553161301837,7.363849314564511,0.86,0.4799999999999999,0.6626143079148894,520,False,True
Cicero_09012014,Cicero,32,right,linear,1.6,1.9730750606738041,0.8942757815159037,0.41351770507017305,0.002,0.3768115547168605,9.126874062206477,1.5,0.27999999999999997,0.9518236174936674,277,True,True
Cicero_09012014,Cicero,33,right,linear,1.6,0.27067455705994425,1.3657272509742133,1.9058472250346776,0.906,0.34112159977274215,0.8138319653288691,0.74,0.31999999999999995,0.6343346250202405,38,False,True
Cicero_09012014,Cicero,34,right,linear,1.6,6.788232970477023,0.15975187103618393,0.07534665204601737,0.0,0.7912922282808145,16.32255936370825,0.1,0.27999999999999997,0.9294535842284155,953,True,True
Cicero_09012014,Cicero,35,right,linear,1.6,1.7166465329328044,0.37891125279445037,0.22037766814947082,0.018,0.6828989562659444,3.2370665029638195,0.9,0.7599999999999999,0.7633116440885463,241,False,True
Cicero_09012014,Cicero,36,right,linear,1.6,0.21369043978416652,1.2379776204771251,1.1127762635855065,0.302,0.36825732282776835,0.5905442185439331,0.33999999999999997,0.27999999999999997,0.53943226369957,30,False,True
Cicero_09012014,Cicero,42,right,linear,1.6,3.575753359055053,0.37116449364437815,0.10821779445562621,0.0,0.6037622173575697,13.545874400699589,0.02,0.19999999999999996,0.93521896450514,502,True,True
Cicero_09012014,Cicero,51,right,linear,1.6,2.0229361632901095,0.2617114393688766,0.09172354796044395,0.0,0.6768580173805268,7.850286896028798,0.02,0.11999999999999998,0.8260648295591121,284,True,True
Cicero_09012014,Cicero,52,right,linear,1.6,2.4859321161558037,0.24883877891399211,0.06864859458736254,0.0,0.7008295423860914,7.981496597055987,0.02,0.15999999999999998,0.8871080910093795,349,True,True
Cicero_09012014,Cicero,55,right,linear,1.6,0.2493055130815276,1.8454996405946364,1.0683520227483203,0.006,0.21716158116730225,1.3055760229678584,0.94,0.15999999999999998,0.6383163902380458,35,True,True
Cicero_09012014,Cicero,56,right,linear,1.6,0.5128570554819997,0.9284585684190485,0.18316058618562492,0.0,0.42801256593065523,2.468906684513737,0.02,0.07999999999999999,0.4663085767808611,72,True,True
Cicero_09012014,Cicero,57,right,linear,1.6,0.07835316125419439,2.353560185017489,2.225535013022691,0.372,0.17160739382474094,0.4625879813400757,0.8200000000000001,0.11999999999999998,0.7637993759712582,11,False,False
Cicero_09012014,Cicero,60,right,linear,1.6,1.4530949905323323,0.45730289519168077,1.2286121339684641,0.996,0.5985850662188843,3.658058808641781,1.46,0.31999999999999995,0.22581830301841377,204,False,True
Cicero_09012014,Cicero,61,right,linear,1.6,3.5116462271198032,0.4944492813468204,0.1974262127281417,0.0,0.5657432897659611,10.160652430767696,0.8200000000000001,0.35999999999999993,0.9209201422089813,493,True,True
Cicero_09012014,Cicero,62,right,linear,1.6,1.4673410198512769,0.2853692222950706,0.32779373778953513,0.636,0.7565910122852975,2.72735256230142,0.86,0.7599999999999999,0.6885942396376696,206,False,True
Cicero_09012014,Cicero,64,right,linear,1.6,1.0898212428992493,0.23351614990333905,0.4914309170891596,0.996,0.7429980867588335,2.382987314488421,0.02,0.07999999999999999,0.5521242865182712,153,False,True
Cicero_09012014,Cicero,65,right,linear,1.6,1.5456941811054712,1.425091423521301,0.36001858471708564,0.0,0.23036543636059317,12.123056427129084,1.58,0.11999999999999998,0.9822239966272468,217,True,True
Cicero_09012014,Cicero,66,right,linear,1.6,1.7522616062301655,1.0890754611561762,0.9795958739259363,0.302,0.36685559351130426,6.7866861433044905,0.86,0.31999999999999995,0.9791054991077736,246,False,True
Cicero_09012014,Cicero,69,right,linear,1.6,1.0755752135803047,0.44281610702780283,0.29752202301033437,0.072,0.629864649612733,3.128706423011374,1.58,0.15999999999999998,0.6872979828609976,151,False,True
Cicero_09012014,Cicero,72,right,linear,1.6,1.2678966093860546,0.43794341578307455,0.6925363729073315,0.912,0.5989296430663087,3.4450888610872896,1.42,0.43999999999999995,0.7641674815620293,178,False,True
Cicero_09012014,Cicero,1,left,linear,1.6,1.0783555369914672,1.247052312747373,0.08559662356382179,0.0,0.3341816599962093,3.9596192957114487,1.3800000000000001,0.5199999999999999,0.9557308668897854,165,True,True
