unit_id,baseline_Hz,anova_p,best_freq_Hz,freq_selectivity_index,driven,rate_2000Hz,rate_4000Hz,rate_8000Hz,rate_16000Hz,rate_32000Hz
94,1.6758426211897408,0.0,4000.0,0.5413602165036273,True,18.57218903412788,62.41594022415941,35.588108573890565,18.816777581048907,20.754716981132077
95,1.6919564925473345,0.0,2000.0,0.8640412564006614,True,17.637664872538007,13.773349937733501,12.12531544285099,7.8393064289639165,1.2864493996569468
96,0.8361308804440267,6.335440971305614e-07,8000.0,0.6484309907710545,False,0.3785414325427338,0.535491905354919,0.8616975441619992,0.5128518224555835,0.18377848566527813
97,25.760709010339735,0.0,2000.0,0.37920191776341267,True,133.1874371562075,79.93773349937733,59.94952914384195,66.80505525367849,65.633423180593
98,5.09377377915044,0.0,4000.0,0.7800001004139898,True,4.317738214940557,16.3013698630137,3.9761186680617957,2.014775016789792,2.585150698358246
99,2.9774853408531397,7.751896608804012e-57,8000.0,0.5273721408508063,True,2.5788135091973743,5.85305105853051,8.333846248538194,4.359240490872459,7.632933104631218
100,5.670292287722126,0.0,16000.0,0.7649069738574503,True,9.995859703081564,2.826899128268992,18.194128146734784,21.222296843519143,11.345258515069839
101,3.3481043820777945,2.540024324897293e-43,2000.0,0.441029365803393,False,5.666292068374047,3.250311332503114,2.252723579737798,2.1979363819525,2.3156089193825045
102,0.7000581889799025,4.176005241285452e-20,16000.0,0.5876955606090073,True,1.5023363104039746,0.684931506849315,1.5633655444081984,2.6375236583430004,1.1271747120803726
103,11.451591244796562,1.2476162588238065e-190,2000.0,0.29877032435719103,True,46.14656651091264,34.582814445828156,24.915368991198374,29.440136760485995,25.496201911296254
104,8.359518374289422,1.9830766538556652e-37,4000.0,0.35692588089104155,False,3.8918791033299818,7.471980074719801,6.376561826798794,3.541119726479028,4.533202646410194
105,2.413499843337362,2.053516962183256e-48,4000.0,0.6704752412271398,False,0.7689122848524281,3.89788293897883,0.9724872284113991,1.8438244093045975,2.5238912031364857
106,3.686495680587261,2.0318048106148586e-61,2000.0,0.5703254492442027,True,5.713609747441888,2.4533001245330013,1.5633655444081986,4.591244886745223,5.635873560401863
107,0.6678304462647152,0.0,4000.0,0.9300431239751423,True,0.3548825930088129,7.098381070983811,0.4677786668307996,0.65938091458575,0.25728987993138935
108,5.919162078689405,1.0425499383373729e-150,2000.0,0.31974418656364173,True,25.078369905956116,12.926525529265255,16.519972918077187,18.218450454850725,18.62288654741485
109,4.066066872566134,0.0,8000.0,0.8793473638093487,True,2.283078015023363,11.51930261519303,19.400504708561584,1.2454972831064168,2.364616515559912
110,2.2792175820240814,1.540452444406318e-41,2000.0,0.6812452471203363,False,2.318566274324245,1.0087173100871731,0.6893580353295994,0.4395872763905,0.5145797598627788
111,1.3750503558479925,2.731968596467296e-06,4000.0,0.5010798541532624,False,0.5914709883480215,0.9215442092154421,0.48008863174739946,0.47621954942304173,0.3062974761087968
112,0.5747280784208406,0.1316584045139075,2000.0,0.30568915528289137,False,0.3903708523096942,0.32378580323785805,0.2092694035821998,0.20758288051773616,0.23278608184268565
113,1.0491920683944318,1.182772123745821e-06,16000.0,0.3270037948580428,True,1.3603832732004495,1.108343711083437,1.009417123161199,1.9903535014347642,1.470227885322225
114,1.3195470211718368,8.990582183983533e-57,2000.0,0.5145869780501197,True,6.766428106701366,2.8144458281444584,4.468517264725795,4.029550033579584,2.1685861308502816
115,3.410769437357325,5.717142362727415e-60,2000.0,0.5759456875237904,False,4.483350091678004,1.3075965130759652,1.206376561826799,1.526344709689236,1.5069835824552806
116,4.587082046461663,1.960400083668705e-21,2000.0,0.5899597254658433,False,2.720766546400899,1.6189290161892904,0.7016680002461994,1.2699187984614446,1.188434207302132
117,2.023186070453426,0.44298963997144203,4000.0,0.13982599019760183,False,1.0291595197255576,1.158156911581569,0.8740075090785991,1.0134928872336528,1.1271747120803726
118,7.571729107918178,1.1538350759747032e-14,8000.0,0.10050025374831797,True,15.011533684272788,13.02615193026152,15.424386040499789,13.749313144880642,12.60720411663808
119,1.4072780985631799,4.747872353978356e-150,8000.0,0.7780068866981618,True,1.0528183592594784,3.5740971357409714,8.432325967870993,3.9807070028695284,1.6785101690762068
120,0.8844724945168077,7.580594064642682e-119,4000.0,0.9155752158974056,True,0.1892707162713669,3.9103362391033625,0.17233950883239985,1.0134928872336528,0.2695417789757412
121,2.510183071482924,1.0023371392471546e-75,16000.0,0.5295575792287199,True,2.6852782871000183,8.318804483188044,6.2165322828829925,8.730691739422431,5.2193089928938985
122,3.6095071841009805,1.0751196008404693e-05,16000.0,0.2350842318231322,False,3.2294315963801976,2.2914072229140725,2.7328122114851974,3.6998595762867086,3.026219063954913
123,0.6606687256613402,1.1037629538036563e-182,4000.0,0.8565757309869317,True,0.5559827290471402,5.392278953922789,0.8863174739951991,1.1722327370413335,0.4165645675079637
124,4.289870641421602,1.9713773536531516e-198,4000.0,0.5866395463844909,True,16.96338794582126,21.444582814445834,19.154305410229583,15.141339520117224,5.586865964224455
125,2.306074034286737,1.2081305927397622e-63,16000.0,0.5557383903746319,True,5.275921216064352,3.711083437110834,2.4373730534867977,8.535319616582209,4.3004165645675085
126,1.0867911015621503,2.9304237391975156e-05,4000.0,0.4172461962120331,False,0.7452534453185071,0.772104607721046,0.3692989474979997,0.3174796996153611,0.40431266846361186
