session,unit,cell_type,location,state,n_spikes,rate,mrl,pref_phase,rayleigh_p,theta_channel,null_mrl_mean,null_mrl_p95,shuffle_p,n_matched,mrl_matched,pref_matched
Cicero_ses-Cicero-09012014,15,excitatory,lCA1,nonREM,18362,1.2955620426363896,0.05069113177496676,1.998663685443081,3.134275459355361e-21,22,0.0064666812592941054,0.012754076583220577,0.004975124378109453,3143,0.04603402,2.0031276
Cicero_ses-Cicero-09012014,16,excitatory,lCA1,nonREM,6688,0.4718831794549708,0.054516185654675205,2.3244853779428736,2.3005116214886353e-09,22,0.012667215951145092,0.025599997381910784,0.004975124378109453,48,0.08457453,1.5867008
Cicero_ses-Cicero-09012014,17,inhibitory,lCA1,nonREM,228876,16.14873423758013,0.05542342421099326,1.8371114074597557,2.7199990196244783e-306,22,0.0019183718849227482,0.0039157651649025975,0.004975124378109453,44957,0.050398488,1.754854
Cicero_ses-Cicero-09012014,18,excitatory,lCA1,nonREM,15447,1.0898892752752594,0.04930100309891791,2.5748080153143857,4.840486084160258e-17,22,0.0077376121225561255,0.014904675681684855,0.004975124378109453,650,0.0704189,2.9406428
Cicero_ses-Cicero-09012014,19,excitatory,lCA1,nonREM,19964,1.4085938688156456,0.07768937086647754,1.364909399235281,3.9047349628514606e-53,22,0.006996109362139399,0.013087728349875032,0.004975124378109453,4501,0.07220827,1.2038281
Cicero_ses-Cicero-09012014,20,excitatory,lCA1,nonREM,3093,0.21823185915882548,0.07440913041811706,1.4645947326420423,3.577339148949433e-08,22,0.01778826437040184,0.03368348057963406,0.004975124378109453,540,0.02958941,1.0779674
Cicero_ses-Cicero-09012014,21,excitatory,lCA1,nonREM,2700,0.19050307783020654,0.10305269139648185,1.41618145519381,3.283168628303679e-13,22,0.021840043804559183,0.04094162557795359,0.004975124378109453,259,0.13205552,1.309742
Cicero_ses-Cicero-09012014,22,excitatory,lCA1,nonREM,1565,0.11042122844602711,0.044562396061944246,1.9085426662868614,0.04467512086447723,22,0.022203717483663454,0.042698218980294814,0.04975124378109453,240,0.121203214,1.0407459
Cicero_ses-Cicero-09012014,23,inhibitory,lCA1,nonREM,36738,2.5921118790096767,0.04143191229616384,2.3911757969501313,3.981188606542812e-28,22,0.004796437139244182,0.00951166253146423,0.004975124378109453,2159,0.037290473,2.665518
Cicero_ses-Cicero-09012014,24,excitatory,lCA1,nonREM,9482,0.6690185866614883,0.07730053483261806,2.3860497629982325,2.280174086271814e-25,22,0.010577125497340707,0.021311865162851905,0.004975124378109453,833,0.08120222,2.1274364
Cicero_ses-Cicero-09012014,25,excitatory,lCA1,nonREM,9496,0.6700063803983857,0.06733917293831927,1.9649373935843903,1.9007415220294895e-19,22,0.010076147290827533,0.01951148170581573,0.004975124378109453,1176,0.0981515,2.03697
Cicero_ses-Cicero-09012014,26,inhibitory,lCA1,nonREM,195478,13.792281721515968,0.048629185377143905,2.449925625141692,1.3247903305826523e-201,22,0.0019611001998958624,0.004169731051197098,0.004975124378109453,36335,0.04973067,2.3940096
Cicero_ses-Cicero-09012014,27,excitatory,lCA1,nonREM,9812,0.692302296174069,0.08643063429586316,2.2642062608493143,1.2852313503711287e-32,22,0.013139554733237031,0.02311077857259056,0.004975124378109453,705,0.11446438,1.7427487
Cicero_ses-Cicero-09012014,28,excitatory,lCA1,nonREM,16197,1.142806796894761,0.09036769099766247,1.9699056867511207,2.7538987380351615e-58,22,0.009081085214991012,0.017092627527419513,0.004975124378109453,4250,0.0923264,2.094726
Cicero_ses-Cicero-09012014,29,excitatory,lCA1,nonREM,14293,1.0084668486767192,0.04730335445643946,1.863348170453112,1.2677951563019536e-14,22,0.008346876520339962,0.016376536403652053,0.004975124378109453,3686,0.05919771,1.8030348
Cicero_ses-Cicero-09012014,30,excitatory,lCA1,nonREM,34680,2.4469061996857637,0.0498812237422999,1.6612883961584708,3.180903888865744e-38,22,0.005189373289625844,0.010456430119756962,0.004975124378109453,8344,0.050079726,1.4712666
Cicero_ses-Cicero-09012014,31,excitatory,lCA1,nonREM,13768,0.9714245835430679,0.04761987502617112,2.199317940161054,2.7143912726507308e-14,22,0.008420242483910744,0.01749028224276745,0.004975124378109453,2287,0.067904264,2.0036132
Cicero_ses-Cicero-09012014,32,excitatory,lCA1,nonREM,6957,0.4908629305424988,0.055367582089363876,1.794456710817081,5.386266695112291e-10,22,0.011498387862099078,0.024192310463571128,0.004975124378109453,323,0.104621306,0.9418576
Cicero_ses-Cicero-09012014,33,excitatory,lCA1,nonREM,59521,4.199605072419157,0.04547413106467462,1.8743896437725498,3.2991357005357946e-54,22,0.0038911712882083714,0.007728334115297544,0.004975124378109453,9574,0.05230887,1.6547343
Cicero_ses-Cicero-09012014,34,excitatory,lCA1,nonREM,30449,2.148380821056281,0.06009954276741744,2.7713431135756608,1.562028719905212e-48,22,0.006190187556886305,0.011918277430405036,0.004975124378109453,4013,0.06951549,2.8671577
Cicero_ses-Cicero-09012014,35,excitatory,lCA1,nonREM,8159,0.575672078524687,0.05368656186038375,2.34970925901871,6.029464186681133e-11,22,0.010816557520011243,0.020976158451367532,0.004975124378109453,457,0.07376376,2.0459945
Cicero_ses-Cicero-09012014,36,inhibitory,rCA1,nonREM,50208,3.5425105672959294,0.022273081221157447,1.954672344387699,1.518769049888531e-11,22,0.003975104351782316,0.008062591191365986,0.004975124378109453,5096,0.019880867,1.6924533
Cicero_ses-Cicero-09012014,37,inhibitory,rCA1,nonREM,274558,19.37190520107624,0.05740784642364858,2.7214397292853407,0.0,22,0.0017981387655593645,0.003437099367287135,0.004975124378109453,61227,0.061220177,2.6541812
Cicero_ses-Cicero-09012014,38,inhibitory,rCA1,nonREM,137330,9.689550992008245,0.06324264190129134,2.514910209446347,1.6488766436616627e-239,22,0.0024667087369001236,0.004661205995292955,0.004975124378109453,10815,0.060893726,2.3878899
Cicero_ses-Cicero-09012014,39,excitatory,rCA1,nonREM,3889,0.27439498877099006,0.024834141895633734,1.228639903455178,0.09085028709510921,22,0.014383745040934036,0.030856240451153236,0.09950248756218906,140,0.08143381,6.07504
Cicero_ses-Cicero-09012014,40,excitatory,rCA1,nonREM,1490,0.10512947628407693,0.03959195009395134,2.149856986592172,0.09673885759296881,22,0.02567166056764204,0.05052279830238693,0.12935323383084577,37,0.2078784,3.1716418
Cicero_ses-Cicero-09012014,41,excitatory,rCA1,nonREM,40790,2.878007609145972,0.03731564515040121,2.0085040223442956,2.111084792573917e-25,22,0.004746716683371963,0.009388251353078678,0.004975124378109453,7167,0.04051468,1.8264147
Cicero_ses-Cicero-09012014,42,excitatory,rCA1,nonREM,3423,0.24151556867140628,0.027395108250436437,3.4335334762536998,0.07660899850876712,22,0.01675076484940216,0.031184728614210896,0.0945273631840796,64,0.0780391,3.266329
Cicero_ses-Cicero-09012014,43,excitatory,rCA1,nonREM,9763,0.6888450180949283,0.06028482007248218,2.0146847349023083,3.779576384615306e-16,22,0.009127644433363467,0.017361085988137365,0.004975124378109453,300,0.038018975,1.2875476
Cicero_ses-Cicero-09012014,44,excitatory,rCA1,nonREM,3978,0.2806745346698376,0.033897025750647826,3.46095349985222,0.010342496256544629,22,0.014350576871606619,0.027063725135805156,0.009950248756218905,224,0.049351063,2.3480864
Cicero_ses-Cicero-09012014,45,excitatory,rCA1,nonREM,4246,0.2995837290618729,0.03489286617947619,2.529092525049497,0.0056816043093803085,22,0.013522570574622982,0.02643198309750465,0.009950248756218905,319,0.037518345,4.447968
Cicero_ses-Cicero-09012014,46,excitatory,rCA1,nonREM,5352,0.3776194342767649,0.022865517717651943,2.2715938976366346,0.06091348625442331,22,0.013639712763526117,0.025759557886546887,0.11442786069651742,16,0.3281133,3.8182313
Cicero_ses-Cicero-09012014,47,excitatory,rCA1,nonREM,3994,0.2818034417977203,0.10355657258574977,1.5901177764037695,2.2424290806985095e-19,22,0.014123937733708262,0.028011584842529334,0.004975124378109453,564,0.11351253,1.1073844
Cicero_ses-Cicero-09012014,48,excitatory,rCA1,nonREM,9173,0.6472165677542535,0.07305509783843332,1.4649817365519857,5.141372600267145e-22,22,0.009651413323966872,0.01991046405017314,0.004975124378109453,1247,0.08975853,1.2794751
Cicero_ses-Cicero-09012014,49,inhibitory,rCA1,nonREM,373423,26.34749290095897,0.09078291098117233,1.5382404726401477,0.0,22,0.0016411702997637199,0.0032447998885781902,0.004975124378109453,104020,0.09062418,1.5085121
Cicero_ses-Cicero-09012014,50,excitatory,rCA1,nonREM,24915,1.7579200681998501,0.06941597382464013,1.682785716269587,6.294010981879085e-53,22,0.00571610172323879,0.010855898561608967,0.004975124378109453,6138,0.06803521,1.6756227
Cicero_ses-Cicero-09012014,51,excitatory,rCA1,nonREM,28060,1.9798208755242945,0.07478273653703703,1.5910537271053506,5.679157598327367e-69,22,0.00529461035314134,0.010889527132131814,0.004975124378109453,7313,0.077341944,1.6170868
Cicero_ses-Cicero-09012014,52,excitatory,rCA1,nonREM,3126,0.22056023011008355,0.06504690880596609,1.9937225842289477,1.781031288550369e-06,22,0.017216532497691523,0.031248157512130628,0.004975124378109453,328,0.02467646,0.7179225
Cicero_ses-Cicero-09012014,53,excitatory,rCA1,nonREM,2753,0.194242582691318,0.07620899066010135,1.667540513078217,1.1149697884697451e-07,22,0.017968735979378717,0.03573471999054413,0.004975124378109453,105,0.07296045,5.423619
Cicero_ses-Cicero-09012014,54,excitatory,rCA1,nonREM,8560,0.6039653134172474,0.05336443021377106,1.5437999443722863,2.5488365495825747e-11,22,0.010382672832956514,0.01955392016171159,0.004975124378109453,725,0.06570022,2.7726617
Cicero_ses-Cicero-09012014,55,excitatory,rCA1,nonREM,7149,0.5044098160770912,0.05417418385400833,1.7295296123684496,7.619554287891099e-10,22,0.011574716104657101,0.021844822136400006,0.004975124378109453,1041,0.04748712,1.0022174
Cicero_ses-Cicero-09012014,56,excitatory,rCA1,nonREM,5366,0.3786072280136623,0.07739750758520361,1.8622878527694566,1.047669301247525e-14,22,0.01234059976317702,0.02377927971885956,0.004975124378109453,190,0.086666875,1.3293265
Cicero_ses-Cicero-09012014,57,inhibitory,rCA1,nonREM,320276,22.597616205610084,0.05471218991366626,2.6295144840021742,0.0,22,0.0016803188576235784,0.002874204590036745,0.004975124378109453,68773,0.056048658,2.594986
Cicero_ses-Cicero-09012014,58,excitatory,rCA1,nonREM,6196,0.43716928527257765,0.0719801890292003,2.054346299361614,1.0993414186800124e-14,22,0.012457947962655105,0.02394493930796491,0.004975124378109453,318,0.067285776,2.7377882
Cicero_ses-Cicero-09012014,59,excitatory,rCA1,nonREM,9152,0.6457348771489074,0.07951204977694956,1.2867039293529468,6.80857957927368e-26,22,0.010271323602679292,0.01879225618844119,0.004975124378109453,735,0.12173746,1.0601354
Cicero_ses-Cicero-09012014,60,excitatory,rCA1,nonREM,18757,1.323431937355994,0.055823378802547896,1.8380073103163372,3.9419343680916045e-26,22,0.0068879357087128605,0.013612450482257633,0.004975124378109453,3980,0.05818307,1.7818035
Cicero_ses-Cicero-09012014,61,excitatory,rCA1,nonREM,9799,0.6913850591326643,0.07110237368853946,1.4827053393101501,2.878669113120902e-22,22,0.009531244028043848,0.019650615278198995,0.004975124378109453,1797,0.036041554,1.4238578
Cicero_ses-Cicero-09012014,62,inhibitory,rCA1,nonREM,339001,23.918790328710312,0.07141199733610455,1.7212246069509198,0.0,22,0.0016047238920166404,0.002857258911289221,0.004975124378109453,62323,0.07312597,1.6195546
Cicero_ses-Cicero-09012014,63,excitatory,rCA1,nonREM,8529,0.6017780558569746,0.06679570389029786,1.6605292547775798,2.857921044397124e-17,22,0.00995451400548332,0.0187206600428467,0.004975124378109453,1454,0.08405966,1.8604506
Cicero_ses-Cicero-09012014,64,excitatory,rCA1,nonREM,21418,1.5111833040619864,0.04526030612137481,2.5572480729722797,8.632747297637324e-20,22,0.006584211103111457,0.012352850885519405,0.004975124378109453,2484,0.03735367,2.9612548
