path,unit,stability_r,gridness_h1,gridness_h2
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t5c1,0.9334994793895882,0.5574794233241693,-0.2552117763489472
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t6c1,0.9372476250781737,0.18386749274213482,0.6518633597092799
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t6c2,0.7470522838870023,0.6444638298365966,0.04934156618682746
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t6c3,0.2790232525198111,0.21274875033956003,0.21781074581898932
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t7c1,0.3539421325694272,0.6192193114289092,0.21880635939248083
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t7c2,0.5266386939277551,-0.030698435125960627,0.1390870750714989
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t8c1,0.6651416881118063,0.7007678768007379,0.6584184496888612
sub-11025/sub-11025_ses-19050503_behavior+ecephys.nwb,t8c2,0.8633096471204763,0.22782187367213003,0.016004369549631928
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t5c1,0.828857094969314,0.8563903701531166,1.0344391383448
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t6c1,0.8588546096518875,0.6745511706726353,-0.25905932402387344
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t6c2,0.5877043990856278,0.5813059361367949,0.1738403983668954
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t7c1,0.821344950425742,0.3153844394590273,-0.019144862817369407
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t7c2,0.6431673277712133,0.5362863355044247,1.0104095514764673
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t8c1,0.7405188684919124,-0.25418989775860845,0.8058677491590914
sub-11025/sub-11025_ses-20050501_behavior+ecephys.nwb,t8c2,0.5717999639692263,-0.2049472885835091,-0.09296110718987502
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t2c1,0.2605089341101769,-0.0803177499149382,0.48638383048346323
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t2c2,0.40571390611113556,-0.24605557748778945,0.3059672637234374
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t2c3,0.5142604046052975,0.16339430615943368,0.28630832463029254
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t2c4,0.3079967884770035,-0.007687814014963455,-0.3080779781008958
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t3c1,0.018567210703691054,-0.3718123355611779,0.8604909550503019
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t3c2,0.7886814082831102,0.12478534729706658,0.8003794877841421
sub-11084/sub-11084_ses-01030503_behavior+ecephys.nwb,t3c6,0.3743073162733148,0.0298221444511821,-0.0854014795603111
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t1c1,0.0502840595258654,0.11239957463438435,-0.28393611014676584
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t1c3,0.15698436243329347,0.376809998029403,-0.06029641043582737
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t1c4,0.2905412916706307,0.22615621219055315,-0.09765498470011025
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t2c1,0.6432968892929645,0.019149631142986463,-0.1515844191958101
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t2c4,0.4078502692133079,-0.23852464879391752,0.1059834841458959
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t2c5,0.5293303885445005,0.08082443486535151,-0.2607769132760708
sub-11084/sub-11084_ses-02030502_behavior+ecephys.nwb,t2c6,0.5299331091909457,-0.2871412359404656,-0.23321614565197174
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t1c1,0.4776412297514505,0.03414394324608207,-0.3523940773090569
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t2c1,-0.052550685128798125,0.19349644555614606,-0.0073996812985473726
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t2c2,0.23479444182584233,0.0339078675706082,0.4195546126402186
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t3c1,0.7686144387276378,-0.5317725025468237,-0.23122713708834225
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t3c2,0.40635565238052246,0.12695729258136781,0.20376918480840137
sub-11084/sub-11084_ses-03020501_behavior+ecephys.nwb,t4c1,0.06399118819426927,-0.07441735637366141,-0.4698716530179897
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t1c1,-0.1655930149449769,-0.18763206883770694,0.11973328611317029
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t1c4,0.22790296020443493,-0.18262290546767151,-0.29913236589960684
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t3c1,0.4859977324266218,0.21731178905059323,0.023236447702173688
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t4c1,0.17003383032232672,-0.4104906392561759,-0.25031947609034466
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t4c4,0.3801932891026846,0.08172217096508465,-0.07503312629257723
sub-11084/sub-11084_ses-08030506_behavior+ecephys.nwb,t4c5,-0.0751428743924718,0.43050385864374874,-0.05068637713659124
sub-11084/sub-11084_ses-09030503_behavior+ecephys.nwb,t2c2,0.269176852581953,-0.26385466551385195,-0.09292090967691675
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t1c1,-0.0007679935420831129,-0.3787925453972879,0.1343282373270875
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t1c2,0.7311769668778983,1.0141242748367312,0.9049265847153585
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t1c3,0.2777343300916546,-0.2244899301870841,0.026192491082010397
