unit_id,area,session_id,firing_rate,snr,waveform_duration,dg_osi,dg_dsi,dg_osi_ratio,dg_pref_ori,dg_pref_dir,dg_mean_rate,dg_max_rate,dg_p_anova,dg_p_perm,dg_osi_null_median,dg_reliability,sg_osi,sg_dsi,sg_osi_ratio,sg_pref_ori,sg_pref_dir,sg_mean_rate,sg_max_rate,sg_p_anova,sg_p_perm,sg_osi_null_median,sg_reliability,ori_agreement_deg
950907256,DG,721123822,0.060852587769376,3.79994529247828,0.0274706867671691,0.1266364418331318,0.013587329312541198,0.20666307100306597,29.081197053823704,336.7902011042685,0.06098577428817361,0.07993282312837253,0.8169175768514221,0.26673326673326675,0.09312034104220533,-0.23253979438134048,0.09746855899011928,,0.2727370083551361,7.417754466616268,,0.07092627697548357,0.08652644272664294,0.5212496764166106,0.3726273726273726,0.08460284742223385,0.022300484928813,21.663442587207435
950907296,CA1,721123822,4.88217151824087,2.15358491398658,0.645561139028476,0.018298572156709346,0.02414374404559484,0.026712814237510207,21.43825367764384,100.72718333009317,4.384295871896861,4.692028676238544,0.7484481750775561,0.5304695304695305,0.018892600803662084,-0.16344232508735496,0.010400636992463184,,0.009235846999811413,57.88456439525275,,6.505718339864358,6.8424089826419285,0.09818743325733656,0.5244755244755245,0.01089323614509354,0.38115981318159425,36.44631071760891
950907301,CA1,721123822,10.3907067749119,5.10509086968634,0.302177554438861,0.008944686595437703,0.01789455034277355,0.015638796334486022,148.82512523617095,221.99380161660582,13.857149035057132,14.461185938555493,0.5297790557208949,0.6243756243756243,0.01113231399466862,0.06525302604515643,0.011800546261262774,,0.01777332977258617,142.86288189498842,,9.770193243550484,10.017339218983118,0.4328192070665453,0.22477522477522477,0.008184875652339836,0.09727639003244157,5.962243341182528
950907304,CA1,721123822,0.89342199631253,4.41762391355024,0.769179229480737,0.1480131070606002,0.15300445678192845,0.2533374680816538,9.994046090060287,328.29627826571004,0.14285734035614353,0.20649437709788823,0.3473839964642311,0.24275724275724275,0.10550506875531551,0.030142841401150474,0.056421729799011916,,0.08829754827551481,6.212496678527604,,1.7201339154803694,2.0312876381955585,0.13460200896120703,0.06593406593406594,0.029089986336398376,0.40508694829735264,3.7815494115326835
950907306,CA1,721123822,7.57803289399373,2.84566224116177,0.700502512562814,0.018093843032533124,0.011456126541572456,0.009056018402001688,82.65340432394315,186.19043252473358,8.12782143243583,8.6194291447243,0.6970432390517505,0.2017982017982018,0.011866338227796097,-0.16123536096228952,0.009494819233096282,,0.015961566309098996,14.293182731313884,,9.323668868753499,9.55744116452532,0.7533911944767566,0.3306693306693307,0.007619885161573817,-0.14531126068069813,68.36022159262927
950907314,CA1,721123822,5.18459970569772,2.72438248173441,0.755443886097152,0.026430736149807926,0.022968246819668674,0.044574570274272786,15.554640384158505,50.341649329111625,3.7652469128836925,4.109916407903281,0.9008099570265488,0.5044955044955045,0.02656901209887138,-0.35277874721926344,0.020670440649472693,,0.056492776839940875,18.289895207818066,,7.748232387610173,8.203452610315779,0.26775166162373715,0.11588411588411589,0.011403508326945786,0.23647355846257895,2.7352548236595613
950907319,CA1,721123822,15.5727582147902,2.47399358585671,0.274706867671692,0.0069996926275092495,0.010736109372928033,0.011548202936833618,61.93249892082742,179.03344293991384,19.288223874042508,20.16972576435289,0.48282407684748185,0.5664335664335665,0.0077570445359328895,0.05122979196159731,0.0037365015286484914,,0.008694685085645321,48.184774314217634,,14.518502429645908,14.783513764058435,0.9329873013313589,0.8091908091908092,0.0066878744936529275,-0.5402173395912819,13.747724606609786
950907328,CA1,721123822,11.7745170455267,3.25605739725687,0.563149078726968,0.017988563577547318,0.0177894789828385,0.03493124224956524,37.48473774448006,118.14508262529435,11.675860255939915,12.28702881900046,0.5570663306756756,0.3086913086913087,0.01386237923437649,-0.037014243971938844,0.006898514717323871,,0.023440388979634977,7.173134668445995,,15.106601340717095,15.702343948496404,0.2114226231934089,0.4675324675324675,0.006658909738391752,0.2113332368113119,30.31160307603406
950907350,VISam,721123822,3.23201650417316,2.2389716357865,0.769179229480737,0.49661154046107386,0.03955332588826774,0.5717694995919815,19.8928701556247,5.62968733538737,7.578952239732648,13.4820043215192,9.543949152660883e-42,0.000999000999000999,0.0434938342107593,0.9577133964335952,0.17652036986625963,,0.30464317457833695,23.347772699564953,,6.125743783560958,8.627827545921908,5.570384403078754e-66,0.000999000999000999,0.012420135424533242,0.9770613700383827,3.4549025439402534
950907356,VISam,721123822,3.05730739958905,1.90129068145942,0.618090452261307,0.6735346919701384,0.012687302479449098,0.9470676009684803,1.7516050291072458,239.74840996371637,3.4912376384907673,9.778536461247667,5.234919697167722e-84,0.000999000999000999,0.04986857564410701,0.9859013234123409,0.34931456823087614,,0.6120037144152274,179.7847054805582,,7.146741330389377,13.34866598400529,7.9e-322,0.000999000999000999,0.011753963447698468,0.9956817403447242,1.9668995485490655
950907360,VISam,721123822,3.17697396247221,3.79140627523684,0.576884422110553,0.6705112318994517,0.07196180034504504,0.8600865942786551,135.17584369482648,352.8719718224737,5.193817704004536,15.703056874420364,3.5240115939170237e-59,0.000999000999000999,0.058251424782875275,0.9724141034252104,0.24790419286909904,,0.43858787902696267,142.17857970282478,,5.461417353056114,8.412054053912756,3.608033698216937e-51,0.000999000999000999,0.02010656153651288,0.9676577596584838,7.002736007998294
950907362,VISam,721123822,13.0149109158208,3.47758812357315,0.233500837520938,0.11888070408562836,0.019706752893570628,0.22641149645824152,4.24923171194022,22.780886716113734,15.875528681581923,20.849338005251965,4.057962205307935e-10,0.000999000999000999,0.02088403121638621,0.8251793548131784,0.05307115252242972,,0.1080242606072071,10.582888104346317,,13.272184780816456,14.894092014751863,1.2877721674604634e-13,0.000999000999000999,0.008088355078455126,0.9017458527967918,6.333656392406097
