,session,area,gosi,osi,gdsi,dsi,p,pref_ori,pref_dir,waveform_duration,sg_gosi,sg_pref_ori,pref_tf,pref_sf,peak_rate,blank_rate,group,responsive
950947412,715093703,LP,0.1390298687363435,0.21369670088076417,0.10286639303984113,0.398603220333094,0.058941058941058944,109.91499160552797,52.74309167945989,0.480737018425461,0.25510159498840007,27.370935625456184,4.0,0.08,6.661104478065274,2.348039387296196,LP,True
950947488,715093703,LP,0.2555069039843063,0.4702372510976452,0.10009149775545217,0.10121640144995182,0.006993006993006993,38.213471571900854,272.1736942485687,0.467001675041876,0.15874954178505288,147.75695047997385,4.0,0.08,4.529543005512669,0.7160712451701793,LP,True
950947533,715093703,LP,0.1379686657323756,0.1609055013920822,0.05225156497129173,0.11940228339373267,0.002997002997002997,112.11165072104289,6.406039630012833,0.480737018425461,0.11583302301141304,56.118567893349045,15.0,0.08,14.987468978046824,9.991654637839819,LP,True
950947555,715093703,LP,0.08577020838330379,0.16352448791282478,0.21244358311928138,0.6000012692133263,0.4355644355644356,171.9548424637989,175.4405865056651,0.480737018425461,0.06173416418563228,62.72228231023111,2.0,0.08,9.858462661173066,4.429640828296312,LP,True
950947626,715093703,LP,0.09436686785568758,0.1280608826550069,0.07002643100802396,0.2219735537787508,0.001998001998001998,67.45576882545774,219.2806086872636,1.5108877721943,0.09031976721633121,148.25230863239113,2.0,0.08,27.044020136916842,21.41546457788522,LP,True
950947647,715093703,LP,0.05910817168830811,0.05590254604073865,0.13648293292328134,0.24212850466663421,0.3106893106893107,150.06292954134466,15.96075472873915,0.645561139028476,0.0034909527123828206,19.392311323661804,4.0,0.08,34.00756098929987,27.27720954369755,LP,True
950947665,715093703,LP,0.007908467015917313,0.014251621976961072,0.0680142282383103,0.250880117540912,0.986013986013986,146.40153279851557,273.84568554324704,1.52462311557789,0.12553340466308563,12.530266486826859,4.0,0.16,11.790066704253007,3.147368949714861,LP,True
950947763,715093703,LGd,0.04153361535843156,0.05315866239542268,0.023713818163858078,0.19999914172320432,0.8841158841158842,21.96919674058158,49.41617594496557,0.480737018425461,0.10020083532697466,92.50679676110693,8.0,0.08,20.98236698810941,14.787650980381994,LGd,True
950947778,715093703,LGd,0.07366643394545441,0.06875721765007722,0.035166614224671454,0.08541764987558885,0.052947052947052944,149.81548633077688,7.276481783959707,0.50820770519263,0.14290931282962596,159.65476511575557,15.0,0.02,20.949122361038697,7.410473010531665,LGd,True
950947798,715093703,LGd,0.019763795815022144,0.033023012091806525,0.054946479431096644,0.25012811462554074,0.9210789210789211,100.10242984575524,139.28974872595472,0.467001675041876,0.09459104631751711,39.26200363823066,8.0,0.04,40.69921660014259,11.040780782445207,LGd,True
950947832,715093703,LGd,0.15208988048716574,0.28210881903789237,0.02672525615913302,0.23984052169335843,0.026973026973026972,46.46325863582751,212.0343142308834,0.425795644891122,0.09887472497694444,8.380305190241149,15.0,0.04,8.259732488437454,4.795989437473034,LGd,True
950947849,715093703,LGd,0.3675515418927865,0.5443229341250032,0.1743620929543786,0.1802636761411502,0.000999000999000999,36.16358823255536,310.47810578525247,0.357118927973199,0.11258847239093865,60.02928748503697,15.0,0.08,4.462922474764895,1.2822628104781666,LGd,True
950947868,715093703,LGd,0.08661382837685021,0.030650272344180916,0.10023503374934747,0.23240659086783202,0.26873126873126874,6.41013983433655,205.89371472607132,0.398324958123953,0.07483087678877647,46.62066733002903,15.0,0.02,10.757659042709317,4.063259024763165,LGd,True
950947941,715093703,LGd,0.18158113983675206,0.31322957398801826,0.09470710055957828,0.22431100899213086,0.000999000999000999,164.56097646217262,329.68616668164526,0.467001675041876,0.09063500334487329,1.3586618210328671,4.0,0.08,24.444041590284012,9.891740480904993,LGd,True
950947963,715093703,LGd,0.12027837674524043,0.25496622838636773,0.2044252053205425,0.5604599118657168,0.5124875124875125,95.89562798065043,77.01040461935467,0.535678391959799,0.14022439649048246,47.22594616000689,2.0,0.16,24.712415540781077,15.620297796819662,LGd,True
950947990,715093703,LGd,0.09118431101475734,0.03053537400253054,0.08325364219482106,0.1809351845948997,0.030969030969030968,129.7075558638512,117.1478843619489,0.563149078726968,0.2016827265926,129.75190850706392,4.0,0.08,20.216375393340126,6.877579564130219,LGd,True
950948009,715093703,LGd,0.16287367812049744,0.2754144457129712,0.07457834177962909,0.05490487758838584,0.011988011988011988,39.20920129699089,313.3390408328323,0.425795644891122,0.09618570954117461,50.97911712415775,15.0,0.08,14.687696307245707,4.979159998210389,LGd,True
950948026,715093703,LGd,0.13099936344639884,0.08744441470420351,0.22118944338949872,0.1958756232520913,0.01898101898101898,168.05345514080273,346.8949452232325,0.494472361809045,0.08706321286208821,179.06519287493853,4.0,0.04,9.65857228515903,2.6644398612009166,LGd,True
950948063,715093703,LGd,0.027909340125421532,0.0531864381872236,0.17883647776989453,0.3759270446628681,0.5994005994005994,81.7364346313902,76.00302190091419,0.467001675041876,0.041251266868954105,10.017313191564389,15.0,0.04,50.15285882369991,11.656929883735566,LGd,True
950948092,715093703,LGd,0.1080250789431978,0.20880839212737978,0.24596766121683314,0.5121408460323115,0.09090909090909091,4.269928066253951,180.2165056597042,0.453266331658292,0.08540038001900516,161.49502493397577,2.0,0.02,22.81431585384087,6.427962571291269,LGd,True
950948139,715093703,LGd,0.05034778364370381,0.09457728821909182,0.020897667192319114,0.013569839984646006,0.18981018981018982,51.98821884296343,324.6865602707736,0.50820770519263,0.06177527855206657,26.603517114327712,15.0,0.08,27.07729171213707,17.701848322424,LGd,True
950948174,715093703,LGd,0.15193877885665663,0.25842390684985284,0.043527583598611315,0.05194691389324673,0.007992007992007992,77.30903041650535,334.28909091791144,0.467001675041876,0.014820668647806986,52.550874887018985,15.0,0.08,10.790963235204142,2.5645188822552374,LGd,True
950948210,715093703,LGd,0.22200624201769897,0.30232633727519426,0.12775762957530826,0.21428575817454762,0.015984015984015984,30.613148539392714,44.090892432260276,0.50820770519263,0.1655139836340432,99.16403925112253,4.0,0.02,10.191439358225294,5.4954006830702555,LGd,True
950948246,715093703,LGd,0.2714141411054598,0.418324779821507,0.1926338741756049,0.20786555352609817,0.000999000999000999,42.0191522223164,249.58009075115018,0.467001675041876,0.0262061733251284,166.56900434923105,4.0,0.32,7.160666362031927,0.5995004995526955,LGd,True
950948281,715093703,LGd,0.22843409088110334,0.3432488752464548,0.15171466780805434,0.19931773886049323,0.000999000999000999,63.08234762788411,60.59219362754147,0.467001675041876,0.47547167684660213,52.2513333387075,4.0,0.16,11.723486272274313,1.548707079456935,LGd,True
950948306,715093703,LGd,0.17028448762261636,0.3318115643193719,0.05286879637894432,0.1352220431527583,0.003996003996003996,56.613389004248575,73.09239128115901,0.425795644891122,0.13550289677936217,55.23363792750492,15.0,0.04,16.089360856211286,11.540361800434678,LGd,True
950948371,715093703,LGd,0.10631915934401329,0.16199350821063377,0.05879697102933659,0.17560502096726294,0.003996003996003996,70.5028166252809,18.09874670032904,0.631825795644891,0.10607503947428736,74.16211803753826,15.0,0.08,29.35144941015729,20.716017392248723,LGd,True
950948396,715093703,LGd,0.1959512625921001,0.3558749568300161,0.13686314108434094,0.35391599544824426,0.002997002997002997,51.86535888844179,45.15381935898269,0.412060301507538,0.10602787342912566,100.60276434269223,2.0,0.16,9.491989760512501,1.1490391369037216,LGd,True
950948414,715093703,LGd,0.013986246157013668,0.02472862246226717,0.13430791018259297,0.28367468598408807,0.9070929070929071,44.1029455824274,147.69627122049152,0.425795644891122,0.29474622790388105,135.5711008229453,2.0,0.32,13.488693812278832,6.594486526862552,LGd,True
950948488,715093703,LGd,0.12242055972056734,0.2477795003359203,0.07044469206295224,0.02848106877559883,0.011988011988011988,48.061201272032264,317.93785455230096,0.453266331658291,0.16271840521977637,168.98737501185894,4.0,0.32,10.824256279517153,4.97916498991602,LGd,True
950948527,715093703,LGd,0.1776098873700429,0.3063411176681102,0.263097496227436,0.3099182789454287,0.1068931068931069,81.89419490789211,49.420343757802726,0.494472361809045,0.05669646222746443,109.15178651486995,8.0,0.04,10.55783106149982,1.348878432658567,LGd,True
950948547,715093703,LGd,0.12530738763505764,0.19957121297501346,0.026775287709960606,0.03559099693095416,0.11888111888111888,42.09903330521179,211.75434973358114,0.412060301507538,0.028907736958961386,53.60293005769689,2.0,0.08,9.691905595234568,2.4979159888910223,LGd,True
950948564,715093703,LGd,0.37111380820271495,0.5068796010423617,0.28026714501930095,0.30233106975095103,0.02097902097902098,74.17385120638549,81.38094671156242,0.453266331658291,0.24691497116331926,62.48586184000827,4.0,0.04,5.595302943615238,1.1656899018319682,LGd,True
950948631,715093703,LGd,0.09475046254615895,0.1249998279949307,0.08135227059157656,0.1919203459437101,0.24575424575424576,112.22417837648436,340.4622890365392,0.453266331658292,0.04158474678560028,110.27893057878907,4.0,0.02,3.930037598123173,3.76352370827112,LGd,False
950948648,715093703,LGd,0.025103967523523882,0.040907659551114445,0.05205623921198772,0.10797329551181159,0.6663336663336663,60.378535705218084,6.650996858228058,0.412060301507538,0.05417318366058895,15.572217827260395,15.0,0.08,16.960937994434392,10.124884634055947,LGd,True
950948683,715093703,LGd,0.05882455392413257,0.07759626439035579,0.09397937671208023,0.10325749411216543,0.5104895104895105,25.149486876908618,98.88219213757822,0.467001675041876,0.08155911064953102,145.3678936779872,2.0,0.32,6.760959318409518,5.428793380323674,LGd,True
950948716,715093703,LGd,0.04456379428058822,0.05680724398403392,0.08748653962376522,0.38100228941285263,0.6963036963036963,109.5574234448411,61.47815068885631,0.398324958123953,0.04568235670506177,63.356962024706725,4.0,0.02,11.740310854813824,11.523704795706868,LGd,False
950948744,715093703,LGd,0.0781854406787915,0.12212720784733246,0.02911894032899301,0.03201181577188357,0.2917082917082917,146.78231758675577,61.17647591319767,0.439530988274707,0.2355636263514593,131.3019702745603,4.0,0.16,13.42208775808467,8.592817005167273,LGd,True
950948778,715093703,LGd,0.13718996264145514,0.21510510392181179,0.0785092737103626,0.22254631119855103,0.03396603396603397,176.09866299029218,174.95763344023538,0.535678391959799,0.11408235860605206,134.90839088991922,1.0,0.32,14.088327172419554,12.289736156417343,LGd,True
950948793,715093703,LGd,0.06506714881838438,0.06940640462190473,0.22324445315038574,0.45727370252325295,0.16183816183816183,17.5352870000895,312.77432460729653,0.425795644891122,0.2788017399877069,125.20353145512016,15.0,0.16,21.015719597706447,12.806002298628869,LGd,True
950948826,715093703,LGd,0.04553450459908839,0.0669529904263912,0.06262418187247414,0.15789463671986886,0.6333666333666333,72.62814561558297,136.34268797924165,0.439530988274707,0.03019759571920051,86.37571327695565,8.0,0.02,9.525345199298625,3.3805074458383717,LGd,True
950948853,715093703,LGd,0.049508459735074346,0.06928248590240593,0.08593186798724212,0.14285714508225036,0.14385614385614387,66.99110423751056,55.61654085549571,0.398324958123953,0.045092193571913027,6.682229992301794,4.0,0.02,24.379564132690255,10.52453552178355,LGd,True
950948867,715093703,LGd,0.08087193408292379,0.1120708255693155,0.13351269510858765,0.09848294105347696,0.012987012987012988,155.9522771150724,251.51529101762603,0.439530988274707,0.2568791827919018,127.818271833771,15.0,0.16,19.317140409004583,9.608658425172315,LGd,True
950948881,715093703,LGd,0.033500004690668723,0.04896467327103058,0.19230895981221247,0.39022586549592053,0.6343656343656343,71.28029885591457,82.87786795699864,0.467001675041876,0.08042525826227544,61.340638467891885,8.0,0.08,31.7400571427378,6.494567960555817,LGd,True
950948970,715093703,LGd,0.1420555744157768,0.23666323876422515,0.17935448619644376,0.25076224317392665,0.002997002997002997,173.71970749102928,168.29098751881605,1.55209380234506,0.13149482437524831,55.37278261893342,2.0,0.16,20.51624440218003,10.97417223159983,LGd,True
950950919,715093703,VISrl,0.0965338911389609,0.1421885415823309,0.17617422707437452,0.3395068615797997,0.26973026973026976,18.54790231700004,147.94637886666877,0.357118927973199,0.07179506757836687,18.142348911399285,2.0,0.08,21.681942873179434,12.522876149889814,HVA,True
