session,subject,unit,cell_type,location,n_spikes_run,rate_track,mrl,pref_phase,p_rayleigh,lfp_channel,direction,spatial_info,peak_rate,peak_pos,field_width,n_field_spikes,prec_slope,prec_phi0,prec_rho,prec_p,prec_p_shuffle,shuf_rho95,is_place_cell
Achilles-10252013,Achilles,53,excitatory,lCA1,553,2.691122178569464,0.2523806951085286,4.541415450545795,2.919389846671577e-16,117,-1.0,0.9701681030933337,18.889352678230175,0.30400000000000005,0.64,479.0,-3.2123138488932153,5.6453069771120346,0.0938992835408047,0.036244920830560634,0.024875621890547265,0.08007543490721071,True
Achilles-10252013,Achilles,54,excitatory,lCA1,197,0.9586818610817078,0.0992902357219584,2.393285067938054,0.14341803810723266,117,-1.0,0.5730907646237038,4.745075906062539,1.456,0.6400000000000001,96.0,-9.93868531330758,4.946562929584153,0.2881149231255636,0.005265050739576171,0.009950248756218905,0.20713888477823222,True
Achilles-10252013,Achilles,55,inhibitory,lCA1,9308,45.296501334764145,0.2945184805135074,1.1533269021247667,0.0,117,1.0,0.015788605414799563,58.687953829203295,0.5920000000000001,1.6,5032.0,-0.08172227012839883,1.2441851154918966,0.0072132214849888665,0.6082556845261982,0.6318407960199005,0.0260841240430346,False
Achilles-10252013,Achilles,56,excitatory,lCA1,107,0.5207053763235672,0.06707682160742716,5.145198669511373,0.6189559916853457,117,1.0,1.5708992989026676,4.030328384130009,1.456,0.512,64.0,-6.30518745682954,0.17878651037742563,-0.42651953500258877,0.0013735339117049161,0.004975124378109453,0.27769681203300306,True
Achilles-10252013,Achilles,57,excitatory,lCA1,43,0.20925543160666718,0.059845372640204814,4.32462303207844,0.8586735859010164,117,1.0,1.3040806060384051,1.3627275994911907,1.584,0.1280000000000001,6.0,-1.9550481546101572,6.1915958421516315,0.6328769131913572,0.1665191341236647,,,False
Achilles-10252013,Achilles,58,excitatory,lCA1,35,0.1703241885170547,0.16863118444211608,1.8906096049254213,0.37227039470283646,117,1.0,1.5739364402506892,1.4935074091263039,0.016,0.16,19.0,-4.331280316805138,2.850946667791071,0.28953692093916106,0.23593213410954839,,,False
Achilles-10252013,Achilles,59,excitatory,lCA1,782,3.8055290120096217,0.18869859627022328,3.4197338984888908,6.389821023028623e-13,117,-1.0,2.030878829868833,42.447187424077,0.08,0.28800000000000003,661.0,-3.0740146225220784,4.948470398978216,0.35025926830979254,0.0,0.004975124378109453,0.0755002867531038,True
Achilles-10252013,Achilles,60,excitatory,lCA1,1319,6.41878870439986,0.10244860263698109,4.836419164668779,9.421707638909989e-07,117,-1.0,0.6592317858124124,18.241140252002968,0.176,0.96,810.0,-4.783895966747039,6.185793635035807,-0.03890041044402281,0.27357803595062125,0.31343283582089554,0.07453525810257977,True
Achilles-10252013,Achilles,61,excitatory,lCA1,358,1.7421731282601594,0.11372178059709588,3.0480767035073657,0.009672847418182908,117,-1.0,1.3148821972473699,12.629508125836457,1.392,0.48,316.0,-3.803228725206253,4.692187255416263,0.38288137918818455,3.059574815722499e-11,0.004975124378109453,0.12060269718449215,True
Achilles-10252013,Achilles,62,excitatory,lCA1,368,1.790837182122175,0.14954169080696,4.123875451234396,0.000257458163255011,117,-1.0,0.717542760735773,8.577078138181228,0.272,0.48,209.0,-4.469579543176273,5.191327538661033,-0.02263826143296271,0.7415266706860422,0.8059701492537313,0.15095967167562885,True
Achilles-10252013,Achilles,63,excitatory,lCA1,82,0.3990452416685281,0.1464210353228662,3.2942234934406383,0.1726127274308231,117,-1.0,0.7886993651631417,1.6830810246236296,0.272,0.608,42.0,-7.411581267798631,0.8688755419462069,0.4172410533597588,0.006363353844835995,0.014925373134328358,0.33344120692797624,False
Achilles-10252013,Achilles,64,excitatory,lCA1,752,3.659536850423575,0.16371077296243117,4.0723704698363505,1.5613259974456297e-09,117,-1.0,0.8621826975327421,18.057202273422778,0.88,0.832,517.0,-4.394143601519291,5.203034572422879,0.19737022094427814,3.753841530951263e-06,0.004975124378109453,0.0986467429728082,True
Achilles-10252013,Achilles,65,excitatory,rCA1,6,0.029198432317209373,0.21144962082060537,5.472858360264197,0.7787740395091134,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,66,excitatory,rCA1,44,0.21412183699286874,0.1615834406726878,0.5369614642656559,0.31878450904265726,117,-1.0,0.3078609310844516,1.0102935114865745,0.016,0.096,4.0,,,,,,,False
Achilles-10252013,Achilles,67,excitatory,rCA1,820,3.9904524166852813,0.050909922564764086,5.044261115144922,0.11938833060165216,117,-1.0,0.7358186775389196,27.975239680372464,0.368,0.64,665.0,-5.613691324973858,6.106795236308841,0.25878089225643064,8.243850047051637e-12,0.004975124378109453,0.08718797304873878,True
Achilles-10252013,Achilles,68,excitatory,rCA1,774,3.7665977689200094,0.1290503849249086,5.152071977804193,2.4099840811028344e-06,117,-1.0,0.2632490644662387,9.35442214893016,1.488,1.2480000000000002,469.0,-8.505402421824893,3.4220162060485553,-0.2655206650146645,5.30927413144866e-09,0.004975124378109453,0.08995768696772259,False
Achilles-10252013,Achilles,69,excitatory,rCA1,9,0.04379764847581406,0.13892620081682774,1.9790944823139833,0.8476555169286291,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,70,excitatory,rCA1,447,2.1752832076320985,0.09440292315482361,4.375165599099011,0.018535658766426207,117,1.0,0.22984160900852552,8.088152002530421,1.584,0.544,117.0,-2.0682020670956316,5.519974507983956,0.2979212122870234,0.0014004151164266343,0.004975124378109453,0.17912746067279753,False
Achilles-10252013,Achilles,71,inhibitory,rCA1,2441,11.878895547718013,0.3097004609656075,4.04906936556337,6.022869774264252e-105,117,-1.0,0.03131083298801432,14.858055516102716,1.1680000000000001,1.6,1057.0,-0.509192606184639,4.12786740390054,0.047656490661765444,0.12429503232440275,0.12935323383084577,0.0614963302588562,False
Achilles-10252013,Achilles,72,inhibitory,rCA1,7098,34.54174543125869,0.4940807879634533,4.4764011735301885,0.0,117,-1.0,0.021356471526214296,46.14254433127863,0.43200000000000005,1.6,3795.0,0.08172227012839883,4.4179076052593045,0.01843015741018739,0.25052876045359596,0.2835820895522388,0.030204526048818646,False
Achilles-10252013,Achilles,73,excitatory,rCA1,795,3.868792282030242,0.03399754290081435,3.5021944744403934,0.39908741792932445,117,-1.0,0.7760121628378279,23.342752080473023,0.5920000000000001,0.8,640.0,-6.254896829058217,6.159119209541249,0.5104635654080406,0.0,0.004975124378109453,0.08313039977872663,True
Achilles-10252013,Achilles,74,inhibitory,rCA1,3881,18.886519303848264,0.16691055419331255,1.3267736835785484,5.2241774280110235e-48,117,1.0,0.018622500426392106,25.01290324039758,0.976,1.6,2034.0,-0.006286328471414748,1.2680362834741945,0.0007495307301999746,0.973300843588969,0.9651741293532339,0.041559272262616125,False
Achilles-10252013,Achilles,75,excitatory,rCA1,148,0.7202279971578313,0.21582232356471226,0.37139004571058837,0.0009568318011738423,117,-1.0,1.3376834226866483,4.8273804865293,0.624,0.41600000000000004,79.0,3.5643482432924714,4.733395093289263,0.23134752440256087,0.05991108886632235,0.05970149253731343,0.23388487284996348,True
Achilles-10252013,Achilles,76,excitatory,rCA1,4,0.019465621544806248,0.5080899058987338,5.939360044782901,0.37901594705607333,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,77,excitatory,rCA1,524,2.5499964223696185,0.2595846609285915,3.8369878985614116,2.5902494499013753e-16,117,-1.0,1.272987724738941,19.635583826576575,1.232,0.5760000000000001,480.0,-4.4444342292906125,5.600984872318979,0.5577278466209701,0.0,0.004975124378109453,0.07738075290905382,True
Achilles-10252013,Achilles,78,excitatory,rCA1,1462,7.114684674626684,0.12710178378206885,5.337507499556642,5.0633740584706566e-11,117,1.0,0.27788344645814306,23.729665789192858,1.36,1.4080000000000001,1061.0,-12.566370614359172,5.702014029182208,-0.43026195743209406,0.0,0.004975124378109453,0.06291389392565236,False
Achilles-10252013,Achilles,79,excitatory,rCA1,19,0.09246170233782969,0.11923626385164847,2.798906663265248,0.7678996138202462,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,80,excitatory,rCA1,341,1.6594442366947328,0.573276794059754,4.5007953924476,3.9131795673079565e-54,117,1.0,0.6980273373196788,8.074919569067783,1.552,0.9920000000000001,203.0,-0.7480730880984208,4.91206533932022,0.23273732388353205,0.0009945469042904609,0.004975124378109453,0.14500269050615605,True
Achilles-10252013,Achilles,81,excitatory,rCA1,181,0.8808193749024827,0.34610179065269114,4.511686016104761,2.052026487380221e-10,117,1.0,0.7153768705008341,9.039687908379983,1.584,0.22399999999999998,60.0,-0.9240902852980479,5.3221685100434675,0.4292900075202163,0.0025275816368051096,0.004975124378109453,0.27357275803378367,True
Achilles-10252013,Achilles,82,excitatory,rCA1,276,1.3431278865916312,0.12402220592733164,6.186940613275085,0.014207557654850904,117,1.0,0.39271752386428205,4.438511356403473,1.1360000000000001,0.8960000000000001,134.0,-2.1310653518097844,0.057259332758472094,0.18490290955714817,0.030578748070159367,0.05472636815920398,0.183783609310613,False
Achilles-10252013,Achilles,83,excitatory,rCA1,351,1.7081082905567484,0.1489904196521561,3.514359112163758,0.00040001676551848926,117,1.0,0.571523993865109,4.548590704581946,0.016,0.224,92.0,-3.5392029294068106,3.365464088911488,0.25334888747230216,0.014727407667509462,0.014925373134328358,0.20667207048038347,True
Achilles-10252013,Achilles,84,inhibitory,rCA1,6030,29.34442447879542,0.5589908297250406,4.436485822332439,0.0,117,1.0,0.061340277427841816,53.70741634775464,0.8480000000000001,1.6,3485.0,-0.14458555484255164,4.474402522123491,0.033946832786472446,0.043262897670701905,0.04975124378109453,0.0335484077907068,False
Achilles-10252013,Achilles,85,excitatory,rCA1,44,0.21412183699286874,0.3178083391737188,1.4333529909690683,0.011016655514667824,117,-1.0,0.4283561863286142,1.114575702343985,0.528,0.512,20.0,-5.487964755545551,4.455061737939292,0.1427346072921055,0.5033999913109244,0.681592039800995,0.5002501302444776,False
Achilles-10252013,Achilles,86,excitatory,rCA1,70,0.3406483770341094,0.464312451174752,1.6943854709163075,1.2713630838577018e-07,117,-1.0,0.9363928597188346,2.7466703244281563,1.584,0.1280000000000001,21.0,1.2132613949831512,1.3371538477634037,0.2958775807523596,0.1775251576414476,0.24875621890547264,0.4775871442056919,False
Achilles-10252013,Achilles,87,excitatory,rCA1,17,0.08272889156542657,0.46890284311322566,0.6034398959496813,0.021453913361237344,117,,,,,,,,,,,,,False
Achilles-10252013,Achilles,88,excitatory,rCA1,441,2.146084775314889,0.29351190488078877,3.080268826507976,1.4086665324848755e-17,117,-1.0,1.4647041159235146,19.297792321425543,0.656,0.512,416.0,-4.306135002919476,5.149395629090575,0.657584711552513,0.0,0.004975124378109453,0.1031147084111286,True
Achilles-10252013,Achilles,89,excitatory,rCA1,647,3.148564284872411,0.19392831495492696,3.8696029631316224,2.1860394244046254e-11,117,1.0,1.1200369067045166,20.851392925161836,0.24,0.448,601.0,-4.419288915404952,5.606342443607126,0.4977506985359991,0.0,0.004975124378109453,0.07449029461047042,True
Achilles-10252013,Achilles,90,excitatory,rCA1,1645,8.00523686030157,0.11659175538047342,4.786750018071864,1.8124283562054306e-10,117,1.0,0.5067728203373213,25.39054424641581,0.20800000000000002,0.704,1183.0,-11.962883081103303,5.671901986748579,-0.06068429157395813,0.034467281214088485,0.024875621890547265,0.055084530858375544,False
