asset_id,path,size
aaa6a7e0-1666-4f6a-b8d9-558f531aa830,sub-PL017/sub-PL017_ses-cea755db-4eee-4138-bdd6-fc23a572f5a1_desc-processed_behavior+ecephys.nwb,734073052
93bbb8bd-f1b7-4ea3-b844-fead9212c648,sub-PL050/sub-PL050_ses-e6de6c35-1508-4471-b7c3-f12a5c7a6d39_desc-processed_behavior+ecephys.nwb,734622180
c0a278a1-1239-41ab-aa0a-3b24986e5a2e,sub-UCLA044/sub-UCLA044_ses-91bac580-76ed-41ab-ac07-89051f8d7f6e_desc-processed_behavior+ecephys.nwb,734948073
9eab7c29-1915-4745-a8ab-21e554a892d7,sub-NR-0019/sub-NR-0019_ses-9b528ad0-4599-4a55-9148-96cc1d93fb24_desc-processed_behavior+ecephys.nwb,736934011
5613f02c-94b2-423d-8f7b-683cbb517660,sub-PL035/sub-PL035_ses-36573e0b-ddd6-4504-94ec-9a23c877486c_desc-processed_behavior+ecephys.nwb,737657399
412a0c33-ea16-433a-8da4-72100c9b3cc6,sub-PL050/sub-PL050_ses-c02e5155-8e8f-427e-873d-d61490bbb9c3_desc-processed_behavior+ecephys.nwb,738890032
f5813a6d-8bdc-4ae4-9646-00090e1c4145,sub-ZM-2240/sub-ZM-2240_ses-193fe7a8-4eb5-4f3e-815a-0c45864ddd77_desc-processed_behavior+ecephys.nwb,753289204
38682a9c-f261-4771-9869-7733d039ece4,sub-PL015/sub-PL015_ses-1d4a7bd6-296a-48b9-b20e-bd0ac80750a5_desc-processed_behavior+ecephys.nwb,756905195
8afe809e-472e-4cde-855d-33cb74bae7d6,sub-PL030/sub-PL030_ses-2038e95d-64d4-4ecb-83d0-1308d3c598f8_desc-processed_behavior+ecephys.nwb,760327981
a6a2ee90-2e63-4d8e-bc3a-4afddc392945,sub-PL031/sub-PL031_ses-c8e11fd8-d130-4f06-abba-9aa20240ce7c_desc-processed_behavior+ecephys.nwb,760600542
801c00e6-74fe-4970-bb42-a2edd35a0d08,sub-PL030/sub-PL030_ses-500a71dd-8768-4211-a1fe-1fafc9fcbf29_desc-processed_behavior+ecephys.nwb,761170700
ba4f5b3c-6a58-47b5-a719-379da1b3878e,sub-KS023/sub-KS023_ses-aad23144-0e52-4eac-80c5-c4ee2decb198_desc-processed_behavior+ecephys.nwb,763079409
7e209f7f-d301-40d3-9b0b-e9ab236fd64e,sub-DY-014/sub-DY-014_ses-7622da34-51b6-4661-98ae-a57d40806008_desc-processed_behavior+ecephys.nwb,763956658
6ec1d00a-da60-4cd3-bada-b881ec483dc4,sub-NYU-48/sub-NYU-48_ses-a405053a-eb13-4aa4-850c-5a337e5dc7fd_desc-processed_behavior+ecephys.nwb,765135846
0f52c917-3f49-48f1-a95e-63e4d3329467,sub-ibl-witten-29/sub-ibl-witten-29_ses-58b1e920-cfc8-467e-b28b-7654a55d0977_desc-processed_behavior+ecephys.nwb,773277407
ccc7b2b1-b8a4-4407-b793-3025080d2a11,sub-UCLA034/sub-UCLA034_ses-3537d970-f515-4786-853f-23de525e110f_desc-processed_behavior+ecephys.nwb,773562822
ef06651c-604d-4ab4-9e54-dd5b7c42a80c,sub-CSHL053/sub-CSHL053_ses-12dc8b34-b18e-4cdd-90a9-da134a9be79c_desc-processed_behavior+ecephys.nwb,775634712
0b377002-571b-4f88-948b-f484165dba5d,sub-DY-013/sub-DY-013_ses-e535fb62-e245-4a48-b119-88ce62a6fe67_desc-processed_behavior+ecephys.nwb,777019923
b61d8516-60f2-4d85-b36a-15b188ebadf5,sub-CSH-ZAD-025/sub-CSH-ZAD-025_ses-90c61c38-b9fd-4cc3-9795-29160d2f8e55_desc-processed_behavior+ecephys.nwb,779672737
cfba9cf4-64a3-4b54-b675-7b4e7159a5a8,sub-PL017/sub-PL017_ses-8b1f4024-3d96-4ee7-95f9-8a1dfd4ce4ef_desc-processed_behavior+ecephys.nwb,783673127
633c5612-5906-491d-bd3c-4589a03c83e8,sub-KS023/sub-KS023_ses-a92c4b1d-46bd-457e-a1f4-414265f0e2d4_desc-processed_behavior+ecephys.nwb,794902788
