session,unit,n_spikes,rate,mrl,mrl_unbiased,pref_phase,rayleigh_z,rayleigh_p,mrl_null_mean,mrl_null_p95,mrl_z,shuffle_p,burst,cell_type,mrl_cooled,pref_phase_cooled,n_spikes_cooled,rate_cooled,mrl_null_cooled,shuffle_p_cooled
Peter-MS21-180628-155921-concat,1997,1518,1.201689466144903,0.09502931710183306,0.0915277457499639,4.878017962720118,13.708406943220245,1.0838736322406223e-06,0.027296878985372575,0.0518632292585923,4.868703021684612,0.004975124378109453,2.019774011299435,pyramidal,,,,,,
Peter-MS21-180628-155921-concat,2000,6563,5.19544661812187,0.04083381887794736,0.038926370244225184,4.653619676784112,10.943151215162459,1.7612837942968763e-05,0.012993702423772267,0.0249994431888204,4.219767392143831,0.004975124378109453,2.9094202898550723,pyramidal,0.1579197264827363,4.195750883602257,1044.0,4.23548656166122,0.032783082242210736,0.004975124378109453
Peter-MS21-180628-155921-concat,2001,6529,5.168531307285949,0.017177071037805212,0.011912627451966692,4.788499329816487,1.9263930026594396,0.14567348421912163,0.013131111027106023,0.025683878207041034,0.5758779128103149,0.23880597014925373,1.2118237347294942,pyramidal,0.06148605138357465,4.186073620286764,1230.0,4.990084742187069,0.0313663945326042,0.04975124378109453
Peter-MS21-180628-155921-concat,2004,4141,3.2781265344572086,0.02161254121153145,0.015022279136513186,5.4136450513587775,1.934269123685022,0.14453097374590249,0.018231335337312932,0.037144575521248044,0.3718878991126043,0.31840796019900497,4.197651663405088,pyramidal,0.022473547645972404,3.1765641376874485,1017.0,4.125948116101015,0.038096753517308325,0.746268656716418
Peter-MS21-180628-155921-concat,2005,1387,1.0979863567476813,0.061618171467861936,0.05548006603096035,0.9701392403381712,5.266160289344412,0.005147384753367915,0.029265844682871557,0.05967275654584094,2.0581928638351283,0.05472636815920398,13.146341463414638,pyramidal,0.06173581439082816,1.3094401971824317,458.0,1.8580965950582744,0.06533385642255596,0.48756218905472637
Peter-MS21-180628-155921-concat,2008,4942,3.9122195926799144,0.062443740012354164,0.060808072181055446,4.671701934182282,19.269948534982035,4.2057261945976364e-09,0.015139200883083362,0.030005190069983322,5.635149485996117,0.004975124378109453,2.063593004769475,pyramidal,0.09864788055516445,4.109777318872375,965.0,3.9149851839109933,0.036767156875908355,0.004975124378109453
Peter-MS21-180628-155921-concat,2011,4582,3.627233948534878,0.03172281920448779,0.028076039348006575,4.039656667643355,4.611037317441797,0.00993496880452799,0.015809758227723677,0.02975777311256246,1.9244186587845893,0.03482587064676617,1.9318313113807049,pyramidal,0.09824793346971188,2.448597667367786,799.0,3.2415265926889987,0.04007060879128982,0.014925373134328358
Peter-MS21-180628-155921-concat,2012,4055,3.2100466305781166,0.056205443621228486,0.05397370823141378,5.1171103007833985,12.809955424732625,2.7101481925304785e-06,0.016335449240769396,0.029268420114953255,4.976494013388106,0.004975124378109453,1.7469214437367302,pyramidal,0.12106002096557893,3.2542860552826256,752.0,3.05084855782494,0.03774750612120845,0.004975124378109453
Peter-MS21-180628-155921-concat,2022,3806,3.012931560044467,0.10197773636659227,0.10069448708132439,4.6233293949286,39.58033986721267,5.85935283374482e-18,0.01774027090226373,0.0356632422939471,8.750817109597248,0.004975124378109453,1.7932405566600396,pyramidal,0.1990141923377497,4.343303154040017,791.0,3.2090707569674564,0.03814074049264024,0.004975124378109453
Peter-MS21-180628-155921-concat,2024,2481,1.9640260642328748,0.026250812525456323,0.01691618209816286,4.474287727448772,1.70966989760995,0.18093456032873417,0.0217606121823472,0.03999511177996036,0.4009467164248726,0.3383084577114428,2.641025641025641,pyramidal,0.029562567273871448,3.6741155796381935,624.0,2.531555186280269,0.04637250262217381,0.7064676616915423
Peter-MS21-180628-155921-concat,2025,1959,1.5507968802225722,0.058991856078460296,0.05450771686207547,5.525735216492899,6.817396564736693,0.0010899806397119745,0.02385290142039736,0.04640762677561806,2.826406377124325,0.014925373134328358,2.321608040201005,pyramidal,0.13750754844976723,3.9715974547280086,341.0,1.383429997630724,0.05566726835787472,0.009950248756218905
Peter-MS21-180628-155921-concat,2026,4800,3.7998085886004835,0.044275039641826566,0.04186061235476471,5.207605565871564,9.409339849369507,8.16576766767513e-05,0.018616589650399022,0.034380534903621716,2.6684571615278565,0.014925373134328358,2.8285714285714283,pyramidal,0.05482365388742767,0.3420409524083622,679.0,2.7546890568658697,0.045382457957059884,0.31840796019900497
Peter-MS21-180628-155921-concat,2057,7693,6.089984890021566,0.024933735265618224,0.022175815141069952,3.887185972357361,4.782670049998619,0.008369989281896442,0.011980636194762724,0.02181985241193449,2.2553188744643817,0.03482587064676617,1.5911418330773173,pyramidal,0.08482966274240329,3.7869734562683472,1549.0,6.2842611915835525,0.025764012765303254,0.004975124378109453
Peter-MS21-180628-155921-concat,2074,8878,7.028062635332311,0.08204846719455827,0.08136374289260485,5.511226772047726,59.76626070257341,1.00350464933985e-26,0.013203889119024308,0.02514272831960188,9.976596073538085,0.004975124378109453,2.2804878048780486,pyramidal,0.12425161218593689,5.100837184680024,1583.0,6.4221984934001055,0.02941988635433495,0.004975124378109453
Peter-MS21-180628-155921-concat,2077,12089,9.569976255748175,0.11378107767077074,0.11342168203382565,1.1313862220075999,156.5058095246606,6.664207592394801e-69,0.007506919420181255,0.015356765605962079,26.371568211700637,0.004975124378109453,0.0,interneuron,0.15396096542325333,1.225996207207528,1699.0,6.892808111362464,0.019501262203216983,0.004975124378109453
Peter-MS21-180628-155921-concat,2089,6249,4.946875806284254,0.04742409880940669,0.04570945081607039,5.765169700872709,14.054283129129423,7.822675595997625e-07,0.014875101022178127,0.026756513626660948,4.572122033038278,0.004975124378109453,2.727745664739884,pyramidal,0.062490059544376156,5.207651903531344,612.0,2.4828714326979564,0.04957932859161208,0.2736318407960199
Peter-MS21-180629-110332-concat,1026,23269,21.70065564069929,0.05451175386779855,0.05411729426781893,2.548861280050959,69.14456204642035,8.896257774853222e-31,0.0062840995281901665,0.01237568760515688,14.628983898695632,0.004975124378109453,0.8432432432432431,interneuron,0.13608195535342807,2.7842231249208074,2439.0,6.779858427716361,0.01871708799301914,0.004975124378109453
Peter-MS21-180629-110332-concat,1067,46629,43.486177827588946,0.10316873271878085,0.10306584953243295,3.58047693626521,496.3091631781579,1.547477665316477e-216,0.005996581874274249,0.012715804795371715,30.09626819046722,0.004975124378109453,1.211422717377385,interneuron,0.206487567072188,3.46591416766009,13932.0,38.72775219964918,0.01037141968765284,0.004975124378109453
Peter-MS21-180629-110332-concat,1138,2740,2.555322379797845,0.055969300075611544,0.05261757775423967,2.8886632234921974,8.58322138961355,0.00018625655225796786,0.020922263934565546,0.040377803710360254,3.2162665411968936,0.009950248756218905,3.0699500356887945,pyramidal,0.1108348898183099,3.6606338011894795,571.0,1.5872485289979672,0.04345834480464294,0.004975124378109453
Peter-MS21-180629-110332-concat,1157,11044,10.299627869520949,0.08069157874282282,0.08013217452032104,1.0059558015315224,71.90892943882133,5.258289894959706e-32,0.007350112078781062,0.014889473275926636,17.95928124314424,0.004975124378109453,0.11778703152885188,interneuron,0.05388474228428005,1.183330595532832,2707.0,7.524836721536773,0.015214189016803185,0.004975124378109453
Peter-MS21-180629-110332-concat,1176,22197,20.700909074588598,0.07949981859701871,0.07921775520790239,3.509892724280182,140.28994902101633,9.515468153891865e-62,0.00676179632237294,0.012591224222917252,20.934470283330562,0.004975124378109453,0.21256822540197667,interneuron,0.20517244709479077,3.189241793092201,5801.0,16.125444337508245,0.013697444879745398,0.004975124378109453
Peter-MS21-180629-110332-concat,1190,31217,29.11295574093041,0.15907388552948748,0.1589757114452467,4.588937934888486,789.9306095103694,0.0,0.007747248982930267,0.015140432957011082,39.12540859254432,0.004975124378109453,1.1878948574421422,interneuron,0.3082684728556683,4.482131024536923,9527.0,26.482866437414422,0.014397750584631618,0.004975124378109453
Peter-MS21-180629-110332-concat,1194,2998,2.795933027238664,0.09637452077564702,0.09464396636659975,4.738760411009361,27.84556866769739,7.596878602298333e-13,0.02055128726724901,0.04079963871676182,6.838136315915883,0.004975124378109453,3.31435349940688,pyramidal,0.14092294271454495,5.191781090512125,843.0,2.343345901830624,0.03769180368759908,0.004975124378109453
Peter-MS21-180629-110332-concat,1223,524,0.4886820901511207,0.054442316706795536,0.0325205657702563,5.083733592351553,1.5531181045631868,0.21165738774779438,0.049004545581875815,0.09805420524828591,0.20041347654494257,0.39303482587064675,3.361111111111111,pyramidal,0.20974050723586443,5.926114205458383,351.0,0.9756991833244948,0.06726642383554964,0.004975124378109453
Peter-MS21-180629-110332-concat,1234,832,0.7759227080262069,0.09765552647074105,0.09134937586560767,4.1874472970325725,7.934452739430968,0.0003531305404240893,0.031643535469889315,0.06382552213896242,3.9882747424087777,0.004975124378109453,2.3425925925925926,pyramidal,0.2643379226584339,3.60590348027537,281.0,0.7811153006102081,0.05805749178822893,0.004975124378109453
Peter-MS21-180629-110332-concat,1242,1582,1.4753722645402154,0.06485724412893659,0.05980477974966747,5.075868477226647,6.65462306751276,0.001281750378820784,0.021899243429438907,0.044574891198324036,3.723041573034873,0.004975124378109453,1.7023809523809526,pyramidal,0.049094346268022754,4.0538461558867205,624.0,1.734576325910213,0.03715951527137167,0.263681592039801
Peter-MS21-180629-110332-concat,1271,3413,3.182961781843082,0.08845624881049899,0.08679699274798819,3.4087516142490895,26.7050456457218,2.404763702155895e-12,0.015805508599286387,0.029501980819465184,8.82135319552649,0.004975124378109453,1.7054263565891474,pyramidal,0.2751881779331949,3.389241536531606,1354.0,3.7638082456449173,0.02660130659316682,0.004975124378109453
Peter-MS21-180629-110332-concat,1279,837,0.7805857050696337,0.12451458758799974,0.11969233721265372,4.137932378925394,12.976749671089484,2.2163428126243846e-06,0.028378963064670203,0.05383342975877119,6.735497855528745,0.004975124378109453,1.4444444444444446,pyramidal,0.11373611746428461,4.329279185142237,515.0,1.431581422826538,0.04026638749592564,0.004975124378109453
Peter-MS21-180629-110332-concat,1287,906,0.8449350642689224,0.07278959889823028,0.06480129501498509,3.8893848528330217,4.800283091235314,0.00819687603882338,0.03043684203946801,0.05990451507745501,2.7110766316602124,0.014925373134328358,2.8722222222222227,pyramidal,0.12878526630126425,4.274892187103466,414.0,1.1508246777673528,0.04295383153460144,0.004975124378109453
Peter-MS21-180629-110332-concat,1347,4377,4.081987611815754,0.14508571387302044,0.14431270031603288,3.42276803973852,92.13525634768239,6.128060130884258e-41,0.015107314527526405,0.02877273417063849,17.7169996857919,0.004975124378109453,1.5847457627118644,pyramidal,0.25207509665844074,3.318655793020336,1459.0,4.055684069716348,0.024771182641685638,0.004975124378109453
Peter-MS21-180629-110332-concat,1373,1065,0.9932183702498922,0.08548954244922241,0.07984660981692657,3.4875824126140746,7.783511889608931,0.00041215140991153286,0.03410418343402573,0.06682438587878084,2.7117036252886018,0.014925373134328358,4.60952380952381,pyramidal,0.16358607067731548,4.189143095700427,351.0,0.9756991833244948,0.06751244331794373,0.009950248756218905
Peter-MS21-180629-110332-concat,1385,1429,1.3326845550113577,0.04642608761910632,0.038165571795121866,4.004560479989308,3.0800403230006035,0.0459306392631636,0.026242689124419138,0.05085889267243756,1.4093420865889708,0.12437810945273632,2.763285024154589,pyramidal,0.11770764444344117,2.960360460449504,269.0,0.7477580635734732,0.055055957811599304,0.024875621890547265
Peter-MS21-180629-110332-concat,1391,7969,7.431884687813513,0.12028587355026014,0.11977063587348236,4.241271945364915,115.30100157334516,5.649997937773561e-51,0.010140266626504144,0.01949140069024224,20.23727613859595,0.004975124378109453,0.8098464317976513,pyramidal,0.19865362443667078,4.430214652306196,4105.0,11.410954836316385,0.01552237329444635,0.004975124378109453
Peter-MS21-180629-110332-concat,1393,977,0.9111496222855819,0.09365463209993005,0.08806580962527621,4.703774399072929,8.569452741156462,0.00018708914244448048,0.03369560286013084,0.06304803781716856,3.7490708151237455,0.004975124378109453,4.99290780141844,pyramidal,0.06672949799729369,4.320832329223784,398.0,1.106348361718373,0.06181898801369858,0.417910447761194
Peter-MS21-180629-110332-concat,1422,2182,2.0349319097514225,0.029261973866581886,0.019953707497876852,5.475272540953123,1.8683661159885134,0.1543800412528843,0.022683418557970098,0.043689990645331044,0.5470634544346742,0.2835820895522388,2.3587398373983737,pyramidal,0.09538062718355138,3.140471389895911,941.0,2.6157633376306255,0.03760648123047886,0.009950248756218905
Peter-MS21-180629-110332-concat,1424,2047,1.9090309895789008,0.10491649206016837,0.10258699599948704,4.027021021212536,22.53229171681468,1.5476372556269418e-10,0.020471863720188388,0.03999378363492534,7.592594640054031,0.004975124378109453,1.4558823529411764,pyramidal,0.1908539352076281,4.166423860175749,237.0,0.6588054314755136,0.0596261138704609,0.004975124378109453
Peter-MS21-180629-110332-concat,1443,2456,2.290464147731207,0.08716650807369841,0.0848160542739711,4.8771958846944985,18.660688318695794,7.620188485817911e-09,0.019777805336985504,0.040113823902622324,6.089875598691203,0.004975124378109453,2.01029601029601,pyramidal,0.12782021898570967,4.653579978197029,911.0,2.5323702450387886,0.03146216364408854,0.004975124378109453
Peter-MS21-180629-110332-concat,1459,1791,1.6702855409554527,0.09811482367516532,0.09525354245537276,5.2449561393619515,17.241094857032525,3.135272318384154e-08,0.026496777636880107,0.05259621071007356,4.913655597310597,0.004975124378109453,1.761904761904762,pyramidal,0.16984477511639792,5.1499262900697556,714.0,1.9847556036857243,0.03784598547434663,0.004975124378109453
Peter-MS21-180629-110332-concat,1475,3820,3.5625297411780172,0.1001430466049283,0.09884031118436619,5.101370656491154,38.30936577227033,2.102511153849014e-17,0.020505799145759663,0.04283573633393359,7.229529621061154,0.004975124378109453,2.978494623655914,pyramidal,0.12659772449082193,5.426233791902928,1080.0,3.002151333306138,0.034037382259950046,0.004975124378109453
Peter-MS21-180629-110332-concat,1494,669,0.6239090044104957,0.29802612817801183,0.2957288124642279,1.3490894405499414,59.42029438836364,7.431694285304195e-27,0.03481563395380198,0.06790690345407133,13.738786310362425,0.004975124378109453,0.0,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1498,1334,1.24408761118625,0.07460301049533812,0.06942331653540262,4.58775796487355,7.424522639406684,0.0005919476289978963,0.02656720167025668,0.053024328957554025,3.383485345798226,0.004975124378109453,2.9830508474576276,pyramidal,0.13293997187693027,4.226432109826975,546.0,1.5177542851714363,0.0419254731333017,0.004975124378109453
Peter-MS21-180629-110332-concat,1513,392,0.3655789682046552,0.06506772152081082,0.0410742228327097,4.732208934968082,1.6596528864926365,0.19027370275305036,0.05092095279133393,0.10041577151193294,0.5723002200867751,0.27860696517412936,2.75,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1532,323,0.3012296090053664,0.03151115111771183,0.0,4.940643764379965,0.32072370425853663,0.7259262776354767,0.05079479213200353,0.10218465636555098,-0.7215389923857722,0.736318407960199,1.0784313725490198,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1548,3073,2.8658779828900647,0.07886893389000192,0.0767907073785266,4.166998081110613,19.1150087363415,4.862500060854371e-09,0.0200380837074976,0.037006680825857945,6.011488988617718,0.004975124378109453,2.6799999999999997,pyramidal,0.1376671051045848,4.510348649245434,376.0,1.0451934271510257,0.05347053373823485,0.004975124378109453
Peter-MS21-180629-110332-concat,1564,638,0.59499842274125,0.04056815768203046,0.00886004175367721,4.766839389731425,1.0500047165015876,0.35007300728295887,0.03906828728972558,0.07255740018365268,0.07607045446042136,0.43781094527363185,3.9722222222222228,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1582,3375,3.147523004313039,0.025214945767084548,0.01842817992411695,4.780484605454507,2.1458030288749255,0.11697135473839854,0.02028350325228645,0.03981801812860787,0.4367525939799436,0.3034825870646766,4.783417935702199,pyramidal,0.1435095907296123,5.84805588127764,1011.0,2.8103472203449122,0.040077945865736354,0.004975124378109453
Peter-MS21-180629-110332-concat,1606,322,0.30029700959668104,0.069483993441066,0.04156682721122177,5.608205456380683,1.5546241609348288,0.2113826876069699,0.05592388042874248,0.10370372760392378,0.4894779402321471,0.3034825870646766,4.277777777777779,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1632,827,0.7712597109827801,0.08913770230683155,0.08212487750490548,4.746248613162761,6.5709532872916725,0.0013877514028975944,0.034123973405750505,0.06519404492117988,2.9315091164411475,0.014925373134328358,10.022222222222226,pyramidal,0.19428016625444566,4.310822317284965,200.0,0.5559539506122477,0.0698293691977919,0.009950248756218905
Peter-MS21-180629-110332-concat,1698,2719,2.5357377922154525,0.041269517003477724,0.03654972058103301,3.901041862689825,4.630927478631216,0.009734795357808652,0.01921362817822748,0.03622375332903229,2.280331155161941,0.01990049751243781,1.810838445807771,pyramidal,0.12935651784270472,2.3447922988384016,819.0,2.2766314277571547,0.032617581600918016,0.004975124378109453
Peter-MS21-180629-110332-concat,1725,2995,2.793135229012608,0.06335064912055857,0.060668310155608224,3.80808826479471,12.019847708268404,5.9630851775320735e-06,0.017908031261430545,0.033867344352211594,4.716877877913158,0.004975124378109453,1.576576576576577,pyramidal,0.09008078766407733,3.9334536107033524,1260.0,3.5025098888571606,0.03040265383097028,0.004975124378109453
Peter-MS21-180629-110332-concat,1767,1684,1.5704974042261206,0.11803806406451185,0.11552958998977966,4.98771517873036,23.463146012676702,5.989388827072593e-11,0.02591395770301312,0.0498987461167911,6.557926222555099,0.004975124378109453,1.7980769230769231,pyramidal,0.18391776679085298,4.590631195360972,338.0,0.9395621765346986,0.05582381316908387,0.004975124378109453
Peter-MS21-180629-110332-concat,1772,1246,1.1620188632219397,0.23478663777644723,0.23316481155368474,4.713412874892922,68.68545753684732,7.0348260363008885e-31,0.026560941655313034,0.051074733817143496,15.486940858295283,0.004975124378109453,2.6481481481481475,pyramidal,0.3101372535987228,4.932463592416543,431.0,1.198080763569394,0.04516521788353051,0.004975124378109453
Peter-MS21-180629-110332-concat,1778,1288,1.2011880383867242,0.047370848711847165,0.038324145369878646,4.23203282355016,2.8902685322927573,0.055533520885534704,0.027922259321184674,0.054965852424253954,1.2549727743748882,0.11442786069651742,2.9682539682539684,pyramidal,0.14058034227075067,4.524207877155652,590.0,1.640064154306131,0.045126805809328215,0.004975124378109453
Peter-MS21-180629-110332-concat,1791,1458,1.3597299378632328,0.0656578682847159,0.060229333870985016,4.6137748049958365,6.285373363496543,0.0018547558970912446,0.026023986476818025,0.05120403826403574,2.9281931369037446,0.009950248756218905,1.3095238095238095,pyramidal,0.13297171752309822,4.049074860445858,621.0,1.7262370166510292,0.03784409855606329,0.004975124378109453
Peter-MS21-180629-110332-concat,1809,3352,3.1260732179132757,0.059249937946354476,0.05668495724849127,4.847360534564614,11.767380851560262,7.687082477316932e-06,0.01779809313022243,0.034535953608701694,4.599776823943958,0.004975124378109453,1.795336787564767,pyramidal,0.12642331959879285,4.417046176595141,1218.0,3.385759559228589,0.0298083492662653,0.004975124378109453
Peter-MS21-180629-110332-concat,1820,4215,3.9309065076087286,0.011440037995897932,0.0,4.343833018070747,0.5516358883000849,0.5760340542803177,0.014885234715107156,0.02959824178758066,-0.4303823346367988,0.5920398009950248,1.9221052631578948,pyramidal,0.07712615210468224,3.5742939969072434,787.0,2.187678795659195,0.03490172624831168,0.03482587064676617
Peter-MS21-180629-110332-concat,1856,1377,1.2841893857597197,0.04032312922080416,0.030006536242502404,2.035527256457264,2.2389396909671118,0.10656108858812022,0.021655099206019893,0.04148806187876128,1.6153595141282646,0.07462686567164178,0.0,pyramidal,0.0590147457457774,3.9776910260098686,329.0,0.9145442487571476,0.048020409356950886,0.3034825870646766
Peter-MS21-180629-110332-concat,1863,925,0.862654453033944,0.04330695436514927,0.028200549067377314,4.816789569816947,1.7348303741562372,0.1764520894591061,0.03146660604660369,0.0603875890831966,0.7503432375273154,0.19900497512437812,5.666666666666666,pyramidal,0.10039589987349135,5.175479354949532,527.0,1.4649386598632728,0.046946042689614095,0.01990049751243781
Peter-MS21-180629-110332-concat,1875,676,0.6304372002712931,0.05275451484431074,0.03613419952725642,4.679623684663573,1.8813342534460151,0.15239926238305546,0.034857907229703194,0.07385284527284351,0.9372304094270895,0.1791044776119403,4.666666666666666,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,1913,551,0.513862274185625,0.022534523180499325,0.0,0.6679278398579208,0.2798004089698262,0.7560997035745901,0.04974085276477122,0.09709577596952067,-1.1564785091790915,0.9154228855721394,5.296296296296297,pyramidal,0.11442952282949125,0.29251881829078175,483.0,1.3426287907285783,0.054201154485793615,0.024875621890547265
Peter-MS21-180629-110332-concat,1943,1319,1.2300986200559698,0.060266886894811245,0.05362954483397844,4.689213880519415,4.79073680825341,0.008285274601157048,0.030681022619237008,0.05622884310775328,1.9205623152771507,0.03980099502487562,4.333333333333333,pyramidal,0.056996412236946195,2.124445671685348,468.0,1.3009322444326596,0.054398704193563956,0.42786069651741293
Peter-MS21-180629-110332-concat,1982,463,0.43179352622131467,0.10640015154732105,0.09581750569190699,2.0650758796348603,5.241619411422606,0.005243075760601054,0.043222770797464706,0.0815310460060228,2.8075592034450163,0.009950248756218905,1.2222222222222223,pyramidal,0.24104699312112648,1.7902086181347603,225.0,0.6254481944387787,0.06089819168308213,0.004975124378109453
Peter-MS21-180629-110332-concat,1984,1390,1.2963131780726294,0.11586669160859397,0.11275998009689236,4.554026915427039,18.66087541180622,7.434051415566851e-09,0.02890258637527189,0.055714754234614375,5.98640321640134,0.004975124378109453,1.3364485981308412,pyramidal,0.08518630487850574,3.667465084652451,505.0,1.4037837252959255,0.04102919653118477,0.03482587064676617
Peter-MS21-180629-110332-concat,1987,1638,1.5275978314265948,0.047831980625820114,0.040968554258251584,3.266344611357409,3.747577531024505,0.023551207216139607,0.024608317643896423,0.04607674528636187,1.9006173290458823,0.04975124378109453,1.914814814814815,pyramidal,0.13820601218791548,3.6474673697082705,497.0,1.3815455672714356,0.04128257638448418,0.004975124378109453
Peter-MS21-180629-110332-concat,2015,288,0.2685886297013793,0.0854215829091727,0.06195119710401522,3.6362395199136284,2.101491886092096,0.1222512491541231,0.05771287587350404,0.10606400902657415,0.9270882134906996,0.208955223880597,3.055555555555555,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,2086,826,0.7703271115740948,0.10772960974702493,0.10201771944852572,5.11409484966334,9.586282442219435,6.716016702686051e-05,0.03360878215713927,0.06614755481897223,4.153146901126049,0.004975124378109453,5.296296296296297,pyramidal,0.16335128933208917,4.844928178874277,259.0,0.7199603660428608,0.06555758436377382,0.004975124378109453
Peter-MS21-180629-110332-concat,2092,1891,1.763545481823987,0.026229457061746692,0.012619346321142427,1.0347800994647038,1.3009785339728395,0.27229798940516364,0.025474353135279078,0.052029026819947886,0.05509012990686547,0.43283582089552236,5.1117647058823525,pyramidal,0.08459684112219461,2.167130145371817,583.0,1.6206057660347022,0.041011659278381095,0.029850746268656716
Peter-MS21-180629-110332-concat,2109,2336,2.1785522186889654,0.05637214989259433,0.05244916309466218,5.850557694186128,7.423385846286655,0.0005945524276495922,0.02138253892203563,0.03955560172387445,3.064908072610718,0.01990049751243781,2.1238615664845173,pyramidal,0.17365416056806157,5.236614079390861,765.0,2.1265238610918478,0.04212474843047308,0.004975124378109453
Peter-MS21-180629-110332-concat,2113,2394,2.2326429843927156,0.048212490817617505,0.043675280457262836,3.6746666627209303,5.564719584388213,0.0038227181882918033,0.01993305674008017,0.03887049548864898,2.8228047027876144,0.009950248756218905,1.8849765258215958,pyramidal,0.07441269135535465,4.158004927057206,798.0,2.2182562629428686,0.03595242571617176,0.024875621890547265
Peter-MS21-180629-110332-concat,2119,3003,2.8005960242820906,0.023437126724029395,0.014709542058436482,5.170121840249655,1.6495446239618732,0.19214663363906062,0.022107598263635085,0.04179527977993942,0.12831909705497294,0.40298507462686567,4.306334371754933,pyramidal,0.14666230731101063,4.272436098390271,917.0,2.549048863557156,0.03669013915594443,0.004975124378109453
Peter-MS21-180629-110332-concat,2123,1997,1.8624010191446336,0.04635332005725676,0.0406042453987115,3.4495317761333917,4.290814669819972,0.013676906825538878,0.021230297985527873,0.03836336839778598,2.3684575839025745,0.009950248756218905,0.2796610169491525,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,2129,1260,1.1750752549435344,0.02174029856566534,0.0,5.608382060700311,0.5955271329725808,0.5513634019624037,0.028985923715596055,0.062051629136442625,-0.45086156357471013,0.6268656716417911,6.887850467289721,pyramidal,0.19510597716169864,3.147525798495946,434.0,1.2064200728285777,0.04988094775532231,0.004975124378109453
Peter-MS21-180629-110332-concat,2137,648,0.6043244168281035,0.0317938995058463,0.0,0.05724879196140448,0.6550321256705293,0.5196020144927781,0.03482988127126368,0.06393130912205805,-0.17969446869653805,0.5174129353233831,0.43650793650793657,pyramidal,0.045614039427681365,2.5283281870538414,305.0,0.8478297746836778,0.051001915090295336,0.5323383084577115
Peter-MS21-180629-110332-concat,2160,1648,1.5369238255134483,0.06364574804270624,0.05870328945691136,3.973864043489104,6.675687489972984,0.0012552349466595143,0.0228261793209233,0.04717626336307198,3.3999184940135736,0.004975124378109453,2.429166666666667,pyramidal,0.027404689760655982,3.8428192541235298,519.0,1.4427005018387828,0.042624394898163144,0.7263681592039801
Peter-MS21-180629-110332-concat,2194,1507,1.4054273088888147,0.14798156832378265,0.1457706239461176,3.2302832896055866,33.00110665729449,3.9214369507911224e-15,0.023764056415304786,0.044349773945429605,10.328500970185935,0.004975124378109453,0.45833333333333326,pyramidal,0.24605320193631827,3.1492456352375506,428.0,1.1897414543102103,0.04502931084535122,0.004975124378109453
Peter-MS21-180629-110332-concat,2205,1865,1.739297897198168,0.06784466290561773,0.06378782771120388,4.127750920243939,8.584405301108923,0.00018558443409157264,0.02208205768979602,0.043834126832149135,4.005071651540314,0.004975124378109453,2.1435897435897444,pyramidal,0.07124858857144221,3.5180409950196365,429.0,1.1925212240632714,0.049184030235962156,0.1791044776119403
Peter-MS21-180629-110332-concat,2209,981,0.9148800199203233,0.11355703449103846,0.10903187738714129,4.50924064099965,12.65019128083332,3.097966564660624e-06,0.02878475070622613,0.053583958643722195,6.071459478894436,0.004975124378109453,1.333333333333333,pyramidal,0.29527269307389,4.357339301809378,284.0,0.7894546098693918,0.05472868895992942,0.004975124378109453
Peter-MS21-180629-110332-concat,2230,971,0.9055540258334698,0.1963700251025452,0.19382985509075976,5.09241317538382,37.44291234276977,3.8875215313512985e-17,0.03639305627255264,0.07079695255499076,8.374714665152492,0.004975124378109453,16.5,pyramidal,0.25308813157975263,5.199938487409138,249.0,0.6921626685122484,0.06405773758904741,0.004975124378109453
Peter-MS21-180629-110332-concat,2245,586,0.546503253489612,0.04840660510138636,0.025254765434062115,3.713094060329976,1.3731148586207567,0.2534098400650216,0.04007192564098304,0.07455907678330188,0.3963338140205883,0.32338308457711445,1.2692307692307694,pyramidal,0.039331872500326076,3.3646447929403283,277.0,0.7699962215979631,0.061544854489979796,0.7263681592039801
Peter-MS21-180629-110332-concat,2253,844,0.787113900930431,0.017244262709238074,0.0,0.7915156020386616,0.2509757193491247,0.7781424313523552,0.033712223769105404,0.06716484544812469,-0.933484008794402,0.835820895522388,2.8738738738738747,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,2261,297,0.2769820243795474,0.06733047844591677,0.034210093062966976,4.16986326952075,1.346417818343551,0.2603638122713753,0.058711811555716586,0.11785458963276024,0.2569225489004231,0.3582089552238806,25.666666666666668,pyramidal,,,,,,
Peter-MS21-180629-110332-concat,2269,743,0.6929213606532112,0.11500157820563656,0.10906639278094682,5.7733038058942165,9.826444701411845,5.2615209309093695e-05,0.039493352381446065,0.080048559836512,3.4962798052388155,0.009950248756218905,2.0625,pyramidal,,,,,,
