session,unit,n_cooled,n_normal,rate_cooled,rate_normal,mrl_cooled_matched,mrl_normal_matched,mrl_cooled,mrl_normal,pref_cooled,pref_normal,rayleigh_p_cooled
Peter-MS21-180629-110332-concat,2109,765,2336,2.1265238610918478,2.1785522186889654,0.17374159766230568,0.09060754964806227,0.17365416056806157,0.05637214989259433,5.236614079390861,5.850557694186128,8.15084014457965e-11
Peter-MS21-180629-110332-concat,2113,798,2394,2.2182562629428686,2.2326429843927156,0.0737941211155925,0.054193126678746296,0.07441269135535465,0.048212490817617505,4.158004927057206,3.6746666627209303,0.012009204522993363
Peter-MS21-180629-110332-concat,2119,917,3003,2.549048863557156,2.8005960242820906,0.14647282281270058,0.05592134388056978,0.14666230731101063,0.023437126724029395,4.272436098390271,5.170121840249655,2.4654254684848604e-09
Peter-MS21-180629-110332-concat,2129,434,1260,1.2064200728285777,1.1750752549435344,0.19619791436809114,0.04462686955719468,0.19510597716169864,0.02174029856566534,3.147525798495946,5.608382060700311,5.806119800919067e-08
Peter-MS21-180629-110332-concat,2137,305,648,0.8478297746836778,0.6043244168281035,0.044341138876256916,0.08839370746125016,0.045614039427681365,0.0317938995058463,2.5283281870538414,0.05724879196140448,0.5305268767308576
Peter-MS21-180629-110332-concat,2160,519,1648,1.4427005018387828,1.5369238255134483,0.028499270492406366,0.08225188632533478,0.027404689760655982,0.06364574804270624,3.8428192541235298,3.973864043489104,0.6774121036869648
Peter-MS21-180629-110332-concat,2194,428,1507,1.1897414543102103,1.4054273088888147,0.24605320193631824,0.10430654391326635,0.24605320193631827,0.14798156832378265,3.1492456352375506,3.2302832896055866,3.858226799661637e-12
Peter-MS21-180629-110332-concat,2205,429,1865,1.1925212240632714,1.739297897198168,0.07124858857144223,0.07830709277957348,0.07124858857144221,0.06784466290561773,3.5180409950196365,4.127750920243939,0.11326956024127346
Peter-MS21-180629-110332-concat,2209,284,981,0.7894546098693918,0.9148800199203233,0.29649364440176296,0.14857893327569255,0.29527269307389,0.11355703449103846,4.357339301809378,4.50924064099965,1.0643003827420177e-11
Peter-MS21-180629-110332-concat,2230,249,971,0.6921626685122484,0.9055540258334698,0.2530881315797526,0.19449810565303532,0.25308813157975263,0.1963700251025452,5.199938487409138,5.09241317538382,9.397534166258735e-08
Peter-MS21-180629-110332-concat,2245,277,586,0.7699962215979631,0.546503253489612,0.03969608437698866,0.0805697821256185,0.039331872500326076,0.04840660510138636,3.3646447929403283,3.713094060329976,0.651870088998132
Peter-MS21-180629-110332-concat,2283,586,1606,1.6289450752938859,1.4977546503486638,0.09747696502149386,0.06586497453837506,0.09560632912913287,0.07214188929450399,5.53911779448522,5.012798368394306,0.004681766804738081
Peter-MS21-180629-110332-concat,2289,261,1203,0.7255199055489833,1.1219170886484697,0.13968302055132104,0.10648280071233407,0.13968302055132104,0.09085767074831921,5.516129305732379,5.715595354808629,0.006050005068510152
Peter-MS21-180629-110332-concat,2293,310,915,0.861728623448984,0.8533284589470905,0.08223951097404672,0.08901884416308074,0.083966362315987,0.08598279487424809,3.9814348943804005,3.9180154252183144,0.11237249625908177
Peter-MS21-180629-110332-concat,2306,373,993,1.036854117891842,0.9260712128245474,0.06853753165172385,0.05365968886662585,0.07115681356704719,0.057311506663518905,3.470892577445919,4.040734979545313,0.1513036903654082
Peter-MS21-180629-110332-concat,2316,367,1779,1.0201754993734746,1.6590943480512284,0.0798792156379327,0.07183704787958578,0.0798792156379327,0.057510879044925654,3.651115565101256,4.509196149965792,0.09611026939719713
Peter-MS21-180629-110332-concat,2323,286,709,0.7950141493755143,0.6612129807579095,0.24119307028019862,0.1727871564555197,0.24359052712000145,0.15609707216745006,3.8438697100158037,4.7843792132344705,3.392726536599786e-08
Peter-MS21-180629-110332-concat,2327,226,451,0.6282279641918399,0.4206023333170905,0.09494414627735484,0.1540448418642294,0.0862283084700989,0.11348307679157256,5.129691299199008,4.003349763160735,0.18641392205525695
Peter-MS21-180629-110332-concat,2357,507,1672,1.409343264802048,1.5593062113218965,0.22627382907389246,0.08130004302323592,0.22636173850286348,0.12066337136377715,5.311892927765517,5.008917088121775,3.818043942783987e-12
Peter-MS21-180629-110332-concat,2377,322,1772,0.8950858604857189,1.6525661521904311,0.21277957414041987,0.11672804725143744,0.21277957414041987,0.07438259952419134,3.9965167037746707,4.364710760453653,4.029498306675394e-07
Peter-MS21-180629-110332-concat,2398,1003,2135,2.7881090623204225,1.9910997375432111,0.06962100057543177,0.03369626550115222,0.06867575313212955,0.07461969349393777,5.263796392742044,4.8790909578008295,0.008793563281119259
Peter-MS21-180629-110332-concat,2400,323,1199,0.8978656302387801,1.1181866910137284,0.3118041056590238,0.11821914533849509,0.3118041056590238,0.12651254957651434,2.905064503887868,3.653732097731437,1.1567541690356159e-14
Peter-MS21-180629-110332-concat,2430,262,623,0.7282996753020445,0.5810094316109699,0.0330295928530071,0.05212329148551857,0.012198994858816328,0.02632488792107354,4.998323566984498,4.2808689585002035,0.9618307902538339
Peter-MS21-180629-110332-concat,2444,993,1699,2.76031136478981,1.5844863953564008,0.061392452901311914,0.04748699015442221,0.06349834762332257,0.059364575459160844,5.921825715567731,5.131180984335455,0.018208992696649866
Peter-MS21-180629-110332-concat,2452,549,1078,1.52609359443062,1.0053421625628016,0.1365317686457604,0.11651853834252968,0.12967644036107073,0.10407511069864446,4.378894474732368,5.307193173345898,9.49034754642925e-05
Peter-MS21-180629-110332-concat,2482,436,474,1.2119796123347,0.44205211971685343,0.1655014048145672,0.15265846235122082,0.16688764553046487,0.08922056135323253,4.251302501243616,4.908235761310859,4.955834316038605e-06
Peter-MS21-180629-110332-concat,2497,737,1913,2.0486903080061327,1.7840626688150647,0.12400082680887406,0.09722366964925361,0.12255736903302464,0.08240873533715991,0.025686837782724795,6.0053188554937025,1.5047449251813849e-05
Peter-MS21-180629-110332-concat,2506,529,1488,1.4704981993693953,1.3877079201237932,0.08170981446072494,0.0743276106467072,0.07884885873315627,0.05895686817306089,3.1664717212992106,4.504695578245954,0.03722117623599021
Peter-MS21-180629-110332-concat,2540,383,875,1.0646518154224545,0.8160244825996767,0.0416903169165763,0.11535197981854114,0.037104700290706484,0.08580268894174517,4.522278025790674,4.74439239283395,0.5904965226583472
Peter-MS21-180629-110332-concat,2615,328,360,0.9117644790040863,0.33573578712672414,0.11260433364583956,0.04059180049037686,0.0965029800821721,0.03380002513038278,3.396466797617987,1.1425249598877054,0.04702517088457058
Peter-MS21-180629-110332-concat,2670,212,1060,0.5893111876489826,0.9885553732064655,0.1927881121671819,0.10724719385537455,0.19278811216718192,0.09678616021566079,3.7619284604869128,4.980241832098107,0.0003579249622591779
Peter-MS21-180629-110332-concat,2692,200,600,0.5559539506122477,0.5595596452112069,0.2471059790289126,0.18378458935878145,0.25794324124336887,0.11445754635529701,5.101631090801392,4.945752271291987,1.3683672228407543e-06
Peter-MS21-180629-110332-concat,2722,213,633,0.5920909574020439,0.5903354256978233,0.3367603277823464,0.1586910337959859,0.33675370428146206,0.1691666135403837,2.7863022034516796,2.7115657882703554,1.714598710522684e-11
Peter-MS21-180629-110332-concat,2740,296,729,0.8228118469061266,0.6798649689316164,0.1306020110468235,0.0726944260601255,0.1348783766144269,0.057424462274821154,5.447657836350464,4.329201568237718,0.004514671878096378
Peter-MS21-180629-110332-concat,2761,411,701,1.142485368508169,0.6537521854884267,0.1429570905715995,0.1252684890714916,0.1337135020883519,0.14054229082743314,3.784006265920566,3.1582819979280186,0.0006282795294019138
Peter-MS21-180629-110332-concat,2767,728,1597,2.023672380228582,1.4893612556704956,0.1486177201901222,0.07122955697785788,0.1511052495470838,0.07525347027981345,4.70781183675816,4.4314518467100195,5.550668958696598e-08
Peter-MS21-180629-110332-concat,2796,246,728,0.6838233592530647,0.678932369522931,0.036502988872770106,0.12272900400814561,0.03236719899070541,0.0835489833106432,5.238821468858744,4.546054553940448,0.7731655717398525
Peter-MS21-180629-110332-concat,2813,232,561,0.6449065827102074,0.5231882682724784,0.09378159259378735,0.11871343826001068,0.09779944408178,0.0827224444780135,3.2054408530732563,3.7507017736965937,0.10865880877430853
Peter-MS21-180629-110332-concat,2837,988,1641,2.746412516024504,1.5303956296526509,0.12693665161403606,0.11975024679471254,0.12645139460175506,0.12076146146728994,4.887594413493068,4.5825685573541,1.3026323717647295e-07
Peter-MS21-180629-110332-concat,2848,207,223,0.5754123388836764,0.2079696681368319,0.26426701070176334,0.14185540855779055,0.2488035588222548,0.11493374558366323,0.06671553872834037,4.135308167385392,2.2898338335917566e-06
Peter-MS21-180629-110332-concat,2954,251,594,0.6977222080183709,0.5539640487590948,0.2641984269646654,0.07871553416692573,0.26315338649270426,0.07818686999777087,3.639400255142047,3.3995856541712595,2.145693971644748e-08
Peter-MS21-180629-110332-concat,3064,247,651,0.686603129006126,0.6071222150541595,0.029547888315608,0.08835544772195146,0.029711500631430403,0.08621146292807505,3.4486096022285535,5.629803958196384,0.8044054919441923
Peter-MS21-180629-110332-concat,3234,275,710,0.7644366820918407,0.6621455801665949,0.24212981914829818,0.10453811905758012,0.24196277298152236,0.13187079233570284,4.092180667611721,3.986847526627037,8.230206936377448e-08
Peter-MS21-180629-110332-concat,3241,961,3635,2.6713587326918504,3.3899988505712284,0.23492913141897268,0.12211695662517626,0.23492913141897265,0.15266047912655725,4.7862721692119585,4.7892235242733,4.822665122040298e-24
Peter-MS21-180629-110332-concat,3244,14120,52093,39.25034891322469,48.581900996645665,0.2125187729804754,0.10826498570221481,0.21251877298047542,0.10816787038391791,2.922325862055323,3.0681174343655027,2.1383319740421414e-276
Peter-MS21-180629-110332-concat,3247,388,2137,1.0785506641877607,1.992964936360582,0.11058902189124549,0.07037817269224007,0.10306626528672848,0.05562248304391278,4.0652367778379475,4.107309736991255,0.0161271065779825
Peter-MS21-180629-110332-concat,3248,653,2122,1.815189648748989,1.9789759452303017,0.1268962616552344,0.12021175499436158,0.12689626165523443,0.07277140630104141,3.3854479137500695,2.812173926022634,2.6203588422624532e-05
Peter-MS21-180629-110332-concat,3249,498,2447,1.3843253370244968,2.2820707530530386,0.0747406174206499,0.0805175735634602,0.07474061742064989,0.07137358774573668,4.176834953356575,3.4554323082571297,0.06185253564674491
Peter-MS21-180629-110332-concat,3251,10869,40559,30.213317446022604,37.8252994168689,0.2529223268413778,0.10272953819169947,0.2529223268413778,0.1257225120968118,3.7669113843943656,3.833651137380981,5.600781502446615e-301
Peter-MS21-180629-110332-concat,3255,780,3740,2.168220407387766,3.4879217884831895,0.03612815867984822,0.05839966522211104,0.03612815867984822,0.05687925919067353,4.588316069401176,4.9134090770587155,0.36140010608615325
Peter-MS21-180629-110332-concat,3256,12267,46143,34.09943556080221,43.03293451496786,0.2977526386020336,0.17922795209052408,0.2977526386020336,0.16688372911582594,3.4151568968668515,3.4076807563812648,0.0
Peter-MS21-180629-110332-concat,3259,425,1302,1.1814021450510264,1.214244430108319,0.12947917329955866,0.09391269635045346,0.12951514117924257,0.09211926131501616,5.331115574076093,5.581032889719901,0.000784297370419135
Peter-MS21-180629-110332-concat,3260,303,244,0.8422702351775553,0.22755425571922414,0.11700448526731237,0.10277346633256144,0.05812256180792045,0.08463301939242439,4.486578382252173,5.157349536388751,0.3595944250628712
Peter-MS21-180629-110332-concat,3262,866,2265,2.4072806061510326,2.112337660672306,0.07106937081730638,0.13360354973214114,0.06708339639401938,0.11488010122021249,0.20513408071170744,0.578935785743893,0.02025615227890741
Peter-MS21-180629-110332-concat,3267,367,1284,1.0201754993734746,1.1974576407519828,0.13691092681906142,0.07833886835181161,0.13841687011851833,0.06901475712335717,3.3648659117628443,2.972406064427295,0.0008624089359595447
Peter-MS21-180629-110332-concat,3270,741,2681,2.059809387018378,2.5002990146854094,0.1663300154887044,0.042809333336736734,0.16695372275847198,0.05769129451163336,3.92754547829542,3.7926460867910485,9.390687864106275e-10
Peter-MS21-180629-110332-concat,3271,347,1037,0.9645801043122498,0.9671055868067026,0.11609495343314225,0.07977327445152506,0.11730823625174738,0.04915025075068517,4.154034124989368,4.530627643454869,0.008356147852853898
Peter-MS21-180629-110332-concat,3273,459,2308,1.2759143166551086,2.152439435245776,0.11474727596156302,0.06563529119420167,0.11019587212349274,0.03187076655957791,5.221874078289334,5.095447199836606,0.003755201002653581
Peter-MS22-180629-110319-concat,1190,1984,4784,4.767536059147244,5.747678131466364,0.10806042410072439,0.13404750741281443,0.10687050251624439,0.08721146106791425,5.159000476574278,5.648540558309747,1.3588494546493437e-10
Peter-MS22-180629-110319-concat,1223,254,607,0.6103599591851815,0.7292727060618902,0.20270734031407475,0.24520456574732127,0.1986839548872885,0.3213243705977664,5.655887763119936,5.910444497518952,4.076615107793003e-05
Peter-MS22-180629-110319-concat,1229,274,1256,0.6584197984911013,1.5090057970572224,0.09582502676171256,0.1200544840122945,0.09590363744775654,0.09060626839082273,5.996760669867851,5.793127964296209,0.0803536901631575
Peter-MS22-180629-110319-concat,1235,8262,16551,19.85351961727547,19.88499597698574,0.1895582724752479,0.20129038743570007,0.18980434550413508,0.20094061167597246,2.3270943357209077,2.7490403959223877,9.9305636355112e-130
Peter-MS22-180629-110319-concat,1261,255,1003,0.6127629511504774,1.2050420497200591,0.12728628188782246,0.10431245495954222,0.12646559771539506,0.013735236202281129,3.440105368586698,3.3285506392249444,0.01679406120969795
Peter-MS22-180629-110319-concat,1279,2152,3196,5.17123870931697,3.8397950058876456,0.21149504059087382,0.11445568590704469,0.2128673175952436,0.17283066579880532,2.46635799337905,2.6887107528772822,2.1315011574404106e-43
Peter-MS22-180629-110319-concat,1296,8151,14324,19.586787509127614,17.209394137776794,0.011800021575413296,0.006069156630329907,0.011801767177874107,0.006878111458132258,5.935914772267253,1.0814829266386485,0.32134013879846307
Peter-MS22-180629-110319-concat,1460,10287,26674,24.71957834699985,32.04715018368181,0.09922169219688447,0.07949972348368317,0.09922169219688447,0.0721196356632806,2.135775054216115,2.520353575819091,8.152073368634438e-45
Peter-MS22-180629-110319-concat,1532,276,610,0.6632257824216933,0.7328770192714217,0.2889107785674355,0.10947638215933611,0.28891077856743547,0.10429265042443053,4.279080186241813,3.725375319277775,6.299435312366256e-11
Peter-MS22-180629-110319-concat,1546,2619,5888,6.293435957110198,7.074065392573986,0.2872808106880524,0.2296596492689466,0.28728081068805233,0.2711088546641431,2.46019315869243,2.8985441808231687,8.257689692870349e-94
Peter-MS22-180629-110319-concat,1560,442,1838,1.0621224486608276,2.2082425597063495,0.19800964373467134,0.07689268232417511,0.19800964373467134,0.04113639284972636,1.9952983052456523,2.895500076544386,2.5535321231140488e-08
Peter-MS22-180629-110319-concat,1566,425,1142,1.0212715852507959,1.3720418950950224,0.19407280156272866,0.05963400828579796,0.1941502347928893,0.021436631247744933,2.4498519426412964,1.1292222394214382,9.63905637076118e-08
Peter-MS22-180629-110319-concat,1590,833,1660,2.0016923070915595,1.9943866426074754,0.04501770318390102,0.053495520269566964,0.045107666307199874,0.02060775039861394,3.121504047259861,0.21786242323543178,0.18364495023697425
Peter-MS22-180629-110319-concat,1648,643,1075,1.5451238336853217,1.291545566748817,0.3770176457445909,0.3975589610892451,0.3874248888363011,0.4351367033039142,3.5003617521710844,3.6877173692176592,4.192577525430682e-42
Peter-MS22-180629-110319-concat,1748,1456,2587,3.4987563014709613,3.1081194243527346,0.0643640695650749,0.04575212104674421,0.0637100194447761,0.04055282963391553,2.145285327058015,3.309569655764068,0.0027018160628935763
Peter-MS22-180629-110319-concat,1784,659,1880,1.5835717051300575,2.2587029446397917,0.018306711867203403,0.0376285155785446,0.018306711867203406,0.018582939859828035,4.4374467027959525,6.077063520871622,0.8019529244887589
Peter-MS22-180629-110319-concat,1812,437,707,1.0501074888343476,0.8494164797129429,0.12796848298759933,0.0679174552638239,0.12902195981427866,0.05707026829864079,4.543630973226329,3.759739958953999,0.0006777463625024831
Peter-MS22-180629-110319-concat,1836,469,1710,1.1270032317238192,2.054458529433002,0.07984206345190664,0.06975999671849221,0.07738155258715997,0.03497313683485873,2.3471936677609384,2.8157408662534653,0.06023266638757652
Peter-MS22-180629-110319-concat,1898,8220,19225,19.752593954733037,23.09764048441489,0.18395060457075005,0.1424763990753465,0.18395060457075,0.15109732104175197,2.7449512640807825,3.3503432188332907,2.14897710364217e-121
Peter-MS22-180629-110319-concat,1928,305,667,0.732912549415277,0.8013589702525218,0.162045430155129,0.07224673456142709,0.16204543015512904,0.07295052485995622,2.5967881373005093,3.8216971668059387,0.00031944915046794976
Peter-MS22-180629-110319-concat,1977,314,855,0.7545394771029409,1.027229264716501,0.13319859397484762,0.16747788827656507,0.10848854263680964,0.135172577032644,3.144898703466081,2.704071018195387,0.024705644316623795
Peter-MS22-180629-110319-concat,2003,342,712,0.8218232521312286,0.8554236683954956,0.15589719056607804,0.11554852042802519,0.15336914923317843,0.13383134603003138,3.324521922039503,3.6345361556209332,0.00030950083170312433
Peter-MS22-180629-110319-concat,2097,300,167,0.720897589588797,0.20064010199725807,0.10812088164332954,0.0923139972141068,0.09072493433412067,0.07440388954559307,4.297745844753314,4.0865854007610665,0.08456179024543894
Peter-MS22-180629-110319-concat,2137,205,579,0.492613352885678,0.6956324494395953,0.1060394084734195,0.12030038781965975,0.10603940847341949,0.11887076169136336,3.8647480370956386,4.582108179991069,0.09966371990203444
Peter-MS22-180629-110319-concat,2252,1040,2022,2.49911164390783,2.4293071032242866,0.10617337733532495,0.068546327907983,0.1056469413334832,0.05257791248391585,2.376093702681201,4.605928423084569,8.853504562127891e-06
Peter-MS22-180629-110319-concat,2266,1058,1925,2.5423654992831572,2.3127676427827653,0.17347737981845646,0.08165813853939434,0.17436989890420299,0.08764982223397037,1.7158334157923163,3.471792724866359,8.488334088504503e-15
Peter-MS22-180629-110319-concat,2344,316,618,0.7593454610335328,0.7424885211635059,0.09550194708168429,0.17345964655846058,0.0950637265340153,0.13788660667166872,2.0681125247780403,0.9318807855005385,0.057402448687095965
Peter-MS22-180629-110319-concat,2369,336,593,0.8074053003394527,0.7124525777507428,0.1821471091634027,0.09815251141654457,0.18597692736462437,0.1087823860956681,4.229294996689484,4.197129586088808,8.243048255959449e-06
Peter-MS22-180629-110319-concat,2385,582,2674,1.3985413238022661,3.2126445074291503,0.08221166596837846,0.048390243960813796,0.08221166596837846,0.04724446068844524,2.052567782720769,2.355348374228969,0.01950908402948058
Peter-MS22-180629-110319-concat,2458,880,2093,2.114632929460471,2.514609182516534,0.030750183801146424,0.10806842902058741,0.02857387216293382,0.11341849511818976,2.5627583015332687,3.667472676946597,0.4876152655927899
Peter-MS22-180629-110319-concat,2463,1071,3307,2.5736043948320053,3.9731545946403144,0.0553654391534519,0.05259829830585958,0.05536543915345189,0.02388306654712546,1.3801878288251082,2.3067689789511245,0.03747973137696174
Peter-MS22-180629-110319-concat,2465,421,654,1.0116596173896117,0.785740279677885,0.04467557785777929,0.06507148061617526,0.038612691222121985,0.04549078143115016,5.286865881673314,3.6647349545302452,0.5340990628305452
Peter-MS22-180629-110319-concat,2468,11937,33118,28.684515089738234,39.78921495775565,0.09496808629680528,0.06460405114051006,0.0949680862968053,0.06582029746559069,1.6458743887526797,2.006834470096564,1.3845811732265737e-47
Peter-MS22-180629-110319-concat,2471,1131,2827,2.717783912749765,3.396464481115261,0.08242178360136194,0.03809076718386524,0.08242178360136196,0.04410145025954634,2.9973202729120656,4.254309579211235,0.0004560236022274829
Peter-MS22-180629-110319-concat,2472,242,535,0.5815240556016296,0.6427691890331322,0.2315685848042083,0.09239120619491607,0.2223315959400967,0.0031131080569145467,2.6349090709180993,4.051434566598807,5.6218405585676595e-06
Peter-MS22-180629-110319-concat,2474,292,800,0.7016736538664291,0.961150189208422,0.210100006547366,0.13370558912446262,0.21010000654736602,0.14057707547715903,3.848101057094226,4.268161317639194,2.2321584761864274e-06
Peter-MS22-180629-110319-concat,2486,1752,4531,4.210041923198575,5.4437143841291995,0.1848352622644434,0.15163097882785675,0.18483526226444336,0.12107750304628989,4.188039471571761,4.256490209198543,6.2594376633310195e-27
Peter-MS22-180629-110319-concat,2492,999,2435,2.400588973330694,2.925500888403134,0.11115721310475427,0.10110934991662102,0.11115721310475431,0.10265394637711832,3.8216759646318095,4.009944111943307,4.219751138376153e-06
Peter-MS22-180629-110319-concat,2514,1005,1594,2.41500692512247,1.9150917519977808,0.04924693309162681,0.05021636070665965,0.04941768142170435,0.02274718800324813,2.4848588846849338,4.354554787516053,0.08589794323286774
Peter-MS22-180629-110319-concat,2515,1025,2539,2.46306676442839,3.0504504130002292,0.0273815624978394,0.13088723134150865,0.027887522373430146,0.11791897936769281,5.489558127510029,0.6422196709775284,0.4507137627552705
Peter-MS22-180629-110319-concat,2516,722,2042,1.734960198943705,2.453335857954497,0.30021479376024873,0.20777189605649782,0.3002147937602486,0.22157146923365706,4.319111878316423,4.622160503197664,2.840721681885339e-29
Peter-MS22-180629-110319-concat,2517,1996,4083,4.796371962730796,4.9054702781724835,0.07399512711600008,0.06481452537110599,0.07462403755873186,0.0833528755635568,2.5756767169404093,2.712667302548102,1.4695827161183961e-05
Peter-MS22-180629-110319-concat,2518,2164,4549,5.200074612900522,5.4653402633863895,0.08781344943028498,0.07297774193829235,0.08813896574580153,0.061732267804852324,3.112972061511375,3.228351381510816,4.858892964492007e-08
Peter-MS22-180629-110319-concat,2520,13065,34809,31.39509002659211,41.82084617019495,0.08415748280522188,0.056384407133128554,0.08415748280522188,0.07037029009708119,2.393348968225399,3.147993953635341,5.546133990287498e-41
Peter-MS22-180629-110319-concat,2554,514,1450,1.235137870162139,1.7420847179402648,0.005762361654543425,0.06477049932774849,0.005762361654543429,0.035281511600726366,0.6534654863320681,1.434127574819941,0.9830937249254259
Peter-MS22-180629-110319-concat,2566,811,1747,1.948826483855048,2.0989117256838914,0.06318780286309127,0.04902980227763236,0.0652980053913246,0.03715787137586453,0.14178534590889053,5.512331084892359,0.031444758404726283
Peter-MS22-180629-110319-concat,2567,1853,4225,4.45274411169347,5.076074436756978,0.07196011409522576,0.05739121715912811,0.07196011409522575,0.06027524652626291,2.7368981523893323,4.1376544737115335,6.737935643881768e-05
Peter-MS22-180629-110319-concat,2570,379,878,0.9107339548471802,1.0548623326562432,0.10291110146191322,0.04451504175370482,0.10409333590774429,0.07593061853136115,1.897262994154556,3.92567810436011,0.01636906419445731
Peter-MS22-180629-110319-concat,2581,1136,3892,2.7297988725762448,4.675995670498973,0.030610455750763453,0.049964985778341665,0.03061045575076345,0.017312492593746738,1.4786507271305431,1.1338748155859744,0.3449993484385417
Peter-MS22-180629-110319-concat,2607,1736,3543,4.171594051753838,4.256693900456798,0.045272581944527844,0.02779754252762487,0.045198555298095376,0.045504287510224395,1.5896881691092848,4.4575753759242955,0.028802839053441505
Peter-MS22-180629-110319-concat,2608,490,1310,1.177466062995035,1.573883434828791,0.15347417212635475,0.0588600466433525,0.1534741721263548,0.09439903428942284,2.7364127839919075,3.5195157249368565,9.179636856016624e-06
Peter-MS22-180629-110319-concat,2611,697,1418,1.6748853998113051,1.703638710371928,0.10457068756262108,0.08791887108915372,0.10388870297531018,0.07212261525292217,0.9793502477691177,1.0483056323426807,0.0005326684635400658
Peter-MS22-180629-110319-concat,2617,312,644,0.7497334931723489,0.7737259023127797,0.13922361092422655,0.049293045934176036,0.1390766232041806,0.0970679561220691,4.261679714220436,4.708750395054208,0.002347258965044918
Peter-MS22-180629-110319-concat,2620,795,2204,1.9103786124103121,2.6479687712692024,0.039820943976843284,0.036305213835350784,0.03982094397684329,0.04509688993677082,3.2821663983551765,0.573312811039226,0.2835564122254799
Peter-MS22-180629-110319-concat,2624,1157,2358,2.7802617038474606,2.8329901826918236,0.05844988756677392,0.045159311303368574,0.05850038818679369,0.025040384325927798,2.2291216423533657,2.8700403595213158,0.01903882116937779
Peter-MS22-180629-110319-concat,2625,230,471,0.5526881520180777,0.5658771738964584,0.11705189277589867,0.08954879488487777,0.11744360988916064,0.10381928969182747,2.0685919545517546,3.943590813620271,0.04173319014604478
Peter-MS22-180629-110319-concat,2627,8016,21689,19.262383593812658,26.05798306717683,0.3161963534564606,0.2558389659057455,0.31619635345646063,0.3022876342859936,3.754829772182328,4.201315199578961,0.0
Peter-MS22-180629-110319-concat,2632,844,2350,2.0281252187098158,2.8233786807997396,0.08096587476510271,0.0578093065650242,0.0809658747651027,0.043941776468625245,0.31723775383291253,3.3993645886257027,0.00393191632013089
Peter-MS22-180629-110319-concat,2634,664,2045,1.5955866649565373,2.4569401711640286,0.03323467220404377,0.05369818130375705,0.03323467220404377,0.04019537364408333,3.1371377303072165,4.307645459286283,0.48043326389347346
Peter-MS22-180629-110319-concat,2652,1564,3110,3.7582794337229286,3.7364713605477404,0.08973571116012634,0.018182689328955986,0.08985552308955151,0.03169016635457378,2.183694426242264,6.097260881354366,3.2097899400166934e-06
Peter-MS22-180629-110319-concat,2665,14434,31439,34.68478602708232,37.772000998154475,0.3138801201340026,0.24172377717003707,0.3138801201340027,0.32567046809289707,1.43352890825005,1.7034069501500992,0.0
Peter-MS22-180629-110319-concat,2675,616,1363,1.4802430506223299,1.6375596348638488,0.1411387397534874,0.0915287817177162,0.14310622829477262,0.09357096879721045,3.0857785957085686,4.268174622977906,3.1432347834018726e-06
Peter-MS22-180629-110319-concat,2680,560,1741,1.3456755005657544,2.0917030992648282,0.10874864885450256,0.09570263557279604,0.10816365001348258,0.07633552633844908,3.367603551861249,4.304504308005601,0.0014087615107813195
Peter-MS22-180629-110319-concat,2683,485,889,1.1654511031685553,1.068078147757859,0.030641809240273266,0.07197483040844657,0.014080523534559316,0.061466559469659156,2.8830479130262,4.957479016278963,0.9084074102538021
Peter-MS22-180629-110319-concat,2690,2720,5118,6.536138145605093,6.148958335460879,0.14215340134837326,0.14827037655309816,0.14307098161098986,0.15465729384401875,4.415095643238745,4.422974174979906,5.020875403286482e-25
Peter-MS22-180629-110319-concat,2696,2514,5318,6.0411218007541185,6.389245882762985,0.1240456534598228,0.05538189207728099,0.1234770010823392,0.05521011368552824,3.333643480180717,3.6927986418769905,1.9635450503321773e-17
Peter-MS22-180629-110319-concat,2731,541,1268,1.3000186532251305,1.5234230498953487,0.11735686850651636,0.08096964177713646,0.11735686850651635,0.05345051977528028,2.94679190369807,2.7842941702831934,0.0005699849525278042
Peter-MS22-180629-110319-concat,2747,1228,2867,2.9508741333834756,3.4445219905756823,0.1533102064656116,0.10108241752060684,0.15331020646561164,0.13075655064676922,4.19316188486709,4.397857131160372,2.487258247327697e-13
Peter-MS22-180629-110319-concat,2750,907,2470,2.179513712523463,2.9675512091810026,0.05773728857924602,0.10553126841325952,0.057737288579246024,0.1365684541000684,3.516812515651444,4.511223789048884,0.04858577354226643
Peter-MS22-180629-110319-concat,2754,10296,25549,24.741205274687513,30.695532730107466,0.1263030734717395,0.08786234685957901,0.12630307347173952,0.10933087692256961,3.4330977567620256,4.195918082550598,2.594927910637443e-72
Peter-MS22-180629-110319-concat,2762,909,2564,2.1843196964540548,3.0804863564129925,0.07325248707209919,0.09940522154395025,0.07325248707209919,0.09754691392907144,2.0071350544267688,2.973732360469904,0.007585640450954884
Peter-MS22-180629-110319-concat,2767,11169,29183,26.839017260390914,35.06155746458672,0.2192956416565131,0.17374444814411372,0.21929564165651302,0.1998506037190655,1.5287311683378548,1.7494467119316053,8.106815820594224e-233
Peter-MS22-180629-110319-concat,2778,230,868,0.5526881520180777,1.0428479552911378,0.008346878121952511,0.09334537910849162,0.008346878121952521,0.05258682174079698,0.7968069372783795,4.751184259450197,0.9841375022252984
Peter-MS22-180629-110319-concat,2780,2810,5684,6.752407422481732,6.828972094325838,0.19272625681343003,0.18796890178979608,0.19321085728966872,0.20203227117602393,3.787468409009459,3.9658320483325684,1.3342835386305733e-46
