session,draw,region,beta
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.043070156
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.0013078499
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.02202346
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.09266776
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.024528073
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.007883727
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.0005113798
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.03636988
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.32025787
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.07320785
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.11498832
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.13882954
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.019392721
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.2493988
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.1416002
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.30896744
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.16588698
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.08503759
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.17472437
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.018864198
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.37165752
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.0050770147
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.053194653
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.038634446
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.030022342
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.14996113
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.3092116
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.026525563
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.07118222
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.2154913
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.08138967
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.0050580692
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.02710175
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.060875677
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.10217351
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.018418744
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.008985265
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.16296506
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.21611702
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.048414122
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.11058484
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.0015640707
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.08655695
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.19577597
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.19189714
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.097342096
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.14092751
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.116552256
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.058434483
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.016116725
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.012817004
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.062382683
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.08840057
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.012790224
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.14105451
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.09438316
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.0149356425
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.066159524
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.0076210997
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.07638811
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.034173843
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.0116613405
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.16620016
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.051309828
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.08593172
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.0017010913
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.03710602
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.029293317
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.034493126
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.040591665
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.046555355
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.06512454
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.0023449853
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.028304575
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.10969144
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.0019859702
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.21447675
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.060485628
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.020251207
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.17495205
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.034295253
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.11169676
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.15126254
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.22464915
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,0.039037295
88224abb-5746-431f-9c17-17d7ef806e6a,17,other,-0.37419212
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.082448825
88224abb-5746-431f-9c17-17d7ef806e6a,17,hypothalamus,0.16230342
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,-0.53316575
88224abb-5746-431f-9c17-17d7ef806e6a,17,midbrain,0.08991251
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.06602139
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.05941544
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.17305453
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.23617947
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.25434032
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.009537496
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.2615155
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.17240292
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.09974035
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.2615155
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0204679
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.25411844
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.088374265
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.29978544
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.0626717
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.035523612
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.003914756
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.027433662
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.002463714
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.12118867
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.086805075
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.026057703
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.047086857
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.04675538
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.15471445
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.77811295
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.09275897
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.02041646
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.020380406
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0076213274
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.1950679
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.1971362
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.06193282
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.06602063
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.0903805
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.21651094
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0135706505
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.17233108
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.09603855
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.18523282
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0051199966
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.027453784
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.006969941
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.08883588
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.06267303
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.43589175
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.059093036
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0028341839
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.0071477066
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.33560386
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.12453927
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.06264099
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.118662484
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.0721218
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.018083578
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.018433936
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.118059106
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.0005678016
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.041970152
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.1488793
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.048930608
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.075495444
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.0020839602
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.052336436
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.35326022
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.063054174
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.0033081304
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.08624719
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.06988233
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.07535763
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.20574772
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.10608418
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.060498457
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.10011806
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.2147423
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.06786375
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.008034694
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.039945874
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.13647543
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.027371416
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.00644102
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.12060671
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.044224855
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.005094313
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.07654129
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.0112454295
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.1794181
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.14823975
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.17286107
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.038022533
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.16151634
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.08151562
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.19282182
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.32665807
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.24635406
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.11954323
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.007835359
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.037958782
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.08298666
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.0505117
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.08124632
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.1911073
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.13750534
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.10890746
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.08206079
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.022305708
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.11113487
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.19231936
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.22616522
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.07483922
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.103709266
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.035053834
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.0684592
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.11125139
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.003280738
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.17133863
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.078338005
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.091361925
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.14552979
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.001974474
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.37223983
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.030079365
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.25613603
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.13347684
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.008483853
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.1417062
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.16020961
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.15294634
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.047926094
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.01776818
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.15580668
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.01129701
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.2112531
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.00874826
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.076628685
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.06518179
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.1365627
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.12059152
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.12522262
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.06601287
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.08860656
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.10122754
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.22000726
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.06562401
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.07068688
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.051291745
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.010565098
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.02023247
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.09352522
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.04908988
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.04971612
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.13109058
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0014082871
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.013390865
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.054269
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.03755026
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.046450682
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.029157382
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0344009
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.030668706
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.05167453
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.041481636
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.04216962
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.024840243
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.049488444
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.099212214
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.09139296
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0016057845
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.008747001
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.060142588
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.059862185
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.046130855
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.038993884
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.085348785
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.17104715
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.097995475
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.00869459
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.051688544
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.017575499
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.10768077
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.07371976
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.24068613
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.14492488
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.2644656
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0019984553
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.0670243
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.04361395
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.05123848
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.11468241
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0004698929
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.076133735
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.18862396
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.03964912
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.3251824
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.050052542
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.05826143
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.35780767
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.033069003
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.0105594145
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.006272425
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.026420688
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.2983117
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.13407052
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.2592109
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.06506742
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.2787627
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.05638079
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.037069634
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.47227055
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.013765371
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.1294613
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.16124652
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.12563384
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.0030024124
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.023163779
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.043628328
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.07815258
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.076216586
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.06636693
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.01145395
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.15644218
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.042050056
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.014232394
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.048033413
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.008979367
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.01050877
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.025674896
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.027816886
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.105707824
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.04559299
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.026935207
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.069533944
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.04764729
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.034430783
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.109983854
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.03032832
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.115472965
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.034636263
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.089045174
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.18420817
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.0011886164
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.06532722
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.3380146
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.020585647
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.09633612
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.028646886
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.13495106
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0061197365
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.19125636
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.0029050182
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.2098437
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.18355745
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.04525675
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.10212717
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.04026389
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.08480586
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.031198926
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,-0.18918987
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.09593956
88224abb-5746-431f-9c17-17d7ef806e6a,18,hippocampus,0.058867965
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.14780833
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.2289573
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.078725524
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.087791085
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.033892583
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.08960298
88224abb-5746-431f-9c17-17d7ef806e6a,18,cortex_other,0.010950994
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.12881964
88224abb-5746-431f-9c17-17d7ef806e6a,18,cortex_other,0.018355202
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,0.07693572
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.17440873
88224abb-5746-431f-9c17-17d7ef806e6a,18,other,-0.07549514
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.01330995
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.09024628
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.17724095
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,0.17856918
88224abb-5746-431f-9c17-17d7ef806e6a,18,thalamus,-0.1541843
