session,region,location,firing_rate,beta,significant
32d27583-56aa-4510-bc03-669036edad20,other,Lobule III,15.761028762609703,-0.015653193,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,7.753336406489237,0.00031781738,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,5.378046314658353,-0.11882072,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,14.02162854485689,0.00043525736,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.9612138197819777,-0.05757773,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.3699482059743313,-0.18534502,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.4954825236033145,-0.42560324,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,6.26315570965943,0.0289952,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.2027461463176192,-0.20473091,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.241126573972086,-0.121261604,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,15.79266916345236,-0.04894951,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,9.410553764910473,-0.07992205,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,13.401558871200146,0.009762076,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.3333367744887346,-0.19414447,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.2452357169386645,-0.14599724,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.5595450947988985,0.012263348,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.57006346844672,0.06972029,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,6.2415827090848905,-0.022795223,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,5.21963885329674,-0.48278823,True
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,9.364325906536461,-0.06251829,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,14.362071039637945,-0.06803493,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.40820329464656,-0.1985637,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.6437825256137644,-0.017522834,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.9629375951347,-0.009905459,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,11.179334354874324,-0.09362416,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.874756419418539,-0.12725078,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.6224951003536452,-0.28206092,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,4.576968893323813,-0.03790616,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.540437580004307,-0.1346956,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.6351533253839485,-0.04526215,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.945804533657307,-0.08566329,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,17.191832343572447,-0.048575033,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.9106713612930584,-0.018388338,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.8731127622319073,-0.3826104,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,6.174398221581328,-0.0969103,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.994167081680699,-0.29242438,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.7981609621748895,-0.5256448,True
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,4.04606762204183,0.096199006,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,4.097431909124065,-0.024345547,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.2604796049980516,-0.14153026,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.311147402469209,-0.1196008,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.8977676200313804,0.036763825,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,4.229746312647904,-0.12138597,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.1139485991564713,-0.11748217,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.7118689598767343,-0.07508826,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.216842571386225,-0.07255662,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,6.395470113183268,-0.21874033,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.011220024992001,-0.124125436,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,10.674937055726774,-0.026601894,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,8.288346820737798,0.005411502,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,6.270757624147601,-0.07087024,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.123194170831274,-0.30847967,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.4331889485766,-0.23572542,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,1.4133397233547833,-0.31878954,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,4.88412733007558,-0.07478553,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,9.833590033319762,-0.21394344,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,3.8428705023445078,-0.07270623,False
32d27583-56aa-4510-bc03-669036edad20,hindbrain,Cerebellum,2.808393760508291,-0.20250358,False
32d27583-56aa-4510-bc03-669036edad20,other,Cuneiform nucleus,2.475758637363736,-0.16739802,False
32d27583-56aa-4510-bc03-669036edad20,other,Cuneiform nucleus,3.0537095956130464,-0.16482686,False
32d27583-56aa-4510-bc03-669036edad20,other,Medial vestibular nucleus,1.290065434357419,0.20326473,False
32d27583-56aa-4510-bc03-669036edad20,other,Medial vestibular nucleus,2.701145129080584,-0.15404879,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,15.575844738908216,0.058279846,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,2.7790985574276705,0.26350528,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,12.844781747370673,0.044271894,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,6.457301480122212,0.22390287,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,10.651931378854847,0.21426632,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,14.55620503172374,0.024306787,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,13.982278233319029,-0.030203898,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,11.841570560862374,-0.05265335,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,9.449077951955612,0.012371453,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,17.063161572732998,-0.08389908,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,7.769440283693409,-0.044108745,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,19.253869090725843,-0.006252844,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,36.96363580876795,-0.024539083,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,14.854061254417909,-0.08768945,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral medial nucleus of the thalamus,11.113179953926213,-0.04460569,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,6.043552758310228,0.27512118,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,5.738017987908716,-0.020108093,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,12.128712530941645,0.11866679,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,4.642307087158462,0.07088131,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,6.169623797412197,-0.18941356,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,21.317969856985975,-0.054202862,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,13.011745517286169,-0.019990275,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,5.697839540602847,0.0050502997,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,14.579597816599602,-0.01686153,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,15.237452927154349,0.00015053347,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,8.898186796672931,-0.031585474,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,16.392270788163458,-0.013462497,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,2.787312817765759,0.094809905,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,6.337123279958438,0.029414464,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,13.107102365558763,-0.16702805,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,4.978020335758605,-0.16912374,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,7.339798753835992,0.33963087,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,1.2328533342209496,-0.07673804,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Ventral anterior-lateral complex of the thalamus,10.352468018268443,-0.01751952,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,12.627282419288239,-0.048570395,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,10.516753225030214,0.01622356,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,10.089433116572692,0.04849543,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,11.043894453683205,-0.022041611,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,10.881037813936752,0.03027875,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,9.892826581089311,0.061599873,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,11.13817987669431,-0.013931761,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,1.3803528785527144,0.010170307,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,14.76031154403755,0.028059494,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,11.53282151467639,0.045827873,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,18.76654916762489,0.061998826,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,17.000661765812758,-0.10115017,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,14.1238849387126,-0.0035876231,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,3.2001686851931685,0.107706666,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,12.121926837618876,0.033031136,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,10.074076021158005,0.028830806,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,7.635154984253352,0.053229377,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,37.63202660106067,-0.015409613,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,18.872798839389297,0.019099575,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.84640124236759,-0.00762598,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,19.61065370280195,0.00061033136,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.569973524903217,0.01961049,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,6.889264431379524,-0.024623467,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.887115402304202,0.07049207,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,18.596728263678756,0.04267708,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,7.498369692536485,-0.012161807,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.164617634306236,-0.028547034,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,9.99264770128478,-0.0251307,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.279974420793307,-0.021120887,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,7.651047792298784,0.04186965,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,11.490321645970628,0.016161764,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,7.64586923686825,-0.025303114,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,8.61675909465494,0.0406002,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,9.830862486799816,-0.015166292,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,9.25818568453351,0.068509914,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,11.953713071564975,-0.008083367,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,13.251923346736803,-0.029764516,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,14.61370485409036,-0.049665738,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,15.447809420160183,-0.0309789,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Posterior complex of the thalamus,17.22137536967966,-0.020171074,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,12.427818749774218,-0.013904594,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.573541853165345,0.043852635,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.717651640111896,0.0033091581,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.421753518511451,0.021511314,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.95282639573274,-0.015021991,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.293364147285759,0.062661275,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.126397288094092,0.013717284,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.130504418263136,0.026828656,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.398542393788675,-0.03347502,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,12.76603199065117,-0.061229374,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,12.991031295564031,0.029314062,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.72675875483456,0.0008470457,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.474080963999878,0.047919612,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.956936615177955,-0.049225353,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.554437858611614,0.029325083,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.435672779082307,-0.050666787,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.633544757084946,-0.025758274,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.811044208738426,-0.023506114,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.148718647708462,0.060826425,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,22.02100339940021,-0.0075003477,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,3.7115956766776415,0.0526985,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.942466195595502,0.085666925,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.533541976736393,0.018853398,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,12.490318556694458,0.010562749,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.84711552587525,0.028030777,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.72139853925094,0.0056300093,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.345328272468015,-0.050323706,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,9.90211226668889,0.02545077,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.392467894697395,0.006846171,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.941037628580183,-0.032558993,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.39049434722282,0.064047806,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,10.132290127032284,-0.0013419292,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,7.838190071305672,-0.03844733,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.284958958966072,0.007871617,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.692100558332204,-0.004677756,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,15.577273305923535,0.026064066,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,12.524782735939047,0.020412292,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.655136386810804,0.009715381,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,13.018174068855108,-0.008471639,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,11.135501313540583,-0.04092671,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.750865823218081,0.056962404,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,8.913722462964534,0.061717134,False
5386aba9-9b97-4557-abcd-abc2da66b863,thalamus,Lateral dorsal nucleus of thalamus,21.179577427376874,0.01499438,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,13.348530191147802,-0.0010716511,False
5386aba9-9b97-4557-abcd-abc2da66b863,other,alveus,1.8849941767144183,-0.21278079,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,13.679957738701985,-0.010906008,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,13.20549491873891,0.07021943,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.581749934951093,-0.046972163,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.409616877433574,0.028693678,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.167822642262193,0.0077466504,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.57049996970545,0.008582145,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.490506395399885,0.0065822164,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.253361181580635,0.032590386,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.632827384301116,0.0070873196,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.999781268532866,-0.0758612,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.00960575603936,-0.03687762,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.620863135547813,0.035154577,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.023364981390325,-0.02905147,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.069793409388216,0.07298596,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.432292289525606,-0.019391151,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.458542208432105,0.022543265,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.279971331517135,-0.016572611,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.14497483784559,-0.017306622,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.507288968553722,0.009599599,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.250149995072336,0.08272471,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.416756623234003,-0.07938873,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.9980079168684,-0.06283622,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.460318649372743,-0.019515932,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.146929849663142,0.046772204,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.747109656250526,-0.058291543,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.709255719620723,0.050279163,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,13.980313953672963,-0.019804701,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.636571194163988,0.0014372766,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.09836166041844,0.02250438,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.211935827412532,0.033648707,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.684606760054116,0.030875023,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.71996997223562,0.010811649,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.195679699060928,-0.05335879,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.22586744508807,0.024521654,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,7.2039063165037005,0.084355295,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.05872201501949,0.027400414,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.799070692156612,0.042791054,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.521402246382346,-0.035845164,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.350506827898549,0.020180013,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.425328025325921,0.02342871,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.472824789309133,-0.042334665,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.269971362409898,0.016273484,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.33121190536322,-0.007626988,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.0465761061131,-0.036096044,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.794963561987567,0.05484836,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.741755619219248,0.09728476,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.246039775627121,-0.03410587,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.063186286942363,-0.017021101,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.902826550196549,0.002051618,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,15.073346291269491,-0.014933566,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.472640039879876,0.040562935,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,14.583704946768645,-0.06543221,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.25103976018074,-0.043058157,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.772115757570962,-0.027670136,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,11.672642511300813,0.07572059,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.37604246329739,0.03994265,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,8.904079635611126,0.019006193,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,24.373317561001105,-0.00543239,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,10.969251827132748,-0.1277341,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,12.382640317914731,0.040343378,False
5386aba9-9b97-4557-abcd-abc2da66b863,hippocampus,Field CA3,9.463185051231894,-0.08526047,False
