session,unit_id,location,depth,mean_rate,blank_rate,gOSI,gDSI,OSI,DSI,pref_ori,pref_dir,pref_ori_half_a,pref_ori_half_b,p_osi,gOSI_null,gOSI_null95,p_resp,gOSI_sg,pref_ori_sg,glm_r2_dir,glm_r2_ori
sub-699733573_ses-715093703,950948488,LGd,1120.0,4.6600342963864705,4.97916498991631,0.07982047504495732,0.05166047113976035,0.016482638210528186,0.09141161772885475,39.78144795520192,290.95177570817725,47.454197707737706,37.205346611116425,0.02197802197802198,0.034212584847798405,0.07118154996102828,0.8541636943835147,0.15500726108097246,160.77471570553485,0.006767090489593958,0.008445176750136426
sub-699733573_ses-715093703,950948564,LGd,1120.0,1.3467043546044843,1.1656899018320475,0.26766783978808417,0.23448658138968378,0.3955631180835428,0.36803293012741084,60.22702252011117,99.06404986335454,47.551442517799735,67.42735846840245,0.002997002997002997,0.09043091984875076,0.18001037040609794,0.2775206804100465,0.12263955855515572,67.85316862454997,0.0433806400628915,0.02463326382587324
sub-699733573_ses-715093703,950948547,LGd,1120.0,5.295830061272372,2.4979159888910676,0.1811088802140567,0.025826093469352777,0.30131677407944674,0.04877912599807987,33.816202846699916,282.1490368776649,27.028273596174827,39.5672064471409,0.000999000999000999,0.03186180715973484,0.06822937086702542,2.0046280159122756e-05,0.024100866843286675,4.846340057260921,0.12458716594721175,0.13512222904952334
sub-699733573_ses-715093703,950948527,LGd,1120.0,4.053668118726524,1.348878432658529,0.13871508613966146,0.12219775583887199,0.3443135273876563,0.12273703970190732,91.4926911396174,73.41854006145277,112.70627837280699,81.68190205085645,0.001998001998001998,0.04487970225391341,0.0897429109214858,4.413469487407584e-05,0.03733984111488241,133.62798083937838,0.02902032290367171,0.012999981287430122
sub-699733573_ses-715093703,950948744,LGd,1140.0,7.511309691550763,8.59281700516757,0.055891032379801614,0.04533836444467953,0.0783152693274935,0.057474625259176,164.90946174606958,130.06145646425074,6.677878881764646,141.46022156691376,0.06893106893106893,0.02858620311982355,0.05859416461331486,0.9537601462595195,0.09074442761331503,127.78341385472999,0.02485912047678317,0.025117823733711193
sub-699733573_ses-715093703,950948648,LGd,1140.0,12.276723679966123,10.124884634056151,0.013493424797084978,0.03687748292723109,0.01831461619132927,0.06402947065100176,104.53012360674042,345.4606906430638,162.29235217720824,88.45273827030398,0.5684315684315684,0.014840608178156117,0.030099718469663098,0.0035126104617124753,0.03949672277589033,16.68925006146531,0.002198216611745432,-0.007268202412158713
sub-699733573_ses-715093703,950948631,LGd,1140.0,2.4419557385318114,3.7635237082713555,0.053036931297027384,0.05670610090329231,0.07589578280845662,0.0571103891283789,75.09337233744358,276.9961702610275,41.420302632559626,82.15752360899666,0.057942057942057944,0.026655960586866895,0.05379515734786645,0.9939348446588288,0.008198759074004545,83.57532469479247,0.005234257457492985,0.0064905207940665725
sub-699733573_ses-715093703,950948793,LGd,1180.0,9.254940969011223,12.806002298628966,0.14040279659020172,0.15640851034834563,0.3506249948368493,0.29232615742841395,71.44446058735899,303.8529560909808,65.75727881291736,74.78264071641073,0.000999000999000999,0.023258461230457474,0.0486813277701183,0.9927273640228856,0.13233290697001432,117.79073663591758,0.1940382703743479,0.08091918399117742
sub-699733573_ses-715093703,950948778,LGd,1180.0,4.38515711420225,12.289736156417883,0.09078536704486793,0.05011808689003534,0.19222578051682504,0.1484490449070417,14.917948878001416,183.44092536437887,178.75093190015312,26.588364622997908,0.013986013986013986,0.037119453912810546,0.07505824872993601,0.9999999998423204,0.09063748168565304,163.66918634176557,0.07605588284405301,0.07413449591445637
sub-699733573_ses-715093703,950952969,LGd,1200.0,4.407723067891578,7.477086802407088,0.08639684636319206,0.04291223950913985,0.21375636583121557,0.11306577735956372,10.1138553680614,214.1544893060054,16.600652423638486,6.952469340793697,0.005994005994005994,0.029029629377343515,0.05846637612722845,0.9992460780749237,0.06313301645266887,16.200230578354734,0.013546682457507456,0.011870834080255598
sub-699733573_ses-715093703,950948881,LGd,1200.0,16.842350134328196,6.494567960555857,0.021031762230410016,0.08564187930786177,0.04687541884935863,0.19173200359366244,44.85634520503377,99.66780664791553,13.548364291575446,67.1015353472144,0.4065934065934066,0.018534114030980386,0.037029030548709305,4.583487351263827e-12,0.01915580319593949,63.558086216265025,0.033625945883609946,-0.012720016776320167
sub-699733573_ses-715093703,950948867,LGd,1200.0,10.217333908067054,9.608658425172514,0.08914010398472673,0.10483205522429999,0.2130559232201841,0.12066474473732657,121.03766808532623,285.5186731601342,133.27537886363405,106.99996574284218,0.000999000999000999,0.01931151589123674,0.03939617992599503,0.2162948510574813,0.15534929352531285,122.96674717379057,0.12186648552700756,0.04107242251512094
sub-699733573_ses-715093703,950950919,VISrl,2620.0,12.868856103066166,12.52287614989037,0.06795069065219396,0.05386297284719919,0.16712226697231944,0.13740460641749525,19.460408452016065,168.43525795500196,22.282631688646966,16.232480802986515,0.004995004995004995,0.025391511860244763,0.05212558790712771,0.408658744657468,0.019731481267018736,18.63781329229691,-0.00205053590812229,0.007316349621636406
sub-699733573_ses-715093703,950951153,VISrl,2720.0,1.0910597866134222,0.19983164186296293,0.35967203330963365,0.2798562936680535,0.5955586234514162,0.35662308177158797,53.33632304451707,50.389524192023295,45.77501630849801,57.80772132506265,0.000999000999000999,0.07788451304040801,0.15986776937718555,0.0007621920796597717,0.25984783122220667,16.53962349274001,0.15197958592471708,0.12249310827380636
sub-699733573_ses-715093703,950953187,VISrl,2760.0,0.6524711060502993,0.3497091585716899,0.07233719889726731,0.21424421429078963,0.3125029388192031,0.46198740472593963,170.86241266539255,152.152953688426,146.50035173818267,19.964010018868105,0.15184815184815184,0.044495786203718704,0.09061444522497539,0.02342824301935703,0.25879611718409623,168.47319479474652,0.05943595688639123,-0.004493688455301065
sub-699733573_ses-715093703,950951364,VISrl,2780.0,51.750674976316205,32.58941287752738,0.034655887901936855,0.012400638618188737,0.0712566066638799,0.012878789988039242,171.5112046443419,82.03240978956813,171.06792330006314,173.87870662131158,0.001998001998001998,0.010144513134273557,0.021331350781277094,1.5475987008893733e-09,0.05926635619428576,2.243944639975507,0.001284320471614043,0.017539373101322073
sub-699733573_ses-715093703,950951511,VISrl,2860.0,0.7944854606234814,1.1823470727839809,0.23134232757399112,0.05958680049790029,0.3797705417749439,0.02299680159966406,132.01118710672313,238.09399411556385,143.05023742441975,120.86342180721802,0.000999000999000999,0.04875715917284682,0.09968013865711912,0.9092138521460491,0.11546437082654831,101.66508545259443,0.05805245415401664,0.07873632784196172
sub-699733573_ses-715093703,950951613,VISrl,2960.0,2.0718476173942477,2.4479528788420093,0.4772735247515299,0.12263670577146601,0.7205784087028804,0.1613292041003811,54.78342719865292,232.62118488533363,55.22667034405985,54.4622791092546,0.000999000999000999,0.0392980785796595,0.08368862799712344,0.9491093802236055,0.18266650624028966,65.85177303703973,0.42946705890538883,0.4260804167673742
sub-699733573_ses-715093703,950951678,VISrl,3000.0,13.68352866734406,2.8975834324154053,0.1325712889997454,0.11600539020764933,0.28089834161067373,0.11804122277024351,137.9209510816514,183.29780188208545,145.29841477602858,129.21339702607597,0.000999000999000999,0.01747763029141788,0.035846897683221,4.199325417333128e-16,0.07453235015724839,140.19805967306183,0.2696662294218407,0.18098069429727545
sub-699733573_ses-715093703,950951791,VISrl,3020.0,1.0034044209752364,0.6994151557783667,0.049212073854592406,0.09765475888163977,0.215680807808201,0.2853012554460891,90.79296618623623,267.6667082536334,127.03696272072104,89.87708812728181,0.3256743256743257,0.03932246929204598,0.08018950208017474,0.04472941773649311,0.1307676000125391,138.24957854292836,-0.004902272685244384,-0.007837020234440181
sub-699733573_ses-715093703,950951851,VISrl,3060.0,5.107887560695434,2.71440155709464,0.36817614915141683,0.10090706585682722,0.5908715576604575,0.11729067782653368,18.79643234394844,36.35138075936754,16.99377997431426,20.81836962677098,0.000999000999000999,0.031163301156470986,0.06523080934768288,0.004218507734770036,0.17187835742426877,15.62687842774934,0.37223467652577613,0.35561277100171573
sub-699733573_ses-715093703,950951840,VISrl,3080.0,2.3951655032927897,3.0474594516202513,0.16860597350162912,0.11216072172132126,0.4480294713403961,0.18316205399863242,87.33771746883647,245.41899097359212,96.64477051792983,80.86229334226836,0.000999000999000999,0.03547184982094821,0.07907832507515994,0.41708591518418414,0.09122412293671821,96.21693865604874,0.06312894638392896,0.056199760131540016
sub-699733573_ses-715093703,950951902,VISrl,3100.0,3.272399023463067,0.7826837891328491,0.11665705213565394,0.04998261054764007,0.20393995701618886,0.09794519738031983,29.363119776319536,51.36971232413272,22.050146612439118,39.82689195090035,0.000999000999000999,0.035876098512211886,0.0760736894053739,1.5847214970035808e-07,0.012031069704403978,124.53609683954069,0.07222453554882216,0.08394349452491033
sub-699733573_ses-715093703,950951891,VISrl,3100.0,4.948257090591861,1.265610464911976,0.47788355287860385,0.09218693580270113,0.7866958088779593,0.1283979240174795,83.84759975985381,77.56093685667788,83.95956618829763,83.69034148688885,0.000999000999000999,0.03912369085111433,0.08027823236367797,8.722773529896925e-06,0.2255209677064345,87.52704274321135,0.41282413468487916,0.4130653261142423
sub-699733573_ses-715093703,950951879,VISrl,3100.0,8.163822503401011,4.263107388710218,0.40599689013533036,0.05103726757157173,0.5857826459757431,0.007987723398057454,47.90878596340902,290.45725139072886,44.12984021367093,51.69234950496094,0.000999000999000999,0.04146212371868868,0.08607614844966499,0.0013849179785100983,0.14400038314823205,28.53044150323195,0.34312627690280195,0.3535477550982025
