session,group,n_units,rep,accuracy,shuffled
732592105,visual cortex,1,8,0.37114845938375346,0.23249299719887956
732592105,visual cortex,1,9,0.5718767507002801,0.2457983193277311
732592105,visual cortex,1,10,0.3127450980392157,0.26252100840336134
732592105,visual cortex,1,11,0.31260504201680667,0.23747899159663866
732592105,visual cortex,1,12,0.5552521008403362,0.215812324929972
732592105,visual cortex,1,13,0.4011764705882353,0.2357983193277311
732592105,visual cortex,1,14,0.3027591036414566,0.24577030812324932
732592105,visual cortex,2,0,0.3946498599439776,0.29754901960784313
732592105,visual cortex,2,1,0.5150560224089636,0.25746498599439777
732592105,visual cortex,2,2,0.4231232492997199,0.2257983193277311
732592105,visual cortex,2,3,0.3628571428571428,0.2576610644257703
732592105,visual cortex,2,4,0.35796918767507,0.29095238095238096
732592105,visual cortex,2,5,0.4014285714285714,0.2508403361344538
732592105,visual cortex,2,6,0.3378571428571429,0.22574229691876752
732592105,visual cortex,2,7,0.3528011204481793,0.2641736694677871
732592105,visual cortex,2,8,0.41457983193277315,0.21906162464985995
732592105,visual cortex,2,9,0.41630252100840337,0.22397759103641457
732592105,visual cortex,2,10,0.4967226890756303,0.24245098039215685
732592105,visual cortex,2,11,0.5434313725490195,0.235812324929972
732592105,visual cortex,2,12,0.5769187675070029,0.2574789915966386
732592105,visual cortex,2,13,0.42316526610644256,0.23736694677871148
732592105,visual cortex,2,14,0.40296918767507,0.21567226890756303
732592105,visual cortex,4,0,0.5485434173669468,0.25089635854341735
732592105,visual cortex,4,1,0.5551680672268906,0.25099439775910365
732592105,visual cortex,4,2,0.399593837535014,0.2458683473389356
732592105,visual cortex,4,3,0.7390896358543417,0.24904761904761905
732592105,visual cortex,4,4,0.4867366946778711,0.22901960784313724
732592105,visual cortex,4,5,0.5350420168067227,0.2408963585434174
732592105,visual cortex,4,6,0.7691176470588236,0.3010504201680672
732592105,visual cortex,4,7,0.558501400560224,0.2541456582633053
732592105,visual cortex,4,8,0.675532212885154,0.2307422969187675
732592105,visual cortex,4,9,0.5017927170868347,0.2440896358543417
732592105,visual cortex,4,10,0.4431372549019608,0.26434173669467786
732592105,visual cortex,4,11,0.516764705882353,0.23414565826330533
732592105,visual cortex,4,12,0.7943837535014006,0.24246498599439778
732592105,visual cortex,4,13,0.4799299719887955,0.28612044817927174
732592105,visual cortex,4,14,0.6152380952380953,0.21585434173669465
732592105,visual cortex,8,0,0.7040476190476191,0.21913165266106444
732592105,visual cortex,8,1,0.6755182072829131,0.2557703081232493
732592105,visual cortex,8,2,0.6288235294117647,0.2692296918767507
732592105,visual cortex,8,3,0.7608683473389355,0.22060224089635855
732592105,visual cortex,8,4,0.8662605042016807,0.2825350140056022
732592105,visual cortex,8,5,0.8629131652661066,0.2542717086834734
732592105,visual cortex,8,6,0.9214845938375351,0.24920168067226892
732592105,visual cortex,8,7,0.6905742296918767,0.28592436974789914
732592105,visual cortex,8,8,0.757436974789916,0.21411764705882352
732592105,visual cortex,8,9,0.8828151260504201,0.21072829131652662
732592105,visual cortex,8,10,0.7608403361344538,0.22899159663865545
732592105,visual cortex,8,11,0.7892997198879552,0.24907563025210083
732592105,visual cortex,8,12,0.6186554621848739,0.2608263305322128
732592105,visual cortex,8,13,0.8462044817927172,0.2674649859943978
732592105,visual cortex,8,14,0.6871988795518208,0.2508403361344538
732592105,visual cortex,16,0,0.8143277310924368,0.2608543417366947
732592105,visual cortex,16,1,0.9715546218487395,0.29427170868347335
732592105,visual cortex,16,2,0.9230812324929973,0.23422969187675066
732592105,visual cortex,16,3,0.8243977591036413,0.24900560224089635
732592105,visual cortex,16,4,0.8261484593837535,0.26586834733893555
732592105,visual cortex,16,5,0.839481792717087,0.27757703081232493
732592105,visual cortex,16,6,0.9682212885154062,0.2189355742296919
732592105,visual cortex,16,7,0.9247198879551821,0.24901960784313726
732592105,visual cortex,16,8,0.9230252100840337,0.23411764705882354
732592105,visual cortex,16,9,0.909719887955182,0.27586834733893556
732592105,visual cortex,16,10,0.9615406162464986,0.23074229691876752
732592105,visual cortex,16,11,0.9682633053221288,0.2525770308123249
732592105,visual cortex,16,12,0.9113585434173668,0.2508543417366947
732592105,visual cortex,16,13,0.9731932773109244,0.22561624649859943
732592105,visual cortex,16,14,0.9447198879551821,0.21397759103641456
732592105,visual cortex,32,0,0.9765406162464986,0.25578431372549015
732592105,visual cortex,32,1,0.9899719887955183,0.25424369747899156
732592105,visual cortex,32,2,0.9916526610644258,0.22560224089635855
732592105,visual cortex,32,3,0.9849579831932773,0.2407843137254902
732592105,visual cortex,32,4,0.9882773109243697,0.265798319327731
732592105,visual cortex,32,5,1.0,0.2257983193277311
732592105,visual cortex,32,6,0.9983333333333334,0.2575910364145658
732592105,visual cortex,32,7,0.9899719887955183,0.2324089635854342
732592105,visual cortex,32,8,0.9966666666666667,0.27095238095238094
732592105,visual cortex,32,9,0.9749579831932772,0.23231092436974787
732592105,visual cortex,32,10,0.9966526610644258,0.2424509803921569
732592105,visual cortex,32,11,0.9933333333333334,0.2925350140056023
732592105,visual cortex,32,12,0.9949579831932773,0.2658823529411765
732592105,visual cortex,32,13,0.9849299719887956,0.23752100840336135
732592105,visual cortex,32,14,0.944733893557423,0.22564425770308122
742951821,visual cortex,1,0,0.335,0.28
742951821,visual cortex,1,1,0.3283333333333333,0.2416666666666667
742951821,visual cortex,1,2,0.4332743884468022,0.22080754494547597
742951821,visual cortex,1,3,0.45,0.21166666666666667
742951821,visual cortex,1,4,0.31333333333333335,0.21333333333333337
742951821,visual cortex,1,5,0.2824344238137342,0.22942823460064837
742951821,visual cortex,1,6,0.33499999999999996,0.2633333333333333
742951821,visual cortex,1,7,0.26666666666666666,0.24499999999999997
742951821,visual cortex,1,8,0.3716666666666667,0.22000000000000003
742951821,visual cortex,1,9,0.3441791924550545,0.22251694665487767
742951821,visual cortex,1,10,0.3683333333333333,0.2816666666666666
742951821,visual cortex,1,11,0.2791482463896257,0.253448275862069
742951821,visual cortex,1,12,0.3733274388446802,0.25002947244326557
742951821,visual cortex,1,13,0.30166666666666664,0.21833333333333332
742951821,visual cortex,1,14,0.5883333333333334,0.24666666666666667
742951821,visual cortex,2,0,0.4633333333333334,0.24000000000000005
742951821,visual cortex,2,1,0.44666666666666666,0.2416666666666667
742951821,visual cortex,2,2,0.5994105511346891,0.20549661066902444
742951821,visual cortex,2,3,0.3833333333333334,0.27
742951821,visual cortex,2,4,0.8287356321839081,0.2534335396404362
742951821,visual cortex,2,5,0.39556439728853526,0.2260978485116416
742951821,visual cortex,2,6,0.5733333333333333,0.2533333333333333
742951821,visual cortex,2,7,0.43,0.23500000000000001
742951821,visual cortex,2,8,0.3433333333333334,0.25
742951821,visual cortex,2,9,0.2733333333333333,0.26166666666666666
742951821,visual cortex,2,10,0.38333333333333336,0.23333333333333334
742951821,visual cortex,2,11,0.3466666666666666,0.27999999999999997
742951821,visual cortex,2,12,0.41500000000000004,0.21000000000000002
742951821,visual cortex,2,13,0.31333333333333335,0.23833333333333334
742951821,visual cortex,2,14,0.45166666666666666,0.24333333333333332
742951821,visual cortex,4,0,0.6316666666666667,0.25833333333333336
742951821,visual cortex,4,1,0.3366666666666667,0.21333333333333337
742951821,visual cortex,4,2,0.6335249042145593,0.20036840554081933
742951821,visual cortex,4,3,0.4794429708222812,0.2791629826112585
742951821,visual cortex,4,4,0.505,0.2916666666666667
742951821,visual cortex,4,5,0.5233333333333333,0.24833333333333335
742951821,visual cortex,4,6,0.35833333333333334,0.2
742951821,visual cortex,4,7,0.6599999999999999,0.23166666666666663
742951821,visual cortex,4,8,0.5700000000000001,0.27666666666666667
742951821,visual cortex,4,9,0.4519746536987917,0.23800471559092254
742951821,visual cortex,4,10,0.5633333333333334,0.255
742951821,visual cortex,4,11,0.55,0.22333333333333333
742951821,visual cortex,4,12,0.6183333333333334,0.26833333333333337
742951821,visual cortex,4,13,0.7157530209254348,0.27743884468022395
742951821,visual cortex,4,14,0.515,0.2533333333333333
742951821,visual cortex,8,0,0.737975243147657,0.24655172413793106
742951821,visual cortex,8,1,0.6748010610079576,0.3236368994989684
742951821,visual cortex,8,2,0.7616666666666667,0.265
742951821,visual cortex,8,3,0.825287356321839,0.2449160035366932
742951821,visual cortex,8,4,0.8030061892130858,0.22782198644267612
742951821,visual cortex,8,5,0.7141173003241968,0.2500147362216328
742951821,visual cortex,8,6,0.7671824344238137,0.23803418803418802
742951821,visual cortex,8,7,0.47435897435897434,0.2808134394341291
742951821,visual cortex,8,8,0.6766666666666667,0.21333333333333332
742951821,visual cortex,8,9,0.7773356911287946,0.25
742951821,visual cortex,8,10,0.8321986442676097,0.2636752136752137
742951821,visual cortex,8,11,0.7430887120542293,0.23628057765988802
742951821,visual cortex,8,12,0.7789861479516652,0.2654288240495137
742951821,visual cortex,8,13,0.8321986442676097,0.2482758620689655
742951821,visual cortex,8,14,0.71,0.3
742951821,visual cortex,16,0,0.8698791629826113,0.2961980548187445
742951821,visual cortex,16,1,0.9434718538166814,0.24824638962570003
742951821,visual cortex,16,2,0.9674771588564692,0.2756115531977601
742951821,visual cortex,16,3,0.9623784261715296,0.27231063955201884
742951821,visual cortex,16,4,0.8955496610669025,0.23455643972885354
742951821,visual cortex,16,5,0.9897141173003241,0.2550839964633068
742951821,visual cortex,16,6,0.8904361921603302,0.2841290893015031
742951821,visual cortex,16,7,0.9675066312997348,0.27051282051282055
742951821,visual cortex,16,8,0.8749189507810197,0.24652225169466546
742951821,visual cortex,16,9,0.994857058650162,0.2294429708222812
742951821,visual cortex,16,10,0.9417919245505452,0.26889183613321543
742951821,visual cortex,16,11,0.9314323607427056,0.2876068376068376
742951821,visual cortex,16,12,0.9349248452696729,0.25335985853227233
742951821,visual cortex,16,13,0.8904067197170645,0.24317712938402591
742951821,visual cortex,16,14,0.8956086059534336,0.2671529619805482
742951821,visual cortex,32,0,0.9931476569407603,0.24826112584733276
742951821,visual cortex,32,1,0.9982905982905983,0.2877394636015326
742951821,visual cortex,32,2,0.9794724432655467,0.26198054818744476
742951821,visual cortex,32,3,0.9914382552313586,0.25694076038903624
742951821,visual cortex,32,4,0.9880341880341881,0.2431329207191276
742951821,visual cortex,32,5,0.9965811965811966,0.23115237253168291
742951821,visual cortex,32,6,0.9897288535219569,0.2789861479516652
742951821,visual cortex,32,7,0.9657824933687003,0.2534924845269673
742951821,visual cortex,32,8,0.9794429708222813,0.24665487768936045
742951821,visual cortex,32,9,0.9828765104627173,0.24484232242852935
742951821,visual cortex,32,10,0.9948717948717949,0.23635425876805188
742951821,visual cortex,32,11,0.9794429708222813,0.2655025051576776
742951821,visual cortex,32,12,0.9811376363100501,0.22600943118184497
742951821,visual cortex,32,13,0.9965811965811966,0.22082228116710878
742951821,visual cortex,32,14,0.9742852932508106,0.2619510757441792
750332458,visual cortex,1,0,0.39333333333333337,0.23500000000000001
750332458,visual cortex,1,1,0.575,0.265
750332458,visual cortex,1,2,0.3783333333333333,0.26833333333333337
750332458,visual cortex,1,3,0.4416666666666666,0.23499999999999996
750332458,visual cortex,1,4,0.33999999999999997,0.24500000000000002
750332458,visual cortex,1,5,0.3166666666666666,0.23333333333333334
750332458,visual cortex,1,6,0.3866666666666667,0.22000000000000003
750332458,visual cortex,1,7,0.3433333333333333,0.27166666666666667
750332458,visual cortex,1,8,0.51,0.25333333333333335
750332458,visual cortex,1,9,0.30000000000000004,0.2633333333333333
750332458,visual cortex,1,10,0.3083333333333333,0.24833333333333335
750332458,visual cortex,1,11,0.33666666666666667,0.2616666666666667
750332458,visual cortex,1,12,0.3,0.26
750332458,visual cortex,1,13,0.6116666666666667,0.25166666666666665
750332458,visual cortex,1,14,0.5716666666666667,0.2683333333333333
750332458,visual cortex,2,0,0.30333333333333334,0.275
750332458,visual cortex,2,1,0.585,0.24333333333333335
750332458,visual cortex,2,2,0.5383333333333333,0.255
750332458,visual cortex,2,3,0.6849999999999999,0.23833333333333337
750332458,visual cortex,2,4,0.30666666666666664,0.24
750332458,visual cortex,2,5,0.4583333333333333,0.25
750332458,visual cortex,2,6,0.5516666666666666,0.2316666666666667
750332458,visual cortex,2,7,0.4333333333333333,0.26833333333333337
750332458,visual cortex,2,8,0.36333333333333334,0.275
750332458,visual cortex,2,9,0.3466666666666667,0.2733333333333333
750332458,visual cortex,2,10,0.38666666666666666,0.23500000000000001
750332458,visual cortex,2,11,0.40166666666666667,0.2683333333333333
750332458,visual cortex,2,12,0.44833333333333336,0.24500000000000002
750332458,visual cortex,2,13,0.41500000000000004,0.23500000000000001
750332458,visual cortex,2,14,0.5133333333333333,0.2416666666666667
750332458,visual cortex,4,0,0.6316666666666666,0.2683333333333333
750332458,visual cortex,4,1,0.5766666666666668,0.24
750332458,visual cortex,4,2,0.5616666666666668,0.25000000000000006
750332458,visual cortex,4,3,0.47833333333333333,0.25666666666666665
750332458,visual cortex,4,4,0.42333333333333334,0.22166666666666668
750332458,visual cortex,4,5,0.5033333333333334,0.2783333333333334
750332458,visual cortex,4,6,0.475,0.23333333333333334
750332458,visual cortex,4,7,0.85,0.23833333333333337
750332458,visual cortex,4,8,0.7616666666666667,0.2316666666666667
750332458,visual cortex,4,9,0.5833333333333333,0.23833333333333334
750332458,visual cortex,4,10,0.47833333333333333,0.24166666666666664
750332458,visual cortex,4,11,0.57,0.25833333333333336
750332458,visual cortex,4,12,0.52,0.24166666666666664
750332458,visual cortex,4,13,0.6333333333333334,0.2666666666666667
750332458,visual cortex,4,14,0.545,0.28
750332458,visual cortex,8,0,0.695,0.24833333333333335
750332458,visual cortex,8,1,0.695,0.23666666666666672
750332458,visual cortex,8,2,0.6833333333333333,0.26833333333333337
750332458,visual cortex,8,3,0.7233333333333334,0.24833333333333335
750332458,visual cortex,8,4,0.735,0.2333333333333333
750332458,visual cortex,8,5,0.9550000000000001,0.27666666666666667
750332458,visual cortex,8,6,0.78,0.24833333333333338
750332458,visual cortex,8,7,0.8216666666666667,0.27
750332458,visual cortex,8,8,0.7166666666666667,0.2533333333333333
750332458,visual cortex,8,9,0.7916666666666666,0.27999999999999997
750332458,visual cortex,8,10,0.6066666666666667,0.26666666666666666
750332458,visual cortex,8,11,0.64,0.2533333333333333
750332458,visual cortex,8,12,0.7133333333333333,0.21999999999999997
750332458,visual cortex,8,13,0.9283333333333333,0.24
750332458,visual cortex,8,14,0.7833333333333334,0.22666666666666666
750332458,visual cortex,16,0,0.9633333333333333,0.24500000000000002
750332458,visual cortex,16,1,0.97,0.2616666666666666
750332458,visual cortex,16,2,0.95,0.25999999999999995
750332458,visual cortex,16,3,0.9283333333333333,0.2666666666666667
750332458,visual cortex,16,4,0.9116666666666667,0.255
750332458,visual cortex,16,5,0.9350000000000002,0.22999999999999998
750332458,visual cortex,16,6,0.9216666666666666,0.2666666666666667
750332458,visual cortex,16,7,0.9550000000000001,0.23000000000000004
750332458,visual cortex,16,8,0.9516666666666665,0.24833333333333335
750332458,visual cortex,16,9,0.9766666666666668,0.24166666666666664
750332458,visual cortex,16,10,0.9716666666666667,0.22000000000000003
750332458,visual cortex,16,11,0.9716666666666667,0.29
750332458,visual cortex,16,12,0.9099999999999999,0.27999999999999997
750332458,visual cortex,16,13,0.9916666666666668,0.2616666666666666
750332458,visual cortex,16,14,0.8,0.2416666666666667
750332458,visual cortex,32,0,0.9983333333333334,0.23833333333333334
750332458,visual cortex,32,1,0.9933333333333334,0.27666666666666667
750332458,visual cortex,32,2,0.9983333333333334,0.23666666666666672
750332458,visual cortex,32,3,0.9966666666666667,0.23500000000000001
750332458,visual cortex,32,4,0.9949999999999999,0.2
750332458,visual cortex,32,5,0.9850000000000001,0.21500000000000002
750332458,visual cortex,32,6,0.9933333333333334,0.22166666666666668
750332458,visual cortex,32,7,0.9983333333333334,0.24666666666666667
750332458,visual cortex,32,8,0.9966666666666667,0.26166666666666666
750332458,visual cortex,32,9,0.9933333333333334,0.21000000000000002
750332458,visual cortex,32,10,0.9883333333333333,0.23500000000000001
750332458,visual cortex,32,11,0.9949999999999999,0.27
750332458,visual cortex,32,12,0.9949999999999999,0.255
750332458,visual cortex,32,13,0.9916666666666668,0.25
750332458,visual cortex,32,14,1.0,0.275
750332458,LGd,1,0,0.355,0.26999999999999996
750332458,LGd,1,1,0.3466666666666666,0.2716666666666666
750332458,LGd,1,2,0.3516666666666667,0.2416666666666667
750332458,LGd,1,3,0.35333333333333333,0.2566666666666667
750332458,LGd,1,4,0.35333333333333333,0.2833333333333333
750332458,LGd,1,5,0.355,0.25833333333333336
750332458,LGd,1,6,0.3516666666666667,0.24500000000000002
750332458,LGd,1,7,0.35000000000000003,0.2533333333333333
750332458,LGd,1,8,0.35666666666666663,0.2516666666666666
750332458,LGd,1,9,0.3516666666666667,0.2566666666666667
750332458,LGd,1,10,0.3516666666666666,0.27
750332458,LGd,1,11,0.3516666666666667,0.22999999999999998
750332458,LGd,1,12,0.3566666666666667,0.2533333333333333
750332458,LGd,1,13,0.3516666666666667,0.2733333333333333
750332458,LGd,1,14,0.35666666666666663,0.2516666666666667
760693773,visual cortex,1,0,0.3416666666666667,0.23833333333333334
760693773,visual cortex,1,1,0.25833333333333336,0.27166666666666667
760693773,visual cortex,1,2,0.26666666666666666,0.25833333333333336
760693773,visual cortex,1,3,0.2566666666666667,0.265
760693773,visual cortex,1,4,0.24166666666666664,0.24
760693773,visual cortex,1,5,0.56,0.2583333333333334
760693773,visual cortex,1,6,0.65,0.26166666666666666
760693773,visual cortex,1,7,0.3933333333333333,0.2166666666666667
760693773,visual cortex,1,8,0.32999999999999996,0.265
760693773,visual cortex,1,9,0.315,0.2033333333333333
760693773,visual cortex,1,10,0.4383333333333333,0.2733333333333333
760693773,visual cortex,1,11,0.6383333333333333,0.22666666666666666
760693773,visual cortex,1,12,0.325,0.27
760693773,visual cortex,1,13,0.37333333333333335,0.27666666666666667
760693773,visual cortex,1,14,0.2783333333333333,0.2416666666666667
760693773,visual cortex,2,0,0.5533333333333333,0.2833333333333333
760693773,visual cortex,2,1,0.4366666666666667,0.24666666666666667
760693773,visual cortex,2,2,0.35333333333333333,0.2833333333333333
760693773,visual cortex,2,3,0.3933333333333333,0.2316666666666667
760693773,visual cortex,2,4,0.3383333333333334,0.24666666666666665
760693773,visual cortex,2,5,0.3666666666666667,0.24499999999999997
760693773,visual cortex,2,6,0.3616666666666667,0.2266666666666667
760693773,visual cortex,2,7,0.44833333333333336,0.2333333333333333
760693773,visual cortex,2,8,0.555,0.2716666666666667
760693773,visual cortex,2,9,0.335,0.25666666666666665
760693773,visual cortex,2,10,0.5599999999999999,0.23833333333333329
760693773,visual cortex,2,11,0.3616666666666667,0.2333333333333333
760693773,visual cortex,2,12,0.5183333333333333,0.27166666666666667
760693773,visual cortex,2,13,0.4333333333333333,0.2633333333333333
760693773,visual cortex,2,14,0.595,0.24500000000000002
760693773,visual cortex,4,0,0.4833333333333333,0.2733333333333333
760693773,visual cortex,4,1,0.63,0.21333333333333337
760693773,visual cortex,4,2,0.8016666666666665,0.22333333333333333
760693773,visual cortex,4,3,0.4633333333333334,0.25166666666666665
760693773,visual cortex,4,4,0.6683333333333332,0.28666666666666674
760693773,visual cortex,4,5,0.675,0.23333333333333334
760693773,visual cortex,4,6,0.6966666666666667,0.2633333333333333
760693773,visual cortex,4,7,0.49833333333333335,0.24333333333333335
760693773,visual cortex,4,8,0.6183333333333334,0.24666666666666665
760693773,visual cortex,4,9,0.6766666666666667,0.24333333333333332
760693773,visual cortex,4,10,0.68,0.255
760693773,visual cortex,4,11,0.6199999999999999,0.23333333333333334
760693773,visual cortex,4,12,0.6716666666666666,0.29333333333333333
760693773,visual cortex,4,13,0.6216666666666667,0.2816666666666666
760693773,visual cortex,4,14,0.43,0.22666666666666666
760693773,visual cortex,8,0,0.79,0.25
760693773,visual cortex,8,1,0.7166666666666666,0.26666666666666666
760693773,visual cortex,8,2,0.76,0.26166666666666666
760693773,visual cortex,8,3,0.7050000000000001,0.225
760693773,visual cortex,8,4,0.595,0.2066666666666667
760693773,visual cortex,8,5,0.7833333333333332,0.2316666666666667
760693773,visual cortex,8,6,0.78,0.23666666666666666
760693773,visual cortex,8,7,0.825,0.2733333333333333
760693773,visual cortex,8,8,0.8699999999999999,0.24666666666666667
760693773,visual cortex,8,9,0.8616666666666667,0.2683333333333333
760693773,visual cortex,8,10,0.71,0.27166666666666667
760693773,visual cortex,8,11,0.7933333333333332,0.26666666666666666
760693773,visual cortex,8,12,0.6416666666666666,0.26
760693773,visual cortex,8,13,0.9083333333333334,0.24500000000000002
760693773,visual cortex,8,14,0.7999999999999999,0.30500000000000005
760693773,visual cortex,16,0,0.9233333333333332,0.23333333333333334
760693773,visual cortex,16,1,0.9583333333333334,0.24333333333333335
760693773,visual cortex,16,2,0.9550000000000001,0.21666666666666665
760693773,visual cortex,16,3,0.9349999999999999,0.26166666666666666
760693773,visual cortex,16,4,0.925,0.24000000000000005
760693773,visual cortex,16,5,0.975,0.2483333333333333
760693773,visual cortex,16,6,0.95,0.22666666666666666
760693773,visual cortex,16,7,0.93,0.27666666666666667
760693773,visual cortex,16,8,0.9466666666666667,0.225
760693773,visual cortex,16,9,0.915,0.24333333333333335
760693773,visual cortex,16,10,0.8083333333333333,0.24500000000000002
760693773,visual cortex,16,11,0.8983333333333332,0.22833333333333333
760693773,visual cortex,16,12,0.9283333333333333,0.26833333333333337
760693773,visual cortex,16,13,0.8733333333333334,0.22666666666666666
760693773,visual cortex,16,14,0.9016666666666666,0.23666666666666666
760693773,visual cortex,32,0,0.9933333333333334,0.27666666666666667
760693773,visual cortex,32,1,0.985,0.225
760693773,visual cortex,32,2,0.9566666666666667,0.28500000000000003
760693773,visual cortex,32,3,0.9716666666666667,0.2816666666666666
760693773,visual cortex,32,4,0.9483333333333333,0.23500000000000001
760693773,visual cortex,32,5,0.9949999999999999,0.255
760693773,visual cortex,32,6,0.99,0.22666666666666666
760693773,visual cortex,32,7,0.985,0.2566666666666667
760693773,visual cortex,32,8,0.9850000000000001,0.2533333333333333
760693773,visual cortex,32,9,0.9800000000000001,0.2583333333333333
760693773,visual cortex,32,10,0.97,0.2633333333333333
760693773,visual cortex,32,11,0.97,0.22666666666666666
760693773,visual cortex,32,12,0.9799999999999999,0.22833333333333333
760693773,visual cortex,32,13,0.9550000000000001,0.24499999999999997
760693773,visual cortex,32,14,0.9783333333333333,0.21500000000000002
762120172,visual cortex,1,0,0.37666666666666665,0.255
762120172,visual cortex,1,1,0.495,0.2633333333333333
762120172,visual cortex,1,2,0.6266666666666667,0.2666666666666667
762120172,visual cortex,1,3,0.4133333333333333,0.2316666666666667
762120172,visual cortex,1,4,0.2583333333333334,0.25166666666666665
762120172,visual cortex,1,5,0.32500000000000007,0.2066666666666667
762120172,visual cortex,1,6,0.2866666666666667,0.22833333333333336
762120172,visual cortex,1,7,0.4366666666666667,0.22000000000000003
762120172,visual cortex,1,8,0.35333333333333333,0.2666666666666667
762120172,visual cortex,1,9,0.42333333333333334,0.2583333333333333
762120172,visual cortex,1,10,0.3233333333333333,0.31666666666666665
762120172,visual cortex,1,11,0.445,0.25
762120172,visual cortex,1,12,0.38166666666666665,0.2916666666666667
762120172,visual cortex,1,13,0.31166666666666665,0.23833333333333334
762120172,visual cortex,1,14,0.4,0.27166666666666667
762120172,visual cortex,2,0,0.42333333333333334,0.22999999999999998
762120172,visual cortex,2,1,0.6883333333333334,0.2816666666666667
762120172,visual cortex,2,2,0.5266666666666667,0.23000000000000004
762120172,visual cortex,2,3,0.43,0.2733333333333333
762120172,visual cortex,2,4,0.4183333333333333,0.24500000000000002
762120172,visual cortex,2,5,0.5349999999999999,0.30333333333333334
762120172,visual cortex,2,6,0.3183333333333333,0.23166666666666663
762120172,visual cortex,2,7,0.42833333333333334,0.25166666666666665
762120172,visual cortex,2,8,0.5633333333333334,0.25166666666666665
762120172,visual cortex,2,9,0.475,0.2516666666666667
762120172,visual cortex,2,10,0.42333333333333334,0.25
762120172,visual cortex,2,11,0.655,0.27166666666666667
762120172,visual cortex,2,12,0.39666666666666667,0.2733333333333333
762120172,visual cortex,2,13,0.4366666666666667,0.23833333333333334
762120172,visual cortex,2,14,0.36,0.25
762120172,visual cortex,4,0,0.5483333333333332,0.225
762120172,visual cortex,4,1,0.595,0.26166666666666666
762120172,visual cortex,4,2,0.5033333333333334,0.22166666666666668
762120172,visual cortex,4,3,0.52,0.23666666666666666
762120172,visual cortex,4,4,0.6183333333333334,0.22833333333333333
762120172,visual cortex,4,5,0.3983333333333333,0.23333333333333334
762120172,visual cortex,4,6,0.41500000000000004,0.20999999999999996
762120172,visual cortex,4,7,0.5216666666666667,0.255
762120172,visual cortex,4,8,0.6466666666666667,0.2333333333333333
762120172,visual cortex,4,9,0.5733333333333334,0.2566666666666667
762120172,visual cortex,4,10,0.4916666666666666,0.25333333333333335
762120172,visual cortex,4,11,0.6333333333333334,0.27166666666666667
762120172,visual cortex,4,12,0.7949999999999999,0.2783333333333334
762120172,visual cortex,4,13,0.5116666666666666,0.24166666666666664
762120172,visual cortex,4,14,0.6183333333333333,0.24666666666666665
762120172,visual cortex,8,0,0.8,0.21166666666666667
762120172,visual cortex,8,1,0.6466666666666667,0.2316666666666667
762120172,visual cortex,8,2,0.7833333333333334,0.24833333333333335
762120172,visual cortex,8,3,0.7,0.22999999999999998
762120172,visual cortex,8,4,0.77,0.27166666666666667
762120172,visual cortex,8,5,0.7183333333333335,0.28
762120172,visual cortex,8,6,0.62,0.20166666666666666
762120172,visual cortex,8,7,0.6166666666666667,0.24333333333333335
762120172,visual cortex,8,8,0.9033333333333333,0.26166666666666666
762120172,visual cortex,8,9,0.6983333333333333,0.24500000000000002
762120172,visual cortex,8,10,0.7899999999999999,0.2416666666666667
762120172,visual cortex,8,11,0.805,0.2416666666666667
762120172,visual cortex,8,12,0.68,0.24500000000000002
762120172,visual cortex,8,13,0.7683333333333333,0.23166666666666663
762120172,visual cortex,8,14,0.6533333333333333,0.25
762120172,visual cortex,16,0,0.7766666666666667,0.27
762120172,visual cortex,16,1,0.9099999999999999,0.2166666666666667
762120172,visual cortex,16,2,0.8883333333333333,0.2633333333333333
762120172,visual cortex,16,3,0.8916666666666666,0.22333333333333333
762120172,visual cortex,16,4,0.8133333333333332,0.24333333333333335
762120172,visual cortex,16,5,0.8716666666666667,0.25666666666666665
762120172,visual cortex,16,6,0.9649999999999999,0.26333333333333336
762120172,visual cortex,16,7,0.8533333333333333,0.265
762120172,visual cortex,16,8,0.8916666666666666,0.2533333333333333
762120172,visual cortex,16,9,0.9033333333333333,0.2566666666666667
762120172,visual cortex,16,10,0.925,0.22000000000000003
762120172,visual cortex,16,11,0.8550000000000001,0.29333333333333333
762120172,visual cortex,16,12,0.9716666666666667,0.24333333333333335
762120172,visual cortex,16,13,0.9083333333333332,0.21000000000000002
762120172,visual cortex,16,14,0.8733333333333334,0.24666666666666667
762120172,visual cortex,32,0,0.9850000000000001,0.2633333333333333
762120172,visual cortex,32,1,0.9933333333333334,0.24000000000000005
762120172,visual cortex,32,2,0.9216666666666666,0.24999999999999994
762120172,visual cortex,32,3,0.9666666666666668,0.2833333333333333
762120172,visual cortex,32,4,0.985,0.2733333333333333
762120172,visual cortex,32,5,0.9933333333333334,0.25333333333333335
762120172,visual cortex,32,6,0.9916666666666668,0.23500000000000001
762120172,visual cortex,32,7,0.9650000000000001,0.22833333333333333
762120172,visual cortex,32,8,0.9616666666666666,0.24
762120172,visual cortex,32,9,0.97,0.24833333333333335
762120172,visual cortex,32,10,0.9349999999999999,0.29
762120172,visual cortex,32,11,0.9866666666666667,0.26833333333333337
762120172,visual cortex,32,12,0.9766666666666666,0.2166666666666667
762120172,visual cortex,32,13,0.9816666666666667,0.27
762120172,visual cortex,32,14,0.9766666666666666,0.2733333333333333
